timestamp,s5200,mid5200,s5300,mid5300,m_ext,s_ext,day,tight,m_ext_f,fwd_extract_k
313000,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5228.5,0.0
313100,2.0,72.0,2.0,29.0,5228.5,5.0,3,True,5226.5,-2.0
313200,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5226.0,-2.5
313300,3.0,71.5,2.0,29.0,5227.5,5.0,3,False,5226.5,-1.0
313400,3.0,71.5,2.0,29.0,5228.0,6.0,3,False,5226.5,-1.5
313500,3.0,71.5,2.0,29.0,5227.5,5.0,3,False,5225.5,-2.0
313600,3.0,71.5,2.0,29.0,5227.5,5.0,3,False,5224.5,-3.0
313700,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5224.0,-4.5
313800,3.0,72.5,2.0,30.0,5230.0,6.0,3,False,5226.5,-3.5
313900,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5225.5,-5.0
314000,3.0,72.5,1.0,29.5,5229.5,5.0,3,False,5226.5,-3.0
314100,3.0,72.5,2.0,30.0,5231.0,2.0,3,False,5225.5,-5.5
314200,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5226.5,-4.0
314300,3.0,72.5,2.0,30.0,5229.5,5.0,3,False,5226.0,-3.5
314400,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5227.5,-3.0
314500,3.0,72.5,2.0,30.0,5230.0,6.0,3,False,5226.0,-4.0
314600,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5225.5,-5.0
314700,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5226.0,-4.5
314800,3.0,72.5,2.0,30.0,5229.5,5.0,3,False,5225.5,-4.0
314900,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5225.5,-3.0
315000,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5225.5,-3.0
315100,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5226.5,0.0
315200,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5226.5,0.5
315300,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5226.5,0.0
315400,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5226.5,0.0
315500,3.0,69.5,2.0,28.0,5225.5,3.0,3,False,5227.5,2.0
315600,3.0,69.5,2.0,28.0,5224.5,5.0,3,False,5227.5,3.0
315700,2.0,70.0,2.0,28.0,5224.0,2.0,3,True,5228.0,4.0
315800,1.0,69.5,1.0,28.5,5226.5,5.0,3,True,5228.5,2.0
315900,2.0,70.0,2.0,28.0,5225.5,5.0,3,True,5228.5,3.0
316000,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5228.0,1.5
316100,2.0,70.0,2.0,28.0,5225.5,5.0,3,True,5228.5,3.0
316200,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5228.5,2.0
316300,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5226.5,0.5
316400,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5226.0,-1.5
316500,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5226.5,0.5
316600,2.0,70.0,2.0,28.0,5225.5,5.0,3,True,5225.0,-0.5
316700,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5226.0,0.0
316800,2.0,70.0,2.0,28.0,5225.5,5.0,3,True,5226.0,0.5
316900,2.0,70.0,2.0,28.0,5225.5,5.0,3,True,5224.5,-1.0
317000,2.0,70.0,1.0,28.5,5225.5,5.0,3,True,5224.5,-1.0
317100,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5223.5,-3.0
317200,1.0,69.5,1.0,28.5,5226.5,5.0,3,True,5223.5,-3.0
317300,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5223.5,-3.0
317400,3.0,70.5,2.0,29.0,5226.5,5.0,3,False,5224.5,-2.0
317500,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5223.5,-4.0
317600,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5226.0,-1.5
317700,3.0,71.5,2.0,29.0,5228.0,6.0,3,False,5224.5,-3.5
317800,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5224.0,-4.5
317900,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5223.0,-5.5
318000,2.0,72.0,1.0,29.5,5228.0,2.0,3,True,5223.5,-4.5
318100,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5223.5,-5.0
318200,2.0,72.0,1.0,29.5,5228.5,5.0,3,True,5223.0,-5.5
318300,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5221.0,-5.5
318400,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5222.5,-3.5
318500,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5222.5,-4.0
318600,3.0,69.5,2.0,28.0,5225.0,6.0,3,False,5221.5,-3.5
318700,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5221.5,-4.5
318800,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5222.5,-3.5
318900,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5220.5,-4.0
319000,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5221.5,-3.0
319100,2.0,69.0,2.0,28.0,5223.5,5.0,3,True,5221.0,-2.5
319200,2.0,69.0,2.0,28.0,5223.5,5.0,3,True,5221.0,-2.5
319300,3.0,68.5,1.0,27.5,5223.5,5.0,3,False,5220.5,-3.0
319400,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5221.5,-3.0
319500,2.0,69.0,2.0,28.0,5223.5,5.0,3,True,5223.0,-0.5
319600,3.0,69.5,2.0,28.0,5226.0,4.0,3,False,5222.5,-3.5
319700,1.0,68.5,2.0,28.0,5224.5,5.0,3,True,5221.5,-3.0
319800,2.0,69.0,2.0,28.0,5224.0,6.0,3,True,5222.5,-1.5
319900,3.0,68.5,1.0,27.5,5223.0,6.0,3,False,5222.5,-0.5
320000,3.0,68.5,1.0,27.5,5223.5,5.0,3,False,5223.5,0.0
320100,2.0,69.0,2.0,28.0,5223.5,5.0,3,True,5221.5,-2.0
320200,1.0,67.5,1.0,27.5,5223.0,6.0,3,True,5224.5,1.5
320300,2.0,68.0,1.0,27.5,5221.0,2.0,3,True,5223.5,2.5
320400,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5225.5,3.0
320500,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5223.5,1.0
320600,3.0,67.5,2.0,27.0,5221.5,5.0,3,False,5224.5,3.0
320700,2.0,68.0,2.0,27.0,5221.5,5.0,3,True,5224.5,3.0
320800,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5227.0,4.5
320900,2.0,67.0,2.0,27.0,5220.5,5.0,3,True,5226.5,6.0
321000,3.0,67.5,2.0,27.0,5221.5,5.0,3,False,5226.5,5.0
321100,2.0,67.0,2.0,27.0,5221.0,6.0,3,True,5227.5,6.5
321200,2.0,67.0,2.0,27.0,5221.0,6.0,3,True,5226.5,5.5
321300,2.0,67.0,2.0,27.0,5220.5,5.0,3,True,5226.0,5.5
321400,3.0,67.5,2.0,27.0,5221.5,5.0,3,False,5227.5,6.0
321500,3.0,68.5,1.0,27.5,5223.0,6.0,3,False,5227.0,4.0
321600,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5228.0,5.5
321700,3.0,67.5,2.0,27.0,5221.5,5.0,3,False,5228.0,6.5
321800,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5229.0,6.5
321900,2.0,68.0,1.0,27.5,5222.5,5.0,3,True,5228.0,5.5
322000,3.0,68.5,1.0,27.5,5223.5,5.0,3,False,5228.5,5.0
322100,3.0,67.5,2.0,27.0,5221.5,5.0,3,False,5229.0,7.5
322200,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5228.5,4.0
322300,2.0,69.0,2.0,28.0,5223.5,5.0,3,True,5227.5,4.0
322400,2.0,69.0,2.0,28.0,5225.5,3.0,3,True,5226.5,1.0
322500,3.0,68.5,1.0,27.5,5223.5,5.0,3,False,5227.0,3.5
322600,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5227.0,2.5
322700,2.0,69.0,2.0,28.0,5224.5,5.0,3,True,5226.5,2.0
322800,2.0,70.0,2.0,28.0,5227.0,2.0,3,True,5228.5,1.5
322900,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5228.5,2.0
323000,3.0,70.5,2.0,29.0,5226.5,5.0,3,False,5229.5,3.0
323100,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5230.5,3.0
323200,2.0,70.0,1.0,28.5,5226.5,5.0,3,True,5230.5,4.0
323300,2.0,70.0,1.0,28.5,5226.0,6.0,3,True,5229.0,3.0
323400,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5229.5,2.0
323500,3.0,70.5,2.0,29.0,5227.0,6.0,3,False,5229.0,2.0
323600,2.0,71.0,2.0,29.0,5228.0,6.0,3,True,5229.5,1.5
323700,2.0,72.0,1.0,29.5,5228.0,2.0,3,True,5229.5,1.5
323800,2.0,72.0,1.0,29.5,5229.0,6.0,3,True,5229.5,0.5
323900,2.0,71.0,2.0,29.0,5228.0,6.0,3,True,5229.5,1.5
324000,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5229.0,0.5
324100,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5228.5,-0.5
324200,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5230.5,2.0
324300,2.0,71.0,2.0,29.0,5227.5,5.0,3,True,5229.5,2.0
324400,2.0,70.0,1.0,28.5,5226.5,5.0,3,True,5230.5,4.0
324500,3.0,70.5,2.0,29.0,5227.0,6.0,3,False,5230.5,3.5
324600,3.0,70.5,2.0,29.0,5227.0,6.0,3,False,5231.5,4.5
324700,3.0,70.5,1.0,28.5,5226.5,5.0,3,False,5232.5,6.0
324800,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5231.5,3.0
324900,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5232.5,4.0
325000,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5232.5,3.0
325100,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5231.5,1.0
325200,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5230.5,0.0
325300,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5230.5,1.5
325400,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5230.5,1.0
325500,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5230.5,1.5
325600,3.0,72.5,1.0,29.5,5229.5,5.0,3,False,5231.5,2.0
325700,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5229.5,0.0
325800,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5228.5,-1.0
325900,3.0,72.5,1.0,29.5,5229.5,5.0,3,False,5229.5,0.0
326000,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5230.0,1.0
326100,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5228.5,0.0
326200,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5229.5,-1.0
326300,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5230.5,1.0
326400,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5230.0,-0.5
326500,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5230.5,0.0
326600,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5229.5,-2.0
326700,2.0,74.0,1.0,30.5,5232.5,5.0,3,True,5230.5,-2.0
326800,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5230.0,-1.5
326900,3.0,73.5,1.0,30.5,5232.5,5.0,3,False,5230.5,-2.0
327000,3.0,73.5,1.0,30.5,5232.5,5.0,3,False,5231.0,-1.5
327100,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5231.5,0.0
327200,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5232.5,2.0
327300,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5233.5,3.0
327400,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5233.5,3.0
327500,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5234.0,3.5
327600,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5234.5,3.0
327700,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5235.0,5.5
327800,2.0,72.0,2.0,29.0,5228.5,5.0,3,True,5235.5,7.0
327900,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5237.5,8.0
328000,3.0,72.5,1.0,29.5,5230.0,6.0,3,False,5238.0,8.0
328100,2.0,72.0,2.0,29.0,5228.5,5.0,3,True,5238.5,10.0
328200,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5237.5,8.0
328300,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5238.5,8.0
328400,3.0,72.5,1.0,29.5,5230.0,6.0,3,False,5238.0,8.0
328500,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5239.0,8.5
328600,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5238.0,8.5
328700,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5238.5,8.0
328800,3.0,72.5,2.0,30.0,5230.0,6.0,3,False,5239.5,9.5
328900,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5240.5,10.0
329000,2.0,73.0,2.0,30.0,5231.0,6.0,3,True,5240.0,9.0
329100,1.0,73.5,1.0,30.5,5231.5,5.0,3,True,5239.5,8.0
329200,2.0,74.0,1.0,30.5,5232.5,5.0,3,True,5239.0,6.5
329300,2.0,75.0,2.0,31.0,5233.5,5.0,3,True,5239.0,5.5
329400,3.0,74.5,2.0,31.0,5233.5,5.0,3,False,5239.5,6.0
329500,2.0,75.0,2.0,31.0,5234.0,6.0,3,True,5239.5,5.5
329600,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5240.5,6.0
329700,3.0,75.5,2.0,31.0,5235.0,6.0,3,False,5240.5,5.5
329800,3.0,75.5,2.0,31.0,5235.5,5.0,3,False,5240.5,5.0
329900,3.0,76.5,2.0,32.0,5237.5,3.0,3,False,5240.5,3.0
330000,2.0,77.0,2.0,32.0,5238.0,6.0,3,True,5240.5,2.5
330100,3.0,77.5,1.0,32.5,5238.5,5.0,3,False,5237.5,-1.0
330200,2.0,77.0,2.0,32.0,5237.5,5.0,3,True,5238.5,1.0
330300,3.0,77.5,1.0,32.5,5238.5,5.0,3,False,5237.5,-1.0
330400,3.0,77.5,2.0,32.0,5238.0,6.0,3,False,5239.0,1.0
330500,2.0,78.0,1.0,32.5,5239.0,6.0,3,True,5239.0,0.0
330600,2.0,78.0,2.0,33.0,5238.0,2.0,3,True,5239.5,1.5
330700,3.0,77.5,1.0,32.5,5238.5,5.0,3,False,5237.0,-1.5
330800,2.0,78.0,2.0,33.0,5239.5,5.0,3,True,5237.5,-2.0
330900,3.0,78.5,2.0,33.0,5240.5,5.0,3,False,5236.5,-4.0
331000,3.0,78.5,2.0,33.0,5240.0,6.0,3,False,5235.5,-4.5
331100,3.0,78.5,2.0,33.0,5239.5,5.0,3,False,5235.5,-4.0
331200,3.0,77.5,1.0,32.5,5239.0,6.0,3,False,5236.5,-2.5
331300,2.0,78.0,1.0,32.5,5239.0,6.0,3,True,5235.5,-3.5
331400,2.0,78.0,2.0,33.0,5239.5,5.0,3,True,5235.5,-4.0
331500,3.0,78.5,2.0,33.0,5239.5,5.0,3,False,5235.0,-4.5
331600,3.0,78.5,2.0,33.0,5240.5,5.0,3,False,5234.5,-6.0
331700,2.0,79.0,2.0,33.0,5240.5,5.0,3,True,5234.5,-6.0
331800,2.0,79.0,2.0,33.0,5240.5,5.0,3,True,5234.5,-6.0
331900,3.0,78.5,2.0,33.0,5240.5,5.0,3,False,5234.5,-6.0
332000,3.0,78.5,2.0,33.0,5240.5,5.0,3,False,5234.5,-6.0
332100,2.0,77.0,2.0,32.0,5237.5,5.0,3,True,5234.5,-3.0
332200,3.0,77.5,2.0,32.0,5238.5,5.0,3,False,5234.5,-4.0
332300,2.0,78.0,1.0,32.5,5237.5,3.0,3,True,5234.5,-3.0
332400,3.0,77.5,1.0,32.5,5239.0,6.0,3,False,5234.5,-4.5
332500,3.0,77.5,1.0,32.5,5239.0,6.0,3,False,5235.5,-3.5
332600,1.0,77.5,2.0,33.0,5239.5,5.0,3,True,5234.5,-5.0
332700,3.0,77.5,2.0,32.0,5237.0,2.0,3,False,5234.5,-2.5
332800,2.0,77.0,2.0,32.0,5237.5,5.0,3,True,5236.5,-1.0
332900,3.0,76.5,2.0,32.0,5236.5,5.0,3,False,5236.5,0.0
333000,2.0,76.0,1.0,31.5,5235.5,5.0,3,True,5235.0,-0.5
333100,2.0,76.0,1.0,31.5,5235.5,5.0,3,True,5233.5,-2.0
333200,2.0,76.0,1.0,31.5,5236.5,5.0,3,True,5233.0,-3.5
333300,2.0,76.0,1.0,31.5,5235.5,5.0,3,True,5234.5,-1.0
333400,2.0,76.0,2.0,31.0,5235.5,5.0,3,True,5235.5,0.0
333500,3.0,75.5,2.0,31.0,5235.0,6.0,3,False,5236.5,1.5
333600,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5237.5,3.0
333700,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5237.5,3.0
333800,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5236.5,2.0
333900,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5236.5,2.0
334000,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5235.5,1.0
334100,3.0,75.5,2.0,31.0,5234.5,5.0,3,False,5234.0,-0.5
334200,3.0,75.5,2.0,31.0,5234.5,5.0,3,False,5233.5,-1.0
334300,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5234.5,0.0
334400,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5234.5,0.0
334500,3.0,75.5,2.0,31.0,5235.5,5.0,3,False,5233.5,-2.0
334600,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5233.5,-1.0
334700,3.0,75.5,2.0,31.0,5234.5,5.0,3,False,5231.5,-3.0
334800,2.0,76.0,1.0,31.5,5236.5,5.0,3,True,5231.5,-5.0
334900,2.0,76.0,1.0,31.5,5236.5,5.0,3,True,5230.5,-6.0
335000,3.0,75.5,2.0,31.0,5235.0,6.0,3,False,5231.0,-4.0
335100,3.0,74.5,1.0,30.5,5233.5,5.0,3,False,5230.5,-3.0
335200,2.0,74.0,1.0,30.5,5233.0,6.0,3,True,5230.5,-2.5
335300,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5230.5,-4.0
335400,3.0,75.5,2.0,31.0,5235.5,5.0,3,False,5230.5,-5.0
335500,2.0,76.0,1.0,31.5,5236.5,5.0,3,True,5229.0,-7.5
335600,2.0,77.0,2.0,32.0,5237.5,5.0,3,True,5229.5,-8.0
335700,3.0,76.5,2.0,32.0,5237.5,5.0,3,False,5229.5,-8.0
335800,3.0,76.5,1.0,31.5,5236.5,5.0,3,False,5229.5,-7.0
335900,2.0,76.0,1.0,31.5,5236.5,5.0,3,True,5230.5,-6.0
336000,3.0,75.5,2.0,31.0,5235.5,5.0,3,False,5229.5,-6.0
336100,2.0,75.0,2.0,31.0,5234.0,6.0,3,True,5229.5,-4.5
336200,3.0,74.5,2.0,31.0,5233.5,5.0,3,False,5230.5,-3.0
336300,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5232.5,-2.0
336400,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5230.0,-4.5
336500,3.0,74.5,2.0,31.0,5233.5,5.0,3,False,5230.5,-3.0
336600,2.0,74.0,2.0,30.0,5233.5,3.0,3,True,5230.5,-3.0
336700,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5230.5,-1.0
336800,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5231.5,0.0
336900,2.0,73.0,2.0,30.0,5230.5,5.0,3,True,5231.0,0.5
337000,2.0,73.0,2.0,30.0,5231.0,6.0,3,True,5229.5,-1.5
337100,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5229.0,-1.5
337200,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5227.5,-3.0
337300,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5228.0,-2.5
337400,2.0,72.0,2.0,29.0,5230.5,3.0,3,True,5229.0,-1.5
337500,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5229.5,0.5
337600,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5230.5,1.0
337700,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5230.5,1.0
337800,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5229.5,0.0
337900,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5230.5,0.0
338000,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5230.0,0.5
338100,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5230.5,1.0
338200,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5230.5,0.0
338300,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5229.0,-3.5
338400,3.0,72.5,1.0,29.5,5230.0,6.0,3,False,5231.5,1.5
338500,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5232.5,2.0
338600,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5232.5,2.0
338700,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5234.5,4.0
338800,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5233.5,2.0
338900,2.0,73.0,2.0,30.0,5231.0,6.0,3,True,5233.5,2.5
339000,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5234.0,4.5
339100,3.0,71.5,2.0,29.0,5229.0,6.0,3,False,5233.0,4.0
339200,2.0,71.0,1.0,28.5,5227.5,5.0,3,True,5233.5,6.0
339300,2.0,71.0,2.0,29.0,5228.0,6.0,3,True,5233.5,5.5
339400,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5234.0,5.0
339500,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5233.5,4.0
339600,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5233.0,2.5
339700,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5232.0,1.5
339800,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5230.5,1.0
339900,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5230.5,0.0
340000,2.0,72.0,1.0,29.5,5230.0,6.0,3,True,5229.5,-0.5
340100,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5232.0,1.5
340200,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5232.5,2.0
340300,2.0,73.0,2.0,30.0,5229.0,2.0,3,True,5234.5,5.5
340400,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5233.5,2.0
340500,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5232.5,0.0
340600,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5232.5,0.0
340700,2.0,75.0,2.0,31.0,5234.5,5.0,3,True,5231.5,-3.0
340800,2.0,74.0,1.0,30.5,5233.5,5.0,3,True,5230.0,-3.5
340900,3.0,74.5,1.0,30.5,5233.5,5.0,3,False,5231.5,-2.0
341000,3.0,74.5,2.0,31.0,5234.0,6.0,3,False,5231.5,-2.5
341100,2.0,74.0,2.0,30.0,5233.0,6.0,3,True,5230.5,-2.5
341200,2.0,74.0,1.0,30.5,5233.5,5.0,3,True,5230.0,-3.5
341300,3.0,74.5,1.0,30.5,5233.5,5.0,3,False,5230.0,-3.5
341400,3.0,74.5,1.0,30.5,5234.0,6.0,3,False,5230.5,-3.5
341500,2.0,74.0,2.0,30.0,5233.5,5.0,3,True,5228.5,-5.0
341600,2.0,74.0,2.0,30.0,5233.0,6.0,3,True,5227.5,-5.5
341700,3.0,73.5,2.0,30.0,5232.0,6.0,3,False,5228.5,-3.5
341800,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5228.5,-2.0
341900,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5229.5,-1.0
342000,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5229.5,0.0
342100,3.0,73.5,2.0,30.0,5232.0,6.0,3,False,5228.5,-3.5
342200,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5228.5,-4.0
342300,3.0,74.5,2.0,31.0,5234.5,5.0,3,False,5228.5,-6.0
342400,3.0,74.5,2.0,31.0,5233.5,5.0,3,False,5229.5,-4.0
342500,3.0,73.5,2.0,30.0,5232.5,5.0,3,False,5230.5,-2.0
342600,3.0,73.5,2.0,30.0,5232.5,5.0,3,False,5231.5,-1.0
342700,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5230.5,-1.0
342800,2.0,73.0,2.0,30.0,5230.0,2.0,3,True,5231.0,1.0
342900,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5230.5,-1.0
343000,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5230.5,-1.0
343100,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5231.5,1.0
343200,2.0,72.0,1.0,29.5,5230.0,6.0,3,True,5232.5,2.5
343300,2.0,72.0,1.0,29.5,5230.0,6.0,3,True,5233.5,3.5
343400,3.0,72.5,2.0,30.0,5230.5,5.0,3,False,5232.5,2.0
343500,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5232.5,4.0
343600,2.0,71.0,1.0,28.5,5227.5,5.0,3,True,5232.5,5.0
343700,3.0,70.5,1.0,28.5,5228.5,3.0,3,False,5232.5,4.0
343800,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5234.5,6.0
343900,2.0,71.0,2.0,29.0,5229.5,3.0,3,True,5229.5,0.0
344000,3.0,71.5,2.0,29.0,5229.5,5.0,3,False,5229.0,-0.5
344100,2.0,71.0,2.0,29.0,5228.5,5.0,3,True,5226.5,-2.0
344200,3.0,71.5,2.0,29.0,5228.5,5.0,3,False,5226.5,-2.0
344300,2.0,71.0,2.0,29.0,5228.5,5.0,3,True,5226.5,-2.0
344400,2.0,72.0,2.0,29.0,5229.5,5.0,3,True,5225.5,-4.0
344500,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5224.5,-6.0
344600,2.0,73.0,2.0,30.0,5231.5,5.0,3,True,5225.5,-6.0
344700,2.0,73.0,1.0,29.5,5230.5,5.0,3,True,5225.5,-5.0
344800,2.0,73.0,2.0,30.0,5231.0,6.0,3,True,5226.5,-4.5
344900,2.0,73.0,1.0,29.5,5230.5,5.0,3,True,5223.5,-7.0
345000,3.0,72.5,1.0,29.5,5230.5,5.0,3,False,5223.5,-7.0
345100,3.0,73.5,2.0,30.0,5231.5,5.0,3,False,5224.5,-7.0
345200,3.0,73.5,2.0,30.0,5232.5,5.0,3,False,5223.5,-9.0
345300,3.0,74.5,1.0,30.5,5233.5,5.0,3,False,5224.0,-9.5
345400,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5223.5,-9.0
345500,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5224.5,-8.0
345600,2.0,74.0,2.0,30.0,5232.5,5.0,3,True,5223.5,-9.0
345700,3.0,73.5,2.0,30.0,5232.5,5.0,3,False,5224.5,-8.0
345800,2.0,74.0,1.0,30.5,5234.5,3.0,3,True,5223.5,-11.0
345900,2.0,72.0,1.0,29.5,5229.5,5.0,3,True,5224.5,-5.0
346000,2.0,72.0,2.0,29.0,5229.0,6.0,3,True,5223.5,-5.5
346100,2.0,70.0,2.0,28.0,5226.5,5.0,3,True,5223.0,-3.5
346200,1.0,69.5,1.0,27.5,5226.5,5.0,3,True,5220.5,-6.0
346300,2.0,70.0,2.0,28.0,5226.5,5.0,3,True,5221.5,-5.0
346400,3.0,69.5,2.0,28.0,5225.5,5.0,3,False,5222.0,-3.5
