timestamp,sp_VEV_5200,m_VEV_5200,sp_VEV_5300,m_VEV_5300,sp_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,tight,s_prod
638900,3,73.5,2,29.0,5,5233.5,3,False,6
639000,3,73.5,2,29.0,5,5233.5,3,False,6
639100,2,73.0,2,29.0,5,5232.5,3,True,4
639200,3,73.5,2,29.0,5,5233.5,3,False,6
639300,2,74.0,2,29.0,5,5234.5,3,True,4
639400,3,74.5,1,29.5,6,5235.0,3,False,3
639500,2,75.0,2,30.0,5,5236.5,3,True,4
639600,3,75.5,2,30.0,5,5236.5,3,False,6
639700,3,75.5,2,30.0,5,5236.5,3,False,6
639800,3,76.5,2,31.0,5,5238.5,3,False,6
639900,2,76.0,1,30.5,5,5237.5,3,True,2
640000,3,75.5,2,30.0,6,5237.0,3,False,6
640100,3,76.5,1,30.5,6,5238.0,3,False,3
640200,3,76.5,2,31.0,5,5238.5,3,False,6
640300,3,76.5,2,31.0,5,5238.5,3,False,6
640400,3,76.5,2,31.0,5,5238.5,3,False,6
640500,3,76.5,1,30.5,6,5238.0,3,False,3
640600,2,77.0,2,31.0,5,5239.5,3,True,4
640700,3,76.5,2,31.0,3,5239.5,3,False,6
640800,3,76.5,2,31.0,5,5238.5,3,False,6
640900,3,77.5,2,31.0,5,5239.5,3,False,6
641000,3,76.5,1,30.5,5,5238.5,3,False,3
641100,2,77.0,2,31.0,5,5238.5,3,True,4
641200,2,77.0,2,31.0,5,5239.5,3,True,4
641300,3,76.5,2,31.0,5,5238.5,3,False,6
641400,3,76.5,2,31.0,5,5238.5,3,False,6
641500,3,76.5,2,31.0,5,5238.5,3,False,6
641600,3,76.5,2,31.0,5,5238.5,3,False,6
641700,2,78.0,1,31.5,5,5240.5,3,True,2
641800,2,78.0,1,31.5,6,5241.0,3,True,2
641900,3,78.5,2,32.0,6,5242.0,3,False,6
642000,2,79.0,2,32.0,5,5242.5,3,True,4
642100,2,80.0,1,32.5,6,5244.0,3,True,2
642200,3,79.5,1,32.5,5,5243.5,3,False,3
642300,3,80.5,2,33.0,5,5245.5,3,False,6
642400,3,80.5,2,33.0,6,5245.0,3,False,6
642500,1,79.5,2,33.0,5,5244.5,3,True,2
642600,3,80.5,2,33.0,5,5244.5,3,False,6
642700,2,81.0,2,33.0,5,5245.5,3,True,4
642800,2,81.0,2,33.0,5,5245.5,3,True,4
642900,3,80.5,2,33.0,5,5245.5,3,False,6
643000,2,81.0,2,33.0,5,5245.5,3,True,4
643100,3,81.5,1,33.5,5,5246.5,3,False,3
643200,2,81.0,2,33.0,5,5245.5,3,True,4
643300,2,82.0,2,34.0,5,5247.5,3,True,4
643400,3,81.5,2,33.0,5,5246.5,3,False,6
643500,2,82.0,2,34.0,3,5248.5,3,True,4
643600,2,83.0,2,34.0,5,5248.5,3,True,4
643700,3,83.5,1,34.5,5,5249.5,3,False,3
643800,3,84.5,2,35.0,6,5251.0,3,False,6
643900,3,84.5,2,35.0,5,5251.5,3,False,6
644000,3,84.5,2,35.0,5,5251.5,3,False,6
644100,3,84.5,2,35.0,3,5252.5,3,False,6
644200,3,84.5,2,35.0,5,5251.5,3,False,6
644300,3,84.5,2,35.0,6,5251.0,3,False,6
644400,3,84.5,2,35.0,5,5251.5,3,False,6
644500,3,85.5,2,36.0,5,5252.5,3,False,6
644600,2,85.0,1,35.5,6,5252.0,3,True,2
644700,2,86.0,2,36.0,5,5253.5,3,True,4
644800,3,86.5,2,36.0,5,5253.5,3,False,6
644900,3,86.5,2,36.0,6,5254.0,3,False,6
645000,3,85.5,2,36.0,6,5253.0,3,False,6
645100,3,86.5,2,36.0,6,5254.0,3,False,6
645200,2,86.0,2,36.0,5,5253.5,3,True,4
645300,3,85.5,2,36.0,5,5252.5,3,False,6
645400,3,85.5,2,36.0,3,5254.5,3,False,6
645500,3,86.5,2,36.0,5,5254.5,3,False,6
645600,3,86.5,2,36.0,6,5254.0,3,False,6
645700,3,86.5,2,36.0,6,5254.0,3,False,6
645800,3,86.5,2,36.0,5,5254.5,3,False,6
645900,2,87.0,2,37.0,5,5255.5,3,True,4
646000,2,87.0,1,36.5,6,5255.0,3,True,2
646100,2,86.0,2,36.0,5,5253.5,3,True,4
646200,3,85.5,2,36.0,5,5252.5,3,False,6
646300,3,86.5,2,36.0,5,5253.5,3,False,6
646400,3,86.5,2,36.0,5,5254.5,3,False,6
646500,3,86.5,2,36.0,5,5254.5,3,False,6
646600,3,85.5,2,36.0,6,5253.0,3,False,6
646700,3,86.5,2,36.0,6,5254.0,3,False,6
646800,3,85.5,2,36.0,5,5252.5,3,False,6
646900,3,85.5,2,36.0,6,5253.0,3,False,6
647000,3,86.5,2,36.0,5,5254.5,3,False,6
647100,2,87.0,2,37.0,5,5255.5,3,True,4
647200,2,88.0,2,37.0,5,5256.5,3,True,4
647300,3,87.5,2,37.0,5,5255.5,3,False,6
647400,2,89.0,2,38.0,5,5258.5,3,True,4
647500,3,88.5,2,38.0,5,5257.5,3,False,6
647600,2,87.0,2,37.0,5,5255.5,3,True,4
647700,3,86.5,2,36.0,6,5254.0,3,False,6
647800,3,86.5,1,36.5,5,5254.5,3,False,3
647900,3,86.5,2,36.0,5,5254.5,3,False,6
648000,2,86.0,2,36.0,5,5253.5,3,True,4
648100,3,87.5,2,37.0,5,5255.5,3,False,6
648200,3,86.5,2,37.0,5,5254.5,3,False,6
648300,3,86.5,1,36.5,5,5254.5,3,False,3
648400,3,86.5,2,37.0,5,5254.5,3,False,6
648500,2,86.0,2,36.0,5,5253.5,3,True,4
648600,3,85.5,2,36.0,5,5252.5,3,False,6
648700,3,84.5,2,35.0,5,5251.5,3,False,6
648800,3,84.5,1,35.5,5,5251.5,3,False,3
648900,3,85.5,2,36.0,5,5252.5,3,False,6
649000,2,86.0,2,36.0,5,5253.5,3,True,4
649100,2,85.0,2,36.0,5,5252.5,3,True,4
649200,3,85.5,2,36.0,5,5252.5,3,False,6
649300,3,84.5,2,35.0,5,5251.5,3,False,6
649400,2,84.0,2,35.0,5,5250.5,3,True,4
649500,3,84.5,2,35.0,5,5251.5,3,False,6
649600,3,84.5,2,35.0,6,5251.0,3,False,6
649700,3,84.5,2,35.0,5,5251.5,3,False,6
649800,2,84.0,2,35.0,5,5250.5,3,True,4
649900,3,84.5,2,35.0,5,5251.5,3,False,6
650000,2,85.0,1,35.5,5,5252.5,3,True,2
650100,3,85.5,2,36.0,2,5251.0,3,False,6
650200,3,86.5,2,36.0,5,5254.5,3,False,6
650300,3,86.5,2,36.0,5,5254.5,3,False,6
650400,3,85.5,2,36.0,2,5252.0,3,False,6
650500,3,85.5,2,36.0,2,5254.0,3,False,6
650600,2,86.0,2,36.0,5,5253.5,3,True,4
650700,3,85.5,2,36.0,5,5253.5,3,False,6
650800,3,85.5,2,36.0,5,5252.5,3,False,6
650900,3,86.5,2,36.0,5,5253.5,3,False,6
651000,3,86.5,2,36.0,6,5254.0,3,False,6
651100,3,86.5,2,36.0,6,5254.0,3,False,6
651200,2,86.0,2,36.0,5,5253.5,3,True,4
651300,3,86.5,1,36.5,5,5254.5,3,False,3
651400,3,87.5,2,37.0,5,5255.5,3,False,6
651500,3,88.5,2,38.0,5,5257.5,3,False,6
651600,2,89.0,2,38.0,6,5258.0,3,True,4
651700,3,88.5,2,37.0,5,5257.5,3,False,6
651800,2,89.0,2,38.0,5,5258.5,3,True,4
651900,3,88.5,2,37.0,5,5257.5,3,False,6
652000,3,88.5,2,38.0,6,5258.0,3,False,6
652100,3,89.5,2,38.0,5,5258.5,3,False,6
652200,3,89.5,2,38.0,5,5259.5,3,False,6
652300,2,90.0,1,38.5,6,5259.0,3,True,2
652400,3,88.5,2,38.0,5,5257.5,3,False,6
652500,3,88.5,1,37.5,5,5257.5,3,False,3
652600,3,87.5,2,37.0,5,5256.5,3,False,6
652700,3,86.5,2,36.0,5,5254.5,3,False,6
652800,3,86.5,2,36.0,5,5254.5,3,False,6
652900,3,86.5,2,36.0,5,5254.5,3,False,6
653000,3,86.5,2,36.0,5,5254.5,3,False,6
653100,3,85.5,2,36.0,5,5253.5,3,False,6
653200,3,85.5,2,36.0,6,5253.0,3,False,6
653300,2,86.0,2,36.0,5,5253.5,3,True,4
653400,3,85.5,2,36.0,1,5251.5,3,False,6
653500,2,86.0,2,36.0,6,5254.0,3,True,4
653600,3,86.5,2,36.0,6,5254.0,3,False,6
653700,3,86.5,2,36.0,5,5254.5,3,False,6
653800,2,86.0,2,36.0,6,5254.0,3,True,4
653900,3,85.5,2,36.0,5,5253.5,3,False,6
654000,3,86.5,2,36.0,5,5254.5,3,False,6
654100,2,87.0,2,37.0,5,5255.5,3,True,4
654200,3,86.5,1,36.5,5,5255.5,3,False,3
654300,3,86.5,2,36.0,5,5254.5,3,False,6
654400,3,87.5,2,37.0,5,5255.5,3,False,6
654500,3,87.5,2,37.0,5,5255.5,3,False,6
654600,2,86.0,2,36.0,5,5253.5,3,True,4
654700,3,85.5,2,36.0,5,5253.5,3,False,6
654800,3,86.5,2,36.0,6,5255.0,3,False,6
654900,3,86.5,2,36.0,3,5255.5,3,False,6
655000,2,85.0,2,35.0,5,5252.5,3,True,4
655100,2,85.0,2,35.0,5,5252.5,3,True,4
655200,3,84.5,2,35.0,5,5251.5,3,False,6
655300,3,84.5,2,35.0,2,5250.0,3,False,6
655400,3,84.5,2,35.0,5,5251.5,3,False,6
655500,3,83.5,2,34.0,5,5249.5,3,False,6
655600,2,84.0,2,35.0,5,5250.5,3,True,4
655700,2,84.0,2,35.0,6,5251.0,3,True,4
655800,2,84.0,2,35.0,5,5250.5,3,True,4
655900,2,84.0,2,35.0,6,5251.0,3,True,4
656000,2,83.0,2,34.0,5,5249.5,3,True,4
656100,2,83.0,2,34.0,5,5249.5,3,True,4
656200,2,84.0,2,35.0,5,5250.5,3,True,4
656300,3,84.5,2,35.0,5,5251.5,3,False,6
656400,3,84.5,2,35.0,5,5251.5,3,False,6
656500,2,85.0,2,35.0,2,5251.0,3,True,4
656600,3,85.5,1,35.5,5,5252.5,3,False,3
656700,3,85.5,2,36.0,5,5253.5,3,False,6
656800,3,86.5,2,36.0,5,5254.5,3,False,6
656900,3,86.5,2,36.0,5,5254.5,3,False,6
657000,3,85.5,2,36.0,5,5253.5,3,False,6
657100,3,84.5,2,35.0,5,5251.5,3,False,6
657200,3,84.5,2,35.0,5,5251.5,3,False,6
657300,2,85.0,2,35.0,5,5252.5,3,True,4
657400,2,85.0,2,35.0,3,5253.5,3,True,4
657500,3,86.5,2,36.0,6,5255.0,3,False,6
657600,3,87.5,2,37.0,5,5255.5,3,False,6
657700,3,87.5,1,36.5,5,5255.5,3,False,3
657800,3,87.5,2,37.0,2,5254.0,3,False,6
657900,2,88.0,2,37.0,5,5256.5,3,True,4
658000,3,88.5,2,37.0,5,5257.5,3,False,6
658100,3,88.5,2,37.0,2,5256.0,3,False,6
658200,3,88.5,2,37.0,5,5257.5,3,False,6
658300,3,88.5,2,37.0,2,5255.0,3,False,6
658400,3,87.5,2,37.0,5,5255.5,3,False,6
658500,3,88.5,2,37.0,5,5257.5,3,False,6
658600,3,88.5,1,37.5,5,5257.5,3,False,3
658700,3,89.5,2,38.0,5,5259.5,3,False,6
658800,3,89.5,2,38.0,5,5259.5,3,False,6
658900,3,90.5,2,39.0,6,5261.0,3,False,6
659000,3,91.5,2,39.0,6,5262.0,3,False,6
659100,3,91.5,2,39.0,5,5262.5,3,False,6
659200,2,93.0,2,40.0,5,5264.5,3,True,4
659300,3,93.5,2,40.0,5,5264.5,3,False,6
659400,3,92.5,2,40.0,5,5263.5,3,False,6
659500,3,92.5,2,40.0,6,5263.0,3,False,6
659600,3,92.5,2,40.0,5,5263.5,3,False,6
659700,3,92.5,2,40.0,5,5264.5,3,False,6
659800,3,93.5,2,41.0,5,5265.5,3,False,6
659900,3,94.5,2,41.0,4,5267.0,3,False,6
660000,3,93.5,2,40.0,5,5264.5,3,False,6
660100,3,93.5,2,40.0,6,5265.0,3,False,6
660200,3,92.5,2,40.0,6,5264.0,3,False,6
660300,3,93.5,2,40.0,5,5264.5,3,False,6
660400,3,92.5,2,40.0,5,5263.5,3,False,6
660500,3,93.5,2,40.0,6,5265.0,3,False,6
660600,3,92.5,2,40.0,6,5263.0,3,False,6
660700,3,93.5,2,40.0,5,5264.5,3,False,6
660800,3,92.5,2,40.0,6,5263.0,3,False,6
660900,3,92.5,2,40.0,6,5263.0,3,False,6
661000,3,92.5,2,40.0,5,5263.5,3,False,6
661100,3,92.5,2,40.0,6,5263.0,3,False,6
661200,2,91.0,2,39.0,5,5261.5,3,True,4
661300,3,91.5,2,39.0,5,5261.5,3,False,6
661400,3,92.5,2,40.0,6,5264.0,3,False,6
661500,3,93.5,2,40.0,5,5264.5,3,False,6
661600,3,92.5,2,40.0,6,5264.0,3,False,6
661700,3,93.5,2,40.0,5,5264.5,3,False,6
661800,3,92.5,2,40.0,5,5263.5,3,False,6
661900,3,91.5,2,39.0,5,5261.5,3,False,6
662000,2,93.0,2,40.0,3,5265.5,3,True,4
662100,3,93.5,2,40.0,5,5264.5,3,False,6
662200,3,93.5,2,40.0,5,5264.5,3,False,6
662300,3,92.5,2,40.0,5,5263.5,3,False,6
662400,3,92.5,2,40.0,5,5263.5,3,False,6
662500,3,91.5,2,39.0,5,5262.5,3,False,6
662600,3,92.5,2,39.0,5,5262.5,3,False,6
662700,3,92.5,1,39.5,5,5263.5,3,False,3
662800,2,93.0,2,40.0,6,5264.0,3,True,4
662900,3,93.5,2,40.0,5,5264.5,3,False,6
663000,3,92.5,2,40.0,5,5263.5,3,False,6
663100,3,92.5,2,39.0,2,5261.0,3,False,6
663200,3,91.5,2,39.0,5,5261.5,3,False,6
663300,2,91.0,2,39.0,5,5261.5,3,True,4
663400,3,91.5,2,39.0,5,5261.5,3,False,6
663500,3,90.5,1,38.5,5,5260.5,3,False,3
663600,3,89.5,2,38.0,5,5259.5,3,False,6
663700,3,89.5,2,38.0,6,5259.0,3,False,6
663800,3,88.5,2,37.0,3,5258.5,3,False,6
663900,3,88.5,2,37.0,5,5256.5,3,False,6
664000,2,89.0,1,37.5,6,5258.0,3,True,2
664100,3,89.5,2,38.0,5,5259.5,3,False,6
664200,3,89.5,2,38.0,6,5259.0,3,False,6
664300,2,90.0,2,38.0,5,5259.5,3,True,4
664400,3,89.5,2,38.0,2,5257.0,3,False,6
664500,3,89.5,2,38.0,5,5258.5,3,False,6
664600,3,89.5,2,38.0,5,5258.5,3,False,6
664700,3,89.5,2,38.0,5,5258.5,3,False,6
664800,3,90.5,2,38.0,5,5259.5,3,False,6
664900,3,90.5,2,39.0,5,5260.5,3,False,6
665000,3,90.5,2,39.0,5,5260.5,3,False,6
665100,3,89.5,2,38.0,6,5259.0,3,False,6
665200,3,88.5,2,37.0,5,5257.5,3,False,6
665300,3,89.5,2,38.0,5,5258.5,3,False,6
665400,2,90.0,2,38.0,5,5259.5,3,True,4
665500,3,89.5,2,38.0,6,5259.0,3,False,6
665600,3,89.5,2,38.0,5,5259.5,3,False,6
665700,2,90.0,2,38.0,5,5259.5,3,True,4
665800,3,90.5,2,38.0,5,5260.5,3,False,6
665900,2,90.0,1,38.5,5,5259.5,3,True,2
666000,3,90.5,2,38.0,5,5260.5,3,False,6
666100,3,90.5,2,38.0,6,5260.0,3,False,6
666200,3,90.5,1,38.5,2,5259.0,3,False,3
666300,2,90.0,2,38.0,5,5259.5,3,True,4
666400,3,89.5,2,38.0,5,5258.5,3,False,6
666500,1,87.5,1,36.5,5,5257.5,3,True,1
666600,2,89.0,1,37.5,6,5258.0,3,True,2
666700,1,87.5,1,36.5,6,5257.0,3,True,1
666800,2,88.0,2,37.0,5,5256.5,3,True,4
666900,3,87.5,2,37.0,5,5256.5,3,False,6
667000,3,88.5,2,37.0,6,5257.0,3,False,6
667100,3,88.5,2,37.0,5,5257.5,3,False,6
667200,3,88.5,2,37.0,6,5257.0,3,False,6
667300,2,89.0,2,38.0,5,5258.5,3,True,4
667400,3,89.5,2,38.0,6,5259.0,3,False,6
667500,3,89.5,2,38.0,6,5259.0,3,False,6
667600,3,90.5,2,38.0,5,5260.5,3,False,6
667700,2,90.0,2,38.0,5,5259.5,3,True,4
667800,2,88.0,2,37.0,5,5256.5,3,True,4
667900,3,87.5,1,36.5,5,5255.5,3,False,3
668000,2,87.0,2,36.0,5,5255.5,3,True,4
668100,3,87.5,1,36.5,5,5255.5,3,False,3
668200,3,87.5,2,37.0,6,5256.0,3,False,6
668300,2,87.0,2,36.0,5,5255.5,3,True,4
668400,3,87.5,2,37.0,6,5256.0,3,False,6
668500,3,87.5,2,37.0,5,5256.5,3,False,6
668600,2,87.0,1,36.5,5,5255.5,3,True,2
668700,2,87.0,1,36.5,5,5255.5,3,True,2
668800,3,86.5,2,36.0,5,5254.5,3,False,6
668900,3,86.5,2,36.0,6,5255.0,3,False,6
669000,3,86.5,2,36.0,3,5255.5,3,False,6
669100,3,86.5,2,36.0,5,5254.5,3,False,6
669200,2,86.0,1,35.5,5,5252.5,3,True,2
669300,2,85.0,1,35.5,5,5252.5,3,True,2
669400,2,85.0,1,35.5,1,5250.5,3,True,2
669500,3,85.5,2,36.0,5,5253.5,3,False,6
669600,3,85.5,2,36.0,5,5252.5,3,False,6
669700,2,85.0,2,35.0,6,5252.0,3,True,4
669800,3,84.5,2,35.0,5,5251.5,3,False,6
669900,2,84.0,2,35.0,6,5251.0,3,True,4
670000,3,84.5,2,35.0,5,5251.5,3,False,6
670100,3,84.5,2,35.0,6,5252.0,3,False,6
670200,3,84.5,2,35.0,5,5251.5,3,False,6
670300,3,84.5,2,35.0,5,5251.5,3,False,6
670400,2,85.0,2,35.0,6,5252.0,3,True,4
670500,3,84.5,2,35.0,5,5251.5,3,False,6
670600,3,83.5,2,35.0,5,5250.5,3,False,6
670700,2,83.0,2,34.0,5,5249.5,3,True,4
670800,3,82.5,2,34.0,5,5248.5,3,False,6
670900,3,82.5,2,34.0,5,5248.5,3,False,6
671000,2,82.0,2,34.0,5,5247.5,3,True,4
671100,3,82.5,2,34.0,5,5248.5,3,False,6
671200,3,82.5,2,34.0,5,5248.5,3,False,6
671300,3,82.5,2,34.0,5,5248.5,3,False,6
671400,3,82.5,2,34.0,5,5248.5,3,False,6
671500,2,83.0,2,34.0,5,5249.5,3,True,4
671600,2,83.0,2,34.0,5,5249.5,3,True,4
671700,2,82.0,2,34.0,6,5248.0,3,True,4
671800,1,80.5,1,33.5,2,5246.0,3,True,1
671900,1,81.5,2,34.0,5,5248.5,3,True,2
672000,3,81.5,1,33.5,5,5247.5,3,False,3
672100,2,81.0,2,33.0,6,5246.0,3,True,4
672200,2,81.0,2,33.0,1,5244.5,3,True,4
672300,3,81.5,1,33.5,5,5247.5,3,False,3
672400,2,81.0,2,33.0,5,5246.5,3,True,4
672500,2,81.0,2,33.0,6,5246.0,3,True,4
672600,2,81.0,2,33.0,6,5246.0,3,True,4
672700,3,80.5,2,33.0,5,5245.5,3,False,6
672800,3,81.5,2,33.0,3,5247.5,3,False,6
672900,3,81.5,1,33.5,6,5247.0,3,False,3
673000,3,82.5,2,34.0,3,5249.5,3,False,6
673100,3,84.5,2,35.0,5,5251.5,3,False,6
673200,2,86.0,2,36.0,5,5253.5,3,True,4
673300,3,86.5,2,36.0,5,5254.5,3,False,6
673400,3,86.5,2,36.0,5,5254.5,3,False,6
673500,3,86.5,2,36.0,5,5254.5,3,False,6
673600,3,86.5,1,36.5,5,5255.5,3,False,3
673700,2,87.0,2,37.0,5,5255.5,3,True,4
673800,2,88.0,2,37.0,5,5257.5,3,True,4
673900,3,87.5,2,37.0,5,5256.5,3,False,6
674000,3,87.5,2,37.0,6,5256.0,3,False,6
674100,2,87.0,2,37.0,5,5255.5,3,True,4
674200,2,87.0,2,37.0,5,5255.5,3,True,4
674300,3,87.5,2,37.0,6,5256.0,3,False,6
674400,2,88.0,2,37.0,5,5257.5,3,True,4
674500,2,88.0,2,37.0,5,5257.5,3,True,4
674600,3,86.5,2,36.0,5,5255.5,3,False,6
674700,2,87.0,1,36.5,5,5255.5,3,True,2
674800,3,86.5,2,36.0,6,5255.0,3,False,6
674900,3,86.5,2,36.0,6,5255.0,3,False,6
675000,3,87.5,2,37.0,5,5256.5,3,False,6
675100,3,86.5,1,36.5,5,5255.5,3,False,3
675200,2,87.0,1,36.5,5,5255.5,3,True,2
675300,3,87.5,2,37.0,5,5256.5,3,False,6
675400,3,87.5,2,37.0,5,5256.5,3,False,6
675500,3,87.5,2,37.0,6,5256.0,3,False,6
675600,2,87.0,1,36.5,5,5255.5,3,True,2
675700,2,87.0,1,36.5,5,5255.5,3,True,2
675800,3,87.5,2,37.0,5,5255.5,3,False,6
675900,3,86.5,2,36.0,5,5254.5,3,False,6
676000,2,86.0,2,36.0,5,5253.5,3,True,4
676100,3,85.5,2,36.0,5,5253.5,3,False,6
676200,2,85.0,1,35.5,5,5252.5,3,True,2
676300,2,86.0,2,36.0,6,5254.0,3,True,4
676400,3,85.5,2,36.0,5,5253.5,3,False,6
676500,3,85.5,2,36.0,5,5253.5,3,False,6
676600,3,84.5,2,35.0,2,5250.0,3,False,6
676700,3,84.5,2,35.0,6,5252.0,3,False,6
676800,2,85.0,1,35.5,5,5252.5,3,True,2
676900,3,84.5,2,35.0,2,5251.0,3,False,6
677000,3,84.5,2,35.0,5,5251.5,3,False,6
677100,2,85.0,1,35.5,5,5252.5,3,True,2
677200,2,85.0,2,35.0,5,5252.5,3,True,4
677300,3,84.5,2,35.0,2,5250.0,3,False,6
677400,2,85.0,1,35.5,5,5252.5,3,True,2
677500,3,84.5,2,35.0,5,5252.5,3,False,6
677600,3,84.5,2,35.0,5,5252.5,3,False,6
677700,3,85.5,2,36.0,5,5253.5,3,False,6
677800,2,86.0,2,36.0,5,5254.5,3,True,4
677900,2,86.0,2,36.0,6,5253.0,3,True,4
678000,2,85.0,1,35.5,5,5252.5,3,True,2
678100,3,85.5,2,36.0,5,5253.5,3,False,6
678200,2,86.0,2,36.0,5,5253.5,3,True,4
678300,3,85.5,2,36.0,5,5253.5,3,False,6
678400,3,85.5,2,36.0,5,5253.5,3,False,6
678500,3,86.5,2,36.0,5,5254.5,3,False,6
678600,2,87.0,1,36.5,5,5255.5,3,True,2
678700,1,85.5,1,35.5,6,5255.0,3,True,1
678800,2,86.0,2,36.0,6,5254.0,3,True,4
678900,2,86.0,2,36.0,6,5254.0,3,True,4
679000,3,86.5,2,36.0,5,5254.5,3,False,6
679100,3,85.5,2,36.0,5,5252.5,3,False,6
679200,2,85.0,1,35.5,5,5252.5,3,True,2
679300,2,86.0,2,36.0,6,5254.0,3,True,4
679400,3,87.5,2,37.0,6,5256.0,3,False,6
679500,3,86.5,2,36.0,5,5255.5,3,False,6
679600,3,86.5,1,36.5,5,5255.5,3,False,3
679700,2,88.0,2,37.0,6,5257.0,3,True,4
679800,3,88.5,2,37.0,5,5257.5,3,False,6
679900,2,87.0,1,36.5,5,5255.5,3,True,2
680000,3,86.5,2,36.0,5,5254.5,3,False,6
680100,3,86.5,2,36.0,6,5255.0,3,False,6
680200,3,87.5,2,37.0,5,5256.5,3,False,6
680300,3,87.5,1,36.5,2,5254.0,3,False,3
680400,3,86.5,2,36.0,5,5255.5,3,False,6
680500,3,86.5,2,36.0,6,5255.0,3,False,6
680600,2,87.0,1,36.5,5,5255.5,3,True,2
680700,3,87.5,2,37.0,5,5256.5,3,False,6
680800,3,87.5,2,37.0,5,5256.5,3,False,6
680900,2,87.0,2,37.0,5,5255.5,3,True,4
681000,3,86.5,2,36.0,5,5254.5,3,False,6
681100,2,86.0,2,36.0,6,5254.0,3,True,4
681200,3,86.5,2,36.0,3,5255.5,3,False,6
681300,2,86.0,2,36.0,6,5254.0,3,True,4
681400,3,85.5,2,36.0,5,5253.5,3,False,6
681500,3,85.5,2,36.0,5,5253.5,3,False,6
681600,3,86.5,2,36.0,5,5254.5,3,False,6
681700,2,86.0,2,36.0,5,5254.5,3,True,4
681800,3,85.5,2,36.0,6,5253.0,3,False,6
681900,2,85.0,1,35.5,5,5252.5,3,True,2
682000,3,84.5,1,35.5,5,5252.5,3,False,3
682100,3,84.5,2,35.0,6,5252.0,3,False,6
682200,3,84.5,2,35.0,5,5251.5,3,False,6
682300,3,83.5,2,35.0,5,5250.5,3,False,6
682400,2,83.0,1,34.5,5,5249.5,3,True,2
682500,3,83.5,1,34.5,5,5249.5,3,False,3
682600,3,82.5,2,34.0,5,5248.5,3,False,6
682700,3,81.5,1,33.5,5,5247.5,3,False,3
682800,3,81.5,1,33.5,5,5247.5,3,False,3
682900,3,81.5,2,34.0,5,5247.5,3,False,6
683000,3,81.5,2,33.0,5,5246.5,3,False,6
683100,3,80.5,2,33.0,5,5245.5,3,False,6
683200,3,80.5,2,33.0,5,5245.5,3,False,6
683300,3,81.5,2,34.0,5,5247.5,3,False,6
683400,3,80.5,2,33.0,5,5245.5,3,False,6
683500,3,80.5,2,33.0,5,5245.5,3,False,6
683600,3,80.5,2,33.0,5,5245.5,3,False,6
683700,3,80.5,2,33.0,5,5245.5,3,False,6
683800,3,79.5,1,32.5,6,5244.0,3,False,3
683900,3,79.5,2,32.0,6,5244.0,3,False,6
684000,3,78.5,2,32.0,5,5242.5,3,False,6
684100,3,78.5,2,32.0,5,5242.5,3,False,6
684200,2,79.0,2,32.0,5,5243.5,3,True,4
684300,3,79.5,2,32.0,5,5243.5,3,False,6
684400,3,79.5,2,32.0,5,5243.5,3,False,6
684500,3,80.5,2,33.0,5,5245.5,3,False,6
684600,2,80.0,2,33.0,6,5245.0,3,True,4
684700,2,81.0,2,33.0,2,5245.0,3,True,4
684800,2,81.0,2,33.0,5,5246.5,3,True,4
684900,3,81.5,2,34.0,5,5247.5,3,False,6
685000,2,82.0,2,34.0,5,5247.5,3,True,4
685100,3,81.5,1,33.5,6,5247.0,3,False,3
685200,2,82.0,2,34.0,6,5248.0,3,True,4
685300,3,81.5,1,33.5,6,5247.0,3,False,3
685400,3,81.5,2,33.0,5,5246.5,3,False,6
685500,3,81.5,1,33.5,6,5247.0,3,False,3
685600,3,81.5,1,33.5,2,5245.0,3,False,3
685700,3,80.5,2,33.0,2,5244.0,3,False,6
685800,3,80.5,2,33.0,6,5246.0,3,False,6
685900,3,80.5,2,33.0,6,5246.0,3,False,6
686000,2,80.0,2,33.0,6,5245.0,3,True,4
686100,3,80.5,2,33.0,5,5245.5,3,False,6
686200,2,80.0,2,33.0,5,5244.5,3,True,4
686300,3,80.5,2,33.0,2,5244.0,3,False,6
686400,2,80.0,2,33.0,5,5244.5,3,True,4
686500,3,80.5,2,33.0,1,5243.5,3,False,6
686600,3,80.5,2,33.0,6,5246.0,3,False,6
686700,3,80.5,2,33.0,5,5245.5,3,False,6
686800,2,81.0,2,33.0,5,5246.5,3,True,4
686900,2,81.0,2,33.0,5,5246.5,3,True,4
687000,2,81.0,2,33.0,5,5246.5,3,True,4
687100,3,80.5,2,33.0,5,5245.5,3,False,6
687200,3,80.5,2,33.0,5,5245.5,3,False,6
687300,3,80.5,2,33.0,5,5245.5,3,False,6
687400,3,79.5,1,32.5,5,5244.5,3,False,3
687500,3,80.5,2,33.0,5,5245.5,3,False,6
687600,2,81.0,2,33.0,5,5246.5,3,True,4
687700,2,80.0,2,33.0,3,5246.5,3,True,4
687800,2,80.0,2,33.0,5,5245.5,3,True,4
687900,2,80.0,1,32.5,5,5244.5,3,True,2
688000,2,80.0,2,33.0,2,5243.0,3,True,4
688100,3,79.5,2,32.0,5,5244.5,3,False,6
688200,2,80.0,2,33.0,5,5244.5,3,True,4
688300,3,78.5,2,32.0,5,5242.5,3,False,6
688400,3,78.5,2,32.0,6,5243.0,3,False,6
