day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;profit_and_loss_engine;micro_mid;wall_mid;popular_mid;internal_fair_recovered;internal_minus_micro
19;74400;INTARIAN_PEPPER_ROOT;12068.0;12.0;12065.0;24.0;;;12070.0;4.0;12081.0;12.0;12084.0;24.0;12069.0;0.0;0.0;12069.0;12074.5;12074.5;;
19;74400;ASH_COATED_OSMIUM;9994.0;14.0;;;;;10010.0;14.0;10012.0;21.0;;;10002.0;0.0;-9.0693359375;10002.0;10003.0;10003.0;;
19;74500;INTARIAN_PEPPER_ROOT;12068.0;12.0;12065.0;18.0;;;12081.0;12.0;;;;;12074.5;0.0;0.0;12074.5;12073.0;12073.0;;
19;74500;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10010.0;12.0;10012.0;24.0;;;10002.0;0.0;-9.1826171875;10002.0;10003.0;10003.0;;
19;74600;INTARIAN_PEPPER_ROOT;12068.0;10.0;12065.0;17.0;;;12081.0;10.0;12084.0;17.0;;;12074.5;0.0;0.0;12074.5;12074.5;12074.5;;
19;74600;ASH_COATED_OSMIUM;9992.0;27.0;;;;;10010.0;12.0;10013.0;27.0;;;10001.0;0.0;-8.9453125;10001.0;10002.5;10002.5;;
19;74700;ASH_COATED_OSMIUM;9994.0;15.0;9991.0;26.0;;;10010.0;15.0;10012.0;26.0;;;10002.0;0.0;-9.220703125;10002.0;10001.5;10001.5;;
19;74700;INTARIAN_PEPPER_ROOT;;;;;;;12081.0;9.0;12084.0;17.0;;;12081.0;0.0;0.0;;;;;
19;74800;INTARIAN_PEPPER_ROOT;12065.0;23.0;;;;;12081.0;8.0;12084.0;23.0;;;12073.0;0.0;0.0;12073.0;12074.5;12074.5;;
19;74800;ASH_COATED_OSMIUM;9991.0;24.0;;;;;10010.0;14.0;10012.0;24.0;;;10000.5;0.0;-9.40625;10000.5;10001.5;10001.5;;
19;74900;ASH_COATED_OSMIUM;9994.0;12.0;9991.0;27.0;;;10010.0;12.0;10012.0;27.0;;;10002.0;0.0;-9.2685546875;10002.0;10001.5;10001.5;;
19;74900;INTARIAN_PEPPER_ROOT;12068.0;11.0;12065.0;25.0;;;12081.0;11.0;12084.0;25.0;;;12074.5;0.0;0.0;12074.5;12074.5;12074.5;;
19;75000;INTARIAN_PEPPER_ROOT;12068.0;8.0;12065.0;18.0;;;12082.0;8.0;12085.0;18.0;;;12075.0;0.0;0.0;12075.0;12075.0;12075.0;;
19;75000;ASH_COATED_OSMIUM;9994.0;10.0;;;;;10010.0;10.0;10013.0;21.0;;;10002.0;0.0;-8.83203125;10002.0;10003.5;10003.5;;
19;75100;ASH_COATED_OSMIUM;9994.0;13.0;9991.0;26.0;;;10010.0;13.0;10012.0;26.0;;;10002.0;0.0;-9.1064453125;10002.0;10001.5;10001.5;;
19;75100;INTARIAN_PEPPER_ROOT;12069.0;12.0;;;;;12082.0;12.0;12085.0;23.0;;;12075.5;0.0;0.0;12075.5;12077.0;12077.0;;
19;75200;INTARIAN_PEPPER_ROOT;12069.0;8.0;12066.0;25.0;;;12082.0;8.0;;;;;12075.5;0.0;0.0;12075.5;12074.0;12074.0;;
19;75200;ASH_COATED_OSMIUM;9994.0;11.0;9992.0;30.0;;;10010.0;11.0;10013.0;30.0;;;10002.0;0.0;-8.9873046875;10002.0;10002.5;10002.5;;
19;75300;ASH_COATED_OSMIUM;9994.0;10.0;;;;;10010.0;10.0;10013.0;26.0;;;10002.0;0.0;-8.771484375;10002.0;10003.5;10003.5;;
19;75300;INTARIAN_PEPPER_ROOT;12069.0;9.0;;;;;12082.0;9.0;;;;;12075.5;0.0;0.0;12075.5;12075.5;12075.5;;
19;75400;INTARIAN_PEPPER_ROOT;12069.0;10.0;12066.0;24.0;;;12082.0;10.0;12085.0;24.0;;;12075.5;0.0;0.0;12075.5;12075.5;12075.5;;
19;75400;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;25.0;;;10010.0;13.0;10013.0;25.0;;;10002.0;0.0;-8.7470703125;10002.0;10002.5;10002.5;;
19;75500;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;22.0;;;10010.0;12.0;10013.0;22.0;;;10002.0;0.0;-8.9599609375;10002.0;10002.5;10002.5;;
19;75500;INTARIAN_PEPPER_ROOT;12069.0;11.0;;;;;12082.0;11.0;;;;;12075.5;0.0;0.0;12075.5;12075.5;12075.5;;
19;75600;INTARIAN_PEPPER_ROOT;12069.0;11.0;12066.0;15.0;;;12085.0;15.0;;;;;12077.0;0.0;0.0;12077.0;12075.5;12075.5;;
19;75600;ASH_COATED_OSMIUM;9994.0;10.0;9991.0;23.0;;;10010.0;10.0;10012.0;23.0;;;10002.0;0.0;-9.3212890625;10002.0;10001.5;10001.5;;
19;75700;ASH_COATED_OSMIUM;9991.0;25.0;;;;;10012.0;25.0;;;;;10001.5;0.0;-9.53125;10001.5;10001.5;10001.5;;
19;75700;INTARIAN_PEPPER_ROOT;12069.0;8.0;12066.0;19.0;;;12082.0;8.0;;;;;12075.5;0.0;0.0;12075.5;12074.0;12074.0;;
19;75800;INTARIAN_PEPPER_ROOT;12069.0;12.0;12066.0;20.0;;;12082.0;12.0;12085.0;20.0;;;12075.5;0.0;0.0;12075.5;12075.5;12075.5;;
19;75800;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;26.0;;;10009.0;10.0;10012.0;26.0;;;10001.0;0.0;-9.69140625;10001.0;10001.5;10001.5;;
19;75900;ASH_COATED_OSMIUM;9999.0;5.0;9993.0;10.0;9991.0;22.0;10009.0;10.0;10012.0;22.0;;;10004.0;0.0;-9.9775390625;10004.0;10001.5;10001.5;;
19;75900;INTARIAN_PEPPER_ROOT;12069.0;12.0;12066.0;15.0;;;12082.0;12.0;12085.0;15.0;;;12075.5;0.0;0.0;12075.5;12075.5;12075.5;;
19;76000;INTARIAN_PEPPER_ROOT;12069.0;10.0;12066.0;19.0;;;12083.0;10.0;12086.0;19.0;;;12076.0;0.0;0.0;12076.0;12076.0;12076.0;;
19;76000;ASH_COATED_OSMIUM;;;;;;;10009.0;13.0;10011.0;30.0;;;10009.0;0.0;-10.16015625;;;;;
19;76100;ASH_COATED_OSMIUM;9993.0;12.0;9990.0;28.0;;;10002.0;3.0;10009.0;12.0;10011.0;28.0;9997.5;0.0;-10.12109375;9997.5;10000.5;10000.5;;
19;76100;INTARIAN_PEPPER_ROOT;12070.0;9.0;;;;;12083.0;9.0;12086.0;17.0;;;12076.5;0.0;0.0;12076.5;12078.0;12078.0;;
19;76200;INTARIAN_PEPPER_ROOT;12070.0;10.0;12067.0;18.0;;;12083.0;10.0;12086.0;18.0;;;12076.5;0.0;0.0;12076.5;12076.5;12076.5;;
19;76200;ASH_COATED_OSMIUM;9993.0;13.0;9991.0;28.0;;;10009.0;13.0;10012.0;28.0;;;10001.0;0.0;-9.90625;10001.0;10001.5;10001.5;;
19;76300;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;21.0;;;10012.0;21.0;;;;;10002.5;0.0;-9.9091796875;10002.5;10001.5;10001.5;;
19;76300;INTARIAN_PEPPER_ROOT;12070.0;11.0;12067.0;17.0;;;12083.0;11.0;12086.0;17.0;;;12076.5;0.0;0.0;12076.5;12076.5;12076.5;;
19;76400;INTARIAN_PEPPER_ROOT;12070.0;12.0;12067.0;23.0;;;12083.0;12.0;;;;;12076.5;0.0;0.0;12076.5;12075.0;12075.0;;
19;76400;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;28.0;;;10009.0;10.0;10012.0;28.0;;;10001.0;0.0;-9.677734375;10001.0;10001.5;10001.5;;
19;76500;ASH_COATED_OSMIUM;9994.0;13.0;9991.0;28.0;;;10012.0;28.0;;;;;10003.0;0.0;-9.3876953125;10003.0;10001.5;10001.5;;
19;76500;INTARIAN_PEPPER_ROOT;12067.0;23.0;;;;;12083.0;8.0;12086.0;23.0;;;12075.0;0.0;0.0;12075.0;12076.5;12076.5;;
19;76600;INTARIAN_PEPPER_ROOT;12070.0;8.0;12067.0;21.0;;;12083.0;8.0;;;;;12076.5;0.0;0.0;12076.5;12075.0;12075.0;;
19;76600;ASH_COATED_OSMIUM;9994.0;15.0;;;;;10010.0;15.0;10012.0;29.0;;;10002.0;0.0;-9.0029296875;10002.0;10003.0;10003.0;;
19;76700;ASH_COATED_OSMIUM;9995.0;11.0;9992.0;30.0;;;10011.0;11.0;10013.0;30.0;;;10003.0;0.0;-8.3203125;10003.0;10002.5;10002.5;;
19;76700;INTARIAN_PEPPER_ROOT;12067.0;25.0;;;;;12086.0;25.0;;;;;12076.5;0.0;0.0;12076.5;12076.5;12076.5;;
19;76800;INTARIAN_PEPPER_ROOT;12070.0;10.0;12067.0;24.0;;;12083.0;10.0;12086.0;24.0;;;12076.5;0.0;0.0;12076.5;12076.5;12076.5;;
19;76800;ASH_COATED_OSMIUM;9992.0;25.0;;;;;10011.0;10.0;10013.0;25.0;;;10001.5;0.0;-8.09765625;10001.5;10002.5;10002.5;;
19;76900;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;27.0;;;10011.0;10.0;10013.0;27.0;;;10003.0;0.0;-8.39453125;10003.0;10002.5;10002.5;;
19;76900;INTARIAN_PEPPER_ROOT;12070.0;12.0;;;;;12083.0;12.0;12086.0;17.0;;;12076.5;0.0;0.0;12076.5;12078.0;12078.0;;
19;77000;INTARIAN_PEPPER_ROOT;12070.0;10.0;;;;;12084.0;10.0;12087.0;18.0;;;12077.0;0.0;0.0;12077.0;12078.5;12078.5;;
19;77000;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;28.0;;;10010.0;13.0;10013.0;28.0;;;10002.0;0.0;-8.587890625;10002.0;10002.5;10002.5;;
19;77100;ASH_COATED_OSMIUM;9992.0;22.0;;;;;10013.0;22.0;;;;;10002.5;0.0;-8.8193359375;10002.5;10002.5;10002.5;;
19;77100;INTARIAN_PEPPER_ROOT;12068.0;23.0;;;;;12084.0;10.0;12087.0;23.0;;;12076.0;0.0;0.0;12076.0;12077.5;12077.5;;
19;77200;INTARIAN_PEPPER_ROOT;12068.0;23.0;;;;;;;;;;;12068.0;0.0;0.0;;;;;
19;77200;ASH_COATED_OSMIUM;9995.0;13.0;9992.0;30.0;;;10011.0;13.0;10013.0;30.0;;;10003.0;0.0;-8.408203125;10003.0;10002.5;10002.5;;
19;77300;ASH_COATED_OSMIUM;9995.0;12.0;9992.0;25.0;;;;;;;;;9995.0;0.0;-8.1748046875;;;;;
19;77300;INTARIAN_PEPPER_ROOT;12080.0;8.0;12068.0;21.0;;;12084.0;11.0;12087.0;21.0;;;12082.0;0.0;0.0;12082.0;12077.5;12077.5;;
19;77400;INTARIAN_PEPPER_ROOT;12071.0;12.0;12068.0;22.0;;;12084.0;12.0;12087.0;22.0;;;12077.5;0.0;0.0;12077.5;12077.5;12077.5;;
19;77400;ASH_COATED_OSMIUM;9995.0;10.0;9993.0;27.0;;;10014.0;27.0;;;;;10004.5;0.0;-7.5224609375;10004.5;10003.5;10003.5;;
19;77500;ASH_COATED_OSMIUM;9993.0;23.0;;;;;10011.0;11.0;10014.0;23.0;;;10002.0;0.0;-7.9873046875;10002.0;10003.5;10003.5;;
19;77500;INTARIAN_PEPPER_ROOT;12071.0;9.0;12068.0;15.0;;;12084.0;9.0;;;;;12077.5;0.0;0.0;12077.5;12076.0;12076.0;;
19;77600;INTARIAN_PEPPER_ROOT;12071.0;12.0;12068.0;23.0;;;12087.0;23.0;;;;;12079.0;0.0;0.0;12079.0;12077.5;12077.5;;
19;77600;ASH_COATED_OSMIUM;9995.0;15.0;9993.0;30.0;;;10011.0;15.0;;;;;10003.0;0.0;-7.990234375;10003.0;10002.0;10002.0;;
19;77700;INTARIAN_PEPPER_ROOT;12071.0;12.0;;;;;12084.0;12.0;12087.0;25.0;;;12077.5;0.0;0.0;12077.5;12079.0;12079.0;;
19;77700;ASH_COATED_OSMIUM;9995.0;10.0;9993.0;30.0;;;10011.0;10.0;;;;;10003.0;0.0;-7.6826171875;10003.0;10002.0;10002.0;;
19;77800;INTARIAN_PEPPER_ROOT;12071.0;9.0;12068.0;20.0;;;12080.0;11.0;12084.0;9.0;;;12075.5;0.0;0.0;12075.5;12076.0;12074.0;;
19;77800;ASH_COATED_OSMIUM;9995.0;11.0;9992.0;29.0;;;10011.0;11.0;10013.0;29.0;;;10003.0;0.0;-8.41015625;10003.0;10002.5;10002.5;;
19;77900;INTARIAN_PEPPER_ROOT;12071.0;10.0;12068.0;15.0;;;12084.0;10.0;12087.0;15.0;;;12077.5;0.0;0.0;12077.5;12077.5;12077.5;;
19;77900;ASH_COATED_OSMIUM;;;;;;;10011.0;15.0;10013.0;24.0;;;10011.0;0.0;-8.4892578125;;;;;
19;78000;ASH_COATED_OSMIUM;;;;;;;10010.0;14.0;10013.0;21.0;;;10010.0;0.0;-8.888671875;;;;;
19;78000;INTARIAN_PEPPER_ROOT;12071.0;8.0;12068.0;21.0;;;12085.0;8.0;12088.0;21.0;;;12078.0;0.0;0.0;12078.0;12078.0;12078.0;;
19;78100;ASH_COATED_OSMIUM;10003.0;9.0;9991.0;24.0;;;10010.0;13.0;10012.0;24.0;;;10006.5;0.0;-9.3564453125;10006.5;10001.5;10001.5;;
19;78100;INTARIAN_PEPPER_ROOT;12069.0;21.0;;;;;12085.0;10.0;12088.0;21.0;;;12077.0;0.0;0.0;12077.0;12078.5;12078.5;;
19;78200;ASH_COATED_OSMIUM;10003.0;9.0;9993.0;15.0;9991.0;24.0;10009.0;15.0;10012.0;24.0;;;10006.0;0.0;-9.58203125;10006.0;10001.5;10001.5;;
19;78200;INTARIAN_PEPPER_ROOT;12072.0;9.0;12069.0;24.0;;;12085.0;9.0;12088.0;24.0;;;12078.5;0.0;0.0;12078.5;12078.5;12078.5;;
19;78300;ASH_COATED_OSMIUM;9994.0;13.0;9991.0;25.0;;;10010.0;13.0;;;;;10002.0;0.0;-9.3076171875;10002.0;10000.5;10000.5;;
19;78300;INTARIAN_PEPPER_ROOT;12072.0;9.0;12069.0;18.0;;;12085.0;9.0;;;;;12078.5;0.0;0.0;12078.5;12077.0;12077.0;;
19;78400;ASH_COATED_OSMIUM;9994.0;13.0;;;;;10010.0;13.0;10012.0;25.0;;;10002.0;0.0;-9.4521484375;10002.0;10003.0;10003.0;;
19;78400;INTARIAN_PEPPER_ROOT;12072.0;10.0;12069.0;24.0;;;12085.0;10.0;12088.0;24.0;;;12078.5;0.0;0.0;12078.5;12078.5;12078.5;;
19;78500;ASH_COATED_OSMIUM;9991.0;23.0;;;;;10010.0;15.0;10012.0;23.0;;;10000.5;0.0;-9.1806640625;10000.5;10001.5;10001.5;;
19;78500;INTARIAN_PEPPER_ROOT;12072.0;9.0;12069.0;16.0;;;12085.0;9.0;12088.0;16.0;;;12078.5;0.0;0.0;12078.5;12078.5;12078.5;;
19;78600;ASH_COATED_OSMIUM;9994.0;10.0;9991.0;23.0;;;10012.0;23.0;;;;;10003.0;0.0;-9.3134765625;10003.0;10001.5;10001.5;;
19;78600;INTARIAN_PEPPER_ROOT;;;;;;;12085.0;8.0;12088.0;21.0;;;12085.0;0.0;0.0;;;;;
19;78700;ASH_COATED_OSMIUM;9991.0;25.0;;;;;10009.0;11.0;10012.0;25.0;;;10000.0;0.0;-9.7138671875;10000.0;10001.5;10001.5;;
19;78700;INTARIAN_PEPPER_ROOT;12072.0;10.0;;;;;12088.0;17.0;;;;;12080.0;0.0;0.0;12080.0;12080.0;12080.0;;
19;78800;INTARIAN_PEPPER_ROOT;12069.0;20.0;;;;;12085.0;9.0;12088.0;20.0;;;12077.0;0.0;0.0;12077.0;12078.5;12078.5;;
19;78800;ASH_COATED_OSMIUM;9991.0;29.0;;;;;;;;;;;9991.0;0.0;-9.611328125;;;;;
19;78900;INTARIAN_PEPPER_ROOT;12072.0;8.0;12069.0;19.0;;;12081.0;5.0;12085.0;8.0;;;12076.5;0.0;0.0;12076.5;12077.0;12077.0;;
19;78900;ASH_COATED_OSMIUM;9994.0;14.0;;;;;10010.0;14.0;10012.0;25.0;;;10002.0;0.0;-9.2373046875;10002.0;10003.0;10003.0;;
19;79000;INTARIAN_PEPPER_ROOT;12072.0;9.0;12069.0;20.0;;;12086.0;9.0;12089.0;20.0;;;12079.0;0.0;0.0;12079.0;12079.0;12079.0;;
19;79000;ASH_COATED_OSMIUM;9992.0;21.0;;;;;10010.0;13.0;10013.0;21.0;;;10001.0;0.0;-8.8369140625;10001.0;10002.5;10002.5;;
19;79100;INTARIAN_PEPPER_ROOT;12073.0;11.0;12070.0;18.0;;;12089.0;18.0;;;;;12081.0;0.0;0.0;12081.0;12079.5;12079.5;;
19;79100;ASH_COATED_OSMIUM;9994.0;14.0;;;;;10010.0;14.0;10013.0;20.0;;;10002.0;0.0;-8.65234375;10002.0;10003.5;10003.5;;
19;79200;INTARIAN_PEPPER_ROOT;12073.0;12.0;12070.0;15.0;;;12086.0;12.0;12089.0;15.0;;;12079.5;0.0;0.0;12079.5;12079.5;12079.5;;
19;79200;ASH_COATED_OSMIUM;9992.0;24.0;;;;;10010.0;14.0;10013.0;24.0;;;10001.0;0.0;-8.673828125;10001.0;10002.5;10002.5;;
19;79300;ASH_COATED_OSMIUM;9992.0;20.0;;;;;10013.0;20.0;;;;;10002.5;0.0;-8.3896484375;10002.5;10002.5;10002.5;;
19;79300;INTARIAN_PEPPER_ROOT;12073.0;11.0;12070.0;22.0;;;12086.0;11.0;12089.0;22.0;;;12079.5;0.0;0.0;12079.5;12079.5;12079.5;;
19;79400;ASH_COATED_OSMIUM;9994.0;10.0;;;;;10000.0;10.0;10010.0;10.0;;;9997.0;0.0;-8.8388671875;9997.0;10002.0;9997.0;;
19;79400;INTARIAN_PEPPER_ROOT;12073.0;12.0;;;;;12086.0;12.0;12089.0;16.0;;;12079.5;0.0;0.0;12079.5;12081.0;12081.0;;
19;79500;INTARIAN_PEPPER_ROOT;12073.0;10.0;12070.0;21.0;;;12086.0;10.0;;;;;12079.5;0.0;0.0;12079.5;12078.0;12078.0;;
19;79500;ASH_COATED_OSMIUM;;;;;;;10010.0;10.0;;;;;10010.0;0.0;-8.6494140625;;;;;
19;79600;INTARIAN_PEPPER_ROOT;12073.0;12.0;12070.0;21.0;;;12086.0;12.0;12089.0;21.0;;;12079.5;0.0;0.0;12079.5;12079.5;12079.5;;
19;79600;ASH_COATED_OSMIUM;9991.0;23.0;;;;;10010.0;14.0;;;;;10000.5;0.0;-9.0302734375;10000.5;10000.5;10000.5;;
19;79700;ASH_COATED_OSMIUM;9992.0;25.0;;;;;10004.0;2.0;10010.0;13.0;10013.0;25.0;9998.0;0.0;-8.740234375;9998.0;10002.5;10002.5;;
19;79700;INTARIAN_PEPPER_ROOT;12073.0;12.0;12070.0;20.0;;;12086.0;12.0;12089.0;20.0;;;12079.5;0.0;0.0;12079.5;12079.5;12079.5;;
19;79800;ASH_COATED_OSMIUM;9991.0;25.0;;;;;10012.0;25.0;;;;;10001.5;0.0;-9.0224609375;10001.5;10001.5;10001.5;;
19;79800;INTARIAN_PEPPER_ROOT;12070.0;19.0;;;;;12086.0;11.0;;;;;12078.0;0.0;0.0;12078.0;12078.0;12078.0;;
19;79900;INTARIAN_PEPPER_ROOT;12073.0;12.0;;;;;12086.0;12.0;;;;;12079.5;0.0;0.0;12079.5;12079.5;12079.5;;
19;79900;ASH_COATED_OSMIUM;9994.0;15.0;;;;;10010.0;15.0;;;;;10002.0;0.0;-9.2021484375;10002.0;10002.0;10002.0;;
19;80000;INTARIAN_PEPPER_ROOT;12073.0;11.0;12070.0;19.0;;;12087.0;11.0;12090.0;19.0;;;12080.0;0.0;0.0;12080.0;12080.0;12080.0;;
19;80000;ASH_COATED_OSMIUM;9994.0;12.0;9991.0;24.0;;;10010.0;12.0;10012.0;24.0;;;10002.0;0.0;-9.2060546875;10002.0;10001.5;10001.5;;
19;80100;ASH_COATED_OSMIUM;9991.0;21.0;;;;;10010.0;14.0;10012.0;21.0;;;10000.5;0.0;-9.205078125;10000.5;10001.5;10001.5;;
19;80100;INTARIAN_PEPPER_ROOT;12074.0;12.0;12071.0;22.0;;;12087.0;12.0;;;;;12080.5;0.0;0.0;12080.5;12079.0;12079.0;;
19;80200;ASH_COATED_OSMIUM;9994.0;10.0;9991.0;22.0;;;10010.0;10.0;10012.0;22.0;;;10002.0;0.0;-9.1005859375;10002.0;10001.5;10001.5;;
19;80200;INTARIAN_PEPPER_ROOT;12074.0;10.0;12071.0;22.0;;;12087.0;10.0;12090.0;22.0;;;12080.5;0.0;0.0;12080.5;12080.5;12080.5;;
19;80300;INTARIAN_PEPPER_ROOT;12074.0;9.0;12071.0;25.0;;;12087.0;9.0;12090.0;25.0;;;12080.5;0.0;0.0;12080.5;12080.5;12080.5;;
19;80300;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;20.0;;;10010.0;13.0;10013.0;20.0;;;10002.0;0.0;-8.88671875;10002.0;10002.5;10002.5;;
19;80400;INTARIAN_PEPPER_ROOT;12074.0;10.0;12071.0;23.0;;;12087.0;10.0;;;;;12080.5;0.0;0.0;12080.5;12079.0;12079.0;;
19;80400;ASH_COATED_OSMIUM;9992.0;23.0;;;;;10010.0;10.0;10013.0;23.0;;;10001.0;0.0;-8.9052734375;10001.0;10002.5;10002.5;;
19;80500;ASH_COATED_OSMIUM;9992.0;21.0;;;;;10004.0;5.0;10010.0;10.0;;;9998.0;0.0;-8.822265625;9998.0;10001.0;10001.0;;
19;80500;INTARIAN_PEPPER_ROOT;12074.0;10.0;12071.0;23.0;;;12087.0;10.0;12090.0;23.0;;;12080.5;0.0;0.0;12080.5;12080.5;12080.5;;
19;80600;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;30.0;;;10010.0;15.0;10013.0;30.0;;;10002.0;0.0;-8.9443359375;10002.0;10002.5;10002.5;;
19;80600;INTARIAN_PEPPER_ROOT;12074.0;9.0;12071.0;25.0;;;12090.0;25.0;;;;;12082.0;0.0;0.0;12082.0;12080.5;12080.5;;
19;80700;INTARIAN_PEPPER_ROOT;12074.0;8.0;12071.0;17.0;;;12087.0;8.0;12090.0;17.0;;;12080.5;0.0;0.0;12080.5;12080.5;12080.5;;
19;80700;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;22.0;;;10010.0;13.0;10013.0;22.0;;;10002.0;0.0;-8.9599609375;10002.0;10002.5;10002.5;;
19;80800;INTARIAN_PEPPER_ROOT;12074.0;12.0;12071.0;15.0;;;12087.0;12.0;;;;;12080.5;0.0;0.0;12080.5;12079.0;12079.0;;
19;80800;ASH_COATED_OSMIUM;9994.0;15.0;;;;;10012.0;22.0;;;;;10003.0;0.0;-9.2900390625;10003.0;10003.0;10003.0;;
19;80900;ASH_COATED_OSMIUM;9993.0;10.0;9991.0;27.0;;;10009.0;10.0;10012.0;27.0;;;10001.0;0.0;-9.6748046875;10001.0;10001.5;10001.5;;
19;80900;INTARIAN_PEPPER_ROOT;12074.0;12.0;12071.0;17.0;;;12090.0;17.0;;;;;12082.0;0.0;0.0;12082.0;12080.5;12080.5;;
19;81000;ASH_COATED_OSMIUM;9993.0;14.0;9990.0;30.0;;;10011.0;30.0;;;;;10002.0;0.0;-10.0615234375;10002.0;10000.5;10000.5;;
19;81000;INTARIAN_PEPPER_ROOT;12074.0;12.0;12071.0;18.0;;;12088.0;12.0;12091.0;18.0;;;12081.0;0.0;0.0;12081.0;12081.0;12081.0;;
19;81100;INTARIAN_PEPPER_ROOT;12075.0;10.0;12072.0;19.0;;;12088.0;10.0;12091.0;19.0;;;12081.5;0.0;0.0;12081.5;12081.5;12081.5;;
19;81100;ASH_COATED_OSMIUM;9990.0;22.0;;;;;10009.0;15.0;;;;;9999.5;0.0;-10.248046875;9999.5;9999.5;9999.5;;
19;81200;INTARIAN_PEPPER_ROOT;12075.0;11.0;;;;;12088.0;11.0;12091.0;20.0;;;12081.5;0.0;0.0;12081.5;12083.0;12083.0;;
19;81200;ASH_COATED_OSMIUM;9992.0;13.0;;;;;10008.0;13.0;10011.0;28.0;;;10000.0;0.0;-10.728515625;10000.0;10001.5;10001.5;;
19;81300;ASH_COATED_OSMIUM;9992.0;12.0;9989.0;28.0;;;10008.0;12.0;10010.0;28.0;;;10000.0;0.0;-11.3525390625;10000.0;9999.5;9999.5;;
19;81300;INTARIAN_PEPPER_ROOT;12075.0;8.0;12072.0;24.0;;;12091.0;24.0;;;;;12083.0;0.0;0.0;12083.0;12081.5;12081.5;;
19;81400;ASH_COATED_OSMIUM;9992.0;15.0;9989.0;21.0;;;10008.0;15.0;10010.0;21.0;;;10000.0;0.0;-11.3759765625;10000.0;9999.5;9999.5;;
19;81400;INTARIAN_PEPPER_ROOT;12075.0;9.0;12072.0;15.0;;;12088.0;9.0;12091.0;15.0;;;12081.5;0.0;0.0;12081.5;12081.5;12081.5;;
19;81500;INTARIAN_PEPPER_ROOT;12075.0;11.0;;;;;12088.0;11.0;;;;;12081.5;0.0;0.0;12081.5;12081.5;12081.5;;
19;81500;ASH_COATED_OSMIUM;9992.0;14.0;9989.0;22.0;;;10010.0;22.0;;;;;10001.0;0.0;-11.39453125;10001.0;9999.5;9999.5;;
19;81600;INTARIAN_PEPPER_ROOT;12075.0;12.0;12072.0;16.0;;;12088.0;12.0;12091.0;16.0;;;12081.5;0.0;0.0;12081.5;12081.5;12081.5;;
19;81600;ASH_COATED_OSMIUM;9992.0;10.0;9989.0;28.0;;;10008.0;10.0;10010.0;28.0;;;10000.0;0.0;-11.26171875;10000.0;9999.5;9999.5;;
19;81700;ASH_COATED_OSMIUM;9991.0;10.0;;;;;10007.0;10.0;10010.0;24.0;;;9999.0;0.0;-11.91015625;9999.0;10000.5;10000.5;;
19;81700;INTARIAN_PEPPER_ROOT;12075.0;10.0;12072.0;15.0;;;12091.0;15.0;;;;;12083.0;0.0;0.0;12083.0;12081.5;12081.5;;
19;81800;ASH_COATED_OSMIUM;;;;;;;10007.0;14.0;10010.0;21.0;;;10007.0;0.0;-11.79296875;;;;;
19;81800;INTARIAN_PEPPER_ROOT;12075.0;10.0;12072.0;15.0;;;12091.0;15.0;;;;;12083.0;0.0;0.0;12083.0;12081.5;12081.5;;
19;81900;INTARIAN_PEPPER_ROOT;12075.0;8.0;12072.0;19.0;;;12088.0;8.0;12091.0;19.0;;;12081.5;0.0;0.0;12081.5;12081.5;12081.5;;
19;81900;ASH_COATED_OSMIUM;9991.0;12.0;9989.0;28.0;;;10010.0;28.0;;;;;10000.5;0.0;-11.90234375;10000.5;9999.5;9999.5;;
19;82000;INTARIAN_PEPPER_ROOT;;;;;;;12089.0;8.0;12092.0;25.0;;;12089.0;0.0;0.0;;;;;
19;82000;ASH_COATED_OSMIUM;9991.0;13.0;9988.0;24.0;;;10007.0;13.0;10009.0;24.0;;;9999.0;0.0;-12.166015625;9999.0;9998.5;9998.5;;
19;82100;INTARIAN_PEPPER_ROOT;12076.0;10.0;12073.0;17.0;;;12089.0;10.0;12092.0;17.0;;;12082.5;0.0;0.0;12082.5;12082.5;12082.5;;
19;82100;ASH_COATED_OSMIUM;9988.0;26.0;;;;;10007.0;14.0;10009.0;26.0;;;9997.5;0.0;-12.4306640625;9997.5;9998.5;9998.5;;
19;82200;INTARIAN_PEPPER_ROOT;12076.0;9.0;;;;;12092.0;25.0;;;;;12084.0;0.0;0.0;12084.0;12084.0;12084.0;;
19;82200;ASH_COATED_OSMIUM;9990.0;11.0;9988.0;30.0;;;10006.0;11.0;10009.0;30.0;;;9998.0;0.0;-12.666015625;9998.0;9998.5;9998.5;;
