day,timestamp,symbol,buyer,seller,aggressor,price,qty,notional,mid0,spread0,spr_regime,session,fwd_5_sym,fwd_5_u,fwd_5_h,mark_5_sym,mark_5_u,mark_5_h,fwd_20_sym,fwd_20_u,fwd_20_h,mark_20_sym,mark_20_u,mark_20_h,fwd_100_sym,fwd_100_u,fwd_100_h,mark_100_sym,mark_100_u,mark_100_h,baseline_loo_u20,resid_u20_bsr_loo
3,511800,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5202.5,10039.0,0.0,1.0,-1.5,0.5,5206.5,10045.0,0.0,5.0,4.5,0.5,5203.5,10036.0,0.0,2.0,-4.5,0.5,4.5
3,512800,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5203.0,9,46827.0,5202.0,2.0,tight,mid,5206.5,5206.5,10039.0,4.5,4.5,-2.0,5206.5,5206.5,10039.0,4.5,4.5,-2.0,5210.0,5210.0,10029.0,8.0,8.0,-12.0,1.9932432432432432,2.506756756756757
3,516400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10051.0,3,30153.0,10043.0,16.0,mid,mid,10039.0,5211.5,10039.0,-4.0,0.0,-4.0,10060.0,5209.5,10060.0,17.0,-2.0,17.0,10036.0,5205.5,10036.0,-7.0,-6.0,-7.0,-0.568075117370892,-1.431924882629108
3,516400,VEV_5200,Mark 01,Mark 22,sell,60.0,4,240.0,61.0,2.0,mid,mid,60.5,5211.5,10039.0,-0.5,0.0,-4.0,60.0,5209.5,10060.0,-1.0,-2.0,17.0,58.0,5205.5,10036.0,-3.0,-6.0,-7.0,3.5,-5.5
3,516400,VEV_5400,Mark 01,Mark 22,sell,4.0,4,16.0,4.5,1.0,mid,mid,4.5,5211.5,10039.0,0.0,0.0,-4.0,4.5,5209.5,10060.0,0.0,-2.0,17.0,4.5,5205.5,10036.0,0.0,-6.0,-7.0,0.7211538461538461,-2.7211538461538463
3,516400,VEV_5500,Mark 01,Mark 22,sell,1.0,4,4.0,1.5,1.0,mid,mid,1.5,5211.5,10039.0,0.0,0.0,-4.0,1.5,5209.5,10060.0,0.0,-2.0,17.0,1.5,5205.5,10036.0,0.0,-6.0,-7.0,0.7161016949152542,-2.7161016949152543
3,516400,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5211.5,10039.0,0.0,0.0,-4.0,0.5,5209.5,10060.0,0.0,-2.0,17.0,0.5,5205.5,10036.0,0.0,-6.0,-7.0,0.5564516129032258,-2.556451612903226
3,516400,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5211.5,10039.0,0.0,0.0,-4.0,0.5,5209.5,10060.0,0.0,-2.0,17.0,0.5,5205.5,10036.0,0.0,-6.0,-7.0,0.5564516129032258,-2.556451612903226
3,517800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10062.0,6,60372.0,10054.0,16.0,mid,mid,10055.0,5210.5,10055.0,1.0,-0.5,1.0,10062.5,5205.5,10062.5,8.5,-5.5,8.5,10045.0,5202.5,10045.0,-9.0,-8.5,-9.0,-0.5516431924882629,-4.948356807511737
3,518200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5208.0,3,15624.0,5210.5,5.0,mid,mid,5207.0,5207.0,10060.0,-3.5,-3.5,5.0,5205.5,5205.5,10059.0,-5.0,-5.0,4.0,5202.0,5202.0,10049.5,-8.5,-8.5,-5.5,-0.7142857142857143,-4.285714285714286
3,519500,HYDROGEL_PACK,Mark 14,Mark 38,sell,10052.0,6,60312.0,10060.0,16.0,mid,mid,10059.0,5204.5,10059.0,-1.0,-2.0,-1.0,10034.0,5204.5,10034.0,-26.0,-2.0,-26.0,10039.0,5199.5,10039.0,-21.0,-7.0,-21.0,0.08072916666666667,-2.0807291666666665
3,519700,HYDROGEL_PACK,Mark 14,Mark 38,sell,10053.0,6,60318.0,10061.0,16.0,mid,mid,10059.0,5205.5,10059.0,-2.0,2.0,-2.0,10034.0,5204.5,10034.0,-27.0,1.0,-27.0,10043.0,5199.5,10043.0,-18.0,-4.0,-18.0,0.06510416666666667,0.9348958333333334
3,519700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5206.0,8,41648.0,5203.5,5.0,mid,mid,5205.5,5205.5,10059.0,2.0,2.0,-2.0,5204.5,5204.5,10034.0,1.0,1.0,-27.0,5199.5,5199.5,10043.0,-4.0,-4.0,-18.0,0.41578947368421054,0.5842105263157895
3,521700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5207.0,5,26035.0,5204.5,5.0,mid,mid,5204.5,5204.5,10035.5,0.0,0.0,1.5,5205.0,5205.0,10034.0,0.5,0.5,0.0,5199.5,5199.5,10044.0,-5.0,-5.0,10.0,-0.6418918918918919,1.1418918918918919
3,522900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5211.0,8,41688.0,5208.5,5.0,mid,mid,5205.5,5205.5,10028.0,-3.0,-3.0,3.0,5204.0,5204.0,10023.0,-4.5,-4.5,-2.0,5200.5,5200.5,10034.0,-8.0,-8.0,9.0,0.44473684210526315,-4.9447368421052635
3,523200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5209.0,5,26045.0,5206.0,6.0,wide,mid,5205.0,5205.0,10034.0,-1.0,-1.0,8.0,5207.5,5207.5,10026.0,1.5,1.5,0.0,5200.0,5200.0,10033.0,-6.0,-6.0,7.0,0.6510791366906474,0.8489208633093526
3,524000,VEV_5200,Mark 01,Mark 22,sell,57.0,2,114.0,58.0,2.0,mid,mid,56.0,5201.5,10027.0,-2.0,-4.0,-5.0,58.0,5205.5,10030.0,0.0,0.0,-2.0,52.0,5194.5,10021.0,-6.0,-11.0,-11.0,3.0,-3.0
3,524000,VEV_5300,Mark 01,Mark 22,sell,21.0,2,42.0,21.5,1.0,tight,mid,21.0,5201.5,10027.0,-0.5,-4.0,-5.0,21.5,5205.5,10030.0,0.0,0.0,-2.0,18.5,5194.5,10021.0,-3.0,-11.0,-11.0,-1.106060606060606,1.106060606060606
3,524000,VEV_5400,Mark 01,Mark 22,sell,4.0,2,8.0,4.5,1.0,mid,mid,4.5,5201.5,10027.0,0.0,-4.0,-5.0,4.5,5205.5,10030.0,0.0,0.0,-2.0,3.5,5194.5,10021.0,-1.0,-11.0,-11.0,0.7019230769230769,-0.7019230769230769
3,524000,VEV_5500,Mark 01,Mark 22,sell,1.0,2,2.0,1.5,1.0,mid,mid,0.5,5201.5,10027.0,-1.0,-4.0,-5.0,1.5,5205.5,10030.0,0.0,0.0,-2.0,0.5,5194.5,10021.0,-1.0,-11.0,-11.0,0.6991525423728814,-0.6991525423728814
3,524000,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5201.5,10027.0,0.0,-4.0,-5.0,0.5,5205.5,10030.0,0.0,0.0,-2.0,0.5,5194.5,10021.0,0.0,-11.0,-11.0,0.5403225806451613,-0.5403225806451613
3,524000,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5201.5,10027.0,0.0,-4.0,-5.0,0.5,5205.5,10030.0,0.0,0.0,-2.0,0.5,5194.5,10021.0,0.0,-11.0,-11.0,0.5403225806451613,-0.5403225806451613
3,524900,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5201.0,8,41608.0,5204.0,6.0,wide,mid,5206.5,5206.5,10025.0,2.5,2.5,2.0,5204.5,5204.5,10040.0,0.5,0.5,17.0,5191.5,5191.5,10019.0,-12.5,-12.5,-4.0,-0.248,0.748
3,527400,HYDROGEL_PACK,Mark 38,Mark 14,buy,10045.0,3,30135.0,10037.0,16.0,mid,mid,10046.0,5202.5,10046.0,9.0,-1.0,9.0,10038.0,5200.5,10038.0,1.0,-3.0,1.0,10015.0,5198.5,10015.0,-22.0,-5.0,-22.0,-0.5633802816901409,-2.436619718309859
3,528200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5205.0,4,20820.0,5202.0,6.0,wide,mid,5199.0,5199.0,10046.5,-3.0,-3.0,-3.0,5200.5,5200.5,10047.0,-1.5,-1.5,-2.5,5199.5,5199.5,10014.0,-2.5,-2.5,-35.5,0.6726618705035972,-2.172661870503597
3,529600,VEV_5300,Mark 14,Mark 22,sell,20.0,2,40.0,20.5,1.0,tight,mid,20.5,5200.5,10048.0,0.0,0.0,6.0,20.0,5199.5,10046.0,-0.5,-1.0,4.0,20.5,5201.5,10000.0,0.0,1.0,-42.0,1.8461538461538463,-2.8461538461538463
3,529600,VEV_5400,Mark 01,Mark 22,sell,4.0,2,8.0,4.5,1.0,mid,mid,4.5,5200.5,10048.0,0.0,0.0,6.0,4.0,5199.5,10046.0,-0.5,-1.0,4.0,4.5,5201.5,10000.0,0.0,1.0,-42.0,0.7115384615384616,-1.7115384615384617
3,529600,VEV_5500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5200.5,10048.0,0.0,0.0,6.0,0.5,5199.5,10046.0,0.0,-1.0,4.0,0.5,5201.5,10000.0,0.0,1.0,-42.0,0.7076271186440678,-1.707627118644068
3,529600,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5200.5,10048.0,0.0,0.0,6.0,0.5,5199.5,10046.0,0.0,-1.0,4.0,0.5,5201.5,10000.0,0.0,1.0,-42.0,0.5483870967741935,-1.5483870967741935
3,529600,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5200.5,10048.0,0.0,0.0,6.0,0.5,5199.5,10046.0,0.0,-1.0,4.0,0.5,5201.5,10000.0,0.0,1.0,-42.0,0.5483870967741935,-1.5483870967741935
3,530300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5197.0,4,20788.0,5199.5,5.0,mid,mid,5197.0,5197.0,10044.0,-2.5,-2.5,-2.0,5198.5,5198.5,10037.0,-1.0,-1.0,-9.0,5201.5,5201.5,10001.0,2.0,2.0,-45.0,0.4479166666666667,-1.4479166666666667
3,531500,VEV_5300,Mark 01,Mark 22,sell,20.0,2,40.0,20.5,1.0,tight,mid,19.5,5197.5,10040.0,-1.0,-3.0,-4.0,19.5,5197.5,10027.0,-1.0,-3.0,-17.0,21.5,5205.5,9997.5,1.0,5.0,-46.5,-1.0151515151515151,-1.9848484848484849
3,531500,VEV_5400,Mark 01,Mark 22,sell,4.0,2,8.0,4.5,1.0,mid,mid,3.5,5197.5,10040.0,-1.0,-3.0,-4.0,3.5,5197.5,10027.0,-1.0,-3.0,-17.0,4.5,5205.5,9997.5,0.0,5.0,-46.5,0.7307692307692307,-3.730769230769231
3,531500,VEV_5500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5197.5,10040.0,0.0,-3.0,-4.0,0.5,5197.5,10027.0,0.0,-3.0,-17.0,1.5,5205.5,9997.5,1.0,5.0,-46.5,0.7245762711864406,-3.7245762711864407
3,531500,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5197.5,10040.0,0.0,-3.0,-4.0,0.5,5197.5,10027.0,0.0,-3.0,-17.0,0.5,5205.5,9997.5,0.0,5.0,-46.5,0.5645161290322581,-3.564516129032258
3,531500,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,mid,mid,0.5,5197.5,10040.0,0.0,-3.0,-4.0,0.5,5197.5,10027.0,0.0,-3.0,-17.0,0.5,5205.5,9997.5,0.0,5.0,-46.5,0.5645161290322581,-3.564516129032258
3,531800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10052.0,3,30156.0,10044.0,16.0,mid,mid,10037.0,5198.5,10037.0,-7.0,0.0,-7.0,10021.0,5195.0,10021.0,-23.0,-3.5,-23.0,10002.0,5207.0,10002.0,-42.0,8.5,-42.0,-0.5610328638497653,-2.938967136150235
3,532400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5197.0,4,20788.0,5200.0,6.0,wide,mid,5200.5,5200.5,10034.0,0.5,0.5,-3.0,5192.5,5192.5,10017.5,-7.5,-7.5,-19.5,5204.0,5204.0,10002.0,4.0,4.0,-35.0,-0.184,-7.316
3,532800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5201.0,7,36407.0,5198.5,5.0,mid,mid,5201.5,5201.5,10030.0,3.0,3.0,-6.0,5191.5,5191.5,10021.0,-7.0,-7.0,-15.0,5206.5,5206.5,10003.0,8.0,8.0,-33.0,0.45789473684210524,-7.457894736842105
3,533800,HYDROGEL_PACK,Mark 38,Mark 14,buy,10029.0,5,50145.0,10021.0,16.0,mid,mid,10020.0,5194.5,10020.0,-1.0,-0.5,-1.0,10024.0,5195.0,10024.0,3.0,0.0,3.0,10009.0,5206.5,10009.0,-12.0,11.5,-12.0,-0.5774647887323944,0.5774647887323944
3,534000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5196.0,4,20784.0,5194.5,3.0,tight,mid,5193.0,5193.0,10016.0,-1.5,-1.5,-5.0,5195.5,5195.5,10023.5,1.0,1.0,2.5,5206.0,5206.0,10012.0,11.5,11.5,-9.0,-1.5892857142857142,2.5892857142857144
3,534000,VEV_4000,Mark 38,Mark 14,buy,1203.0,2,2406.0,1193.0,20.0,tight,mid,1193.0,5193.0,10016.0,0.0,-1.5,-5.0,1195.0,5195.5,10023.5,2.0,1.0,2.5,1206.0,5206.0,10012.0,13.0,11.5,-9.0,0.07575757575757576,0.9242424242424242
3,534700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5190.0,5,25950.0,5192.5,5.0,mid,mid,5192.5,5192.5,10019.0,0.0,0.0,1.0,5198.0,5198.0,10029.0,5.5,5.5,11.0,5204.5,5204.5,10009.0,12.0,12.0,-9.0,-0.7698412698412699,6.26984126984127
3,534900,VEV_4000,Mark 14,Mark 38,sell,1182.0,3,3546.0,1192.0,20.0,tight,mid,1189.0,5194.5,10024.0,-3.0,3.0,5.0,1198.0,5198.5,10023.0,6.0,7.0,4.0,1202.0,5202.0,10008.0,10.0,10.5,-11.0,-0.1774193548387097,7.17741935483871
3,535400,VEV_5300,Mark 01,Mark 22,sell,18.0,3,54.0,18.5,1.0,tight,mid,19.0,5194.5,10024.0,0.5,0.0,0.0,20.0,5198.5,10015.0,1.5,4.0,-9.0,21.0,5202.5,10011.0,2.5,8.0,-13.0,-1.2272727272727273,5.2272727272727275
3,535400,VEV_5400,Mark 01,Mark 22,sell,3.0,3,9.0,3.5,1.0,mid,mid,3.5,5194.5,10024.0,0.0,0.0,0.0,3.5,5198.5,10015.0,0.0,4.0,-9.0,4.5,5202.5,10011.0,1.0,8.0,-13.0,0.6634615384615384,3.3365384615384617
3,535400,VEV_5500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5194.5,10024.0,0.0,0.0,0.0,0.5,5198.5,10015.0,0.0,4.0,-9.0,0.5,5202.5,10011.0,0.0,8.0,-13.0,0.6652542372881356,3.334745762711864
3,535400,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5194.5,10024.0,0.0,0.0,0.0,0.5,5198.5,10015.0,0.0,4.0,-9.0,0.5,5202.5,10011.0,0.0,8.0,-13.0,0.5080645161290323,3.491935483870968
3,535400,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5194.5,10024.0,0.0,0.0,0.0,0.5,5198.5,10015.0,0.0,4.0,-9.0,0.5,5202.5,10011.0,0.0,8.0,-13.0,0.5080645161290323,3.491935483870968
3,535600,VEV_4000,Mark 14,Mark 38,sell,1184.0,2,2368.0,1194.0,20.0,tight,mid,1196.0,5195.5,10025.0,2.0,1.0,5.0,1199.5,5199.5,10019.0,5.5,5.0,-1.0,1201.0,5199.5,10009.0,7.0,5.0,-11.0,-0.14516129032258066,5.145161290322581
3,535900,VEV_5200,Mark 01,Mark 22,sell,52.0,3,156.0,53.0,2.0,mid,mid,54.0,5197.0,10027.0,1.0,2.5,3.0,56.0,5201.5,10017.0,3.0,7.0,-7.0,56.0,5202.5,10010.0,3.0,8.0,-14.0,1.25,5.75
3,535900,VEV_5300,Mark 01,Mark 22,sell,18.0,3,54.0,19.0,2.0,wide,mid,19.5,5197.0,10027.0,0.5,2.5,3.0,20.5,5201.5,10017.0,1.5,7.0,-7.0,21.0,5202.5,10010.0,2.0,8.0,-14.0,0.2875,6.7125
3,535900,VEV_5400,Mark 01,Mark 22,sell,3.0,3,9.0,3.5,1.0,mid,mid,3.5,5197.0,10027.0,0.0,2.5,3.0,4.5,5201.5,10017.0,1.0,7.0,-7.0,4.5,5202.5,10010.0,1.0,8.0,-14.0,0.6346153846153846,6.365384615384615
3,535900,VEV_5500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5197.0,10027.0,0.0,2.5,3.0,0.5,5201.5,10017.0,0.0,7.0,-7.0,0.5,5202.5,10010.0,0.0,8.0,-14.0,0.6398305084745762,6.360169491525424
3,535900,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5197.0,10027.0,0.0,2.5,3.0,0.5,5201.5,10017.0,0.0,7.0,-7.0,0.5,5202.5,10010.0,0.0,8.0,-14.0,0.4838709677419355,6.516129032258064
3,535900,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,mid,mid,0.5,5197.0,10027.0,0.0,2.5,3.0,0.5,5201.5,10017.0,0.0,7.0,-7.0,0.5,5202.5,10010.0,0.0,8.0,-14.0,0.4838709677419355,6.516129032258064
3,536400,HYDROGEL_PACK,Mark 14,Mark 38,sell,10019.0,6,60114.0,10027.0,16.0,mid,mid,10023.0,5198.5,10023.0,-4.0,1.5,-4.0,10014.0,5199.5,10014.0,-13.0,2.5,-13.0,10017.0,5203.0,10017.0,-10.0,6.0,-10.0,0.057291666666666664,2.4427083333333335
3,539800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5204.0,3,15612.0,5201.0,6.0,wide,mid,5201.5,5201.5,10001.0,0.5,0.5,-3.0,5207.0,5207.0,10002.0,6.0,6.0,-2.0,5212.5,5212.5,10013.0,11.5,11.5,9.0,0.6187050359712231,5.381294964028777
3,540200,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,sell,5200.0,3,15600.0,5201.5,3.0,tight,mid,5205.5,5205.5,10002.0,4.0,4.0,0.0,5205.5,5205.5,10000.0,4.0,4.0,-2.0,5210.5,5210.5,10014.0,9.0,9.0,12.0,0.3235294117647059,3.676470588235294
3,540300,HYDROGEL_PACK,Mark 38,Mark 14,buy,10009.0,4,40036.0,10001.0,16.0,mid,mid,10004.0,5206.5,10004.0,3.0,5.0,3.0,10001.0,5205.5,10001.0,0.0,4.0,0.0,10014.0,5214.5,10014.0,13.0,13.0,13.0,-0.596244131455399,4.596244131455399
3,541100,HYDROGEL_PACK,Mark 22,Mark 38,sell,10002.0,6,60012.0,10006.0,8.0,tight,mid,10001.0,5205.5,10001.0,-5.0,3.0,-5.0,10005.0,5209.5,10005.0,-1.0,7.0,-1.0,10011.0,5216.5,10011.0,5.0,14.0,5.0,-0.2,7.2
3,542500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9995.0,3,29985.0,10003.0,16.0,mid,mid,9999.5,5208.5,9999.5,-3.5,3.0,-3.5,10011.0,5205.5,10011.0,8.0,0.0,8.0,10014.0,5216.5,10014.0,11.0,11.0,11.0,0.0703125,-0.0703125
3,544900,HYDROGEL_PACK,Mark 14,Mark 38,sell,10000.0,6,60000.0,10008.0,16.0,mid,mid,10011.0,5202.5,10011.0,3.0,0.5,3.0,10014.0,5204.0,10014.0,6.0,2.0,6.0,10004.0,5223.5,10004.0,-4.0,21.5,-4.0,0.059895833333333336,1.9401041666666667
3,545400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5200.0,5,26000.0,5202.5,5.0,mid,mid,5202.5,5202.5,10010.0,0.0,0.0,-1.0,5206.5,5206.5,10015.0,4.0,4.0,4.0,5223.5,5223.5,10001.0,21.0,21.0,-10.0,-0.7619047619047619,4.761904761904762
3,547000,VEV_4000,Mark 14,Mark 38,sell,1195.0,1,1195.0,1205.5,21.0,mid,mid,1207.0,5207.0,10016.0,1.5,1.5,1.0,1209.0,5209.0,10006.0,3.5,3.5,-9.0,1223.0,5222.5,9999.0,17.5,17.0,-16.0,-0.2247191011235955,3.7247191011235956
3,547600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5210.0,4,20840.0,5207.5,5.0,mid,mid,5208.5,5208.5,10015.0,1.0,1.0,-1.0,5210.5,5210.5,10009.0,3.0,3.0,-7.0,5219.5,5219.5,9994.0,12.0,12.0,-22.0,-0.6756756756756757,3.6756756756756754
3,547600,VEV_5400,Mark 01,Mark 22,sell,4.0,4,16.0,4.5,1.0,mid,mid,4.5,5208.5,10015.0,0.0,1.0,-1.0,4.5,5210.5,10009.0,0.0,3.0,-7.0,5.5,5219.5,9994.0,1.0,12.0,-22.0,0.6730769230769231,2.3269230769230766
3,547600,VEV_5500,Mark 01,Mark 22,sell,1.0,4,4.0,1.5,1.0,mid,mid,1.5,5208.5,10015.0,0.0,1.0,-1.0,1.5,5210.5,10009.0,0.0,3.0,-7.0,1.5,5219.5,9994.0,0.0,12.0,-22.0,0.673728813559322,2.326271186440678
3,547600,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5208.5,10015.0,0.0,1.0,-1.0,0.5,5210.5,10009.0,0.0,3.0,-7.0,0.5,5219.5,9994.0,0.0,12.0,-22.0,0.5161290322580645,2.4838709677419355
3,547600,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5208.5,10015.0,0.0,1.0,-1.0,0.5,5210.5,10009.0,0.0,3.0,-7.0,0.5,5219.5,9994.0,0.0,12.0,-22.0,0.5161290322580645,2.4838709677419355
3,551600,VEV_5300,Mark 01,Mark 22,sell,23.0,4,92.0,24.0,2.0,wide,mid,24.0,5214.0,10008.0,0.0,0.5,3.0,25.0,5218.5,10014.0,1.0,5.0,9.0,25.0,5218.5,9997.0,1.0,5.0,-8.0,0.3375,4.6625
3,551600,VEV_5500,Mark 01,Mark 22,sell,1.0,4,4.0,1.5,1.0,mid,mid,1.5,5214.0,10008.0,0.0,0.5,3.0,1.5,5218.5,10014.0,0.0,5.0,9.0,1.5,5218.5,9997.0,0.0,5.0,-8.0,0.6567796610169492,4.343220338983051
3,551600,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5214.0,10008.0,0.0,0.5,3.0,0.5,5218.5,10014.0,0.0,5.0,9.0,0.5,5218.5,9997.0,0.0,5.0,-8.0,0.5,4.5
3,551600,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,mid,mid,0.5,5214.0,10008.0,0.0,0.5,3.0,0.5,5218.5,10014.0,0.0,5.0,9.0,0.5,5218.5,9997.0,0.0,5.0,-8.0,0.5,4.5
3,551800,HYDROGEL_PACK,Mark 14,Mark 38,sell,9995.0,2,19990.0,10003.0,16.0,mid,mid,10010.0,5213.5,10010.0,7.0,-1.0,7.0,10013.0,5217.0,10013.0,10.0,2.5,10.0,9996.0,5217.5,9996.0,-7.0,3.0,-7.0,0.057291666666666664,2.4427083333333335
3,552500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5214.0,8,41712.0,5216.5,5.0,mid,mid,5216.5,5216.5,10013.0,0.0,0.0,-1.0,5220.5,5220.5,10005.0,4.0,4.0,-9.0,5219.0,5219.0,9998.0,2.5,2.5,-16.0,-0.7619047619047619,4.761904761904762
3,552700,VEV_4000,Mark 14,Mark 38,sell,1206.0,3,3618.0,1216.5,21.0,mid,mid,1217.0,5216.5,10008.0,0.5,0.0,-7.0,1221.5,5221.5,10006.0,5.0,5.0,-9.0,1220.5,5220.5,9993.0,4.0,4.0,-22.0,-0.24157303370786518,5.241573033707865
3,553500,VEV_4000,Mark 14,Mark 38,sell,1207.0,1,1207.0,1217.5,21.0,mid,mid,1219.5,5219.5,10012.0,2.0,2.0,0.0,1223.5,5223.5,9998.0,6.0,6.0,-14.0,1223.0,5223.0,9997.0,5.5,5.5,-15.0,-0.25280898876404495,6.252808988764045
3,554500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5223.0,3,15669.0,5220.5,5.0,mid,mid,5223.5,5223.5,10004.0,3.0,3.0,-1.0,5220.0,5220.0,9997.0,-0.5,-0.5,-8.0,5225.5,5225.5,9994.0,5.0,5.0,-11.0,0.4236842105263158,-0.9236842105263158
3,555100,VEV_5200,Mark 14,Mark 22,sell,67.0,5,335.0,68.0,2.0,mid,mid,67.0,5222.5,9999.0,-1.0,-1.0,-4.0,67.0,5221.5,9997.0,-1.0,-2.0,-6.0,70.0,5228.0,9992.0,2.0,4.5,-11.0,1.35,-3.35
3,555100,VEV_5300,Mark 01,Mark 22,sell,26.0,5,130.0,26.5,1.0,tight,mid,26.0,5222.5,9999.0,-0.5,-1.0,-4.0,26.0,5221.5,9997.0,-0.5,-2.0,-6.0,27.0,5228.0,9992.0,0.5,4.5,-11.0,-1.0454545454545454,-0.9545454545454546
3,555100,VEV_5400,Mark 01,Mark 22,sell,5.0,5,25.0,5.5,1.0,mid,mid,5.5,5222.5,9999.0,0.0,-1.0,-4.0,5.5,5221.5,9997.0,0.0,-2.0,-6.0,6.5,5228.0,9992.0,1.0,4.5,-11.0,0.7211538461538461,-2.7211538461538463
3,555100,VEV_5500,Mark 01,Mark 22,sell,1.0,5,5.0,1.5,1.0,mid,mid,1.5,5222.5,9999.0,0.0,-1.0,-4.0,1.5,5221.5,9997.0,0.0,-2.0,-6.0,1.5,5228.0,9992.0,0.0,4.5,-11.0,0.7161016949152542,-2.7161016949152543
3,555100,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5222.5,9999.0,0.0,-1.0,-4.0,0.5,5221.5,9997.0,0.0,-2.0,-6.0,0.5,5228.0,9992.0,0.0,4.5,-11.0,0.5564516129032258,-2.556451612903226
3,555100,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,mid,mid,0.5,5222.5,9999.0,0.0,-1.0,-4.0,0.5,5221.5,9997.0,0.0,-2.0,-6.0,0.5,5228.0,9992.0,0.0,4.5,-11.0,0.5564516129032258,-2.556451612903226
3,555200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5222.0,6,31332.0,5224.5,5.0,mid,mid,5220.5,5220.5,9998.0,-4.0,-4.0,0.0,5222.5,5222.5,9997.0,-2.0,-2.0,-1.0,5227.5,5227.5,9993.0,3.0,3.0,-5.0,-0.7301587301587301,-1.2698412698412698
3,555500,HYDROGEL_PACK,Mark 38,Mark 14,buy,10006.0,5,50030.0,9998.0,16.0,mid,mid,9998.0,5222.5,9998.0,0.0,-1.0,0.0,9995.0,5219.5,9995.0,-3.0,-4.0,-3.0,9992.0,5226.5,9992.0,-6.0,3.0,-6.0,-0.5586854460093896,-3.4413145539906105
3,556400,VEV_5400,Mark 01,Mark 22,sell,5.0,5,25.0,5.5,1.0,mid,mid,5.5,5221.5,9998.0,0.0,2.0,3.0,5.5,5218.5,9993.0,0.0,-1.0,-2.0,6.5,5227.0,9995.0,1.0,7.5,0.0,0.7115384615384616,-1.7115384615384617
