day,timestamp,s5200,s5300,s_ext,m_ext
3,53200,3.0,2.0,5.0,5251.5
3,309100,3.0,2.0,5.0,5220.5
3,287500,3.0,2.0,5.0,5240.5
3,672800,3.0,2.0,3.0,5247.5
3,231600,3.0,2.0,5.0,5240.5
3,112400,3.0,2.0,5.0,5241.5
3,368500,2.0,2.0,5.0,5228.5
3,817200,2.0,1.0,6.0,5257.0
3,26100,3.0,2.0,6.0,5268.0
3,37100,3.0,2.0,5.0,5271.5
3,618900,3.0,1.0,5.0,5227.5
3,923400,3.0,2.0,5.0,5258.5
3,961900,3.0,2.0,6.0,5273.0
3,806100,2.0,2.0,5.0,5261.5
3,541600,2.0,1.0,5.0,5205.5
3,709500,2.0,2.0,5.0,5256.5
3,99400,3.0,2.0,1.0,5252.5
3,643200,2.0,2.0,5.0,5245.5
3,168200,3.0,2.0,6.0,5242.0
3,240600,3.0,2.0,1.0,5233.5
3,859400,3.0,1.0,5.0,5239.5
3,159900,3.0,2.0,5.0,5233.5
3,283500,2.0,2.0,6.0,5240.0
3,74800,3.0,2.0,5.0,5258.5
3,183200,3.0,2.0,5.0,5246.5
3,293600,3.0,1.0,6.0,5226.0
3,290900,1.0,2.0,5.0,5229.5
3,446800,2.0,1.0,5.0,5211.5
3,869300,3.0,1.0,5.0,5233.5
3,18300,4.0,2.0,6.0,5284.0
3,167900,3.0,2.0,5.0,5242.5
3,859600,2.0,2.0,5.0,5237.5
3,666300,2.0,2.0,5.0,5259.5
3,188600,3.0,2.0,6.0,5250.0
3,770300,2.0,1.0,5.0,5233.5
3,254900,2.0,1.0,3.0,5241.5
3,192400,3.0,2.0,5.0,5249.5
3,597900,2.0,1.0,5.0,5224.5
3,51300,2.0,2.0,5.0,5250.5
3,81200,3.0,2.0,6.0,5262.0
3,510800,2.0,1.0,5.0,5204.5
3,120700,3.0,2.0,5.0,5244.5
3,623700,3.0,1.0,5.0,5224.5
3,342700,2.0,2.0,5.0,5231.5
3,325200,3.0,2.0,5.0,5230.5
3,825400,3.0,2.0,5.0,5248.5
3,687700,2.0,2.0,3.0,5246.5
3,958300,3.0,2.0,3.0,5272.5
3,615000,2.0,1.0,5.0,5237.5
3,686600,3.0,2.0,6.0,5246.0
3,929900,2.0,2.0,6.0,5264.0
3,193100,3.0,2.0,5.0,5248.5
3,601400,2.0,2.0,5.0,5223.5
3,501000,2.0,1.0,5.0,5201.5
3,518300,3.0,2.0,5.0,5210.5
3,197700,3.0,2.0,5.0,5244.5
3,750900,2.0,1.0,5.0,5230.5
3,19600,3.0,2.0,5.0,5274.5
3,768300,2.0,1.0,6.0,5234.0
3,171100,2.0,2.0,5.0,5247.5
3,535400,1.0,1.0,5.0,5194.5
3,816300,3.0,2.0,5.0,5257.5
3,86200,2.0,1.0,5.0,5245.5
3,529000,2.0,1.0,5.0,5201.5
3,56300,2.0,2.0,5.0,5252.5
3,283100,3.0,2.0,5.0,5239.5
3,54900,3.0,2.0,5.0,5250.5
3,417400,3.0,2.0,6.0,5226.0
3,303200,2.0,2.0,5.0,5224.5
3,33000,3.0,2.0,5.0,5268.5
3,747700,3.0,2.0,5.0,5240.5
3,494600,2.0,1.0,5.0,5208.5
3,179600,2.0,2.0,5.0,5247.5
3,102700,3.0,2.0,6.0,5255.0
3,595900,2.0,2.0,2.0,5217.0
3,834800,3.0,1.0,5.0,5235.5
3,981600,2.0,2.0,5.0,5241.5
3,517900,2.0,2.0,5.0,5210.5
3,372200,3.0,2.0,5.0,5231.5
3,92000,3.0,2.0,6.0,5256.0
3,441800,2.0,2.0,5.0,5216.5
3,839600,3.0,1.0,5.0,5245.5
3,794400,3.0,2.0,6.0,5247.0
3,721100,3.0,2.0,5.0,5260.5
3,269800,3.0,2.0,2.0,5238.0
3,976900,3.0,2.0,6.0,5248.0
3,650800,3.0,2.0,5.0,5252.5
3,786100,3.0,2.0,5.0,5247.5
3,354200,3.0,2.0,5.0,5211.5
3,428500,3.0,1.0,5.0,5219.5
3,159300,3.0,1.0,6.0,5235.0
3,312900,2.0,1.0,5.0,5228.5
3,972900,3.0,2.0,6.0,5259.0
3,438300,2.0,2.0,5.0,5218.5
3,47800,3.0,2.0,5.0,5251.5
3,599700,2.0,1.0,5.0,5221.5
3,268300,2.0,2.0,5.0,5239.5
3,675300,3.0,2.0,5.0,5256.5
3,675400,3.0,2.0,5.0,5256.5
3,849200,3.0,1.0,6.0,5245.0
3,188100,3.0,1.0,6.0,5250.0
3,46700,3.0,2.0,5.0,5249.5
3,395300,3.0,2.0,6.0,5249.0
3,89400,3.0,2.0,5.0,5246.5
3,542900,2.0,2.0,6.0,5207.0
3,71500,2.0,2.0,3.0,5260.5
3,174600,2.0,2.0,5.0,5248.5
3,362300,2.0,2.0,6.0,5219.0
3,271800,3.0,1.0,5.0,5231.5
3,994700,3.0,2.0,5.0,5238.5
3,702000,2.0,2.0,5.0,5244.5
3,495400,2.0,1.0,6.0,5207.0
3,455900,2.0,1.0,6.0,5212.0
3,5800,2.0,2.0,5.0,5296.5
3,285400,3.0,2.0,5.0,5247.5
3,580600,1.0,2.0,6.0,5222.0
3,997500,2.0,2.0,5.0,5237.5
3,414100,2.0,2.0,6.0,5232.0
3,113000,3.0,2.0,5.0,5238.5
3,377200,3.0,2.0,5.0,5240.5
3,919000,3.0,2.0,5.0,5256.5
3,258200,3.0,2.0,5.0,5239.5
3,484900,2.0,2.0,6.0,5213.0
3,331200,3.0,1.0,6.0,5239.0
3,393600,2.0,2.0,5.0,5246.5
3,240900,3.0,2.0,5.0,5233.5
3,238000,2.0,1.0,5.0,5224.5
3,603000,3.0,1.0,2.0,5217.0
3,946000,3.0,2.0,5.0,5268.5
3,147600,3.0,2.0,5.0,5244.5
3,139200,2.0,2.0,6.0,5245.0
3,354100,2.0,1.0,6.0,5214.0
3,161700,3.0,1.0,5.0,5235.5
3,522800,2.0,2.0,6.0,5210.0
3,851900,3.0,1.0,5.0,5245.5
3,295800,3.0,2.0,5.0,5220.5
3,571100,2.0,1.0,6.0,5225.0
3,511900,2.0,1.0,3.0,5203.5
3,969100,2.0,2.0,1.0,5262.5
3,848600,3.0,2.0,5.0,5243.5
3,566600,2.0,2.0,5.0,5225.5
3,261300,2.0,2.0,6.0,5227.0
3,469000,2.0,2.0,5.0,5210.5
3,665200,3.0,2.0,5.0,5257.5
3,489800,2.0,2.0,5.0,5212.5
3,623800,2.0,1.0,5.0,5225.5
3,829800,2.0,2.0,5.0,5243.5
3,337400,2.0,2.0,3.0,5230.5
3,894700,2.0,2.0,5.0,5239.5
3,220100,3.0,2.0,3.0,5233.5
3,444500,3.0,1.0,5.0,5215.5
3,311200,3.0,2.0,5.0,5224.5
3,485200,2.0,2.0,5.0,5215.5
3,450000,3.0,1.0,5.0,5215.5
3,905000,2.0,1.0,5.0,5256.5
3,263800,2.0,2.0,5.0,5230.5
3,581000,3.0,2.0,5.0,5222.5
3,17000,3.0,2.0,5.0,5286.5
3,182000,3.0,2.0,6.0,5250.0
3,708100,3.0,2.0,5.0,5251.5
3,409700,3.0,2.0,5.0,5234.5
3,589900,2.0,2.0,5.0,5227.5
3,890700,2.0,1.0,5.0,5236.5
3,646200,3.0,2.0,5.0,5252.5
3,797500,3.0,2.0,5.0,5250.5
3,313300,3.0,2.0,5.0,5227.5
3,763800,3.0,2.0,6.0,5223.0
3,587200,2.0,2.0,6.0,5215.0
3,859500,2.0,2.0,5.0,5238.5
3,517200,2.0,2.0,6.0,5210.0
3,24000,3.0,2.0,5.0,5275.5
3,237700,2.0,2.0,5.0,5229.5
3,651500,3.0,2.0,5.0,5257.5
3,29200,3.0,2.0,5.0,5272.5
3,285900,3.0,2.0,5.0,5244.5
3,191200,3.0,2.0,5.0,5248.5
3,525000,2.0,1.0,5.0,5204.5
3,887800,3.0,2.0,5.0,5231.5
3,475000,3.0,1.0,5.0,5211.5
3,158500,3.0,2.0,5.0,5230.5
3,436800,2.0,2.0,6.0,5221.0
3,559200,2.0,1.0,6.0,5218.0
3,945900,3.0,2.0,5.0,5269.5
3,468600,2.0,2.0,5.0,5209.5
3,385700,2.0,2.0,5.0,5241.5
3,912300,2.0,2.0,5.0,5252.5
3,944600,2.0,2.0,5.0,5266.5
3,494400,2.0,2.0,5.0,5208.5
3,353300,3.0,1.0,5.0,5216.5
3,923800,2.0,2.0,5.0,5257.5
3,142000,3.0,2.0,5.0,5239.5
3,137600,2.0,2.0,5.0,5248.5
3,22900,4.0,3.0,6.0,5274.0
3,624600,2.0,1.0,6.0,5225.0
3,696700,2.0,2.0,5.0,5249.5
3,546600,2.0,2.0,5.0,5202.5
3,866100,2.0,2.0,5.0,5234.5
3,791700,3.0,2.0,5.0,5249.5
3,605100,3.0,1.0,2.0,5221.0
3,485000,2.0,1.0,5.0,5214.5
3,979100,3.0,2.0,5.0,5240.5
3,172200,3.0,1.0,1.0,5245.5
3,112600,3.0,2.0,6.0,5240.0
3,927500,3.0,2.0,5.0,5260.5
3,107300,2.0,2.0,5.0,5253.5
3,198200,3.0,1.0,5.0,5241.5
3,99700,3.0,2.0,5.0,5254.5
3,900500,3.0,1.0,5.0,5251.5
3,588500,2.0,2.0,5.0,5218.5
3,994100,2.0,2.0,6.0,5240.0
3,315600,3.0,2.0,5.0,5224.5
3,729200,3.0,2.0,5.0,5258.5
3,985600,3.0,2.0,5.0,5240.5
3,726900,3.0,2.0,5.0,5254.5
3,546900,2.0,1.0,6.0,5204.0
3,908800,3.0,2.0,5.0,5252.5
3,226800,2.0,2.0,6.0,5238.0
3,410700,2.0,1.0,5.0,5233.5
3,786400,3.0,1.0,3.0,5249.5
3,686700,3.0,2.0,5.0,5245.5
3,826100,3.0,2.0,5.0,5248.5
3,704600,3.0,2.0,5.0,5245.5
3,850300,3.0,2.0,5.0,5244.5
3,799900,3.0,1.0,5.0,5245.5
3,942200,2.0,2.0,6.0,5258.0
3,99300,2.0,2.0,5.0,5254.5
3,422700,3.0,2.0,5.0,5229.5
3,38800,3.0,2.0,5.0,5263.5
3,857800,2.0,1.0,5.0,5245.5
3,953900,3.0,2.0,5.0,5271.5
3,106700,3.0,2.0,6.0,5250.0
3,796300,3.0,2.0,2.0,5248.0
3,775300,3.0,2.0,6.0,5233.0
3,156400,3.0,1.0,5.0,5235.5
3,418800,3.0,2.0,6.0,5226.0
3,556300,3.0,2.0,5.0,5219.5
3,692200,3.0,2.0,5.0,5243.5
3,64900,3.0,2.0,5.0,5255.5
3,479600,3.0,1.0,5.0,5218.5
3,409300,3.0,2.0,5.0,5236.5
3,378500,3.0,2.0,5.0,5242.5
3,412800,3.0,2.0,5.0,5233.5
3,92400,3.0,2.0,5.0,5259.5
3,499200,2.0,2.0,5.0,5202.5
3,552900,2.0,2.0,6.0,5215.0
3,790900,3.0,2.0,5.0,5246.5
3,418100,2.0,2.0,5.0,5227.5
3,833200,3.0,1.0,5.0,5242.5
3,20500,3.0,2.0,5.0,5275.5
3,408900,3.0,2.0,5.0,5236.5
3,830800,2.0,1.0,6.0,5242.0
3,960100,3.0,1.0,5.0,5272.5
3,254300,3.0,1.0,1.0,5238.5
3,733400,3.0,2.0,5.0,5251.5
3,273300,3.0,1.0,5.0,5234.5
3,162300,3.0,2.0,6.0,5235.0
3,806900,3.0,2.0,5.0,5261.5
3,324600,3.0,2.0,6.0,5227.0
3,856100,3.0,2.0,5.0,5247.5
3,338900,2.0,2.0,6.0,5231.0
3,165100,3.0,1.0,5.0,5238.5
3,806300,3.0,2.0,5.0,5262.5
3,601700,2.0,1.0,5.0,5224.5
3,662800,2.0,2.0,6.0,5264.0
3,761800,2.0,2.0,6.0,5225.0
3,372900,2.0,2.0,5.0,5232.5
3,786300,3.0,2.0,6.0,5249.0
3,294300,2.0,2.0,2.0,5225.0
3,800800,2.0,1.0,6.0,5246.0
3,821900,3.0,2.0,6.0,5253.0
3,192700,3.0,2.0,5.0,5249.5
3,980900,2.0,1.0,5.0,5243.5
3,511100,2.0,1.0,5.0,5201.5
3,40600,3.0,2.0,6.0,5255.0
3,396200,2.0,2.0,5.0,5252.5
3,969000,3.0,2.0,5.0,5264.5
3,629400,2.0,1.0,6.0,5231.0
3,852800,3.0,1.0,6.0,5243.0
3,338500,3.0,1.0,5.0,5230.5
3,447200,2.0,2.0,5.0,5213.5
3,434500,2.0,2.0,5.0,5214.5
3,839900,2.0,2.0,5.0,5241.5
3,94500,2.0,2.0,5.0,5252.5
3,409800,2.0,1.0,5.0,5233.5
3,866700,3.0,2.0,5.0,5235.5
3,553900,3.0,2.0,5.0,5217.5
3,969400,3.0,2.0,5.0,5263.5
3,92900,3.0,2.0,5.0,5259.5
3,557000,3.0,2.0,5.0,5222.5
3,9600,3.0,2.0,5.0,5297.5
3,903900,3.0,2.0,5.0,5255.5
3,184500,3.0,1.0,5.0,5244.5
3,924000,3.0,2.0,5.0,5258.5
3,328300,2.0,2.0,5.0,5230.5
3,105500,3.0,2.0,5.0,5246.5
3,274700,3.0,2.0,5.0,5239.5
3,323700,2.0,1.0,2.0,5228.0
3,202300,3.0,2.0,5.0,5238.5
3,452900,2.0,1.0,5.0,5210.5
3,459900,2.0,1.0,5.0,5214.5
3,763300,2.0,1.0,5.0,5223.5
3,137300,3.0,2.0,5.0,5249.5
3,164600,3.0,2.0,6.0,5237.0
3,275000,2.0,1.0,5.0,5240.5
3,122500,2.0,2.0,5.0,5244.5
3,508700,2.0,2.0,5.0,5206.5
3,98100,2.0,2.0,5.0,5254.5
3,474100,3.0,2.0,5.0,5209.5
3,326100,3.0,2.0,5.0,5228.5
3,550800,2.0,2.0,5.0,5213.5
3,6900,4.0,3.0,5.0,5296.5
3,307500,2.0,2.0,6.0,5220.0
3,106500,3.0,2.0,5.0,5248.5
3,303100,2.0,2.0,5.0,5225.5
3,389400,3.0,2.0,5.0,5241.5
3,139300,3.0,2.0,5.0,5243.5
3,154800,2.0,2.0,6.0,5243.0
3,293700,2.0,2.0,5.0,5225.5
3,54200,3.0,2.0,5.0,5248.5
3,952300,3.0,2.0,3.0,5272.5
3,811800,3.0,1.0,6.0,5265.0
3,772300,2.0,2.0,6.0,5230.0
3,612600,2.0,1.0,5.0,5228.5
3,465900,3.0,1.0,5.0,5215.5
3,17700,3.0,3.0,5.0,5283.5
3,218800,2.0,2.0,5.0,5229.5
3,307600,3.0,2.0,5.0,5220.5
3,957900,3.0,2.0,5.0,5269.5
3,839100,2.0,1.0,5.0,5242.5
3,134900,2.0,2.0,5.0,5254.5
3,596900,3.0,1.0,6.0,5221.0
3,391600,3.0,2.0,5.0,5245.5
3,306300,2.0,2.0,5.0,5223.5
3,883500,2.0,2.0,5.0,5222.5
3,162200,2.0,1.0,6.0,5236.0
3,591200,2.0,1.0,5.0,5221.5
3,211900,3.0,1.0,5.0,5233.5
3,149700,3.0,2.0,5.0,5242.5
3,927900,3.0,2.0,5.0,5261.5
3,385000,2.0,2.0,5.0,5240.5
3,559100,2.0,1.0,5.0,5217.5
3,309900,3.0,1.0,5.0,5222.5
3,376900,3.0,2.0,6.0,5239.0
3,684200,2.0,2.0,5.0,5243.5
3,161400,2.0,1.0,5.0,5236.5
3,108500,2.0,2.0,5.0,5252.5
3,417800,3.0,2.0,5.0,5225.5
3,481100,2.0,2.0,5.0,5216.5
3,497200,2.0,1.0,6.0,5204.0
3,697000,3.0,2.0,5.0,5250.5
3,705700,2.0,2.0,2.0,5243.0
3,310200,2.0,1.0,5.0,5223.5
3,770200,3.0,1.0,5.0,5233.5
3,219500,2.0,2.0,5.0,5232.5
3,387000,2.0,2.0,5.0,5243.5
3,748300,3.0,2.0,5.0,5240.5
3,965200,3.0,2.0,5.0,5273.5
3,725300,3.0,2.0,6.0,5252.0
3,4300,4.0,3.0,5.0,5296.5
3,95300,3.0,2.0,5.0,5257.5
3,352500,3.0,2.0,5.0,5218.5
3,96000,2.0,2.0,5.0,5252.5
3,789000,2.0,2.0,5.0,5253.5
3,501400,2.0,2.0,5.0,5198.5
3,898300,2.0,2.0,5.0,5247.5
3,101100,3.0,2.0,6.0,5254.0
3,784700,3.0,2.0,5.0,5244.5
3,491100,3.0,2.0,6.0,5210.0
3,124300,3.0,2.0,5.0,5243.5
3,282900,3.0,2.0,5.0,5239.5
3,497400,2.0,2.0,6.0,5205.0
3,624200,2.0,1.0,5.0,5223.5
3,600400,3.0,2.0,5.0,5220.5
3,685000,2.0,2.0,5.0,5247.5
3,89500,3.0,2.0,5.0,5246.5
3,281100,3.0,2.0,5.0,5239.5
3,119600,2.0,2.0,6.0,5236.0
3,212000,2.0,2.0,5.0,5234.5
3,407300,2.0,1.0,5.0,5236.5
3,659600,3.0,2.0,5.0,5263.5
3,225500,2.0,1.0,5.0,5229.5
3,65100,2.0,2.0,5.0,5257.5
3,573200,2.0,1.0,6.0,5218.0
3,389900,3.0,2.0,5.0,5245.5
3,206300,3.0,2.0,5.0,5234.5
3,867800,3.0,1.0,5.0,5236.5
3,423000,3.0,2.0,5.0,5229.5
3,988100,2.0,2.0,5.0,5237.5
3,681000,3.0,2.0,5.0,5254.5
3,29000,3.0,2.0,5.0,5272.5
3,773000,2.0,2.0,5.0,5229.5
3,385400,1.0,2.0,5.0,5240.5
3,574000,2.0,1.0,5.0,5220.5
3,871000,3.0,2.0,5.0,5235.5
3,140300,2.0,2.0,5.0,5245.5
3,99900,3.0,2.0,5.0,5253.5
3,57400,2.0,2.0,5.0,5258.5
3,10500,3.0,2.0,3.0,5294.5
3,966100,3.0,2.0,6.0,5275.0
3,743500,3.0,2.0,5.0,5242.5
3,158800,2.0,1.0,5.0,5232.5
3,908000,3.0,2.0,5.0,5254.5
3,879600,3.0,1.0,5.0,5233.5
3,85900,3.0,2.0,6.0,5248.0
3,652200,3.0,2.0,5.0,5259.5
3,706300,3.0,2.0,6.0,5244.0
3,586300,2.0,2.0,5.0,5212.5
3,49200,2.0,2.0,5.0,5250.5
3,480500,2.0,2.0,6.0,5216.0
3,127300,3.0,2.0,5.0,5238.5
3,766500,3.0,2.0,5.0,5229.5
3,107700,2.0,2.0,5.0,5256.5
3,168000,3.0,2.0,5.0,5243.5
3,522100,3.0,1.0,2.0,5203.0
3,795500,3.0,1.0,5.0,5245.5
3,850200,2.0,2.0,5.0,5245.5
3,31800,3.0,2.0,5.0,5264.5
3,232100,2.0,2.0,5.0,5235.5
3,900000,3.0,1.0,5.0,5251.5
3,73000,3.0,2.0,5.0,5265.5
3,722700,3.0,2.0,6.0,5255.0
3,20000,3.0,2.0,5.0,5276.5
3,335900,2.0,1.0,5.0,5236.5
3,945500,3.0,1.0,5.0,5267.5
3,401800,3.0,2.0,5.0,5252.5
3,553200,2.0,1.0,5.0,5216.5
3,599000,2.0,2.0,3.0,5224.5
3,443900,3.0,2.0,5.0,5220.5
3,39500,3.0,2.0,5.0,5259.5
3,336000,3.0,2.0,5.0,5235.5
3,690600,2.0,1.0,6.0,5245.0
3,687100,3.0,2.0,5.0,5245.5
3,831900,3.0,2.0,5.0,5244.5
3,899100,2.0,2.0,5.0,5252.5
3,385500,3.0,2.0,5.0,5241.5
3,436000,2.0,1.0,5.0,5216.5
3,337600,2.0,2.0,5.0,5229.5
3,898700,2.0,2.0,5.0,5250.5
3,431100,2.0,2.0,5.0,5214.5
3,24500,3.0,3.0,5.0,5274.5
3,103300,2.0,2.0,5.0,5253.5
3,764300,2.0,2.0,5.0,5225.5
3,494700,3.0,1.0,5.0,5207.5
3,689000,3.0,2.0,5.0,5241.5
3,23400,3.0,2.0,5.0,5272.5
3,694400,2.0,2.0,5.0,5244.5
3,602900,2.0,2.0,5.0,5219.5
3,805700,3.0,2.0,5.0,5261.5
3,34900,4.0,2.0,5.0,5271.5
3,575100,2.0,2.0,5.0,5222.5
3,744200,3.0,2.0,3.0,5239.5
3,754500,2.0,2.0,5.0,5229.5
3,824900,2.0,2.0,5.0,5247.5
3,970300,3.0,2.0,6.0,5264.0
3,621900,2.0,2.0,3.0,5220.5
3,668600,2.0,1.0,5.0,5255.5
3,292500,3.0,2.0,5.0,5227.5
3,95700,3.0,2.0,5.0,5256.5
3,954500,3.0,2.0,5.0,5270.5
3,301800,3.0,2.0,5.0,5225.5
3,103400,3.0,2.0,5.0,5252.5
3,979400,2.0,2.0,5.0,5242.5
3,334000,2.0,2.0,5.0,5234.5
3,40700,2.0,2.0,5.0,5253.5
3,257700,3.0,2.0,5.0,5235.5
3,221500,2.0,2.0,5.0,5234.5
3,962300,3.0,2.0,2.0,5275.0
3,555600,2.0,2.0,5.0,5222.5
3,793700,3.0,2.0,5.0,5247.5
3,545400,2.0,2.0,5.0,5202.5
3,855000,3.0,2.0,5.0,5244.5
3,286100,3.0,2.0,5.0,5242.5
3,753700,1.0,1.0,1.0,5228.5
3,870600,3.0,1.0,5.0,5233.5
3,779200,3.0,2.0,5.0,5231.5
3,436500,2.0,1.0,5.0,5219.5
3,931800,3.0,2.0,5.0,5268.5
3,161000,3.0,2.0,5.0,5235.5
3,428200,3.0,1.0,5.0,5218.5
3,340300,2.0,2.0,2.0,5229.0
3,558700,2.0,2.0,5.0,5218.5
3,626100,2.0,2.0,5.0,5235.5
3,993100,2.0,2.0,5.0,5237.5
3,241100,2.0,1.0,3.0,5232.5
3,933700,3.0,2.0,5.0,5261.5
3,143300,3.0,2.0,5.0,5244.5
3,930100,3.0,2.0,5.0,5266.5
3,755100,3.0,1.0,3.0,5231.5
3,12500,3.0,3.0,5.0,5290.5
3,829700,2.0,2.0,5.0,5243.5
3,916800,3.0,2.0,5.0,5250.5
3,755300,2.0,1.0,5.0,5233.5
3,884800,2.0,2.0,5.0,5229.5
3,785100,1.0,1.0,5.0,5242.5
3,816100,2.0,1.0,2.0,5256.0
3,568100,3.0,2.0,5.0,5226.5
3,240100,2.0,2.0,5.0,5232.5
3,370300,3.0,2.0,6.0,5228.0
3,810000,3.0,2.0,6.0,5261.0
3,140900,3.0,1.0,2.0,5237.0
3,182500,3.0,2.0,5.0,5248.5
3,547400,2.0,2.0,5.0,5206.5
3,858500,2.0,1.0,5.0,5245.5
3,626500,3.0,2.0,2.0,5234.0
3,174400,3.0,1.0,6.0,5247.0
3,507500,2.0,2.0,5.0,5203.5
3,657100,3.0,2.0,5.0,5251.5
3,937300,2.0,2.0,2.0,5255.0
3,823200,3.0,2.0,5.0,5248.5
3,672300,3.0,1.0,5.0,5247.5
3,230800,2.0,1.0,5.0,5242.5
3,332100,2.0,2.0,5.0,5237.5
3,828900,2.0,2.0,5.0,5243.5
3,371700,2.0,1.0,5.0,5230.5
3,890200,2.0,2.0,5.0,5237.5
3,601200,3.0,2.0,5.0,5222.5
3,336300,2.0,2.0,5.0,5234.5
3,359100,2.0,1.0,5.0,5217.5
3,278300,3.0,2.0,5.0,5242.5
3,914500,2.0,2.0,5.0,5253.5
3,374900,2.0,2.0,5.0,5238.5
3,1700,3.0,3.0,5.0,5298.5
3,792400,3.0,2.0,5.0,5249.5
3,148100,2.0,2.0,5.0,5245.5
3,269400,2.0,1.0,3.0,5241.5
3,978100,2.0,2.0,5.0,5244.5
3,112800,3.0,2.0,3.0,5240.5
3,43000,2.0,2.0,3.0,5245.5
3,208400,3.0,1.0,5.0,5236.5
3,481500,3.0,1.0,6.0,5215.0
3,354600,2.0,2.0,3.0,5213.5
3,435400,2.0,2.0,5.0,5217.5
3,708700,3.0,2.0,5.0,5251.5
3,273100,2.0,2.0,2.0,5233.0
3,168600,3.0,2.0,6.0,5240.0
3,146600,3.0,2.0,5.0,5244.5
3,695100,2.0,2.0,5.0,5249.5
3,483800,2.0,2.0,5.0,5209.5
3,52900,2.0,2.0,5.0,5249.5
3,457500,3.0,1.0,5.0,5211.5
3,621400,2.0,1.0,5.0,5217.5
3,510500,3.0,2.0,5.0,5206.5
3,125600,2.0,2.0,5.0,5237.5
3,284100,2.0,2.0,5.0,5240.5
3,96800,3.0,2.0,5.0,5255.5
3,245500,3.0,2.0,5.0,5232.5
3,320500,2.0,1.0,5.0,5222.5
3,765500,2.0,1.0,5.0,5228.5
3,274200,2.0,2.0,6.0,5240.0
3,676700,3.0,2.0,6.0,5252.0
3,693100,2.0,2.0,5.0,5244.5
3,764600,3.0,2.0,6.0,5226.0
3,317700,3.0,2.0,6.0,5228.0
3,769000,2.0,2.0,5.0,5235.5
3,268400,2.0,2.0,3.0,5239.5
3,226700,3.0,2.0,5.0,5237.5
3,735500,3.0,2.0,5.0,5249.5
3,22100,3.0,2.0,6.0,5278.0
3,966700,2.0,2.0,5.0,5272.5
3,998000,2.0,2.0,5.0,5235.5
3,8700,3.0,2.0,5.0,5298.5
3,777300,2.0,1.0,5.0,5230.5
3,173300,3.0,2.0,5.0,5248.5
3,849000,3.0,2.0,5.0,5243.5
3,316900,2.0,2.0,5.0,5225.5
3,412000,3.0,1.0,2.0,5229.0
3,622600,2.0,2.0,3.0,5221.5
3,86100,3.0,2.0,5.0,5246.5
3,409400,3.0,2.0,5.0,5235.5
3,557400,2.0,1.0,5.0,5220.5
3,9300,4.0,2.0,5.0,5297.5
3,117300,3.0,2.0,6.0,5235.0
3,281300,2.0,2.0,5.0,5238.5
3,950700,3.0,2.0,5.0,5273.5
3,981800,3.0,2.0,5.0,5245.5
3,81100,2.0,2.0,5.0,5261.5
3,882400,3.0,1.0,5.0,5226.5
3,405500,3.0,1.0,5.0,5242.5
3,405800,3.0,2.0,5.0,5241.5
3,590900,2.0,2.0,5.0,5223.5
3,748900,2.0,2.0,5.0,5240.5
3,845900,2.0,2.0,6.0,5241.0
3,109500,3.0,2.0,6.0,5255.0
3,288600,2.0,2.0,5.0,5241.5
3,141500,2.0,2.0,5.0,5238.5
3,327000,3.0,1.0,5.0,5232.5
3,743400,2.0,1.0,6.0,5242.0
3,857100,2.0,1.0,5.0,5248.5
3,856400,2.0,1.0,5.0,5248.5
3,359500,3.0,2.0,5.0,5216.5
3,817900,3.0,2.0,5.0,5257.5
3,108900,3.0,2.0,5.0,5256.5
3,841200,2.0,2.0,5.0,5235.5
3,465200,2.0,2.0,3.0,5221.5
3,526400,2.0,1.0,5.0,5205.5
3,861600,2.0,2.0,5.0,5240.5
3,471200,3.0,1.0,5.0,5211.5
3,269700,3.0,2.0,6.0,5241.0
3,36100,3.0,2.0,5.0,5269.5
3,262900,3.0,2.0,5.0,5229.5
3,219800,3.0,2.0,5.0,5233.5
3,447500,2.0,2.0,5.0,5210.5
3,400100,3.0,2.0,6.0,5254.0
3,911800,2.0,1.0,5.0,5252.5
3,160200,2.0,2.0,6.0,5236.0
3,251800,3.0,2.0,6.0,5239.0
3,274000,2.0,2.0,6.0,5239.0
3,433900,2.0,2.0,5.0,5217.5
3,842000,3.0,2.0,5.0,5234.5
3,284500,2.0,1.0,5.0,5243.5
3,740700,2.0,1.0,6.0,5239.0
3,638300,3.0,2.0,2.0,5235.0
3,945100,3.0,2.0,5.0,5265.5
3,573800,3.0,1.0,5.0,5221.5
3,218900,2.0,1.0,6.0,5230.0
3,659200,2.0,2.0,5.0,5264.5
3,619400,2.0,2.0,5.0,5226.5
3,897000,3.0,1.0,6.0,5243.0
3,149600,1.0,1.0,6.0,5241.0
3,475600,2.0,2.0,5.0,5206.5
3,76300,3.0,2.0,6.0,5258.0
3,505300,2.0,1.0,5.0,5196.5
3,617400,2.0,1.0,6.0,5232.0
3,168100,3.0,2.0,6.0,5242.0
3,348200,2.0,1.0,5.0,5220.5
3,381300,2.0,1.0,6.0,5248.0
3,821200,3.0,2.0,5.0,5254.5
3,804000,3.0,2.0,2.0,5250.0
3,894400,3.0,2.0,6.0,5239.0
3,43900,3.0,2.0,5.0,5249.5
3,763900,3.0,2.0,5.0,5223.5
3,866600,2.0,1.0,5.0,5234.5
3,223500,3.0,1.0,3.0,5231.5
3,917200,3.0,2.0,2.0,5248.0
3,527700,2.0,1.0,5.0,5204.5
