day,timestamp,buyer,seller,symbol,fwd_mid_20,baseline_fwd20,resid_fwd20
3,371900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,6.0,0.0057692307692307696,5.994230769230769
3,372800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
3,373000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,6.0,0.0057692307692307696,5.994230769230769
3,373200,Mark 14,Mark 38,VEV_4000,5.5,-0.1788793103448276,5.678879310344827
3,376000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,3.0,0.0057692307692307696,2.9942307692307693
3,376200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
3,377800,Mark 14,Mark 38,HYDROGEL_PACK,-15.5,0.23387096774193547,-15.733870967741936
3,378400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5.0,-0.23734177215189872,5.237341772151899
3,379400,Mark 14,Mark 38,VEV_4000,4.0,-0.1788793103448276,4.178879310344827
3,380200,Mark 38,Mark 14,HYDROGEL_PACK,-9.0,-0.3530571992110454,-8.646942800788954
3,380200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,7.0,0.006147540983606557,6.993852459016393
3,380700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
3,381000,Mark 14,Mark 38,HYDROGEL_PACK,-4.0,0.23387096774193547,-4.233870967741935
3,382600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-8.0,0.006147540983606557,-8.006147540983607
3,385400,Mark 01,Mark 22,VEV_5300,1.5,-0.12121212121212122,1.621212121212121
3,385400,Mark 01,Mark 22,VEV_5400,1.0,0.039923954372623575,0.9600760456273765
3,385400,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,385400,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,385400,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,386400,Mark 14,Mark 38,HYDROGEL_PACK,4.0,0.23387096774193547,3.7661290322580645
3,387000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-2.0,0.5755287009063444,-2.5755287009063443
3,389100,Mark 01,Mark 22,VEV_5300,2.0,-0.12121212121212122,2.121212121212121
3,389100,Mark 01,Mark 22,VEV_5400,1.0,0.039923954372623575,0.9600760456273765
3,389100,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,389100,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,389100,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,389200,Mark 14,Mark 38,HYDROGEL_PACK,-3.0,0.23387096774193547,-3.2338709677419355
3,389300,Mark 38,Mark 14,VEV_4000,8.0,0.2146341463414634,7.785365853658536
3,389800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,2.5,0.0057692307692307696,2.4942307692307693
3,390200,Mark 14,Mark 38,HYDROGEL_PACK,14.0,0.23387096774193547,13.766129032258064
3,390600,Mark 14,Mark 38,HYDROGEL_PACK,6.0,0.23387096774193547,5.766129032258065
3,391200,Mark 14,Mark 38,HYDROGEL_PACK,7.0,0.23387096774193547,6.766129032258065
3,391400,Mark 01,Mark 22,VEV_5300,0.0,-0.12121212121212122,0.12121212121212122
3,391400,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,391400,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,391400,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,391400,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,391700,Mark 38,Mark 14,HYDROGEL_PACK,-1.0,-0.3530571992110454,-0.6469428007889546
3,391900,Mark 14,Mark 38,HYDROGEL_PACK,-6.0,0.23387096774193547,-6.233870967741935
3,392500,Mark 38,Mark 14,VEV_4000,7.0,0.2146341463414634,6.785365853658536
3,394800,Mark 14,Mark 38,HYDROGEL_PACK,2.0,0.23387096774193547,1.7661290322580645
3,395400,Mark 38,Mark 14,VEV_4000,3.0,0.2146341463414634,2.7853658536585364
3,395500,Mark 38,Mark 14,HYDROGEL_PACK,4.0,-0.3530571992110454,4.353057199211046
3,396000,Mark 14,Mark 22,VEV_5200,-1.0,0.015151515151515152,-1.0151515151515151
3,396000,Mark 01,Mark 22,VEV_5400,-0.5,0.039923954372623575,-0.5399239543726235
3,396000,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,396000,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,396000,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,396500,Mark 38,Mark 22,HYDROGEL_PACK,8.5,,
3,396700,Mark 38,Mark 14,VEV_4000,-1.0,0.2146341463414634,-1.2146341463414634
3,397000,Mark 38,Mark 14,HYDROGEL_PACK,-2.0,-0.3530571992110454,-1.6469428007889546
3,397100,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
3,397200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-1.5,0.006147540983606557,-1.5061475409836065
3,397300,Mark 38,Mark 14,VEV_4000,0.0,0.2146341463414634,-0.2146341463414634
3,397900,Mark 38,Mark 14,VEV_4000,2.0,0.2146341463414634,1.7853658536585366
3,398500,Mark 14,Mark 38,HYDROGEL_PACK,-9.5,0.23387096774193547,-9.733870967741936
3,398900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.5,0.5755287009063444,3.9244712990936557
3,399000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
3,399000,Mark 14,Mark 38,VEV_4000,4.0,-0.1788793103448276,4.178879310344827
3,399600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.5,0.0057692307692307696,-1.5057692307692307
3,399800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
3,400200,Mark 38,Mark 14,HYDROGEL_PACK,-11.0,-0.3530571992110454,-10.646942800788954
3,402000,Mark 14,Mark 38,VEV_4000,-1.0,-0.1788793103448276,-0.8211206896551724
3,404000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-13.0,-0.23734177215189872,-12.762658227848101
3,404300,Mark 14,Mark 38,HYDROGEL_PACK,-10.0,0.23387096774193547,-10.233870967741936
3,405400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,-3.5,2.026666666666667,-5.526666666666667
3,406500,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,-1.0,1.6348314606741574,-2.6348314606741576
3,406800,Mark 38,Mark 14,HYDROGEL_PACK,-6.0,-0.3530571992110454,-5.646942800788954
3,406900,Mark 14,Mark 38,VEV_4000,1.5,-0.1788793103448276,1.6788793103448276
3,409100,Mark 14,Mark 38,HYDROGEL_PACK,-11.0,0.23387096774193547,-11.233870967741936
3,409700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-2.0,-0.23734177215189872,-1.7626582278481013
3,410800,Mark 14,Mark 38,VEV_4000,0.0,-0.1788793103448276,0.1788793103448276
3,411800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,3.0,-0.23734177215189872,3.2373417721518987
3,417100,Mark 38,Mark 14,HYDROGEL_PACK,16.0,-0.3530571992110454,16.353057199211044
3,418200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,3.5,0.006147540983606557,3.4938524590163933
3,419200,Mark 14,Mark 38,HYDROGEL_PACK,-5.0,0.23387096774193547,-5.233870967741935
3,420300,Mark 38,Mark 14,VEV_4000,-1.5,0.2146341463414634,-1.7146341463414634
3,422800,Mark 14,Mark 38,VEV_4000,-0.5,-0.1788793103448276,-0.3211206896551724
3,424000,Mark 38,Mark 14,HYDROGEL_PACK,7.0,-0.3530571992110454,7.353057199211046
3,426600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
3,427800,Mark 38,Mark 14,VEV_4000,-1.0,0.2146341463414634,-1.2146341463414634
3,428600,Mark 14,Mark 38,VEV_4000,-5.5,-0.1788793103448276,-5.321120689655173
3,428900,Mark 14,Mark 22,VEV_5200,-3.0,0.015151515151515152,-3.015151515151515
3,428900,Mark 01,Mark 22,VEV_5300,-1.0,-0.12121212121212122,-0.8787878787878788
3,428900,Mark 01,Mark 22,VEV_5400,-1.0,0.039923954372623575,-1.0399239543726235
3,428900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,428900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,428900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,429300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-2.0,0.5755287009063444,-2.5755287009063443
3,429500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-3.0,0.5755287009063444,-3.5755287009063443
3,430100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1.5,0.006147540983606557,1.4938524590163935
3,431900,Mark 01,Mark 22,VEV_5200,1.0,,
3,431900,Mark 01,Mark 22,VEV_5300,0.5,-0.12121212121212122,0.6212121212121212
3,431900,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,431900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,431900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,431900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,432800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-3.0,0.006147540983606557,-3.0061475409836067
3,434200,Mark 14,Mark 38,VEV_4000,4.5,-0.1788793103448276,4.678879310344827
3,434400,Mark 38,Mark 14,HYDROGEL_PACK,14.5,-0.3530571992110454,14.853057199211046
3,436000,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
3,437400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-0.5,0.5755287009063444,-1.0755287009063443
3,437500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-1.0,0.5755287009063444,-1.5755287009063443
3,438800,Mark 38,Mark 14,HYDROGEL_PACK,-12.0,-0.3530571992110454,-11.646942800788954
3,439100,Mark 38,Mark 14,HYDROGEL_PACK,-13.0,-0.3530571992110454,-12.646942800788954
3,439700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,0.0,-0.23734177215189872,0.23734177215189872
3,441900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
3,442200,Mark 01,Mark 22,VEV_5300,1.0,-0.12121212121212122,1.121212121212121
3,442200,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,442200,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,442200,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,442200,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,442400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1.0,0.0057692307692307696,0.9942307692307693
3,442900,Mark 38,Mark 14,HYDROGEL_PACK,-0.5,-0.3530571992110454,-0.1469428007889546
3,443100,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,-4.5,1.6348314606741574,-6.134831460674158
3,444100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-6.5,0.0057692307692307696,-6.505769230769231
3,444500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-5.0,0.006147540983606557,-5.006147540983607
3,445000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-3.0,-0.23734177215189872,-2.7626582278481013
3,446100,Mark 38,Mark 14,HYDROGEL_PACK,3.0,-0.3530571992110454,3.3530571992110456
3,446200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-3.0,0.0057692307692307696,-3.0057692307692307
3,448000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,8.0,0.5755287009063444,7.424471299093655
3,450300,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,-7.0,,
3,450700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-2.5,0.0057692307692307696,-2.5057692307692307
3,451000,Mark 14,Mark 38,HYDROGEL_PACK,3.0,0.23387096774193547,2.7661290322580645
3,451300,Mark 38,Mark 14,HYDROGEL_PACK,6.0,-0.3530571992110454,6.353057199211046
3,451300,Mark 14,Mark 22,VEV_5300,-0.5,-0.21666666666666667,-0.2833333333333333
3,451300,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,451300,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,451300,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,451300,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,451600,Mark 14,Mark 38,HYDROGEL_PACK,4.5,0.23387096774193547,4.266129032258065
3,452100,Mark 38,Mark 14,VEV_4000,1.5,0.2146341463414634,1.2853658536585366
3,452800,Mark 14,Mark 38,VEV_4000,2.0,-0.1788793103448276,2.1788793103448274
3,453000,Mark 14,Mark 38,HYDROGEL_PACK,6.0,0.23387096774193547,5.766129032258065
3,454000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,3.5,0.006147540983606557,3.4938524590163933
3,454100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,3.0,-0.23734177215189872,3.2373417721518987
3,454500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-1.0,-0.23734177215189872,-0.7626582278481013
3,454900,Mark 38,Mark 14,HYDROGEL_PACK,8.0,-0.3530571992110454,8.353057199211046
3,456100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,0.0,-0.23734177215189872,0.23734177215189872
3,456400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-2.0,0.006147540983606557,-2.0061475409836067
3,456600,Mark 01,Mark 22,VEV_5300,-0.5,-0.12121212121212122,-0.3787878787878788
3,456600,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,456600,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,456600,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,456600,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,457800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,2.0,0.5755287009063444,1.4244712990936557
3,459700,Mark 14,Mark 38,HYDROGEL_PACK,-10.0,0.23387096774193547,-10.233870967741936
3,459800,Mark 01,Mark 22,VEV_5300,-0.5,-0.12121212121212122,-0.3787878787878788
3,459800,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,459800,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,459800,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,459800,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,461400,Mark 38,Mark 14,HYDROGEL_PACK,-9.5,-0.3530571992110454,-9.146942800788954
3,462100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,6.5,2.026666666666667,4.473333333333333
3,465000,Mark 14,Mark 38,HYDROGEL_PACK,-4.0,0.23387096774193547,-4.233870967741935
3,465500,Mark 14,Mark 38,VEV_4000,-2.0,-0.1788793103448276,-1.8211206896551724
3,465600,Mark 38,Mark 14,HYDROGEL_PACK,5.0,-0.3530571992110454,5.353057199211046
3,466400,Mark 14,Mark 38,HYDROGEL_PACK,12.5,0.23387096774193547,12.266129032258064
3,466900,Mark 14,Mark 38,HYDROGEL_PACK,13.0,0.23387096774193547,12.766129032258064
3,467300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-5.0,-0.23734177215189872,-4.762658227848101
3,469100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1.5,0.0057692307692307696,1.4942307692307693
3,471200,Mark 38,Mark 14,VEV_4000,1.5,0.2146341463414634,1.2853658536585366
3,471700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-2.0,-0.23734177215189872,-1.7626582278481013
3,473400,Mark 38,Mark 14,HYDROGEL_PACK,-18.0,-0.3530571992110454,-17.646942800788956
3,474600,Mark 14,Mark 38,HYDROGEL_PACK,-9.0,0.23387096774193547,-9.233870967741936
3,476800,Mark 14,Mark 38,HYDROGEL_PACK,-10.0,0.23387096774193547,-10.233870967741936
3,476900,Mark 14,Mark 38,HYDROGEL_PACK,-10.0,0.23387096774193547,-10.233870967741936
3,477000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,3.5,-0.23734177215189872,3.7373417721518987
3,478700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-2.0,0.5755287009063444,-2.5755287009063443
3,480000,Mark 14,Mark 38,VEV_4000,-3.0,-0.1788793103448276,-2.8211206896551726
3,480200,Mark 38,Mark 14,HYDROGEL_PACK,-5.0,-0.3530571992110454,-4.646942800788954
3,481200,Mark 14,Mark 38,HYDROGEL_PACK,9.0,0.23387096774193547,8.766129032258064
3,481700,Mark 38,Mark 14,VEV_4000,-7.5,0.2146341463414634,-7.714634146341464
3,483900,Mark 01,Mark 22,VEV_5300,2.0,-0.12121212121212122,2.121212121212121
3,483900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,483900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,483900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,485400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-5.0,0.006147540983606557,-5.006147540983607
3,485500,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,485500,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,485500,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,485500,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,486800,Mark 38,Mark 14,HYDROGEL_PACK,0.0,-0.3530571992110454,0.3530571992110454
3,489800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-4.0,-0.23734177215189872,-3.7626582278481013
3,489900,Mark 38,Mark 14,VEV_4000,-3.0,0.2146341463414634,-3.2146341463414636
3,490700,Mark 38,Mark 14,HYDROGEL_PACK,3.0,-0.3530571992110454,3.3530571992110456
3,491400,Mark 38,Mark 14,VEV_4000,2.5,0.2146341463414634,2.2853658536585364
3,491500,Mark 14,Mark 38,VEV_4000,-0.5,-0.1788793103448276,-0.3211206896551724
3,492500,Mark 38,Mark 14,VEV_4000,-4.0,0.2146341463414634,-4.214634146341464
3,493200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.0,0.0057692307692307696,-1.0057692307692307
3,493700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-1.5,0.5755287009063444,-2.0755287009063443
3,494100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-2.5,0.5755287009063444,-3.0755287009063443
3,495400,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
3,496900,Mark 14,Mark 38,VEV_4000,-7.0,-0.1788793103448276,-6.821120689655173
3,497300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-4.0,-0.23734177215189872,-3.7626582278481013
3,497600,Mark 14,Mark 38,HYDROGEL_PACK,-2.0,0.23387096774193547,-2.2338709677419355
3,497700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-7.0,0.5755287009063444,-7.575528700906345
3,498100,Mark 14,Mark 38,HYDROGEL_PACK,-5.5,0.23387096774193547,-5.733870967741935
3,498100,Mark 01,Mark 22,VEV_5300,-0.5,-0.12121212121212122,-0.3787878787878788
3,498100,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,498100,Mark 14,Mark 22,VEV_5500,-1.0,,
3,498100,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,498100,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,498800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,1.0,-0.23734177215189872,1.2373417721518987
3,499000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,1.0,0.0057692307692307696,0.9942307692307693
3,499800,Mark 14,Mark 38,HYDROGEL_PACK,4.0,0.23387096774193547,3.7661290322580645
3,503300,Mark 14,Mark 38,HYDROGEL_PACK,11.0,0.23387096774193547,10.766129032258064
3,504500,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
3,505300,Mark 14,Mark 38,HYDROGEL_PACK,-7.0,0.23387096774193547,-7.233870967741935
3,506200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
3,508300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,3.0,0.5755287009063444,2.4244712990936557
3,508400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,4.0,0.5755287009063444,3.4244712990936557
3,510600,Mark 38,Mark 14,VEV_4000,-3.0,0.2146341463414634,-3.2146341463414636
3,511000,Mark 38,Mark 14,VEV_4000,2.5,0.2146341463414634,2.2853658536585364
3,511400,Mark 14,Mark 38,HYDROGEL_PACK,-6.0,0.23387096774193547,-6.233870967741935
3,511800,Mark 01,Mark 22,VEV_5200,2.0,,
3,511800,Mark 01,Mark 22,VEV_5300,1.5,-0.12121212121212122,1.621212121212121
3,511800,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,511800,Mark 01,Mark 22,VEV_5500,1.0,0.02508361204013378,0.9749163879598662
3,511800,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,511800,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,512800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,4.5,2.026666666666667,2.473333333333333
3,516400,Mark 38,Mark 14,HYDROGEL_PACK,17.0,-0.3530571992110454,17.353057199211044
3,516400,Mark 01,Mark 22,VEV_5200,-1.0,,
3,516400,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,516400,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,516400,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,516400,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,517800,Mark 38,Mark 14,HYDROGEL_PACK,8.5,-0.3530571992110454,8.853057199211046
3,518200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,-5.0,-0.23734177215189872,-4.762658227848101
3,519500,Mark 14,Mark 38,HYDROGEL_PACK,-26.0,0.23387096774193547,-26.233870967741936
3,519700,Mark 14,Mark 38,HYDROGEL_PACK,-27.0,0.23387096774193547,-27.233870967741936
3,519700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,1.0,0.5755287009063444,0.42447129909365555
3,521700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,0.5,0.006147540983606557,0.49385245901639346
3,522900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-4.5,0.5755287009063444,-5.075528700906345
3,523200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1.5,0.006147540983606557,1.4938524590163935
3,524000,Mark 01,Mark 22,VEV_5200,0.0,,
3,524000,Mark 01,Mark 22,VEV_5300,0.0,-0.12121212121212122,0.12121212121212122
3,524000,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,524000,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,524000,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,524000,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,524900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,0.5,0.0057692307692307696,0.49423076923076925
3,527400,Mark 38,Mark 14,HYDROGEL_PACK,1.0,-0.3530571992110454,1.3530571992110454
3,528200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,-1.5,0.006147540983606557,-1.5061475409836065
3,529600,Mark 14,Mark 22,VEV_5300,-0.5,-0.21666666666666667,-0.2833333333333333
3,529600,Mark 01,Mark 22,VEV_5400,-0.5,0.039923954372623575,-0.5399239543726235
3,529600,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,529600,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,529600,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,530300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-1.0,0.0057692307692307696,-1.0057692307692307
3,531500,Mark 01,Mark 22,VEV_5300,-1.0,-0.12121212121212122,-0.8787878787878788
3,531500,Mark 01,Mark 22,VEV_5400,-1.0,0.039923954372623575,-1.0399239543726235
3,531500,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,531500,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,531500,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,531800,Mark 38,Mark 14,HYDROGEL_PACK,-23.0,-0.3530571992110454,-22.646942800788956
3,532400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,-7.5,0.0057692307692307696,-7.505769230769231
3,532800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,-7.0,0.5755287009063444,-7.575528700906345
3,533800,Mark 38,Mark 14,HYDROGEL_PACK,3.0,-0.3530571992110454,3.3530571992110456
3,534000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,1.0,0.006147540983606557,0.9938524590163934
3,534000,Mark 38,Mark 14,VEV_4000,2.0,0.2146341463414634,1.7853658536585366
3,534700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5.5,-0.23734177215189872,5.737341772151899
3,534900,Mark 14,Mark 38,VEV_4000,6.0,-0.1788793103448276,6.178879310344827
3,535400,Mark 01,Mark 22,VEV_5300,1.5,-0.12121212121212122,1.621212121212121
3,535400,Mark 01,Mark 22,VEV_5400,0.0,0.039923954372623575,-0.039923954372623575
3,535400,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,535400,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,535400,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,535600,Mark 14,Mark 38,VEV_4000,5.5,-0.1788793103448276,5.678879310344827
3,535900,Mark 01,Mark 22,VEV_5200,3.0,,
3,535900,Mark 01,Mark 22,VEV_5300,1.5,-0.12121212121212122,1.621212121212121
3,535900,Mark 01,Mark 22,VEV_5400,1.0,0.039923954372623575,0.9600760456273765
3,535900,Mark 01,Mark 22,VEV_5500,0.0,0.02508361204013378,-0.02508361204013378
3,535900,Mark 01,Mark 22,VEV_6000,0.0,0.0,0.0
3,535900,Mark 01,Mark 22,VEV_6500,0.0,0.0,0.0
3,536400,Mark 14,Mark 38,HYDROGEL_PACK,-13.0,0.23387096774193547,-13.233870967741936
3,539800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,6.0,0.006147540983606557,5.993852459016393
3,540200,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,4.0,0.5277777777777778,3.4722222222222223
3,540300,Mark 38,Mark 14,HYDROGEL_PACK,0.0,-0.3530571992110454,0.3530571992110454
3,541100,Mark 22,Mark 38,HYDROGEL_PACK,-1.0,,
3,542500,Mark 14,Mark 38,HYDROGEL_PACK,8.0,0.23387096774193547,7.766129032258065
3,544900,Mark 14,Mark 38,HYDROGEL_PACK,6.0,0.23387096774193547,5.766129032258065
3,545400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,4.0,-0.23734177215189872,4.237341772151899
3,547000,Mark 14,Mark 38,VEV_4000,3.5,-0.1788793103448276,3.6788793103448274
