timestamp,s_VEV_5200,m_VEV_5200,s_VEV_5300,m_VEV_5300,s_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,s5200,s5300,m_ext,s_ext,joint_tight,m5200,m5300,fwd20_ext,fwd5_5300,fwd20_5300
894100,3,75.5,1,29.5,6,5240.0,3,3,1,5240.0,6,False,75.5,29.5,1.0,-0.5,0.5
894200,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,1.0,0.0,0.5
894300,1,74.5,2,30.0,5,5240.5,3,1,2,5240.5,5,True,74.5,30.0,0.0,-1.0,-0.5
894400,3,74.5,2,29.0,6,5239.0,3,3,2,5239.0,6,False,74.5,29.0,2.0,1.0,1.0
894500,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,3.0,0.5,1.0
894600,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,3.0,0.0,1.5
894700,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,2.0,1.0,1.0
894800,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,3.0,1.5,1.0
894900,3,76.5,2,30.0,5,5241.5,3,3,2,5241.5,5,False,76.5,30.0,1.0,0.5,0.0
895000,3,75.5,1,29.5,5,5240.5,3,3,1,5240.5,5,False,75.5,29.5,2.5,0.5,1.0
895100,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,4.0,1.5,2.0
895200,3,76.5,2,30.0,6,5242.0,3,3,2,5242.0,6,False,76.5,30.0,2.5,0.0,1.0
895300,3,77.5,1,30.5,5,5243.5,3,3,1,5243.5,5,False,77.5,30.5,-1.5,-0.5,0.0
895400,3,77.5,1,30.5,5,5243.5,3,3,1,5243.5,5,False,77.5,30.5,2.0,-1.5,0.5
895500,2,77.0,2,30.0,6,5243.0,3,2,2,5243.0,6,True,77.0,30.0,2.5,-1.0,1.0
895600,3,77.5,1,30.5,5,5243.5,3,3,1,5243.5,5,False,77.5,30.5,1.5,-0.5,0.5
895700,2,77.0,2,30.0,5,5242.5,3,2,2,5242.5,5,True,77.0,30.0,3.0,-0.5,1.0
895800,3,76.5,2,30.0,5,5241.5,3,3,2,5241.5,5,False,76.5,30.0,5.0,-0.5,1.5
895900,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,7.0,1.0,2.5
896000,2,75.0,2,29.0,5,5239.5,3,2,2,5239.5,5,True,75.0,29.0,8.0,1.0,3.0
896100,2,76.0,2,30.0,6,5241.0,3,2,2,5241.0,6,True,76.0,30.0,6.0,0.5,2.0
896200,3,75.5,1,29.5,5,5240.5,3,3,1,5240.5,5,False,75.5,29.5,7.0,0.5,2.5
896300,3,75.5,1,29.5,5,5240.5,3,3,1,5240.5,5,False,75.5,29.5,7.0,0.5,2.5
896400,2,76.0,2,30.0,6,5241.0,3,2,2,5241.0,6,True,76.0,30.0,5.0,0.0,1.5
896500,2,77.0,2,30.0,5,5242.5,3,2,2,5242.5,5,True,77.0,30.0,5.0,0.5,2.0
896600,2,77.0,1,30.5,5,5242.5,3,2,1,5242.5,5,True,77.0,30.5,7.0,0.5,2.5
896700,2,76.0,2,30.0,5,5241.5,3,2,2,5241.5,5,True,76.0,30.0,9.0,1.0,3.0
896800,3,76.5,2,30.0,3,5242.5,3,3,2,5242.5,3,False,76.5,30.0,7.0,0.5,3.0
896900,2,77.0,2,30.0,5,5242.5,3,2,2,5242.5,5,True,77.0,30.0,5.5,1.0,3.0
897000,3,77.5,1,30.5,6,5243.0,3,3,1,5243.0,6,False,77.5,30.5,7.0,0.5,3.0
897100,3,77.5,2,31.0,5,5243.5,3,3,2,5243.5,5,False,77.5,31.0,9.0,0.0,3.0
897200,3,77.5,2,31.0,3,5244.5,3,3,2,5244.5,3,False,77.5,31.0,8.0,0.0,3.0
897300,3,77.5,1,30.5,2,5242.0,3,3,1,5242.0,2,False,77.5,30.5,12.5,1.0,4.0
897400,2,79.0,2,31.0,5,5245.5,3,2,2,5245.5,5,True,79.0,31.0,7.0,0.5,3.0
897500,2,79.0,2,31.0,5,5245.5,3,2,2,5245.5,5,True,79.0,31.0,7.0,1.0,3.0
897600,3,78.5,2,31.0,6,5245.0,3,3,2,5245.0,6,False,78.5,31.0,8.5,1.0,3.0
897700,3,78.5,2,31.0,5,5245.5,3,3,2,5245.5,5,False,78.5,31.0,5.0,1.0,2.0
897800,2,79.0,1,31.5,5,5246.5,3,2,1,5246.5,5,True,79.0,31.5,5.5,0.5,2.5
897900,2,79.0,1,31.5,5,5246.5,3,2,1,5246.5,5,True,79.0,31.5,6.0,0.0,2.5
898000,2,80.0,2,32.0,5,5247.5,3,2,2,5247.5,5,True,80.0,32.0,4.0,0.0,1.5
898100,3,79.5,2,32.0,6,5247.0,3,3,2,5247.0,6,False,79.5,32.0,4.5,1.0,2.0
898200,3,80.5,2,32.0,5,5247.5,3,3,2,5247.5,5,False,80.5,32.0,2.0,1.0,1.0
898300,2,80.0,2,32.0,5,5247.5,3,2,2,5247.5,5,True,80.0,32.0,2.0,1.0,1.0
898400,2,79.0,1,31.5,6,5246.0,3,2,1,5246.0,6,True,79.0,31.5,4.5,1.5,1.5
898500,2,80.0,2,32.0,5,5247.5,3,2,2,5247.5,5,True,80.0,32.0,4.0,1.5,1.5
898600,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,1.0,1.0,0.0
898700,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,1.0,1.0,0.5
898800,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,3.5,1.5,1.0
898900,3,81.5,2,33.0,2,5248.0,3,3,2,5248.0,2,False,81.5,33.0,5.0,1.0,1.0
899000,3,82.5,1,33.5,2,5250.0,3,3,1,5250.0,2,False,82.5,33.5,2.5,0.5,0.5
899100,2,83.0,2,34.0,5,5252.5,3,2,2,5252.5,5,True,83.0,34.0,-0.5,0.0,0.0
899200,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-2.0,-1.0,-1.0
899300,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,-4.5,-0.5,-1.5
899400,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-3.5,0.0,-1.0
899500,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-1.0,-0.5,-0.5
899600,3,83.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,83.5,34.0,-2.0,0.0,-0.5
899700,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,0.5,0.0,0.0
899800,2,83.0,2,34.0,6,5252.0,3,2,2,5252.0,6,True,83.0,34.0,-1.0,-1.0,-1.0
899900,2,83.0,2,34.0,5,5252.5,3,2,2,5252.5,5,True,83.0,34.0,-2.0,-1.0,-1.0
900000,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,-2.0,0.0,-0.5
900100,3,82.5,2,34.0,5,5251.5,3,3,2,5251.5,5,False,82.5,34.0,-3.0,-1.0,-1.5
900200,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,1.0,0.5,0.0
900300,2,81.0,2,33.0,5,5249.5,3,2,2,5249.5,5,True,81.0,33.0,0.0,1.0,0.0
900400,3,81.5,2,33.0,5,5250.5,3,3,2,5250.5,5,False,81.5,33.0,-0.5,1.0,0.0
900500,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,-1.5,0.5,-0.5
900600,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,0.0,1.0,0.0
900700,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,-1.0,-0.5,-0.5
900800,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,-3.5,-1.0,-1.0
900900,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,-2.5,-1.0,-1.0
901000,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-2.0,-0.5,-1.0
901100,2,83.0,2,34.0,6,5252.0,3,2,2,5252.0,6,True,83.0,34.0,1.5,-0.5,0.0
901200,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,2.5,0.0,1.0
901300,3,81.5,2,33.0,6,5250.0,3,3,2,5250.0,6,False,81.5,33.0,3.0,0.0,1.0
901400,2,81.0,2,33.0,6,5249.0,3,2,2,5249.0,6,True,81.0,33.0,3.5,0.0,1.0
901500,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,1.0,-0.5,0.5
901600,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,2.5,-1.0,0.5
901700,3,82.5,2,33.0,6,5251.0,3,3,2,5251.0,6,False,82.5,33.0,2.5,0.0,1.0
901800,3,82.5,2,33.0,6,5251.0,3,3,2,5251.0,6,False,82.5,33.0,3.5,0.0,1.5
901900,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,5.0,0.0,2.0
902000,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,5.5,0.0,2.0
902100,2,81.0,1,32.5,5,5248.5,3,2,1,5248.5,5,True,81.0,32.5,6.5,0.5,2.5
902200,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,4.0,0.0,1.5
902300,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,5.0,0.0,1.5
902400,3,81.5,2,33.0,6,5250.0,3,3,2,5250.0,6,False,81.5,33.0,2.5,0.0,1.0
902500,3,81.5,2,33.0,6,5250.0,3,3,2,5250.0,6,False,81.5,33.0,2.5,0.0,1.0
902600,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,2.0,1.0,1.0
902700,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,2.0,1.0,1.0
902800,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,4.0,1.0,1.0
902900,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,4.0,1.0,1.5
903000,3,81.5,2,33.0,5,5250.5,3,3,2,5250.5,5,False,81.5,33.0,6.0,1.0,2.5
903100,2,83.0,2,34.0,3,5253.5,3,2,2,5253.5,3,True,83.0,34.0,2.0,0.0,1.0
903200,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,3.5,0.0,1.0
903300,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,5.0,0.5,2.0
903400,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,7.0,1.0,2.0
903500,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,6.0,1.0,2.0
903600,3,84.5,2,34.0,6,5254.0,3,3,2,5254.0,6,False,84.5,34.0,4.5,1.0,2.0
903700,3,84.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,84.5,34.0,6.0,0.5,2.0
903800,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,5.0,0.0,2.0
903900,3,85.5,2,35.0,5,5255.5,3,3,2,5255.5,5,False,85.5,35.0,3.0,-1.0,1.0
904000,2,85.0,2,35.0,6,5255.0,3,2,2,5255.0,6,True,85.0,35.0,4.5,-1.0,1.5
904100,2,85.0,2,35.0,6,5255.0,3,2,2,5255.0,6,True,85.0,35.0,3.5,-1.0,1.0
904200,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,8.0,-0.5,2.5
904300,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,6.0,-0.5,2.5
904400,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,8.0,0.5,3.0
904500,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,8.5,1.5,3.0
904600,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,9.0,1.0,3.0
904700,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,9.0,1.0,3.0
904800,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,8.0,2.0,3.0
904900,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,6.0,1.5,2.5
905000,2,86.0,1,35.5,5,5256.5,3,2,1,5256.5,5,True,86.0,35.5,4.0,0.5,1.5
905100,2,85.0,2,35.0,5,5255.5,3,2,2,5255.5,5,True,85.0,35.0,5.0,1.0,2.0
905200,3,85.5,2,35.0,5,5256.5,3,3,2,5256.5,5,False,85.5,35.0,4.0,1.0,2.0
905300,2,87.0,2,36.0,6,5258.0,3,2,2,5258.0,6,True,87.0,36.0,1.5,0.5,0.0
905400,2,88.0,2,36.0,5,5259.5,3,2,2,5259.5,5,True,88.0,36.0,-0.5,0.0,0.0
905500,3,87.5,2,36.0,5,5258.5,3,3,2,5258.5,5,False,87.5,36.0,-2.0,0.5,-1.0
905600,3,87.5,2,36.0,5,5258.5,3,3,2,5258.5,5,False,87.5,36.0,-2.0,0.0,-1.0
905700,3,87.5,2,36.0,5,5259.5,3,3,2,5259.5,5,False,87.5,36.0,-4.5,1.0,-1.0
905800,2,88.0,1,36.5,5,5259.5,3,2,1,5259.5,5,True,88.0,36.5,-4.5,0.5,-1.5
905900,3,87.5,2,36.0,5,5258.5,3,3,2,5258.5,5,False,87.5,36.0,-3.5,1.0,-1.0
906000,3,88.5,1,36.5,5,5259.5,3,3,1,5259.5,5,False,88.5,36.5,-5.0,0.5,-1.5
906100,3,87.5,2,36.0,5,5258.5,3,3,2,5258.5,5,False,87.5,36.0,-5.0,1.0,-2.0
906200,2,89.0,2,37.0,3,5262.5,3,2,2,5262.5,3,True,89.0,37.0,-8.0,0.0,-2.5
906300,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-5.0,0.0,-2.0
906400,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-7.0,0.0,-2.0
906500,2,89.0,2,37.0,6,5261.0,3,2,2,5261.0,6,True,89.0,37.0,-5.5,0.0,-2.0
906600,3,89.5,2,37.0,5,5261.5,3,3,2,5261.5,5,False,89.5,37.0,-5.0,0.0,-2.0
906700,3,89.5,2,37.0,5,5261.5,3,3,2,5261.5,5,False,89.5,37.0,-6.0,0.0,-2.5
906800,3,89.5,2,37.0,5,5261.5,3,3,2,5261.5,5,False,89.5,37.0,-9.0,-1.0,-3.0
906900,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-7.5,-1.0,-3.0
907000,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-8.0,-2.0,-3.0
907100,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-6.0,-2.0,-3.0
907200,3,88.5,2,37.0,5,5260.5,3,3,2,5260.5,5,False,88.5,37.0,-8.0,-2.0,-3.0
907300,2,88.0,2,36.0,5,5259.5,3,2,2,5259.5,5,True,88.0,36.0,-6.5,-1.0,-2.0
907400,3,87.5,2,36.0,6,5259.0,3,3,2,5259.0,6,False,87.5,36.0,-6.5,-1.0,-2.0
907500,2,86.0,2,35.0,5,5256.5,3,2,2,5256.5,5,True,86.0,35.0,-3.0,0.0,-1.0
907600,3,85.5,2,35.0,5,5256.5,3,3,2,5256.5,5,False,85.5,35.0,-3.5,-1.0,-1.0
907700,2,85.0,2,35.0,6,5255.0,3,2,2,5255.0,6,True,85.0,35.0,-1.5,-0.5,-1.0
907800,2,85.0,2,35.0,6,5255.0,3,2,2,5255.0,6,True,85.0,35.0,-0.5,0.0,-0.5
907900,2,85.0,2,35.0,6,5255.0,3,2,2,5255.0,6,True,85.0,35.0,0.5,0.0,0.0
908000,3,84.5,2,35.0,5,5254.5,3,3,2,5254.5,5,False,84.5,35.0,0.0,0.0,-1.0
908100,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,0.0,1.0,0.0
908200,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,-2.5,0.0,-1.0
908300,3,85.5,2,35.0,5,5255.5,3,3,2,5255.5,5,False,85.5,35.0,-3.5,-1.0,-1.5
908400,2,85.0,2,35.0,1,5253.5,3,2,2,5253.5,1,True,85.0,35.0,-2.0,-1.0,-2.0
908500,3,85.5,2,35.0,5,5255.5,3,3,2,5255.5,5,False,85.5,35.0,-4.0,-1.0,-2.0
908600,2,86.0,2,35.0,5,5256.5,3,2,2,5256.5,5,True,86.0,35.0,-5.0,-1.0,-2.0
908700,3,84.5,1,34.5,3,5255.5,3,3,1,5255.5,3,False,84.5,34.5,-4.0,-0.5,-1.5
908800,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,3.0,0.0,0.0
908900,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,0.5,0.0,0.0
909000,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,1.0,0.0,0.0
909100,3,83.5,2,34.0,3,5254.5,3,3,2,5254.5,3,False,83.5,34.0,-0.5,0.0,0.5
909200,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,3.0,0.0,1.0
909300,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,2.5,0.5,1.0
909400,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,2.0,1.0,0.0
909500,3,83.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,83.5,34.0,-1.5,0.0,0.0
909600,3,83.5,2,34.0,6,5253.0,3,3,2,5253.0,6,False,83.5,34.0,-1.5,0.0,-0.5
909700,3,83.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,83.5,34.0,-1.0,-0.5,-0.5
909800,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,-2.0,-1.0,-1.0
909900,3,85.5,2,35.0,5,5255.5,3,3,2,5255.5,5,False,85.5,35.0,-3.0,-2.0,-1.0
910000,3,84.5,2,34.0,5,5254.5,3,3,2,5254.5,5,False,84.5,34.0,-2.0,-1.0,-0.5
910100,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-1.0,-1.0,0.0
910200,2,83.0,1,33.5,6,5252.0,3,2,1,5252.0,6,True,83.0,33.5,-1.0,-0.5,-0.5
910300,2,83.0,1,33.5,6,5252.0,3,2,1,5252.0,6,True,83.0,33.5,0.5,0.5,0.5
910400,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,1.0,1.0,1.0
910500,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,0.0,1.0,0.5
910600,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,-2.0,1.5,0.0
910700,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,-2.0,2.0,0.0
910800,3,84.5,2,34.0,3,5255.5,3,3,2,5255.5,3,False,84.5,34.0,-6.0,1.0,-1.5
910900,3,83.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,83.5,34.0,-4.0,0.0,-1.5
911000,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-3.0,0.0,-1.0
911100,2,85.0,1,34.5,6,5254.0,3,2,1,5254.0,6,True,85.0,34.5,-2.5,-1.0,-1.5
911200,2,85.0,2,35.0,5,5255.5,3,2,2,5255.5,5,True,85.0,35.0,-4.0,-1.5,-2.0
911300,3,85.5,2,35.0,5,5255.5,3,3,2,5255.5,5,False,85.5,35.0,-5.0,-1.5,-2.0
911400,3,84.5,2,34.0,5,5254.5,3,3,2,5254.5,5,False,84.5,34.0,-3.0,0.0,-1.0
911500,3,84.5,2,34.0,2,5252.0,3,3,2,5252.0,2,False,84.5,34.0,0.5,-0.5,0.0
911600,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,0.0,0.5,0.0
911700,2,83.0,1,33.5,5,5252.5,3,2,1,5252.5,5,True,83.0,33.5,0.0,-0.5,0.5
911800,2,83.0,1,33.5,5,5252.5,3,2,1,5252.5,5,True,83.0,33.5,2.0,0.5,0.5
911900,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,2.0,0.0,0.0
912000,2,83.0,1,33.5,5,5252.5,3,2,1,5252.5,5,True,83.0,33.5,1.0,0.0,0.5
912100,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,0.0,-1.0,0.0
912200,3,82.5,2,33.0,6,5251.0,3,3,2,5251.0,6,False,82.5,33.0,3.5,0.0,1.0
912300,2,83.0,2,34.0,5,5252.5,3,2,2,5252.5,5,True,83.0,34.0,1.0,-1.5,0.0
912400,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,2.0,-1.5,0.0
912500,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,2.0,-0.5,0.5
912600,3,82.5,2,33.0,1,5249.5,3,3,2,5249.5,1,False,82.5,33.0,4.0,0.0,1.0
912700,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,3.0,0.0,1.0
912800,3,81.5,1,32.5,5,5249.5,3,3,1,5249.5,5,False,81.5,32.5,3.0,0.5,1.5
912900,2,81.0,1,32.5,5,5249.5,3,2,1,5249.5,5,True,81.0,32.5,5.0,0.5,2.0
913000,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,4.0,1.0,1.5
913100,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,2.0,0.5,1.0
913200,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,0.5,1.0,0.5
913300,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,2.0,1.0,1.0
913400,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,0.0,1.0,0.0
913500,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,0.0,0.0,-1.0
913600,3,82.5,1,33.5,5,5251.5,3,3,1,5251.5,5,False,82.5,33.5,0.0,0.5,-0.5
913700,2,83.0,2,34.0,5,5252.5,3,2,2,5252.5,5,True,83.0,34.0,-1.0,0.0,-1.0
913800,2,84.0,2,34.0,3,5254.5,3,2,2,5254.5,3,True,84.0,34.0,-6.0,0.0,-1.5
913900,3,83.5,2,34.0,3,5254.5,3,3,2,5254.5,3,False,83.5,34.0,-5.0,0.0,-1.0
914000,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-3.0,0.0,-1.0
914100,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-1.0,0.0,-0.5
914200,3,84.5,2,34.0,5,5254.5,3,3,2,5254.5,5,False,84.5,34.0,-2.0,0.0,0.0
914300,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-1.0,0.0,0.0
914400,3,84.5,2,34.0,5,5254.5,3,3,2,5254.5,5,False,84.5,34.0,-3.0,0.5,-1.0
914500,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-2.0,0.5,-1.0
914600,3,83.5,2,34.0,5,5253.5,3,3,2,5253.5,5,False,83.5,34.0,-3.0,0.0,-1.0
914700,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-3.5,-0.5,-1.5
914800,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-2.0,0.0,-1.0
914900,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,-6.0,-1.5,-2.5
915000,3,84.5,1,34.5,5,5254.5,3,3,1,5254.5,5,False,84.5,34.5,-4.0,-1.5,-1.5
915100,2,84.0,2,34.0,5,5253.5,3,2,2,5253.5,5,True,84.0,34.0,-2.0,-1.0,-1.0
915200,2,83.0,1,33.5,6,5252.0,3,2,1,5252.0,6,True,83.0,33.5,-4.0,-0.5,-0.5
915300,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,-4.0,-1.5,-2.0
915400,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,-0.5,0.0,0.0
915500,3,82.5,2,33.0,3,5252.5,3,3,2,5252.5,3,False,82.5,33.0,-2.0,0.0,0.0
915600,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,-1.5,0.5,0.0
915700,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,-0.5,1.0,0.0
915800,2,81.0,1,32.5,5,5248.5,3,2,1,5248.5,5,True,81.0,32.5,1.5,1.5,0.5
915900,3,81.5,2,33.0,5,5249.5,3,3,2,5249.5,5,False,81.5,33.0,2.0,0.0,0.5
916000,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,3.0,0.0,1.0
916100,2,83.0,1,33.5,5,5251.5,3,2,1,5251.5,5,True,83.0,33.5,2.0,-0.5,0.5
916200,2,84.0,2,34.0,5,5252.5,3,2,2,5252.5,5,True,84.0,34.0,2.0,-1.5,0.0
916300,3,83.5,2,34.0,5,5252.5,3,3,2,5252.5,5,False,83.5,34.0,2.0,-1.0,0.5
916400,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,2.0,-1.0,1.0
916500,3,82.5,2,33.0,5,5251.5,3,3,2,5251.5,5,False,82.5,33.0,4.0,0.0,2.0
916600,3,82.5,2,33.0,5,5250.5,3,3,2,5250.5,5,False,82.5,33.0,4.5,0.0,2.0
916700,2,81.0,1,32.5,6,5249.0,3,2,1,5249.0,6,True,81.0,32.5,6.5,0.5,2.5
916800,3,82.5,2,33.0,5,5250.5,3,3,2,5250.5,5,False,82.5,33.0,5.0,-1.0,2.0
916900,2,81.0,2,32.0,5,5248.5,3,2,2,5248.5,5,True,81.0,32.0,8.0,1.0,3.0
917000,2,82.0,2,33.0,5,5250.5,3,2,2,5250.5,5,True,82.0,33.0,6.0,0.0,2.0
917100,2,82.0,2,33.0,3,5251.5,3,2,2,5251.5,3,True,82.0,33.0,4.5,0.0,2.0
917200,3,81.5,2,33.0,2,5248.0,3,3,2,5248.0,2,False,81.5,33.0,7.5,0.0,2.0
917300,2,81.0,2,32.0,5,5248.5,3,2,2,5248.5,5,True,81.0,32.0,9.0,1.0,3.0
917400,3,82.5,2,33.0,6,5251.0,3,3,2,5251.0,6,False,82.5,33.0,6.0,0.5,2.5
917500,3,82.5,2,33.0,5,5250.5,3,3,2,5250.5,5,False,82.5,33.0,6.0,1.0,2.0
917600,3,81.5,2,33.0,6,5250.0,3,3,2,5250.0,6,False,81.5,33.0,8.5,1.0,3.0
917700,3,82.5,2,33.0,6,5251.0,3,3,2,5251.0,6,False,82.5,33.0,5.5,1.0,2.0
917800,3,82.5,2,33.0,2,5250.0,3,3,2,5250.0,2,False,82.5,33.0,6.0,1.5,2.0
917900,2,83.0,1,33.5,5,5251.5,3,2,1,5251.5,5,True,83.0,33.5,4.0,0.5,1.5
