day,mark,role,traded_symbol,spread_regime,horizon_K,fwd_target,n,mean_fwd,median_fwd,frac_pos,t_vs_zero,ci95_low,ci95_high
1,Mark 22,seller_agg,VEV_6500,wide_spread,100,same_symbol,98,0.0,0.0,0.0,,0.0,0.0
2,Mark 22,seller_agg,VEV_6500,wide_spread,100,same_symbol,95,0.0,0.0,0.0,,0.0,0.0
3,Mark 22,seller_agg,VEV_6500,wide_spread,100,same_symbol,123,0.0,0.0,0.0,,0.0,0.0
1,Mark 22,seller_agg,VEV_6500,wide_spread,100,VELVETFRUIT_EXTRACT,98,-1.0204081632653061,-1.0,0.4489795918367347,-1.0221052398202584,-3.1227040816326532,0.8885204081632646
2,Mark 22,seller_agg,VEV_6500,wide_spread,100,VELVETFRUIT_EXTRACT,95,0.12631578947368421,-1.0,0.45263157894736844,0.13472095351637015,-1.6421052631578947,2.1055263157894735
3,Mark 22,seller_agg,VEV_6500,wide_spread,100,VELVETFRUIT_EXTRACT,123,1.2723577235772359,3.0,0.6178861788617886,1.581596614115598,-0.37835365853658537,2.8138211382113814
1,Mark 22,seller_agg,VEV_6500,wide_spread,100,HYDROGEL_PACK,98,0.673469387755102,0.5,0.5,0.3554434907920929,-2.8471938775510206,4.480357142857143
2,Mark 22,seller_agg,VEV_6500,wide_spread,100,HYDROGEL_PACK,95,0.3894736842105263,1.0,0.5157894736842106,0.2070983042744405,-3.431578947368421,4.15828947368421
3,Mark 22,seller_agg,VEV_6500,wide_spread,100,HYDROGEL_PACK,123,-1.58130081300813,-2.0,0.43902439024390244,-0.951479498632307,-5.001422764227642,1.6020325203252028
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,same_symbol,189,-0.31746031746031744,0.0,0.4656084656084656,-0.9930908861714125,-0.9286375661375662,0.29900793650793644
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,same_symbol,165,-0.01818181818181818,0.0,0.47878787878787876,-0.05661422052110388,-0.6304545454545454,0.5304545454545453
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,same_symbol,161,0.009316770186335404,0.0,0.42857142857142855,0.02862841754364542,-0.6770186335403726,0.6366459627329193
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,VELVETFRUIT_EXTRACT,189,-0.25396825396825395,0.0,0.3968253968253968,-1.5746373405262049,-0.5687830687830688,0.08207671957671951
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,VELVETFRUIT_EXTRACT,165,-0.1393939393939394,0.0,0.40606060606060607,-0.8461996007349419,-0.4515909090909091,0.1696969696969697
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,VELVETFRUIT_EXTRACT,161,0.13354037267080746,0.0,0.4472049689440994,0.8154259988847006,-0.18012422360248448,0.4721273291925465
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,HYDROGEL_PACK,189,-0.31746031746031744,0.0,0.4656084656084656,-0.9930908861714125,-0.9339285714285714,0.29636243386243377
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,HYDROGEL_PACK,165,-0.01818181818181818,0.0,0.47878787878787876,-0.05661422052110388,-0.6788636363636364,0.5788636363636362
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,5,HYDROGEL_PACK,161,0.009316770186335404,0.0,0.42857142857142855,0.02862841754364542,-0.5838509316770186,0.6088509316770185
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,same_symbol,189,-0.38095238095238093,0.0,0.4973544973544973,-0.5596100707618867,-1.6199074074074074,0.981547619047619
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,same_symbol,165,-0.6333333333333333,0.0,0.4727272727272727,-1.129817897975897,-1.7577272727272728,0.43984848484848443
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,same_symbol,161,0.049689440993788817,1.0,0.515527950310559,0.07144428916401152,-1.379503105590062,1.4473602484472048
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,VELVETFRUIT_EXTRACT,189,-0.36243386243386244,-1.0,0.4126984126984127,-1.2081991550512112,-0.9052910052910053,0.23809523809523808
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,VELVETFRUIT_EXTRACT,165,-0.06363636363636363,0.0,0.4484848484848485,-0.200053447665814,-0.7151515151515152,0.5576515151515151
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,VELVETFRUIT_EXTRACT,161,-0.2453416149068323,-0.5,0.422360248447205,-0.7375937416974107,-0.919332298136646,0.44122670807453396
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,HYDROGEL_PACK,189,-0.38095238095238093,0.0,0.4973544973544973,-0.5596100707618867,-1.7541005291005292,0.979629629629629
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,HYDROGEL_PACK,165,-0.6333333333333333,0.0,0.4727272727272727,-1.129817897975897,-1.8578030303030304,0.4155303030303027
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,20,HYDROGEL_PACK,161,0.049689440993788817,1.0,0.515527950310559,0.07144428916401152,-1.3261645962732918,1.4041149068322978
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,same_symbol,189,-1.5793650793650793,1.0,0.5079365079365079,-1.2074071666555175,-4.32037037037037,0.6987433862433859
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,same_symbol,165,1.9454545454545455,0.0,0.49696969696969695,1.4257626822619132,-0.5703787878787878,4.624772727272727
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,same_symbol,160,-1.9875,-1.75,0.44375,-1.3001556021711458,-5.113125,0.9221874999999997
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,VELVETFRUIT_EXTRACT,189,-0.2328042328042328,-1.0,0.4603174603174603,-0.3164563431798797,-1.606415343915344,1.1966269841269834
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,VELVETFRUIT_EXTRACT,165,0.04242424242424243,0.0,0.48484848484848486,0.059983190491218634,-1.321439393939394,1.2668181818181816
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,VELVETFRUIT_EXTRACT,160,-0.85,-1.0,0.43125,-1.1622882352264692,-2.3097656250000003,0.581328125
1,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,HYDROGEL_PACK,189,-1.5793650793650793,1.0,0.5079365079365079,-1.2074071666555175,-4.029497354497354,0.9053571428571423
2,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,HYDROGEL_PACK,165,1.9454545454545455,0.0,0.49696969696969695,1.4257626822619132,-0.5609848484848484,4.63939393939394
3,Mark 38,buyer_agg,HYDROGEL_PACK,all,100,HYDROGEL_PACK,160,-1.9875,-1.75,0.44375,-1.3001556021711458,-5.014765625,1.2036718749999995
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,same_symbol,186,-0.3548387096774194,0.0,0.45698924731182794,-1.0953545935777096,-0.9758736559139786,0.2797715053763439
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,same_symbol,164,-0.01524390243902439,0.0,0.4817073170731707,-0.04717961422662576,-0.6372713414634147,0.6222560975609753
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,same_symbol,159,0.0220125786163522,0.0,0.4276729559748428,0.06687750410655423,-0.6763364779874214,0.6481132075471695
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,VELVETFRUIT_EXTRACT,186,-0.2553763440860215,0.0,0.4032258064516129,-1.5583281123083617,-0.5700268817204301,0.05927419354838698
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,VELVETFRUIT_EXTRACT,164,-0.13414634146341464,0.0,0.40853658536585363,-0.8098042641601318,-0.4634146341463415,0.1951219512195122
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,VELVETFRUIT_EXTRACT,159,0.13522012578616352,0.0,0.44654088050314467,0.8165981465289761,-0.1949685534591195,0.4373427672955973
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,HYDROGEL_PACK,186,-0.3548387096774194,0.0,0.45698924731182794,-1.0953545935777096,-0.9464381720430108,0.2770161290322579
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,HYDROGEL_PACK,164,-0.01524390243902439,0.0,0.4817073170731707,-0.04717961422662576,-0.6739329268292683,0.551829268292683
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,5,HYDROGEL_PACK,159,0.0220125786163522,0.0,0.4276729559748428,0.06687750410655423,-0.6447327044025157,0.7076257861635219
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,same_symbol,186,-0.4731182795698925,0.0,0.4946236559139785,-0.6893117149525484,-1.8040994623655913,0.8120295698924729
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,same_symbol,164,-0.6829268292682927,0.0,0.4695121951219512,-1.2156496560224523,-1.7080030487804878,0.41166158536585357
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,same_symbol,159,0.11949685534591195,1.0,0.5220125786163522,0.17031971830829137,-1.2172169811320754,1.4564465408805027
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,VELVETFRUIT_EXTRACT,186,-0.3870967741935484,-1.0,0.41397849462365593,-1.280798420895754,-0.9301075268817204,0.22318548387096768
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,VELVETFRUIT_EXTRACT,164,-0.057926829268292686,0.0,0.45121951219512196,-0.18102653635799246,-0.6952743902439024,0.5641768292682925
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,VELVETFRUIT_EXTRACT,159,-0.2672955974842767,-0.5,0.42138364779874216,-0.8001605879576716,-0.9342767295597484,0.39630503144654083
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,HYDROGEL_PACK,186,-0.4731182795698925,0.0,0.4946236559139785,-0.6893117149525484,-1.7961693548387097,0.9948252688172041
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,HYDROGEL_PACK,164,-0.6829268292682927,0.0,0.4695121951219512,-1.2156496560224523,-1.8235518292682926,0.39969512195121926
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,20,HYDROGEL_PACK,159,0.11949685534591195,1.0,0.5220125786163522,0.17031971830829137,-1.2580188679245283,1.4847484276729555
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,same_symbol,186,-1.435483870967742,1.0,0.510752688172043,-1.0906233858363859,-4.075806451612904,1.2114247311827941
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,same_symbol,164,1.8871951219512195,0.0,0.49390243902439024,1.3759131122411221,-0.8415396341463415,4.356859756097561
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,same_symbol,158,-1.981012658227848,-1.75,0.4430379746835443,-1.2822802959752644,-4.83876582278481,0.9848892405063285
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,VELVETFRUIT_EXTRACT,186,-0.1935483870967742,-0.75,0.46236559139784944,-0.2628093363183473,-1.4336021505376344,1.2446236559139785
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,VELVETFRUIT_EXTRACT,164,-0.11585365853658537,0.0,0.4817073170731707,-0.16704509300415352,-1.3904725609756097,1.250076219512195
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,VELVETFRUIT_EXTRACT,158,-0.7246835443037974,-1.0,0.43037974683544306,-0.9960321160675497,-2.2314082278481013,0.6772943037974682
1,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,HYDROGEL_PACK,186,-1.435483870967742,1.0,0.510752688172043,-1.0906233858363859,-3.9234543010752687,0.9329973118279568
2,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,HYDROGEL_PACK,164,1.8871951219512195,0.0,0.49390243902439024,1.3759131122411221,-0.8006097560975609,4.567606707317073
3,Mark 38,buyer_agg,HYDROGEL_PACK,tight_spread,100,HYDROGEL_PACK,158,-1.981012658227848,-1.75,0.4430379746835443,-1.2822802959752644,-4.939873417721519,1.2151898734177216
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,same_symbol,180,-0.24722222222222223,0.0,0.4722222222222222,-0.7520044092294136,-0.9028472222222222,0.41395833333333326
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,same_symbol,152,-0.039473684210526314,0.0,0.48026315789473684,-0.12313336899238361,-0.6611842105263158,0.5529605263157892
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,same_symbol,154,0.0,0.0,0.43506493506493504,0.0,-0.6396915584415584,0.662418831168831
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,VELVETFRUIT_EXTRACT,180,-0.21666666666666667,0.0,0.4,-1.3017829910552663,-0.5305555555555556,0.15555555555555556
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,VELVETFRUIT_EXTRACT,152,-0.09868421052631579,0.0,0.4144736842105263,-0.5733201156703511,-0.4441611842105263,0.2206414473684208
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,VELVETFRUIT_EXTRACT,154,0.1331168831168831,0.0,0.44805194805194803,0.7867585024440322,-0.19155844155844157,0.45795454545454534
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,HYDROGEL_PACK,180,-0.24722222222222223,0.0,0.4722222222222222,-0.7520044092294136,-0.8779861111111111,0.38340277777777776
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,HYDROGEL_PACK,152,-0.039473684210526314,0.0,0.48026315789473684,-0.12313336899238361,-0.6054276315789473,0.6087171052631577
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,5,HYDROGEL_PACK,154,0.0,0.0,0.43506493506493504,0.0,-0.6527597402597403,0.6527597402597402
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,same_symbol,180,-0.23333333333333334,0.5,0.5,-0.33506858343083673,-1.5614583333333334,1.2056944444444442
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,same_symbol,152,-0.7467105263157895,0.0,0.46710526315789475,-1.249496710835451,-1.9181743421052633,0.45074013157894727
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,same_symbol,154,0.03571428571428571,1.0,0.5194805194805194,0.049564614240170765,-1.4094155844155845,1.5168019480519475
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,VELVETFRUIT_EXTRACT,180,-0.31666666666666665,-1.0,0.4166666666666667,-1.0277297526105083,-0.8752083333333334,0.28347222222222207
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,VELVETFRUIT_EXTRACT,152,0.01644736842105263,0.0,0.45394736842105265,0.04909261337657046,-0.6679276315789473,0.6319078947368417
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,VELVETFRUIT_EXTRACT,154,-0.2857142857142857,-0.5,0.42207792207792205,-0.8276467299904965,-1.0066558441558442,0.35738636363636345
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,HYDROGEL_PACK,180,-0.23333333333333334,0.5,0.5,-0.33506858343083673,-1.6058333333333334,1.1640972222222221
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,HYDROGEL_PACK,152,-0.7467105263157895,0.0,0.46710526315789475,-1.249496710835451,-1.8388157894736843,0.27327302631578926
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,20,HYDROGEL_PACK,154,0.03571428571428571,1.0,0.5194805194805194,0.049564614240170765,-1.4773538961038961,1.4125811688311687
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,same_symbol,180,-1.8138888888888889,0.75,0.5055555555555555,-1.340775258426497,-4.416666666666666,0.7338888888888884
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,same_symbol,152,1.9078947368421053,0.0,0.4934210526315789,1.3253733315576077,-1.0430098684210527,4.878618421052631
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,same_symbol,153,-1.8594771241830066,-2.0,0.4444444444444444,-1.1808577223771837,-5.15702614379085,0.9483660130718948
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,VELVETFRUIT_EXTRACT,180,0.08888888888888889,-0.25,0.4666666666666667,0.11819021096565724,-1.4003472222222222,1.569583333333333
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,VELVETFRUIT_EXTRACT,152,0.23684210526315788,0.0,0.4934210526315789,0.3193784032304792,-1.204358552631579,1.6132401315789462
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,VELVETFRUIT_EXTRACT,153,-0.8464052287581699,-1.5,0.42483660130718953,-1.135455753445013,-2.3137254901960786,0.5459150326797384
1,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,HYDROGEL_PACK,180,-1.8138888888888889,0.75,0.5055555555555555,-1.340775258426497,-4.367430555555555,0.5584027777777777
2,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,HYDROGEL_PACK,152,1.9078947368421053,0.0,0.4934210526315789,1.3253733315576077,-0.7894736842105263,4.845723684210526
3,Mark 38,buyer_agg,HYDROGEL_PACK,wide_spread,100,HYDROGEL_PACK,153,-1.8594771241830066,-2.0,0.4444444444444444,-1.1808577223771837,-4.798447712418301,1.3897058823529405
1,Mark 38,buyer_agg,VEV_4000,all,5,same_symbol,73,-0.21232876712328766,0.0,0.410958904109589,-0.8228638671305363,-0.7534246575342466,0.2876712328767123
2,Mark 38,buyer_agg,VEV_4000,all,5,same_symbol,64,0.234375,0.75,0.53125,0.8902106390233604,-0.2501953125,0.7578125
3,Mark 38,buyer_agg,VEV_4000,all,5,same_symbol,72,0.5138888888888888,0.25,0.5,1.8246377620876153,-0.020833333333333332,1.0763888888888888
1,Mark 38,buyer_agg,VEV_4000,all,5,VELVETFRUIT_EXTRACT,73,-0.1232876712328767,0.0,0.4246575342465753,-0.5267853974510338,-0.5549657534246575,0.3219178082191781
2,Mark 38,buyer_agg,VEV_4000,all,5,VELVETFRUIT_EXTRACT,64,0.3984375,1.0,0.59375,1.5050197306493294,-0.1408203125,0.8984375
3,Mark 38,buyer_agg,VEV_4000,all,5,VELVETFRUIT_EXTRACT,72,0.3541666666666667,0.25,0.5,1.52224239479994,-0.08333333333333333,0.8333333333333334
1,Mark 38,buyer_agg,VEV_4000,all,5,HYDROGEL_PACK,73,-1.2465753424657535,-2.0,0.3972602739726027,-2.2309187984508565,-2.3972602739726026,-0.2121575342465755
2,Mark 38,buyer_agg,VEV_4000,all,5,HYDROGEL_PACK,64,0.1328125,0.0,0.453125,0.28274613529782877,-0.79765625,1.078125
3,Mark 38,buyer_agg,VEV_4000,all,5,HYDROGEL_PACK,72,-0.5694444444444444,-1.0,0.3888888888888889,-1.011194760089782,-1.6598958333333333,0.5001736111111109
1,Mark 38,buyer_agg,VEV_4000,all,20,same_symbol,73,-0.273972602739726,0.0,0.410958904109589,-0.5159501003642288,-1.2743150684931506,0.7059931506849311
2,Mark 38,buyer_agg,VEV_4000,all,20,same_symbol,64,0.8125,1.0,0.640625,1.8025005518010835,-0.10175781249999999,1.640625
3,Mark 38,buyer_agg,VEV_4000,all,20,same_symbol,72,0.2361111111111111,0.0,0.4305555555555556,0.4861168716741469,-0.7503472222222222,1.2439236111111103
1,Mark 38,buyer_agg,VEV_4000,all,20,VELVETFRUIT_EXTRACT,73,-0.2945205479452055,-0.5,0.410958904109589,-0.5929076463992522,-1.240068493150685,0.7056506849315067
2,Mark 38,buyer_agg,VEV_4000,all,20,VELVETFRUIT_EXTRACT,64,1.0703125,1.5,0.65625,2.392500081091938,0.22617187500000002,2.0078125
3,Mark 38,buyer_agg,VEV_4000,all,20,VELVETFRUIT_EXTRACT,72,0.18055555555555555,0.0,0.4305555555555556,0.38744932041714386,-0.6602430555555555,1.1045138888888886
1,Mark 38,buyer_agg,VEV_4000,all,20,HYDROGEL_PACK,73,-1.095890410958904,0.0,0.4931506849315068,-0.9736343368274637,-3.219178082191781,1.075513698630137
2,Mark 38,buyer_agg,VEV_4000,all,20,HYDROGEL_PACK,64,0.984375,2.0,0.578125,0.9553203208500588,-1.0783203125,2.9921875
3,Mark 38,buyer_agg,VEV_4000,all,20,HYDROGEL_PACK,72,-1.5,-1.25,0.3888888888888889,-1.4948912419105471,-3.201909722222222,0.48680555555555494
1,Mark 38,buyer_agg,VEV_4000,all,100,same_symbol,73,-0.3561643835616438,-0.5,0.410958904109589,-0.35741645552333756,-2.2193493150684933,1.5616438356164384
2,Mark 38,buyer_agg,VEV_4000,all,100,same_symbol,64,1.9375,2.75,0.671875,1.9770619536632872,0.0390625,3.8126953125
3,Mark 38,buyer_agg,VEV_4000,all,100,same_symbol,70,-2.0785714285714287,-2.0,0.4142857142857143,-1.7783690943757673,-4.421785714285715,0.38624999999999954
1,Mark 38,buyer_agg,VEV_4000,all,100,VELVETFRUIT_EXTRACT,73,-0.3082191780821918,0.0,0.4246575342465753,-0.31912775728712317,-2.0414383561643836,1.6650684931506843
2,Mark 38,buyer_agg,VEV_4000,all,100,VELVETFRUIT_EXTRACT,64,1.9296875,2.25,0.65625,1.9553318151464014,-0.140625,3.6875
3,Mark 38,buyer_agg,VEV_4000,all,100,VELVETFRUIT_EXTRACT,70,-2.0714285714285716,-2.0,0.4142857142857143,-1.8024464198003713,-4.321607142857142,-0.09178571428571526
1,Mark 38,buyer_agg,VEV_4000,all,100,HYDROGEL_PACK,73,0.3835616438356164,0.0,0.4794520547945205,0.15893858356071244,-4.2128424657534245,4.749657534246572
2,Mark 38,buyer_agg,VEV_4000,all,100,HYDROGEL_PACK,64,1.8984375,1.5,0.5625,0.9397943528611529,-1.8375,5.5861328125
3,Mark 38,buyer_agg,VEV_4000,all,100,HYDROGEL_PACK,70,-1.1928571428571428,-3.0,0.42857142857142855,-0.5340965187640003,-5.435714285714286,2.914285714285714
1,Mark 38,buyer_agg,VEV_4000,tight_spread,5,same_symbol,70,-0.21428571428571427,0.0,0.4142857142857143,-0.7997167366688918,-0.7501785714285715,0.3
2,Mark 38,buyer_agg,VEV_4000,tight_spread,5,same_symbol,57,0.2543859649122807,1.0,0.5263157894736842,0.8981575544224977,-0.2894736842105263,0.7896929824561402
3,Mark 38,buyer_agg,VEV_4000,tight_spread,5,same_symbol,70,0.45714285714285713,0.25,0.5,1.6194504619838306,-0.08571428571428572,1.0142857142857142
1,Mark 38,buyer_agg,VEV_4000,tight_spread,5,VELVETFRUIT_EXTRACT,70,-0.1,0.0,0.42857142857142855,-0.416597790450531,-0.5285714285714286,0.3430357142857141
2,Mark 38,buyer_agg,VEV_4000,tight_spread,5,VELVETFRUIT_EXTRACT,57,0.43859649122807015,1.0,0.5789473684210527,1.5441105509788466,-0.11447368421052628,0.9390350877192979
3,Mark 38,buyer_agg,VEV_4000,tight_spread,5,VELVETFRUIT_EXTRACT,70,0.2785714285714286,0.0,0.4857142857142857,1.2140084480586444,-0.16464285714285712,0.7073214285714284
1,Mark 38,buyer_agg,VEV_4000,tight_spread,5,HYDROGEL_PACK,70,-1.2857142857142858,-2.0,0.4,-2.2270706797040347,-2.3858928571428573,-0.15
2,Mark 38,buyer_agg,VEV_4000,tight_spread,5,HYDROGEL_PACK,57,0.14912280701754385,0.0,0.47368421052631576,0.30176741241469823,-0.7289473684210527,1.158114035087719
3,Mark 38,buyer_agg,VEV_4000,tight_spread,5,HYDROGEL_PACK,70,-0.4714285714285714,-1.0,0.4,-0.8198695880304834,-1.5214285714285714,0.5932142857142854
1,Mark 38,buyer_agg,VEV_4000,tight_spread,20,same_symbol,70,-0.39285714285714285,0.0,0.4,-0.7307584454132805,-1.4432142857142858,0.6578571428571423
2,Mark 38,buyer_agg,VEV_4000,tight_spread,20,same_symbol,57,0.7807017543859649,1.0,0.631578947368421,1.61058416636424,-0.16732456140350874,1.7107456140350874
3,Mark 38,buyer_agg,VEV_4000,tight_spread,20,same_symbol,70,0.21428571428571427,0.0,0.42857142857142855,0.45060775072894865,-0.6432142857142857,1.221785714285714
1,Mark 38,buyer_agg,VEV_4000,tight_spread,20,VELVETFRUIT_EXTRACT,70,-0.40714285714285714,-0.5,0.4,-0.8177993259246938,-1.3571428571428572,0.6642857142857143
2,Mark 38,buyer_agg,VEV_4000,tight_spread,20,VELVETFRUIT_EXTRACT,57,1.0526315789473684,1.5,0.6491228070175439,2.1961122049841126,0.13947368421052636,1.9475877192982454
3,Mark 38,buyer_agg,VEV_4000,tight_spread,20,VELVETFRUIT_EXTRACT,70,0.15,0.0,0.42857142857142855,0.3292188784652485,-0.7071428571428572,0.9716071428571427
1,Mark 38,buyer_agg,VEV_4000,tight_spread,20,HYDROGEL_PACK,70,-1.0571428571428572,0.25,0.5,-0.9316920881637892,-3.287142857142857,1.1719642857142853
2,Mark 38,buyer_agg,VEV_4000,tight_spread,20,HYDROGEL_PACK,57,1.8157894736842106,2.5,0.631578947368421,1.6815876086739585,-0.3508771929824561,3.9300438596491225
3,Mark 38,buyer_agg,VEV_4000,tight_spread,20,HYDROGEL_PACK,70,-1.1714285714285715,-1.0,0.4,-1.1669741988382285,-3.2719642857142857,0.8796428571428562
1,Mark 38,buyer_agg,VEV_4000,tight_spread,100,same_symbol,70,-0.20714285714285716,-0.25,0.4142857142857143,-0.20160988436684554,-2.279821428571428,1.7857142857142858
2,Mark 38,buyer_agg,VEV_4000,tight_spread,100,same_symbol,57,1.956140350877193,3.0,0.6666666666666666,1.7899751932115284,-0.12456140350877182,4.2030701754385955
3,Mark 38,buyer_agg,VEV_4000,tight_spread,100,same_symbol,68,-2.0,-2.0,0.4117647058823529,-1.74958752892617,-4.544301470588235,-0.08069852941176488
1,Mark 38,buyer_agg,VEV_4000,tight_spread,100,VELVETFRUIT_EXTRACT,70,-0.1357142857142857,0.0,0.42857142857142855,-0.13628032321421496,-2.021785714285714,1.878928571428571
2,Mark 38,buyer_agg,VEV_4000,tight_spread,100,VELVETFRUIT_EXTRACT,57,1.9649122807017543,2.5,0.6491228070175439,1.789039799112891,-0.14057017543859648,4.087938596491227
3,Mark 38,buyer_agg,VEV_4000,tight_spread,100,VELVETFRUIT_EXTRACT,68,-2.0,-2.0,0.4117647058823529,-1.7795822124342577,-4.088419117647058,0.22794117647058823
1,Mark 38,buyer_agg,VEV_4000,tight_spread,100,HYDROGEL_PACK,70,0.44285714285714284,0.0,0.4714285714285714,0.18056443965164076,-4.157857142857143,4.7716071428571425
2,Mark 38,buyer_agg,VEV_4000,tight_spread,100,HYDROGEL_PACK,57,1.280701754385965,1.0,0.5614035087719298,0.5954938745035466,-2.7989035087719296,5.394956140350876
3,Mark 38,buyer_agg,VEV_4000,tight_spread,100,HYDROGEL_PACK,68,-1.536764705882353,-4.0,0.4264705882352941,-0.6766712180704962,-5.919301470588235,2.963419117647059
1,Mark 38,buyer_agg,VEV_4000,wide_spread,5,same_symbol,63,-0.23809523809523808,0.0,0.3968253968253968,-0.8950047998369989,-0.753968253968254,0.2382936507936506
2,Mark 38,buyer_agg,VEV_4000,wide_spread,5,same_symbol,58,0.33620689655172414,0.75,0.5344827586206896,1.2925010606762535,-0.14655172413793102,0.8450431034482757
3,Mark 38,buyer_agg,VEV_4000,wide_spread,5,same_symbol,58,0.5344827586206896,0.5,0.5,1.811093559217613,-0.026077586206896538,1.077801724137931
1,Mark 38,buyer_agg,VEV_4000,wide_spread,5,VELVETFRUIT_EXTRACT,63,-0.10317460317460317,0.0,0.4126984126984127,-0.42056359086770484,-0.5952380952380952,0.3652777777777776
2,Mark 38,buyer_agg,VEV_4000,wide_spread,5,VELVETFRUIT_EXTRACT,58,0.4396551724137931,1.0,0.5862068965517241,1.64192720176655,-0.08620689655172414,0.9831896551724134
