day,ts,buyer,seller,sym,price,side,spread,spr_q,burst_n,fwd_5,fwd_20,fwd_100,ex_fwd_20
3,398900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5253.0,buyer_agg,5.0,tight,1,1.0,4.5,-14.0,4.5
3,399000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5248.0,seller_agg,5.0,tight,2,3.0,4.0,-16.0,4.0
3,399000,Mark 14,Mark 38,VEV_4000,1240.0,seller_agg,21.0,tight,2,3.0,4.0,-15.5,4.0
3,399600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5252.0,seller_agg,5.0,tight,1,-0.5,-1.5,-20.0,-1.5
3,399800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5251.0,seller_agg,5.0,tight,1,-0.5,-1.0,-20.0,-1.0
3,400200,Mark 38,Mark 14,HYDROGEL_PACK,10023.0,buyer_agg,16.0,tight,1,-2.0,-11.0,-38.0,-2.0
3,402000,Mark 14,Mark 38,VEV_4000,1241.0,seller_agg,21.0,tight,1,1.0,-1.0,-20.5,-1.0
3,404000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5248.0,seller_agg,5.0,tight,1,-4.0,-13.0,-18.0,-13.0
3,404300,Mark 14,Mark 38,HYDROGEL_PACK,9993.0,seller_agg,16.0,tight,1,-7.0,-10.0,-3.0,-11.5
3,405400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5241.0,buyer_agg,2.0,tight,1,-0.5,-3.5,-9.5,-3.5
3,406500,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5236.0,buyer_agg,1.0,tight,1,-1.0,-1.0,-7.0,-1.0
3,406800,Mark 38,Mark 14,HYDROGEL_PACK,10002.0,buyer_agg,16.0,tight,1,6.0,-6.0,11.0,0.0
3,406900,Mark 14,Mark 38,VEV_4000,1225.0,seller_agg,20.0,tight,1,1.5,1.5,-7.5,1.5
3,409100,Mark 14,Mark 38,HYDROGEL_PACK,9979.0,seller_agg,16.0,tight,1,2.0,-11.0,34.0,-1.0
3,409700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5232.0,seller_agg,5.0,tight,1,-1.0,-2.0,-7.0,-2.0
3,410800,Mark 14,Mark 38,VEV_4000,1223.0,seller_agg,21.0,tight,1,1.0,0.0,-2.0,0.0
3,411800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5229.0,seller_agg,5.0,tight,1,2.0,3.0,-2.0,3.0
3,417100,Mark 38,Mark 14,HYDROGEL_PACK,10013.0,buyer_agg,16.0,tight,1,3.5,16.0,29.0,3.0
3,418200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5229.0,buyer_agg,5.0,tight,1,-1.0,3.5,-8.0,3.5
3,419200,Mark 14,Mark 38,HYDROGEL_PACK,10013.0,seller_agg,16.0,tight,1,3.0,-5.0,15.0,0.0
3,420300,Mark 38,Mark 14,VEV_4000,1241.0,buyer_agg,21.0,tight,1,1.0,-1.5,-17.0,-1.0
3,422800,Mark 14,Mark 38,VEV_4000,1219.0,seller_agg,20.0,tight,1,3.5,-0.5,-10.5,-0.5
3,424000,Mark 38,Mark 14,HYDROGEL_PACK,10039.0,buyer_agg,16.0,tight,1,0.0,7.0,-11.0,-10.0
3,426600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5220.0,buyer_agg,5.0,tight,1,2.0,1.0,2.5,1.0
3,427800,Mark 38,Mark 14,VEV_4000,1228.0,buyer_agg,21.0,tight,1,6.0,-1.0,1.5,-1.0
3,428600,Mark 14,Mark 38,VEV_4000,1208.0,seller_agg,21.0,tight,1,0.0,-5.5,-0.5,-5.5
3,428900,Mark 14,Mark 22,VEV_5200,65.0,seller_agg,2.0,tight,6,-1.0,-3.0,-1.5,-4.5
3,428900,Mark 01,Mark 22,VEV_5300,25.0,seller_agg,1.0,tight,6,-0.5,-1.0,-0.5,-4.5
3,428900,Mark 01,Mark 22,VEV_5400,6.0,seller_agg,1.0,tight,6,-0.5,-1.0,-1.0,-4.5
3,428900,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-4.5
3,428900,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-4.5
3,428900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-4.5
3,429300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5219.0,buyer_agg,5.0,tight,1,0.0,-2.0,2.0,-2.0
3,429500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5221.0,buyer_agg,5.0,tight,1,-4.0,-3.0,-1.0,-3.0
3,430100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5217.0,buyer_agg,6.0,wide,1,-1.0,1.5,2.5,1.5
3,431900,Mark 01,Mark 22,VEV_5200,63.0,seller_agg,2.0,tight,6,0.0,1.0,0.5,2.0
3,431900,Mark 01,Mark 22,VEV_5300,24.0,seller_agg,1.0,tight,6,0.0,0.5,0.5,2.0
3,431900,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,2.0
3,431900,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,2.0
3,431900,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,2.0
3,431900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,2.0
3,432800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5221.0,buyer_agg,5.0,tight,1,1.0,-3.0,-1.0,-3.0
3,434200,Mark 14,Mark 38,VEV_4000,1203.0,seller_agg,21.0,tight,1,1.5,4.5,3.5,5.0
3,434400,Mark 38,Mark 14,HYDROGEL_PACK,10033.0,buyer_agg,16.0,tight,1,-1.0,14.5,22.0,6.5
3,436000,Mark 38,Mark 14,HYDROGEL_PACK,10051.0,buyer_agg,16.0,tight,1,-6.0,1.0,0.0,3.0
3,437400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5220.0,buyer_agg,5.0,tight,1,2.0,-0.5,-7.5,-0.5
3,437500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5220.0,buyer_agg,3.0,tight,1,1.0,-1.0,-8.0,-1.0
3,438800,Mark 38,Mark 14,HYDROGEL_PACK,10051.0,buyer_agg,16.0,tight,1,2.0,-12.0,10.5,4.5
3,439100,Mark 38,Mark 14,HYDROGEL_PACK,10051.0,buyer_agg,16.0,tight,1,-7.0,-13.0,11.0,4.0
3,439700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5215.0,seller_agg,5.0,tight,1,-1.0,0.0,-6.0,0.0
3,441900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5219.0,buyer_agg,5.0,tight,1,-1.0,4.0,-9.0,4.0
3,442200,Mark 01,Mark 22,VEV_5300,23.0,seller_agg,2.0,tight,5,0.5,1.0,-1.5,3.0
3,442200,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,5,0.0,0.0,-0.5,3.0
3,442200,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,3.0
3,442200,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,3.0
3,442200,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,3.0
3,442400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5213.0,seller_agg,5.0,tight,1,3.0,1.0,-7.5,1.0
3,442900,Mark 38,Mark 14,HYDROGEL_PACK,10052.0,buyer_agg,16.0,tight,1,0.0,-0.5,8.5,-3.0
3,443100,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5217.0,buyer_agg,1.0,tight,1,0.0,-4.5,-5.0,-4.5
3,444100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5215.0,seller_agg,6.0,wide,1,-2.0,-6.5,-8.5,-6.5
3,444500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5218.0,buyer_agg,5.0,tight,1,-1.0,-5.0,-2.0,-5.0
3,445000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5212.0,seller_agg,5.0,tight,1,-3.5,-3.0,-2.0,-3.0
3,446100,Mark 38,Mark 14,HYDROGEL_PACK,10054.0,buyer_agg,8.0,tight,1,0.0,3.0,19.0,-3.0
3,446200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5209.0,seller_agg,5.0,tight,1,-2.5,-3.0,2.0,-3.0
3,448000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5210.0,buyer_agg,5.0,tight,1,3.0,8.0,4.0,8.0
3,450300,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,5214.0,seller_agg,3.0,tight,1,-5.0,-7.0,-5.5,-7.0
3,450700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5210.0,seller_agg,6.0,wide,1,-5.0,-2.5,-1.5,-2.5
3,451000,Mark 14,Mark 38,HYDROGEL_PACK,10043.0,seller_agg,16.0,tight,1,-2.0,3.0,24.0,-3.0
3,451300,Mark 38,Mark 14,HYDROGEL_PACK,10053.0,buyer_agg,16.0,tight,6,5.0,6.0,28.0,-1.0
3,451300,Mark 14,Mark 22,VEV_5300,23.0,seller_agg,1.0,tight,6,-1.0,-0.5,0.0,-1.0
3,451300,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,6,-0.5,0.0,0.0,-1.0
3,451300,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-1.0
3,451300,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-1.0
3,451300,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-1.0
3,451600,Mark 14,Mark 38,HYDROGEL_PACK,10040.0,seller_agg,17.0,wide,1,3.0,4.5,23.5,-1.0
3,452100,Mark 38,Mark 14,VEV_4000,1218.0,buyer_agg,20.0,tight,1,2.0,1.5,5.0,1.0
3,452800,Mark 14,Mark 38,VEV_4000,1201.0,seller_agg,20.0,tight,1,-2.0,2.0,2.0,2.0
3,453000,Mark 14,Mark 38,HYDROGEL_PACK,10046.0,seller_agg,16.0,tight,1,-4.0,6.0,10.0,3.5
3,454000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5212.0,buyer_agg,6.0,wide,1,4.5,3.5,7.5,3.5
3,454100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5207.0,seller_agg,5.0,tight,1,2.0,3.0,8.0,3.0
3,454500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5211.0,seller_agg,5.0,tight,1,-1.0,-1.0,3.5,-1.0
3,454900,Mark 38,Mark 14,HYDROGEL_PACK,10068.0,buyer_agg,16.0,tight,1,1.0,8.0,0.0,-3.5
3,456100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5210.0,seller_agg,5.0,tight,1,1.0,0.0,3.0,0.0
3,456400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5217.0,buyer_agg,6.0,wide,1,-4.0,-2.0,-0.5,-2.0
3,456600,Mark 01,Mark 22,VEV_5300,23.0,seller_agg,2.0,tight,5,-0.5,-0.5,0.5,-2.0
3,456600,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,456600,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,456600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,456600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,457800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5214.0,buyer_agg,5.0,tight,1,1.0,2.0,3.0,2.0
3,459700,Mark 14,Mark 38,HYDROGEL_PACK,10073.0,seller_agg,16.0,tight,1,-8.0,-10.0,-5.0,-2.5
3,459800,Mark 01,Mark 22,VEV_5300,23.0,seller_agg,2.0,tight,5,-0.5,-0.5,-1.0,-2.0
3,459800,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,459800,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,459800,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,459800,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.0
3,461400,Mark 38,Mark 14,HYDROGEL_PACK,10080.0,buyer_agg,17.0,wide,1,-2.5,-9.5,-13.5,6.0
3,462100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5212.0,buyer_agg,2.0,tight,1,1.5,6.5,0.5,6.5
3,465000,Mark 14,Mark 38,HYDROGEL_PACK,10051.0,seller_agg,16.0,tight,1,-2.0,-4.0,-17.0,-5.0
3,465500,Mark 14,Mark 38,VEV_4000,1207.0,seller_agg,21.0,tight,1,-3.5,-2.0,-9.5,-2.0
3,465600,Mark 38,Mark 14,HYDROGEL_PACK,10066.0,buyer_agg,16.0,tight,1,0.0,5.0,-25.0,-2.0
3,466400,Mark 14,Mark 38,HYDROGEL_PACK,10050.0,seller_agg,16.0,tight,1,-1.0,12.5,-19.0,-2.5
3,466900,Mark 14,Mark 38,HYDROGEL_PACK,10049.0,seller_agg,16.0,tight,1,6.0,13.0,-21.0,-2.5
3,467300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5213.0,seller_agg,5.0,tight,1,-1.0,-5.0,-4.0,-5.0
3,469100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5208.0,seller_agg,6.0,wide,1,0.5,1.5,5.5,1.5
3,471200,Mark 38,Mark 14,VEV_4000,1222.0,buyer_agg,21.0,tight,1,-0.5,1.5,4.5,1.0
3,471700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5209.0,seller_agg,5.0,tight,1,0.0,-2.0,3.5,-2.0
3,473400,Mark 38,Mark 14,HYDROGEL_PACK,10061.0,buyer_agg,16.0,tight,1,-2.0,-18.0,-15.0,-5.0
3,474600,Mark 14,Mark 38,HYDROGEL_PACK,10041.0,seller_agg,16.0,tight,1,-10.0,-9.0,-5.0,-2.0
3,476800,Mark 14,Mark 38,HYDROGEL_PACK,10029.0,seller_agg,16.0,tight,1,-2.0,-10.0,14.0,8.0
3,476900,Mark 14,Mark 38,HYDROGEL_PACK,10028.0,seller_agg,16.0,tight,1,-1.0,-10.0,15.0,4.5
3,477000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5210.0,seller_agg,5.0,tight,1,-1.0,3.5,-2.0,3.5
3,478700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5220.0,buyer_agg,5.0,tight,1,-1.0,-2.0,-5.0,-2.0
3,480000,Mark 14,Mark 38,VEV_4000,1207.0,seller_agg,20.0,tight,1,-1.0,-3.0,-4.0,-3.0
3,480200,Mark 38,Mark 14,HYDROGEL_PACK,10040.0,buyer_agg,16.0,tight,1,-7.0,-5.0,20.0,-1.0
3,481200,Mark 14,Mark 38,HYDROGEL_PACK,10020.0,seller_agg,16.0,tight,1,-8.0,9.0,22.0,-7.0
3,481700,Mark 38,Mark 14,VEV_4000,1225.0,buyer_agg,20.0,tight,1,0.0,-7.5,-6.0,-7.5
3,483900,Mark 01,Mark 22,VEV_5300,22.0,seller_agg,2.0,tight,4,1.0,2.0,0.5,7.0
3,483900,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.0
3,483900,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.0
3,483900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.0
3,485400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5218.0,buyer_agg,5.0,tight,1,1.0,-5.0,-8.5,-5.0
3,485500,Mark 01,Mark 22,VEV_5400,5.0,seller_agg,1.0,tight,4,0.0,0.0,-1.0,-6.0
3,485500,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-6.0
3,485500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-6.0
3,485500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-6.0
3,486800,Mark 38,Mark 14,HYDROGEL_PACK,10059.0,buyer_agg,16.0,tight,1,-5.0,0.0,-8.0,0.0
3,489800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5210.0,seller_agg,5.0,tight,1,1.0,-4.0,-13.5,-4.0
3,489900,Mark 38,Mark 14,VEV_4000,1222.0,buyer_agg,21.0,tight,1,1.5,-3.0,-12.0,-3.0
3,490700,Mark 38,Mark 14,HYDROGEL_PACK,10057.0,buyer_agg,16.0,tight,1,1.0,3.0,-8.0,0.0
3,491400,Mark 38,Mark 14,VEV_4000,1218.0,buyer_agg,20.0,tight,1,0.5,2.5,-9.0,2.0
3,491500,Mark 14,Mark 38,VEV_4000,1199.0,seller_agg,21.0,tight,1,-0.5,-0.5,-10.5,0.0
3,492500,Mark 38,Mark 14,VEV_4000,1223.0,buyer_agg,20.0,tight,1,-2.5,-4.0,-14.0,-4.0
3,493200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5208.0,seller_agg,5.0,tight,1,-1.0,-1.0,-12.5,-1.0
3,493700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5212.0,buyer_agg,5.0,tight,1,0.0,-1.5,-12.0,-1.5
3,494100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5212.0,buyer_agg,5.0,tight,1,-1.0,-2.5,-14.0,-2.5
3,495400,Mark 38,Mark 14,HYDROGEL_PACK,10052.0,buyer_agg,16.0,tight,1,1.0,1.0,9.0,-2.0
3,496900,Mark 14,Mark 38,VEV_4000,1197.0,seller_agg,20.0,tight,1,-2.0,-7.0,-4.0,-7.0
3,497300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5203.0,seller_agg,5.0,tight,1,1.0,-4.0,0.0,-4.0
3,497600,Mark 14,Mark 38,HYDROGEL_PACK,10034.0,seller_agg,16.0,tight,1,3.0,-2.0,-1.0,-6.0
3,497700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5209.0,buyer_agg,5.0,tight,1,-3.0,-7.0,-2.0,-7.0
3,498100,Mark 14,Mark 38,HYDROGEL_PACK,10037.0,seller_agg,16.0,tight,6,4.5,-5.5,-4.0,-3.0
3,498100,Mark 01,Mark 22,VEV_5300,21.0,seller_agg,1.0,tight,6,-0.5,-0.5,0.0,-3.0
3,498100,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-3.0
3,498100,Mark 14,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,-1.0,-1.0,-0.5,-3.0
3,498100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-3.0
3,498100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-3.0
3,498800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5196.0,seller_agg,5.0,tight,1,3.0,1.0,8.0,1.0
3,499000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5198.0,seller_agg,5.0,tight,1,-0.5,1.0,7.0,1.0
3,499800,Mark 14,Mark 38,HYDROGEL_PACK,10032.0,seller_agg,16.0,tight,1,1.0,4.0,-2.0,-1.5
3,503300,Mark 14,Mark 38,HYDROGEL_PACK,10033.0,seller_agg,16.0,tight,1,7.5,11.0,-2.0,0.5
3,504500,Mark 38,Mark 14,HYDROGEL_PACK,10054.0,buyer_agg,16.0,tight,1,4.0,1.0,-11.0,9.0
3,505300,Mark 14,Mark 38,HYDROGEL_PACK,10044.0,seller_agg,16.0,tight,1,0.0,-7.0,-14.0,9.0
3,506200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5198.0,seller_agg,5.0,tight,1,3.0,4.0,7.5,4.0
3,508300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5207.0,buyer_agg,5.0,tight,1,2.0,3.0,6.0,3.0
3,508400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5207.0,buyer_agg,5.0,tight,1,2.0,4.0,5.0,4.0
3,510600,Mark 38,Mark 14,VEV_4000,1217.0,buyer_agg,21.0,tight,1,-5.0,-3.0,-2.5,-1.5
3,511000,Mark 38,Mark 14,VEV_4000,1213.0,buyer_agg,21.0,tight,1,-0.5,2.5,1.5,3.0
3,511400,Mark 14,Mark 38,HYDROGEL_PACK,10038.0,seller_agg,16.0,tight,1,-5.0,-6.0,-11.0,7.5
3,511800,Mark 01,Mark 22,VEV_5200,55.0,seller_agg,2.0,tight,6,0.0,2.0,1.0,5.0
3,511800,Mark 01,Mark 22,VEV_5300,20.0,seller_agg,1.0,tight,6,0.5,1.5,0.5,5.0
3,511800,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,5.0
3,511800,Mark 01,Mark 22,VEV_5500,0.0,seller_agg,1.0,tight,6,0.0,1.0,1.0,5.0
3,511800,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,5.0
3,511800,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,5.0
3,512800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5203.0,buyer_agg,2.0,tight,1,4.5,4.5,8.0,4.5
3,516400,Mark 38,Mark 14,HYDROGEL_PACK,10051.0,buyer_agg,16.0,tight,6,-4.0,17.0,-7.0,-2.0
3,516400,Mark 01,Mark 22,VEV_5200,60.0,seller_agg,2.0,tight,6,-0.5,-1.0,-3.0,-2.0
3,516400,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
3,516400,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
3,516400,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
3,516400,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,-2.0
3,517800,Mark 38,Mark 14,HYDROGEL_PACK,10062.0,buyer_agg,16.0,tight,1,1.0,8.5,-9.0,-5.5
3,518200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5208.0,seller_agg,5.0,tight,1,-3.5,-5.0,-8.5,-5.0
3,519500,Mark 14,Mark 38,HYDROGEL_PACK,10052.0,seller_agg,16.0,tight,1,-1.0,-26.0,-21.0,-2.0
3,519700,Mark 14,Mark 38,HYDROGEL_PACK,10053.0,seller_agg,16.0,tight,2,-2.0,-27.0,-18.0,1.0
3,519700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5206.0,buyer_agg,5.0,tight,2,2.0,1.0,-4.0,1.0
3,521700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5207.0,buyer_agg,5.0,tight,1,0.0,0.5,-5.0,0.5
3,522900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5211.0,buyer_agg,5.0,tight,1,-3.0,-4.5,-8.0,-4.5
3,523200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5209.0,buyer_agg,6.0,wide,1,-1.0,1.5,-6.0,1.5
3,524000,Mark 01,Mark 22,VEV_5200,57.0,seller_agg,2.0,tight,6,-2.0,0.0,-6.0,0.0
3,524000,Mark 01,Mark 22,VEV_5300,21.0,seller_agg,1.0,tight,6,-0.5,0.0,-3.0,0.0
3,524000,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,6,0.0,0.0,-1.0,0.0
3,524000,Mark 01,Mark 22,VEV_5500,1.0,seller_agg,1.0,tight,6,-1.0,0.0,-1.0,0.0
3,524000,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,0.0
3,524000,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,0.0
3,524900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5201.0,seller_agg,6.0,wide,1,2.5,0.5,-12.5,0.5
3,527400,Mark 38,Mark 14,HYDROGEL_PACK,10045.0,buyer_agg,16.0,tight,1,9.0,1.0,-22.0,-3.0
3,528200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5205.0,buyer_agg,6.0,wide,1,-3.0,-1.5,-2.5,-1.5
3,529600,Mark 14,Mark 22,VEV_5300,20.0,seller_agg,1.0,tight,5,0.0,-0.5,0.0,-1.0
3,529600,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,5,0.0,-0.5,0.0,-1.0
3,529600,Mark 01,Mark 22,VEV_5500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.0
3,529600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.0
3,529600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.0
3,530300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5197.0,seller_agg,5.0,tight,1,-2.5,-1.0,2.0,-1.0
3,531500,Mark 01,Mark 22,VEV_5300,20.0,seller_agg,1.0,tight,5,-1.0,-1.0,1.0,-3.0
3,531500,Mark 01,Mark 22,VEV_5400,4.0,seller_agg,1.0,tight,5,-1.0,-1.0,0.0,-3.0
3,531500,Mark 01,Mark 22,VEV_5500,0.0,seller_agg,1.0,tight,5,0.0,0.0,1.0,-3.0
3,531500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-3.0
3,531500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-3.0
3,531800,Mark 38,Mark 14,HYDROGEL_PACK,10052.0,buyer_agg,16.0,tight,1,-7.0,-23.0,-42.0,-3.5
3,532400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5197.0,seller_agg,6.0,wide,1,0.5,-7.5,4.0,-7.5
3,532800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5201.0,buyer_agg,5.0,tight,1,3.0,-7.0,8.0,-7.0
3,533800,Mark 38,Mark 14,HYDROGEL_PACK,10029.0,buyer_agg,16.0,tight,1,-1.0,3.0,-12.0,0.0
3,534000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5196.0,buyer_agg,3.0,tight,2,-1.5,1.0,11.5,1.0
3,534000,Mark 38,Mark 14,VEV_4000,1203.0,buyer_agg,20.0,tight,2,0.0,2.0,13.0,1.0
3,534700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5190.0,seller_agg,5.0,tight,1,0.0,5.5,12.0,5.5
3,534900,Mark 14,Mark 38,VEV_4000,1182.0,seller_agg,20.0,tight,1,-3.0,6.0,10.0,7.0
3,535400,Mark 01,Mark 22,VEV_5300,18.0,seller_agg,1.0,tight,5,0.5,1.5,2.5,4.0
3,535400,Mark 01,Mark 22,VEV_5400,3.0,seller_agg,1.0,tight,5,0.0,0.0,1.0,4.0
3,535400,Mark 01,Mark 22,VEV_5500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,4.0
