tape_day,flow_symbol,target_symbol,fwd_k,flow_lag_steps,n,pearson_corr
3,VEV_5200,HYDROGEL_PACK,5,3,9992,-0.0016447293209628882
3,VEV_5200,HYDROGEL_PACK,5,5,9990,-0.0028275693113446825
3,VEV_5300,HYDROGEL_PACK,5,0,9995,0.0014488140828245876
3,VEV_5300,HYDROGEL_PACK,5,1,9994,-0.005619623908809512
3,VEV_5300,HYDROGEL_PACK,5,2,9993,-0.004310870635927955
3,VEV_5300,HYDROGEL_PACK,5,3,9992,-0.006726748790972422
3,VEV_5300,HYDROGEL_PACK,5,5,9990,0.006697826338101926
3,VEV_5400,HYDROGEL_PACK,5,0,9995,0.002302322802855216
3,VEV_5400,HYDROGEL_PACK,5,1,9994,0.0028220297673622885
3,VEV_5400,HYDROGEL_PACK,5,2,9993,-0.0002354627328846054
3,VEV_5400,HYDROGEL_PACK,5,3,9992,-0.0016523857443716083
3,VEV_5400,HYDROGEL_PACK,5,5,9990,0.017870590089157493
3,VEV_5500,HYDROGEL_PACK,5,0,9995,-0.0016582196305637326
3,VEV_5500,HYDROGEL_PACK,5,1,9994,-0.0003187021752248334
3,VEV_5500,HYDROGEL_PACK,5,2,9993,-0.0032759734941281093
3,VEV_5500,HYDROGEL_PACK,5,3,9992,-0.0044005258046711775
3,VEV_5500,HYDROGEL_PACK,5,5,9990,0.012354712207390121
3,VEV_6000,HYDROGEL_PACK,5,0,9995,-0.0023662383007915966
3,VEV_6000,HYDROGEL_PACK,5,1,9994,-0.001181153768167815
3,VEV_6000,HYDROGEL_PACK,5,2,9993,-0.002618052369551435
3,VEV_6000,HYDROGEL_PACK,5,3,9992,-0.005144085017235634
3,VEV_6000,HYDROGEL_PACK,5,5,9990,0.014040881011027217
3,VEV_6500,HYDROGEL_PACK,5,0,9995,-0.0023662383007915966
3,VEV_6500,HYDROGEL_PACK,5,1,9994,-0.001181153768167815
3,VEV_6500,HYDROGEL_PACK,5,2,9993,-0.002618052369551435
3,VEV_6500,HYDROGEL_PACK,5,3,9992,-0.005144085017235634
3,VEV_6500,HYDROGEL_PACK,5,5,9990,0.014040881011027217
3,HYDROGEL_PACK,HYDROGEL_PACK,20,0,9980,0.009088778821689774
3,HYDROGEL_PACK,HYDROGEL_PACK,20,1,9979,0.009118459280408713
3,HYDROGEL_PACK,HYDROGEL_PACK,20,2,9978,0.0010392494400199488
3,HYDROGEL_PACK,HYDROGEL_PACK,20,3,9977,0.003362140819259511
3,HYDROGEL_PACK,HYDROGEL_PACK,20,5,9975,0.0007470763449739249
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,20,0,9980,-0.005706925859072422
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,20,1,9979,-0.005706318384973812
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,20,2,9978,-0.006616436296310605
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,20,3,9977,-0.0071396121757366406
3,VELVETFRUIT_EXTRACT,HYDROGEL_PACK,20,5,9975,-0.013950916717863979
3,VEV_4000,HYDROGEL_PACK,20,0,9980,-0.007942952729032796
3,VEV_4000,HYDROGEL_PACK,20,1,9979,-0.005548638476172173
3,VEV_4000,HYDROGEL_PACK,20,2,9978,-0.005571827809512571
3,VEV_4000,HYDROGEL_PACK,20,3,9977,-0.0003225903047344549
3,VEV_4000,HYDROGEL_PACK,20,5,9975,0.0047896251027417635
3,VEV_4500,HYDROGEL_PACK,20,0,9980,-0.004896456790159534
3,VEV_4500,HYDROGEL_PACK,20,1,9979,-0.010770652392718244
3,VEV_4500,HYDROGEL_PACK,20,2,9978,-0.012729205308569216
3,VEV_4500,HYDROGEL_PACK,20,3,9977,-0.011424295163701442
3,VEV_4500,HYDROGEL_PACK,20,5,9975,-0.005062280397821356
3,VEV_5000,HYDROGEL_PACK,20,0,9980,-0.004896456790159534
3,VEV_5000,HYDROGEL_PACK,20,1,9979,-0.010770652392718244
3,VEV_5000,HYDROGEL_PACK,20,2,9978,-0.012729205308569216
3,VEV_5000,HYDROGEL_PACK,20,3,9977,-0.011424295163701442
3,VEV_5000,HYDROGEL_PACK,20,5,9975,-0.005062280397821356
3,VEV_5100,HYDROGEL_PACK,20,0,9980,-0.004896456790159534
3,VEV_5100,HYDROGEL_PACK,20,1,9979,-0.010770652392718244
3,VEV_5100,HYDROGEL_PACK,20,2,9978,-0.012729205308569216
3,VEV_5100,HYDROGEL_PACK,20,3,9977,-0.011424295163701442
3,VEV_5100,HYDROGEL_PACK,20,5,9975,-0.005062280397821356
3,VEV_5200,HYDROGEL_PACK,20,0,9980,0.005891045209743283
3,VEV_5200,HYDROGEL_PACK,20,1,9979,0.005115698280998062
3,VEV_5200,HYDROGEL_PACK,20,2,9978,0.0046974367162558265
3,VEV_5200,HYDROGEL_PACK,20,3,9977,0.0005741428209510296
3,VEV_5200,HYDROGEL_PACK,20,5,9975,-0.0004086221152937473
3,VEV_5300,HYDROGEL_PACK,20,0,9980,0.01769951531012477
3,VEV_5300,HYDROGEL_PACK,20,1,9979,0.01504231983898483
3,VEV_5300,HYDROGEL_PACK,20,2,9978,0.012912490757132458
3,VEV_5300,HYDROGEL_PACK,20,3,9977,0.013221588942116873
3,VEV_5300,HYDROGEL_PACK,20,5,9975,0.011449284289433852
3,VEV_5400,HYDROGEL_PACK,20,0,9980,0.015870962515290715
3,VEV_5400,HYDROGEL_PACK,20,1,9979,0.014814435231408808
3,VEV_5400,HYDROGEL_PACK,20,2,9978,0.012234118952288134
3,VEV_5400,HYDROGEL_PACK,20,3,9977,0.010738912615461362
3,VEV_5400,HYDROGEL_PACK,20,5,9975,0.010339808267518966
3,VEV_5500,HYDROGEL_PACK,20,0,9980,0.011084479450200404
3,VEV_5500,HYDROGEL_PACK,20,1,9979,0.011423561080560769
3,VEV_5500,HYDROGEL_PACK,20,2,9978,0.009768282459684719
3,VEV_5500,HYDROGEL_PACK,20,3,9977,0.010147221646680731
3,VEV_5500,HYDROGEL_PACK,20,5,9975,0.009005427806703237
3,VEV_6000,HYDROGEL_PACK,20,0,9980,0.011481570934185913
3,VEV_6000,HYDROGEL_PACK,20,1,9979,0.011773718288473877
3,VEV_6000,HYDROGEL_PACK,20,2,9978,0.01054384886891056
3,VEV_6000,HYDROGEL_PACK,20,3,9977,0.010227258661051838
3,VEV_6000,HYDROGEL_PACK,20,5,9975,0.010081039665678622
3,VEV_6500,HYDROGEL_PACK,20,0,9980,0.011481570934185913
3,VEV_6500,HYDROGEL_PACK,20,1,9979,0.011773718288473877
3,VEV_6500,HYDROGEL_PACK,20,2,9978,0.01054384886891056
3,VEV_6500,HYDROGEL_PACK,20,3,9977,0.010227258661051838
3,VEV_6500,HYDROGEL_PACK,20,5,9975,0.010081039665678622
3,HYDROGEL_PACK,VEV_5200,5,0,9995,0.01702307902159033
3,HYDROGEL_PACK,VEV_5200,5,1,9994,0.011958124110556936
3,HYDROGEL_PACK,VEV_5200,5,2,9993,0.007182373423039827
3,HYDROGEL_PACK,VEV_5200,5,3,9992,0.00303331994494693
3,HYDROGEL_PACK,VEV_5200,5,5,9990,-0.008402340647895853
3,VELVETFRUIT_EXTRACT,VEV_5200,5,0,9995,0.013126045878827366
3,VELVETFRUIT_EXTRACT,VEV_5200,5,1,9994,0.0011640659239009086
3,VELVETFRUIT_EXTRACT,VEV_5200,5,2,9993,0.009721969687691503
3,VELVETFRUIT_EXTRACT,VEV_5200,5,3,9992,0.008539408683148512
3,VELVETFRUIT_EXTRACT,VEV_5200,5,5,9990,-0.008462294886586893
3,VEV_4000,VEV_5200,5,0,9995,0.007749404587017713
3,VEV_4000,VEV_5200,5,1,9994,-0.004184323212465965
3,VEV_4000,VEV_5200,5,2,9993,-0.006720448664437563
3,VEV_4000,VEV_5200,5,3,9992,-7.390309349972001e-06
3,VEV_4000,VEV_5200,5,5,9990,-0.007317525792383593
3,VEV_4500,VEV_5200,5,0,9995,-0.010625189580911144
3,VEV_4500,VEV_5200,5,1,9994,-0.01273979561147005
3,VEV_4500,VEV_5200,5,2,9993,-0.005338921213244386
3,VEV_4500,VEV_5200,5,3,9992,-0.011682628890124728
3,VEV_4500,VEV_5200,5,5,9990,-0.010626070820620701
3,VEV_5000,VEV_5200,5,0,9995,-0.010625189580911144
3,VEV_5000,VEV_5200,5,1,9994,-0.01273979561147005
3,VEV_5000,VEV_5200,5,2,9993,-0.005338921213244386
3,VEV_5000,VEV_5200,5,3,9992,-0.011682628890124728
3,VEV_5000,VEV_5200,5,5,9990,-0.010626070820620701
3,VEV_5100,VEV_5200,5,0,9995,-0.010625189580911144
3,VEV_5100,VEV_5200,5,1,9994,-0.01273979561147005
3,VEV_5100,VEV_5200,5,2,9993,-0.005338921213244386
3,VEV_5100,VEV_5200,5,3,9992,-0.011682628890124728
3,VEV_5100,VEV_5200,5,5,9990,-0.010626070820620701
3,VEV_5200,VEV_5200,5,0,9995,0.00510498368385929
3,VEV_5200,VEV_5200,5,1,9994,-0.006893711313991809
3,VEV_5200,VEV_5200,5,2,9993,-0.006352608538714479
3,VEV_5200,VEV_5200,5,3,9992,-0.011546146362562236
3,VEV_5200,VEV_5200,5,5,9990,-0.017644067321975373
3,VEV_5300,VEV_5200,5,0,9995,-0.039959230959345775
3,VEV_5300,VEV_5200,5,1,9994,-0.010005155398542678
3,VEV_5300,VEV_5200,5,2,9993,-0.008469841667583423
3,VEV_5300,VEV_5200,5,3,9992,-0.01879004837859894
3,VEV_5300,VEV_5200,5,5,9990,-0.0100065355212609
3,VEV_5400,VEV_5200,5,0,9995,-0.06280483029039609
3,VEV_5400,VEV_5200,5,1,9994,-0.0123737399025221
3,VEV_5400,VEV_5200,5,2,9993,-0.0029240851160896694
3,VEV_5400,VEV_5200,5,3,9992,-0.0036235939922024014
3,VEV_5400,VEV_5200,5,5,9990,-0.005142580408350102
3,VEV_5500,VEV_5200,5,0,9995,-0.06644514996734216
3,VEV_5500,VEV_5200,5,1,9994,-0.015737673959368623
3,VEV_5500,VEV_5200,5,2,9993,-0.008322141283518325
3,VEV_5500,VEV_5200,5,3,9992,-0.008318421105053755
3,VEV_5500,VEV_5200,5,5,9990,-0.009389444656017595
3,VEV_6000,VEV_5200,5,0,9995,-0.066062150398299
3,VEV_6000,VEV_5200,5,1,9994,-0.013847130574347263
3,VEV_6000,VEV_5200,5,2,9993,-0.006394637728352939
3,VEV_6000,VEV_5200,5,3,9992,-0.007249888152795964
3,VEV_6000,VEV_5200,5,5,9990,-0.008503593321031311
3,VEV_6500,VEV_5200,5,0,9995,-0.066062150398299
3,VEV_6500,VEV_5200,5,1,9994,-0.013847130574347263
3,VEV_6500,VEV_5200,5,2,9993,-0.006394637728352939
3,VEV_6500,VEV_5200,5,3,9992,-0.007249888152795964
3,VEV_6500,VEV_5200,5,5,9990,-0.008503593321031311
3,HYDROGEL_PACK,VEV_5200,20,0,9980,0.009977266213127195
3,HYDROGEL_PACK,VEV_5200,20,1,9979,0.0122769991235648
3,HYDROGEL_PACK,VEV_5200,20,2,9978,0.012300864072271447
3,HYDROGEL_PACK,VEV_5200,20,3,9977,0.011007053451186681
3,HYDROGEL_PACK,VEV_5200,20,5,9975,0.009641301603281093
3,VELVETFRUIT_EXTRACT,VEV_5200,20,0,9980,0.013870632888253315
3,VELVETFRUIT_EXTRACT,VEV_5200,20,1,9979,0.010451536384441523
3,VELVETFRUIT_EXTRACT,VEV_5200,20,2,9978,0.008634668048618692
3,VELVETFRUIT_EXTRACT,VEV_5200,20,3,9977,0.008479004213537037
3,VELVETFRUIT_EXTRACT,VEV_5200,20,5,9975,0.0022856299301862912
3,VEV_4000,VEV_5200,20,0,9980,0.0009482589984535757
3,VEV_4000,VEV_5200,20,1,9979,-0.0045332323554608065
3,VEV_4000,VEV_5200,20,2,9978,-0.00334806430511888
3,VEV_4000,VEV_5200,20,3,9977,-0.002681468614963781
3,VEV_4000,VEV_5200,20,5,9975,0.0010963843087145823
3,VEV_4500,VEV_5200,20,0,9980,-0.017428751471615773
3,VEV_4500,VEV_5200,20,1,9979,-0.016379033469327255
3,VEV_4500,VEV_5200,20,2,9978,-0.011129202274903561
3,VEV_4500,VEV_5200,20,3,9977,-0.010079568096312634
3,VEV_4500,VEV_5200,20,5,9975,-0.009029906641076611
3,VEV_5000,VEV_5200,20,0,9980,-0.017428751471615773
3,VEV_5000,VEV_5200,20,1,9979,-0.016379033469327255
3,VEV_5000,VEV_5200,20,2,9978,-0.011129202274903561
3,VEV_5000,VEV_5200,20,3,9977,-0.010079568096312634
3,VEV_5000,VEV_5200,20,5,9975,-0.009029906641076611
3,VEV_5100,VEV_5200,20,0,9980,-0.017428751471615773
3,VEV_5100,VEV_5200,20,1,9979,-0.016379033469327255
3,VEV_5100,VEV_5200,20,2,9978,-0.011129202274903561
3,VEV_5100,VEV_5200,20,3,9977,-0.010079568096312634
3,VEV_5100,VEV_5200,20,5,9975,-0.009029906641076611
3,VEV_5200,VEV_5200,20,0,9980,-0.006478050718782344
3,VEV_5200,VEV_5200,20,1,9979,-0.0071919121807940386
3,VEV_5200,VEV_5200,20,2,9978,-0.005236067605567205
3,VEV_5200,VEV_5200,20,3,9977,-0.001503066269424483
3,VEV_5200,VEV_5200,20,5,9975,-0.007288804884928407
3,VEV_5300,VEV_5200,20,0,9980,-0.034159734250284846
3,VEV_5300,VEV_5200,20,1,9979,-0.016634134552799933
3,VEV_5300,VEV_5200,20,2,9978,-0.012902380036160298
3,VEV_5300,VEV_5200,20,3,9977,-0.01404683350084274
3,VEV_5300,VEV_5200,20,5,9975,-0.014685369699878001
3,VEV_5400,VEV_5200,20,0,9980,-0.04650609488733472
3,VEV_5400,VEV_5200,20,1,9979,-0.018029719696596336
3,VEV_5400,VEV_5200,20,2,9978,-0.01623642493504971
3,VEV_5400,VEV_5200,20,3,9977,-0.01165389939765508
3,VEV_5400,VEV_5200,20,5,9975,-0.012658293786516775
3,VEV_5500,VEV_5200,20,0,9980,-0.051448485060099275
3,VEV_5500,VEV_5200,20,1,9979,-0.022645959235580063
3,VEV_5500,VEV_5200,20,2,9978,-0.019734214966685606
3,VEV_5500,VEV_5200,20,3,9977,-0.01443795200066447
3,VEV_5500,VEV_5200,20,5,9975,-0.015304911708897646
3,VEV_6000,VEV_5200,20,0,9980,-0.04904973653962143
3,VEV_6000,VEV_5200,20,1,9979,-0.01962226966656075
3,VEV_6000,VEV_5200,20,2,9978,-0.01663884102224757
3,VEV_6000,VEV_5200,20,3,9977,-0.011811179994478782
3,VEV_6000,VEV_5200,20,5,9975,-0.013240151752602533
3,VEV_6500,VEV_5200,20,0,9980,-0.04904973653962143
3,VEV_6500,VEV_5200,20,1,9979,-0.01962226966656075
3,VEV_6500,VEV_5200,20,2,9978,-0.01663884102224757
3,VEV_6500,VEV_5200,20,3,9977,-0.011811179994478782
3,VEV_6500,VEV_5200,20,5,9975,-0.013240151752602533
3,HYDROGEL_PACK,VEV_5300,5,0,9995,0.017079641160975798
3,HYDROGEL_PACK,VEV_5300,5,1,9994,0.013395251502348292
3,HYDROGEL_PACK,VEV_5300,5,2,9993,0.019128750158211357
3,HYDROGEL_PACK,VEV_5300,5,3,9992,-0.007319055273440614
3,HYDROGEL_PACK,VEV_5300,5,5,9990,-0.0028169472620423637
3,VELVETFRUIT_EXTRACT,VEV_5300,5,0,9995,0.014149973818599379
3,VELVETFRUIT_EXTRACT,VEV_5300,5,1,9994,-0.0009138915020162089
3,VELVETFRUIT_EXTRACT,VEV_5300,5,2,9993,0.000647882910772031
3,VELVETFRUIT_EXTRACT,VEV_5300,5,3,9992,0.007593556063400998
3,VELVETFRUIT_EXTRACT,VEV_5300,5,5,9990,0.001191344910219606
3,VEV_4000,VEV_5300,5,0,9995,0.005561189562775365
3,VEV_4000,VEV_5300,5,1,9994,-0.008868609836411025
3,VEV_4000,VEV_5300,5,2,9993,-0.007097054436465696
3,VEV_4000,VEV_5300,5,3,9992,0.004042639327014667
3,VEV_4000,VEV_5300,5,5,9990,-0.007604309834532978
3,VEV_4500,VEV_5300,5,0,9995,-0.005440775034696687
3,VEV_4500,VEV_5300,5,1,9994,-0.007234985591469116
3,VEV_4500,VEV_5300,5,2,9993,-0.003646518523182679
3,VEV_4500,VEV_5300,5,3,9992,-0.007235224450201193
3,VEV_4500,VEV_5300,5,5,9990,-0.01620928786949935
3,VEV_5000,VEV_5300,5,0,9995,-0.005440775034696687
3,VEV_5000,VEV_5300,5,1,9994,-0.007234985591469116
3,VEV_5000,VEV_5300,5,2,9993,-0.003646518523182679
3,VEV_5000,VEV_5300,5,3,9992,-0.007235224450201193
3,VEV_5000,VEV_5300,5,5,9990,-0.01620928786949935
3,VEV_5100,VEV_5300,5,0,9995,-0.005440775034696687
3,VEV_5100,VEV_5300,5,1,9994,-0.007234985591469116
3,VEV_5100,VEV_5300,5,2,9993,-0.003646518523182679
3,VEV_5100,VEV_5300,5,3,9992,-0.007235224450201193
3,VEV_5100,VEV_5300,5,5,9990,-0.01620928786949935
3,VEV_5200,VEV_5300,5,0,9995,-0.009292431442542286
3,VEV_5200,VEV_5300,5,1,9994,-0.007164441763614935
3,VEV_5200,VEV_5300,5,2,9993,-0.006246321471459299
3,VEV_5200,VEV_5300,5,3,9992,-0.004422196604157584
3,VEV_5200,VEV_5300,5,5,9990,-0.015683606662797507
3,VEV_5300,VEV_5300,5,0,9995,0.008621439963186353
3,VEV_5300,VEV_5300,5,1,9994,-0.0052202652280929065
3,VEV_5300,VEV_5300,5,2,9993,-0.005210000721447864
3,VEV_5300,VEV_5300,5,3,9992,-0.011050051580694959
3,VEV_5300,VEV_5300,5,5,9990,-0.007174240965201873
3,VEV_5400,VEV_5300,5,0,9995,-0.041504844714510374
3,VEV_5400,VEV_5300,5,1,9994,-0.010480443993344834
3,VEV_5400,VEV_5300,5,2,9993,-0.006206402123650431
3,VEV_5400,VEV_5300,5,3,9992,-0.005013263952410225
3,VEV_5400,VEV_5300,5,5,9990,-0.003499470416881588
3,VEV_5500,VEV_5300,5,0,9995,-0.04496204267761151
3,VEV_5500,VEV_5300,5,1,9994,-0.015410754217379533
3,VEV_5500,VEV_5300,5,2,9993,-0.011153415734255203
3,VEV_5500,VEV_5300,5,3,9992,-0.008377853232571153
3,VEV_5500,VEV_5300,5,5,9990,-0.009052659688139023
3,VEV_6000,VEV_5300,5,0,9995,-0.04336268729261635
3,VEV_6000,VEV_5300,5,1,9994,-0.012749622892394239
3,VEV_6000,VEV_5300,5,2,9993,-0.009497403353848126
3,VEV_6000,VEV_5300,5,3,9992,-0.00674382528221165
3,VEV_6000,VEV_5300,5,5,9990,-0.0077376254986929825
3,VEV_6500,VEV_5300,5,0,9995,-0.04336268729261635
3,VEV_6500,VEV_5300,5,1,9994,-0.012749622892394239
3,VEV_6500,VEV_5300,5,2,9993,-0.009497403353848126
3,VEV_6500,VEV_5300,5,3,9992,-0.00674382528221165
3,VEV_6500,VEV_5300,5,5,9990,-0.0077376254986929825
3,HYDROGEL_PACK,VEV_5300,20,0,9980,0.008344586773803526
3,HYDROGEL_PACK,VEV_5300,20,1,9979,0.013390271200524021
3,HYDROGEL_PACK,VEV_5300,20,2,9978,0.013348200197660316
3,HYDROGEL_PACK,VEV_5300,20,3,9977,0.008848808924272252
3,HYDROGEL_PACK,VEV_5300,20,5,9975,0.008386061260759302
3,VELVETFRUIT_EXTRACT,VEV_5300,20,0,9980,0.014945159970392736
3,VELVETFRUIT_EXTRACT,VEV_5300,20,1,9979,0.013540780997897796
3,VELVETFRUIT_EXTRACT,VEV_5300,20,2,9978,0.009019605467739706
3,VELVETFRUIT_EXTRACT,VEV_5300,20,3,9977,0.007916470239421117
3,VELVETFRUIT_EXTRACT,VEV_5300,20,5,9975,0.003760299929322712
3,VEV_4000,VEV_5300,20,0,9980,0.002063394723520842
3,VEV_4000,VEV_5300,20,1,9979,-0.005217325443572081
3,VEV_4000,VEV_5300,20,2,9978,-0.0050873143086365815
3,VEV_4000,VEV_5300,20,3,9977,-0.0011869727990327077
3,VEV_4000,VEV_5300,20,5,9975,0.00011316612150795853
3,VEV_4500,VEV_5300,20,0,9980,-0.01578317491770137
3,VEV_4500,VEV_5300,20,1,9979,-0.016705221695878177
3,VEV_4500,VEV_5300,20,2,9978,-0.008412136328288697
3,VEV_4500,VEV_5300,20,3,9977,-0.00841254348318218
3,VEV_4500,VEV_5300,20,5,9975,-0.010255966773251083
3,VEV_5000,VEV_5300,20,0,9980,-0.01578317491770137
3,VEV_5000,VEV_5300,20,1,9979,-0.016705221695878177
3,VEV_5000,VEV_5300,20,2,9978,-0.008412136328288697
3,VEV_5000,VEV_5300,20,3,9977,-0.00841254348318218
3,VEV_5000,VEV_5300,20,5,9975,-0.010255966773251083
3,VEV_5100,VEV_5300,20,0,9980,-0.01578317491770137
3,VEV_5100,VEV_5300,20,1,9979,-0.016705221695878177
3,VEV_5100,VEV_5300,20,2,9978,-0.008412136328288697
3,VEV_5100,VEV_5300,20,3,9977,-0.00841254348318218
3,VEV_5100,VEV_5300,20,5,9975,-0.010255966773251083
3,VEV_5200,VEV_5300,20,0,9980,-0.013924506147533731
3,VEV_5200,VEV_5300,20,1,9979,-0.009088370763048853
3,VEV_5200,VEV_5300,20,2,9978,-0.0045607121363062265
3,VEV_5200,VEV_5300,20,3,9977,-0.0025347004833100664
3,VEV_5200,VEV_5300,20,5,9975,-0.008940467557404299
3,VEV_5300,VEV_5300,20,0,9980,-0.010592597349953126
3,VEV_5300,VEV_5300,20,1,9979,-0.01404207947498494
3,VEV_5300,VEV_5300,20,2,9978,-0.01115454526277235
3,VEV_5300,VEV_5300,20,3,9977,-0.013493373122971367
3,VEV_5300,VEV_5300,20,5,9975,-0.01683239967762786
3,VEV_5400,VEV_5300,20,0,9980,-0.036300307843745536
3,VEV_5400,VEV_5300,20,1,9979,-0.01888658390265944
3,VEV_5400,VEV_5300,20,2,9978,-0.018449296760279253
3,VEV_5400,VEV_5300,20,3,9977,-0.015130090396838124
3,VEV_5400,VEV_5300,20,5,9975,-0.014963015982131593
3,VEV_5500,VEV_5300,20,0,9980,-0.04228150066919788
3,VEV_5500,VEV_5300,20,1,9979,-0.024178193003660375
3,VEV_5500,VEV_5300,20,2,9978,-0.021579279722603047
3,VEV_5500,VEV_5300,20,3,9977,-0.01772998341931317
3,VEV_5500,VEV_5300,20,5,9975,-0.018409132213316304
3,VEV_6000,VEV_5300,20,0,9980,-0.039059303125309586
3,VEV_6000,VEV_5300,20,1,9979,-0.020683523311140397
3,VEV_6000,VEV_5300,20,2,9978,-0.018604320661759547
3,VEV_6000,VEV_5300,20,3,9977,-0.014619234432912208
3,VEV_6000,VEV_5300,20,5,9975,-0.016208219223553495
3,VEV_6500,VEV_5300,20,0,9980,-0.039059303125309586
3,VEV_6500,VEV_5300,20,1,9979,-0.020683523311140397
3,VEV_6500,VEV_5300,20,2,9978,-0.018604320661759547
3,VEV_6500,VEV_5300,20,3,9977,-0.014619234432912208
3,VEV_6500,VEV_5300,20,5,9975,-0.016208219223553495
