name,role,symbol,k,spread_regime,burst,tape_day,n,mean,median,t_stat,frac_pos
Mark 38,seller_any,VEV_5300,20,tight,1,3,1.0,,,,
Mark 38,seller_any,VEV_5300,100,tight,1,3,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,1.0,,,,
Mark 49,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,1.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,1,6.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,6.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,5.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,1,6.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,6.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,5.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,1,6.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,5.0,,,,
Mark 49,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,5.0,,,,
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,1.0,,,,
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,1.0,,,,
Mark 49,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,1.0,,,,
Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,1,34.0,2.014705882352941,2.0,7.605067583271044,0.8235294117647058
Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,2,37.0,1.5810810810810811,2.0,5.09525739064633,0.8108108108108109
Mark 49,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,34.0,1.8823529411764706,2.0,4.712325626927132,0.7058823529411765
Mark 49,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,1,34.0,1.8088235294117647,2.0,2.843552060881096,0.7058823529411765
Mark 49,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,2,37.0,1.5675675675675675,2.0,2.585628156492713,0.6756756756756757
Mark 49,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,34.0,2.0294117647058822,1.5,2.9459053572441936,0.6470588235294118
Mark 49,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,1,34.0,2.3823529411764706,0.25,1.238432440256878,0.5
Mark 49,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,2,36.0,2.75,2.0,2.2908145875642743,0.6388888888888888
Mark 49,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,34.0,0.16176470588235295,-0.75,0.10644280261111141,0.4411764705882353
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,13.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,1,172.0,0.061046511627906974,0.0,0.36569562812136885,0.45930232558139533
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,2,204.0,0.19852941176470587,0.0,1.283232108122612,0.44607843137254904
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,0,3,174.0,0.26436781609195403,0.0,1.6419675892446677,0.46551724137931033
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,1,2,1.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,5,wide,1,3,6.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,13.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,0,1,172.0,0.5494186046511628,0.5,1.6776914105667395,0.5174418604651163
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,0,2,204.0,0.3627450980392157,0.25,1.3718009736871108,0.5
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,0,3,174.0,0.10344827586206896,0.0,0.33302353794411654,0.47701149425287354
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,1,2,1.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,20,wide,1,3,6.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,13.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,14.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,0,1,172.0,1.2790697674418605,1.5,1.6901031475100112,0.5406976744186046
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,0,2,203.0,0.5591133004926109,1.0,0.889409604667431,0.5172413793103449
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,0,3,172.0,-0.35755813953488375,-1.0,-0.5359834716788869,0.436046511627907
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,1,2,1.0,,,,
Mark 55,buy_aggr,VELVETFRUIT_EXTRACT,100,wide,1,3,6.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,1,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,13.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,1,172.0,0.061046511627906974,0.0,0.36569562812136885,0.45930232558139533
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,2,204.0,0.19852941176470587,0.0,1.283232108122612,0.44607843137254904
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,0,3,174.0,0.26436781609195403,0.0,1.6419675892446677,0.46551724137931033
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,2,1.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,5,wide,1,3,6.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,1,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,13.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,1,172.0,0.5494186046511628,0.5,1.6776914105667395,0.5174418604651163
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,2,204.0,0.3627450980392157,0.25,1.3718009736871108,0.5
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,0,3,174.0,0.10344827586206896,0.0,0.33302353794411654,0.47701149425287354
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,2,1.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,20,wide,1,3,6.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,1,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,13.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,14.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,1,172.0,1.2790697674418605,1.5,1.6901031475100112,0.5406976744186046
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,2,203.0,0.5591133004926109,1.0,0.889409604667431,0.5172413793103449
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,0,3,172.0,-0.35755813953488375,-1.0,-0.5359834716788869,0.436046511627907
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,2,1.0,,,,
Mark 55,buyer_any,VELVETFRUIT_EXTRACT,100,wide,1,3,6.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,17.0,-0.08823529411764706,0.5,-0.1187711373697344,0.5294117647058824
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,20.0,-0.2,0.0,-0.3371755622233886,0.45
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,12.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,1,178.0,0.3342696629213483,0.5,2.1688925524404947,0.5168539325842697
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,2,171.0,-0.29239766081871343,0.0,-1.7789201674120503,0.3742690058479532
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,0,3,197.0,0.07614213197969544,0.0,0.4927812765945131,0.4263959390862944
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,1,1,3.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,5,wide,1,2,2.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,17.0,1.0294117647058822,0.5,0.9749530566430435,0.5882352941176471
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,20.0,0.65,2.25,0.5885140862239074,0.6
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,12.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,1,178.0,0.1404494382022472,0.0,0.45207369047449003,0.4550561797752809
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,2,171.0,-0.6637426900584795,-1.0,-2.3879519809929595,0.3567251461988304
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,0,3,197.0,-0.09644670050761421,0.0,-0.30036083142285525,0.45685279187817257
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,1,1,3.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,20,wide,1,2,2.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,17.0,-3.0294117647058822,-5.0,-1.395000095948173,0.4117647058823529
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,20.0,0.475,1.5,0.29432380892896937,0.55
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,12.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,0,1,176.0,-0.2755681818181818,-1.0,-0.41784838184933554,0.4375
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,0,2,169.0,-1.5798816568047338,-2.0,-2.489274123899297,0.3905325443786982
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,0,3,196.0,-1.2984693877551021,-1.0,-1.8776268212870402,0.45918367346938777
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,1,1,3.0,,,,
Mark 55,sell_aggr,VELVETFRUIT_EXTRACT,100,wide,1,2,2.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,1,17.0,-0.08823529411764706,0.5,-0.1187711373697344,0.5294117647058824
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,2,20.0,-0.2,0.0,-0.3371755622233886,0.45
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,12.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,1,178.0,0.3342696629213483,0.5,2.1688925524404947,0.5168539325842697
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,2,171.0,-0.29239766081871343,0.0,-1.7789201674120503,0.3742690058479532
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,197.0,0.07614213197969544,0.0,0.4927812765945131,0.4263959390862944
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,1,3.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,2,2.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,1,17.0,1.0294117647058822,0.5,0.9749530566430435,0.5882352941176471
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,2,20.0,0.65,2.25,0.5885140862239074,0.6
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,12.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,1,178.0,0.1404494382022472,0.0,0.45207369047449003,0.4550561797752809
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,2,171.0,-0.6637426900584795,-1.0,-2.3879519809929595,0.3567251461988304
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,197.0,-0.09644670050761421,0.0,-0.30036083142285525,0.45685279187817257
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,1,3.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,2,2.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,1,17.0,-3.0294117647058822,-5.0,-1.395000095948173,0.4117647058823529
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,2,20.0,0.475,1.5,0.29432380892896937,0.55
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,12.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,1,176.0,-0.2755681818181818,-1.0,-0.41784838184933554,0.4375
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,2,169.0,-1.5798816568047338,-2.0,-2.489274123899297,0.3905325443786982
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,196.0,-1.2984693877551021,-1.0,-1.8776268212870402,0.45918367346938777
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,1,3.0,,,,
Mark 55,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,2,2.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,57.0,2.2017543859649122,2.0,9.473143548744595,0.8947368421052632
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,60.0,1.7916666666666667,2.0,7.680315039409155,0.8666666666666667
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,45.0,1.9333333333333333,2.0,5.681163741400793,0.7333333333333333
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,1,1,1.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,1,2,1.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,57.0,2.008771929824561,2.0,3.910593673112472,0.6666666666666666
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,60.0,1.4916666666666667,1.25,2.995635907584927,0.6333333333333333
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,45.0,2.022222222222222,1.5,3.14143488531692,0.6444444444444445
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,1,1,1.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,1,2,1.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,57.0,3.1228070175438596,3.5,2.231054284543586,0.5789473684210527
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,59.0,1.2457627118644068,2.0,1.2870071021347187,0.576271186440678
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,45.0,-1.0777777777777777,-1.5,-0.7574815859818775,0.4222222222222222
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,1,1,1.0,,,,
Mark 67,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,1,2,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,1,57.0,2.2017543859649122,2.0,9.473143548744595,0.8947368421052632
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,60.0,1.7916666666666667,2.0,7.680315039409155,0.8666666666666667
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,46.0,1.8804347826086956,2.0,5.579871039333304,0.717391304347826
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,1,1,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,5,tight,1,2,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,1,57.0,2.008771929824561,2.0,3.910593673112472,0.6666666666666666
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,60.0,1.4916666666666667,1.25,2.995635907584927,0.6333333333333333
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,46.0,2.130434782608696,1.75,3.3350142882224914,0.6521739130434783
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,1,1,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,20,tight,1,2,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,1,57.0,3.1228070175438596,3.5,2.231054284543586,0.5789473684210527
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,59.0,1.2457627118644068,2.0,1.2870071021347187,0.576271186440678
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,46.0,-0.6413043478260869,-1.25,-0.43972719298023777,0.43478260869565216
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,1,1,1.0,,,,
Mark 67,buyer_any,VELVETFRUIT_EXTRACT,100,tight,1,2,1.0,,,,
