buyer,seller,symbol,spread_regime,k,tape_day,fwd_same,baseline_mean,cell_n,residual
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,11.0,-0.30864197530864196,486,11.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,9.0,-0.6487603305785123,484,9.648760330578511
Mark 14,Mark 22,VEV_5200,wide,5,3,1.5,-0.24242424242424243,33,1.7424242424242424
Mark 14,Mark 22,VEV_5200,wide,20,3,-4.0,0.015151515151515152,33,-4.015151515151516
Mark 14,Mark 22,VEV_5200,wide,100,3,3.5,-0.09090909090909091,33,3.590909090909091
Mark 14,Mark 22,VEV_5300,tight,5,3,0.5,0.0,12,0.5
Mark 14,Mark 22,VEV_5300,tight,20,3,-2.5,0.08333333333333333,12,-2.5833333333333335
Mark 14,Mark 22,VEV_5300,tight,100,3,1.5,0.9583333333333334,12,0.5416666666666666
Mark 01,Mark 22,VEV_5400,wide,5,3,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,3,-1.0,0.039923954372623575,263,-1.0399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,3,0.0,0.0038461538461538464,260,-0.0038461538461538464
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,-1.0,0.02508361204013378,299,-1.0250836120401339
Mark 01,Mark 22,VEV_5500,wide,100,3,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,2.0,0.06418219461697723,483,1.9358178053830228
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,12.0,0.13043478260869565,483,11.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,9.0,0.7234927234927235,481,8.276507276507276
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-0.5,0.23694779116465864,249,-0.7369477911646587
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,3.5,-0.09839357429718876,249,3.5983935742971886
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,2.0,-0.6847389558232931,249,2.6847389558232932
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,-2.0,0.06418219461697723,483,-2.0641821946169774
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,-6.0,0.13043478260869565,483,-6.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,21.0,0.7234927234927235,481,20.276507276507278
Mark 22,Mark 55,VELVETFRUIT_EXTRACT,tight,5,3,-0.5,-1.3888888888888888,18,0.8888888888888888
Mark 22,Mark 55,VELVETFRUIT_EXTRACT,tight,20,3,-3.0,0.5277777777777778,18,-3.5277777777777777
Mark 22,Mark 55,VELVETFRUIT_EXTRACT,tight,100,3,-1.5,0.8888888888888888,18,-2.388888888888889
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,2.0,0.06418219461697723,483,1.9358178053830228
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,6.0,0.13043478260869565,483,5.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,15.0,0.7234927234927235,481,14.276507276507276
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,0.0,-0.10596026490066225,302,0.10596026490066225
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,0.0,-0.2947019867549669,302,0.2947019867549669
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-9.0,-1.3636363636363635,297,-7.636363636363637
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-2.0,-0.10596026490066225,302,-1.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,0.5,-0.2947019867549669,302,0.794701986754967
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-11.0,-1.3636363636363635,297,-9.636363636363637
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,3,-1.0,-0.10390946502057613,486,-0.8960905349794239
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,6.0,-0.30864197530864196,486,6.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,1.0,-0.6487603305785123,484,1.6487603305785123
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-1.5,0.23694779116465864,249,-1.7369477911646587
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,2.5,-0.09839357429718876,249,2.5983935742971886
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-11.5,-0.6847389558232931,249,-10.815261044176706
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,4.0,0.23694779116465864,249,3.7630522088353415
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,5.0,-0.09839357429718876,249,5.098393574297189
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-12.5,-0.6847389558232931,249,-11.815261044176706
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,1.0,-0.10596026490066225,302,1.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-1.0,-0.2947019867549669,302,-0.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-16.0,-1.3636363636363635,297,-14.636363636363637
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,3,-1.5,2.06,75,-3.56
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,3,-3.0,2.026666666666667,75,-5.026666666666667
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,3,-25.5,0.7266666666666667,75,-26.226666666666667
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-2.5,-0.10596026490066225,302,-2.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-4.0,-0.2947019867549669,302,-3.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-26.0,-1.3636363636363635,297,-24.636363636363637
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,3,-2.5,0.290625,320,-2.790625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,3,-2.5,0.553125,320,-3.053125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,3,-22.0,1.025236593059937,317,-23.025236593059937
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-3.0,0.23694779116465864,249,-3.2369477911646585
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-7.0,-0.09839357429718876,249,-6.901606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-19.0,-0.6847389558232931,249,-18.315261044176708
Mark 01,Mark 22,VEV_5300,wide,5,3,-1.0,-0.16666666666666666,108,-0.8333333333333334
Mark 01,Mark 22,VEV_5300,wide,20,3,-2.0,-0.18055555555555555,108,-1.8194444444444444
Mark 01,Mark 22,VEV_5300,wide,100,3,-4.0,-0.22429906542056074,107,-3.7757009345794392
Mark 01,Mark 22,VEV_5400,wide,5,3,-0.5,-0.013307984790874524,263,-0.4866920152091255
Mark 01,Mark 22,VEV_5400,wide,20,3,-0.5,0.039923954372623575,263,-0.5399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,3,-1.5,0.0038461538461538464,260,-1.5038461538461538
Mark 01,Mark 22,VEV_5500,wide,5,3,-0.5,-0.020066889632107024,299,-0.479933110367893
Mark 01,Mark 22,VEV_5500,wide,20,3,-1.0,0.02508361204013378,299,-1.0250836120401339
Mark 01,Mark 22,VEV_5500,wide,100,3,-1.0,-0.02356902356902357,297,-0.9764309764309764
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 49,Mark 22,VELVETFRUIT_EXTRACT,tight,5,3,-3.5,-1.875,12,-1.625
Mark 49,Mark 22,VELVETFRUIT_EXTRACT,tight,20,3,-6.5,-2.7083333333333335,12,-3.7916666666666665
Mark 49,Mark 22,VELVETFRUIT_EXTRACT,tight,100,3,-12.5,-3.3636363636363638,11,-9.136363636363637
Mark 01,Mark 22,VEV_5300,wide,5,3,0.0,-0.16666666666666666,108,0.16666666666666666
Mark 01,Mark 22,VEV_5300,wide,20,3,-1.0,-0.18055555555555555,108,-0.8194444444444444
Mark 01,Mark 22,VEV_5300,wide,100,3,-2.0,-0.22429906542056074,107,-1.7757009345794392
Mark 01,Mark 22,VEV_5400,wide,5,3,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,3,-0.5,0.039923954372623575,263,-0.5399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,3,-1.0,0.0038461538461538464,260,-1.0038461538461538
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,0.0,0.0189873417721519,237,-0.0189873417721519
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,0.0,0.06751054852320675,237,-0.06751054852320675
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,-3.0,-0.12447257383966245,237,-2.8755274261603376
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-1.5,-0.10596026490066225,302,-1.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-6.0,-0.2947019867549669,302,-5.7052980132450335
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-4.0,-1.3636363636363635,297,-2.6363636363636367
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,1.5,0.23694779116465864,249,1.2630522088353413
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-5.0,-0.09839357429718876,249,-4.901606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,-1.5,-0.6847389558232931,249,-0.8152610441767069
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,3,0.5,2.06,75,-1.56
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,3,-2.0,2.026666666666667,75,-4.026666666666667
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,3,-6.5,0.7266666666666667,75,-7.226666666666667
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,2.0,0.23694779116465864,249,1.7630522088353413
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,4.0,-0.09839357429718876,249,4.098393574297189
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,2.0,-0.6847389558232931,249,2.6847389558232932
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,4.0,0.0189873417721519,237,3.981012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,4.5,0.06751054852320675,237,4.432489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,6.0,-0.12447257383966245,237,6.124472573839663
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,3,0.0,-0.10390946502057613,486,0.10390946502057613
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,-15.0,-0.30864197530864196,486,-14.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,-19.0,-0.6487603305785123,484,-18.35123966942149
Mark 38,Mark 14,VEV_4000,tight,5,3,2.5,-0.30357142857142855,28,2.8035714285714284
Mark 38,Mark 14,VEV_4000,tight,20,3,-2.0,-0.7321428571428571,28,-1.2678571428571428
Mark 38,Mark 14,VEV_4000,tight,100,3,-0.5,-2.767857142857143,28,2.267857142857143
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,3,-1.0,0.290625,320,-1.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,3,1.0,0.553125,320,0.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,3,-4.0,1.025236593059937,317,-5.025236593059937
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,3.0,0.23694779116465864,249,2.7630522088353415
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,7.0,-0.09839357429718876,249,7.098393574297189
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,5.0,-0.6847389558232931,249,5.684738955823293
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,5,3,0.0,1.0,9,-1.0
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,20,3,-2.0,2.6666666666666665,9,-4.666666666666666
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,100,3,6.5,-2.5,9,9.0
Mark 14,Mark 38,VEV_4000,wide,5,3,0.0,-0.23529411764705882,204,0.23529411764705882
Mark 14,Mark 38,VEV_4000,wide,20,3,4.0,-0.31862745098039214,204,4.318627450980392
Mark 14,Mark 38,VEV_4000,wide,100,3,10.0,-0.3472906403940887,203,10.347290640394089
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,3,1.0,0.290625,320,0.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,3,-3.5,0.553125,320,-4.053125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,3,2.0,1.025236593059937,317,0.974763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,-3.0,0.06418219461697723,483,-3.0641821946169774
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,-13.0,0.13043478260869565,483,-13.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,-14.5,0.7234927234927235,481,-15.223492723492724
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,-3.5,0.0189873417721519,237,-3.518987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,-3.0,0.06751054852320675,237,-3.067510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,2.5,-0.12447257383966245,237,2.6244725738396624
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-2.5,-0.10596026490066225,302,-2.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,4.0,-0.2947019867549669,302,4.2947019867549665
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,2.0,-1.3636363636363635,297,3.3636363636363633
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,3,3.0,0.290625,320,2.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,3,3.5,0.553125,320,2.946875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,3,-2.5,1.025236593059937,317,-3.5252365930599368
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,3,-3.0,-0.10390946502057613,486,-2.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,-6.0,-0.30864197530864196,486,-5.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,-7.0,-0.6487603305785123,484,-6.351239669421488
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,5,3,0.5,1.0,9,-0.5
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,20,3,3.5,2.6666666666666665,9,0.8333333333333335
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,100,3,-4.5,-2.5,9,-2.0
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,-6.0,0.06418219461697723,483,-6.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,-1.0,0.13043478260869565,483,-1.1304347826086956
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,-14.0,0.7234927234927235,481,-14.723492723492724
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,5.0,0.06418219461697723,483,4.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,5.0,0.13043478260869565,483,4.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,-15.0,0.7234927234927235,481,-15.723492723492724
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,3,6.0,-0.10390946502057613,486,6.1039094650205765
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,4.0,-0.30864197530864196,486,4.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,-8.0,-0.6487603305785123,484,-7.351239669421488
Mark 01,Mark 22,VEV_5300,tight,5,3,0.0,-0.0625,24,0.0625
Mark 01,Mark 22,VEV_5300,tight,20,3,0.5,0.14583333333333334,24,0.35416666666666663
Mark 01,Mark 22,VEV_5300,tight,100,3,1.0,1.1458333333333333,24,-0.14583333333333326
Mark 01,Mark 22,VEV_5400,wide,5,3,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,3,0.0,0.039923954372623575,263,-0.039923954372623575
Mark 01,Mark 22,VEV_5400,wide,100,3,0.0,0.0038461538461538464,260,-0.0038461538461538464
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,1.0,-0.10596026490066225,302,1.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-3.0,-0.2947019867549669,302,-2.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,5.0,-1.3636363636363635,297,6.363636363636363
Mark 01,Mark 22,VEV_5300,tight,5,3,0.5,-0.0625,24,0.5625
Mark 01,Mark 22,VEV_5300,tight,20,3,-0.5,0.14583333333333334,24,-0.6458333333333334
Mark 01,Mark 22,VEV_5300,tight,100,3,1.5,1.1458333333333333,24,0.35416666666666674
Mark 01,Mark 22,VEV_5400,wide,5,3,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,3,0.0,0.039923954372623575,263,-0.039923954372623575
Mark 01,Mark 22,VEV_5400,wide,100,3,0.0,0.0038461538461538464,260,-0.0038461538461538464
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,-1.5,0.0189873417721519,237,-1.518987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,-3.5,0.06751054852320675,237,-3.567510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,4.5,-0.12447257383966245,237,4.624472573839663
Mark 14,Mark 38,VEV_4000,wide,5,3,1.5,-0.23529411764705882,204,1.7352941176470589
Mark 14,Mark 38,VEV_4000,wide,20,3,-2.5,-0.31862745098039214,204,-2.181372549019608
Mark 14,Mark 38,VEV_4000,wide,100,3,13.0,-0.3472906403940887,203,13.347290640394089
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,3,-1.5,-0.10596026490066225,302,-1.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,3,-3.0,-0.2947019867549669,302,-2.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,3,9.0,-1.3636363636363635,297,10.363636363636363
Mark 01,Mark 22,VEV_5300,wide,5,3,-0.5,-0.16666666666666666,108,-0.33333333333333337
Mark 01,Mark 22,VEV_5300,wide,20,3,-1.0,-0.18055555555555555,108,-0.8194444444444444
Mark 01,Mark 22,VEV_5300,wide,100,3,3.0,-0.22429906542056074,107,3.2242990654205608
Mark 01,Mark 22,VEV_5400,wide,5,3,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,3,-1.0,0.039923954372623575,263,-1.0399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,3,1.0,0.0038461538461538464,260,0.9961538461538462
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,0.5,-0.02356902356902357,297,0.5235690235690236
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,9.0,0.06418219461697723,483,8.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,-7.0,0.13043478260869565,483,-7.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,19.0,0.7234927234927235,481,18.276507276507278
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,-1.5,0.0189873417721519,237,-1.518987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,1.5,0.06751054852320675,237,1.4324894514767932
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,14.5,-0.12447257383966245,237,14.624472573839663
Mark 01,Mark 22,VEV_5300,tight,5,3,-0.5,-0.0625,24,-0.4375
Mark 01,Mark 22,VEV_5300,tight,20,3,0.5,0.14583333333333334,24,0.35416666666666663
Mark 01,Mark 22,VEV_5300,tight,100,3,4.5,1.1458333333333333,24,3.354166666666667
Mark 14,Mark 22,VEV_5400,wide,5,3,-0.5,-0.38461538461538464,13,-0.11538461538461536
Mark 14,Mark 22,VEV_5400,wide,20,3,0.0,-0.34615384615384615,13,0.34615384615384615
Mark 14,Mark 22,VEV_5400,wide,100,3,1.0,-0.8846153846153846,13,1.8846153846153846
Mark 01,Mark 22,VEV_5500,wide,5,3,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,3,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,3,1.0,-0.02356902356902357,297,1.0235690235690236
Mark 01,Mark 22,VEV_6000,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,3,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,3,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,3,0.0,0.0,314,0.0
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,3,1.0,-0.10390946502057613,486,1.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,3,2.0,-0.30864197530864196,486,2.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,3,18.0,-0.6487603305785123,484,18.64876033057851
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,3,3.0,0.0189873417721519,237,2.981012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,3,3.0,0.06751054852320675,237,2.932489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,3,9.5,-0.12447257383966245,237,9.624472573839663
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,3,3.0,0.06418219461697723,483,2.9358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,3,10.0,0.13043478260869565,483,9.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,3,28.0,0.7234927234927235,481,27.276507276507278
Mark 14,Mark 38,VEV_4000,tight,5,3,1.0,0.35714285714285715,28,0.6428571428571428
Mark 14,Mark 38,VEV_4000,tight,20,3,1.5,0.8392857142857143,28,0.6607142857142857
Mark 14,Mark 38,VEV_4000,tight,100,3,6.5,1.6428571428571428,28,4.857142857142858
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,3,-2.0,0.290625,320,-2.290625
