cross_target,name,role,symbol,k,spread_regime,burst,tape_day,n,mean,median,t_stat,frac_pos
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,5,wide,1,1,83,-0.024096385542168676,0.0,-0.11355775085993042,0.42168674698795183
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,5,wide,1,2,87,-0.06321839080459771,0.0,-0.2957340142497647,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,5,wide,1,3,117,0.1794871794871795,0.0,0.8983873059592378,0.47863247863247865
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,0,1,9,-1.2777777777777777,-3.0,-0.8136815083288087,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,0,2,7,0.42857142857142855,0.0,0.24722569302909878,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,1,1,83,-0.060240963855421686,0.0,-0.11788807584823247,0.4578313253012048
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,1,2,87,0.3275862068965517,0.0,0.7247929914299355,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,20,wide,1,3,117,0.7350427350427351,0.0,1.6749408484533246,0.48717948717948717
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,0,1,9,-0.2222222222222222,-4.0,-0.05175202908319946,0.4444444444444444
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,0,2,7,-4.357142857142857,-5.0,-1.7550777798277297,0.14285714285714285
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,1,1,83,-1.1204819277108433,-1.0,-1.0438952636208534,0.4457831325301205
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,1,2,86,0.36046511627906974,-0.25,0.3616338906488356,0.47674418604651164
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_5500,100,wide,1,3,116,1.4870689655172413,3.0,1.7640970782802943,0.6379310344827587
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,0,1,14,0.25,0.0,0.43586594633359194,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,0,2,8,-0.9375,-1.0,-1.5230192477004287,0.375
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,0,3,3,-0.5,0.0,-0.3110855084191276,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,1,1,84,-0.023809523809523808,0.0,-0.11356588741313506,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,1,2,87,-0.06321839080459771,0.0,-0.2957340142497647,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,5,wide,1,3,121,0.1446280991735537,0.0,0.7164373621778886,0.47107438016528924
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,0,1,14,-0.42857142857142855,-0.75,-0.37210420376762526,0.5
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,0,2,8,0.3125,-0.25,0.20753703754805078,0.375
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,1,1,84,-0.08333333333333333,-0.5,-0.16488291014627107,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,1,2,87,0.3275862068965517,0.0,0.7247929914299355,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,20,wide,1,3,121,0.5826446280991735,0.0,1.3110588886146897,0.4793388429752066
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,0,1,13,-1.4615384615384615,-5.0,-0.46772404389150096,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,0,2,8,-4.0625,-3.5,-1.872047582705561,0.125
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,1,1,84,-1.0595238095238095,-1.0,-0.9974227015098548,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,1,2,86,0.36046511627906974,-0.25,0.3616338906488356,0.47674418604651164
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6000,100,wide,1,3,120,1.3375,3.0,1.6263442070550826,0.625
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,0,1,14,0.25,0.0,0.43586594633359194,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,0,2,8,-0.9375,-1.0,-1.5230192477004287,0.375
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,0,3,3,-0.5,0.0,-0.3110855084191276,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,1,1,84,-0.023809523809523808,0.0,-0.11356588741313506,0.4166666666666667
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,1,2,87,-0.06321839080459771,0.0,-0.2957340142497647,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,5,wide,1,3,121,0.1446280991735537,0.0,0.7164373621778886,0.47107438016528924
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,0,1,14,-0.42857142857142855,-0.75,-0.37210420376762526,0.5
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,0,2,8,0.3125,-0.25,0.20753703754805078,0.375
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,0,3,3,0.16666666666666666,-1.5,0.08671099695241198,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,1,1,84,-0.08333333333333333,-0.5,-0.16488291014627107,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,1,2,87,0.3275862068965517,0.0,0.7247929914299355,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,20,wide,1,3,121,0.5826446280991735,0.0,1.3110588886146897,0.4793388429752066
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,0,1,13,-1.4615384615384615,-5.0,-0.46772404389150096,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,0,2,8,-4.0625,-3.5,-1.872047582705561,0.125
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,0,3,3,-1.3333333333333333,-2.0,-0.5714285714285714,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,1,1,84,-1.0595238095238095,-1.0,-0.9974227015098548,0.4523809523809524
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,1,2,86,0.36046511627906974,-0.25,0.3616338906488356,0.47674418604651164
VELVETFRUIT_EXTRACT,Mark 22,seller_any,VEV_6500,100,wide,1,3,120,1.3375,3.0,1.6263442070550826,0.625
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,1,9,-1.0,-1.0,-1.6483267673842683,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,2,13,-0.6153846153846154,-1.0,-1.0754657158757301,0.3076923076923077
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,tight,0,3,7,0.14285714285714285,0.0,0.22891427811495468,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,1,179,-0.21508379888268156,0.0,-1.285131529347861,0.4022346368715084
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,2,149,-0.087248322147651,0.0,-0.4980005235260134,0.4161073825503356
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,0,3,151,0.12251655629139073,0.0,0.7282918974261021,0.4503311258278146
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,2,3,-0.6666666666666666,-1.0,-1.109400392450458,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,5,wide,1,3,3,0.6666666666666666,0.0,0.28571428571428575,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,1,9,-1.2777777777777777,-3.5,-0.9489075465580898,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,2,13,-1.0,-2.0,-1.0215078369104984,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,tight,0,3,7,0.6428571428571429,0.0,0.6909462206020406,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,1,179,-0.36312849162011174,-1.0,-1.1855095878442128,0.4134078212290503
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,2,149,-0.020134228187919462,0.0,-0.05923309342825347,0.44966442953020136
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,0,3,151,-0.2913907284768212,-0.5,-0.8297009659034916,0.423841059602649
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,2,3,1.8333333333333333,1.5,1.0536089137432665,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,20,wide,1,3,3,0.0,-1.0,0.0,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,1,9,-6.666666666666667,-4.0,-2.2829205821413985,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,2,12,-3.4166666666666665,-3.5,-1.5740679581970545,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,tight,0,3,7,-0.9285714285714286,1.0,-0.23022977681152537,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,1,179,0.0,-0.5,0.0,0.46368715083798884
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,2,148,0.11148648648648649,0.0,0.1471787561963856,0.4797297297297297
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,0,3,150,-0.8566666666666667,-1.75,-1.1289517770634172,0.42
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,2,3,3.1666666666666665,3.0,1.9917411897716446,1.0
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,HYDROGEL_PACK,100,wide,1,3,3,-0.3333333333333333,1.0,-0.11250879009260238,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,tight,0,1,9,-0.05555555555555555,0.5,-0.06719131406833957,0.5555555555555556
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,tight,0,2,6,0.0,1.25,0.0,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,tight,0,3,13,0.7307692307692307,1.0,1.1084167243025325,0.6153846153846154
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,wide,0,1,63,-0.10317460317460317,0.0,-0.42056359086770484,0.4126984126984127
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,wide,0,2,58,0.4396551724137931,1.0,1.64192720176655,0.5862068965517241
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,5,wide,0,3,58,0.27586206896551724,0.0,1.1035518746801916,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,tight,0,1,9,-1.0,-1.5,-0.779483762953957,0.2222222222222222
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,tight,0,2,6,2.1666666666666665,1.5,0.9357604759733028,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,tight,0,3,13,-0.11538461538461539,1.0,-0.0876933108956854,0.5384615384615384
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,wide,0,1,62,-0.18548387096774194,0.0,-0.3419747809336069,0.43548387096774194
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,wide,0,2,57,0.9210526315789473,1.5,2.0668421805102826,0.6491228070175439
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,20,wide,0,3,58,0.35344827586206895,0.0,0.7189566929407157,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,tight,0,1,9,-1.8888888888888888,-1.5,-1.3825822549158162,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,tight,0,2,6,-0.3333333333333333,-1.25,-0.08899883189799696,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,tight,0,3,13,-3.3846153846153846,-4.5,-1.0316593699109282,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,wide,0,1,62,-0.43548387096774194,0.0,-0.40539503726964077,0.41935483870967744
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,wide,0,2,57,2.1228070175438596,2.5,2.036983738964133,0.6842105263157895
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4000,100,wide,0,3,56,-1.8214285714285714,-2.0,-1.4800452002391227,0.4107142857142857
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_4500,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5000,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5100,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5200,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5300,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5300,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buy_aggr,VEV_5300,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,1,9,-1.0,-1.0,-1.6483267673842683,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,2,13,-0.6153846153846154,-1.0,-1.0754657158757301,0.3076923076923077
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,tight,0,3,7,0.14285714285714285,0.0,0.22891427811495468,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,1,179,-0.21508379888268156,0.0,-1.285131529347861,0.4022346368715084
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,2,149,-0.087248322147651,0.0,-0.4980005235260134,0.4161073825503356
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,0,3,151,0.12251655629139073,0.0,0.7282918974261021,0.4503311258278146
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,2,3,-0.6666666666666666,-1.0,-1.109400392450458,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,5,wide,1,3,3,0.6666666666666666,0.0,0.28571428571428575,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,1,9,-1.2777777777777777,-3.5,-0.9489075465580898,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,2,13,-1.0,-2.0,-1.0215078369104984,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,tight,0,3,7,0.6428571428571429,0.0,0.6909462206020406,0.42857142857142855
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,1,179,-0.36312849162011174,-1.0,-1.1855095878442128,0.4134078212290503
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,2,149,-0.020134228187919462,0.0,-0.05923309342825347,0.44966442953020136
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,0,3,151,-0.2913907284768212,-0.5,-0.8297009659034916,0.423841059602649
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,2,3,1.8333333333333333,1.5,1.0536089137432665,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,20,wide,1,3,3,0.0,-1.0,0.0,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,1,9,-6.666666666666667,-4.0,-2.2829205821413985,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,2,12,-3.4166666666666665,-3.5,-1.5740679581970545,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,tight,0,3,7,-0.9285714285714286,1.0,-0.23022977681152537,0.5714285714285714
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,1,179,0.0,-0.5,0.0,0.46368715083798884
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,2,148,0.11148648648648649,0.0,0.1471787561963856,0.4797297297297297
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,0,3,150,-0.8566666666666667,-1.75,-1.1289517770634172,0.42
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,2,3,3.1666666666666665,3.0,1.9917411897716446,1.0
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,HYDROGEL_PACK,100,wide,1,3,3,-0.3333333333333333,1.0,-0.11250879009260238,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,tight,0,1,9,-0.05555555555555555,0.5,-0.06719131406833957,0.5555555555555556
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,tight,0,2,6,0.0,1.25,0.0,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,tight,0,3,13,0.7307692307692307,1.0,1.1084167243025325,0.6153846153846154
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,wide,0,1,63,-0.10317460317460317,0.0,-0.42056359086770484,0.4126984126984127
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,wide,0,2,58,0.4396551724137931,1.0,1.64192720176655,0.5862068965517241
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,5,wide,0,3,58,0.27586206896551724,0.0,1.1035518746801916,0.4827586206896552
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,tight,0,1,9,-1.0,-1.5,-0.779483762953957,0.2222222222222222
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,tight,0,2,6,2.1666666666666665,1.5,0.9357604759733028,0.6666666666666666
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,tight,0,3,13,-0.11538461538461539,1.0,-0.0876933108956854,0.5384615384615384
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,wide,0,1,62,-0.18548387096774194,0.0,-0.3419747809336069,0.43548387096774194
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,wide,0,2,57,0.9210526315789473,1.5,2.0668421805102826,0.6491228070175439
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,20,wide,0,3,58,0.35344827586206895,0.0,0.7189566929407157,0.41379310344827586
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,tight,0,1,9,-1.8888888888888888,-1.5,-1.3825822549158162,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,tight,0,2,6,-0.3333333333333333,-1.25,-0.08899883189799696,0.3333333333333333
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,tight,0,3,13,-3.3846153846153846,-4.5,-1.0316593699109282,0.38461538461538464
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,tight,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,wide,0,1,62,-0.43548387096774194,0.0,-0.40539503726964077,0.41935483870967744
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,wide,0,2,57,2.1228070175438596,2.5,2.036983738964133,0.6842105263157895
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4000,100,wide,0,3,56,-1.8214285714285714,-2.0,-1.4800452002391227,0.4107142857142857
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_4500,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,20,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,100,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5000,100,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5100,5,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5100,5,wide,1,1,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5100,20,tight,1,3,1,,,,
VELVETFRUIT_EXTRACT,Mark 38,buyer_any,VEV_5100,20,wide,1,1,1,,,,
