timestamp,buyer,seller,symbol,currency,price,quantity,day,aggressor_bucket,bbo_bid,bbo_ask,half_spread,spread,burst_n,burst,fwd_mid_k5,fwd_extract_k5,fwd_hydro_k5,fwd_mid_k20,fwd_extract_k20,fwd_hydro_k20,fwd_mid_k100,fwd_extract_k100,fwd_hydro_k100,session_tert,spread_bin
756900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,3,aggr_sell,5235.0,5240.0,2.5,5.0,1,0,0.5,0.5,-3.0,-4.5,-4.5,10.0,-4.5,-4.5,8.5,late,mid
757100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5240.0,6,3,aggr_buy,5235.0,5240.0,2.5,5.0,1,0,2.0,2.0,0.0,-4.5,-4.5,17.0,-6.0,-6.0,14.0,late,mid
758700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5238.0,8,3,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,-3.0,-3.0,3.0,-7.0,-7.0,1.0,0.0,0.0,-1.0,late,mid
759300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,8,3,aggr_sell,5229.0,5235.0,3.0,6.0,1,0,-3.0,-3.0,-4.0,-5.5,-5.5,-4.0,2.5,2.5,-1.0,late,mid
759500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5,3,aggr_sell,5226.0,5231.0,2.5,5.0,1,0,0.5,0.5,-7.0,-3.0,-3.0,-5.0,6.0,6.0,0.0,late,mid
759800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,6,3,aggr_buy,9964.0,9980.0,8.0,16.0,2,1,-5.0,1.5,-5.0,-2.0,-4.0,-2.0,6.0,4.5,6.0,late,wide
759800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,4,3,aggr_sell,5226.0,5232.0,3.0,6.0,2,1,1.5,1.5,-5.0,-4.0,-4.0,-2.0,4.5,4.5,6.0,late,mid
761200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,aggr_sell,5225.0,5230.0,2.5,5.0,1,0,-2.0,-2.0,0.0,-4.0,-4.0,7.0,8.0,8.0,11.0,late,mid
761400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5227.0,7,3,aggr_buy,5222.0,5227.0,2.5,5.0,1,0,-0.5,-0.5,-2.0,0.0,0.0,6.0,9.0,9.0,9.0,late,mid
762800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5,3,aggr_buy,5221.0,5226.0,2.5,5.0,1,0,0.0,0.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,late,mid
763700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,3,3,aggr_sell,5219.0,5224.0,2.5,5.0,1,0,5.0,5.0,8.0,7.0,7.0,0.0,7.0,7.0,0.0,late,mid
766900,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2,3,aggr_sell,6.0,7.0,0.5,1.0,4,1,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,late,tight
766900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,aggr_sell,1.0,2.0,0.5,1.0,4,1,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,late,tight
766900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,late,tight
766900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,late,tight
769000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,-1.0,-1.0,2.0,-1.0,-1.0,5.0,-3.0,-3.0,-8.0,late,mid
769200,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5234.0,9,3,aggr_buy,5233.0,5234.0,0.5,1.0,1,0,-1.0,-1.0,4.0,2.0,2.0,7.0,-2.0,-2.0,-9.0,late,tight
770100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9985.0,3,3,aggr_buy,9969.0,9985.0,8.0,16.0,1,0,1.0,2.0,1.0,3.0,-2.0,3.0,-16.0,3.0,-16.0,late,wide
771100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4,3,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,-2.5,-2.5,2.0,-6.0,-6.0,-7.0,0.5,0.5,-6.5,late,mid
771200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,-1.0,-1.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,late,mid
772800,Mark 38,Mark 14,VEV_4000,XIRECS,1238.0,3,3,aggr_buy,1227.0,1238.0,5.5,11.0,1,0,-3.5,1.5,-1.0,0.0,5.0,5.0,8.0,13.0,-7.0,late,mid
773400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5227.0,6,3,aggr_sell,5227.0,5232.0,2.5,5.0,1,0,1.0,1.0,-3.0,2.5,2.5,-7.0,15.0,15.0,-12.0,late,mid
776400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9967.0,6,3,aggr_sell,9967.0,9983.0,8.0,16.0,2,1,-8.0,-2.0,-8.0,-12.0,0.5,-12.0,-8.0,17.0,-8.0,late,wide
776400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,3,3,aggr_sell,5230.0,5235.0,2.5,5.0,2,1,-2.0,-2.0,-8.0,0.5,0.5,-12.0,17.0,17.0,-8.0,late,mid
776900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9975.0,4,3,aggr_buy,9959.0,9975.0,8.0,16.0,1,0,-2.0,-1.0,-2.0,-2.0,3.0,-2.0,-2.0,16.0,-2.0,late,wide
777100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,4,3,aggr_sell,5229.0,5231.0,1.0,2.0,1,0,-1.0,-1.0,-3.5,3.0,3.0,-1.5,18.0,18.0,-6.5,late,mid
777600,Mark 01,Mark 22,VEV_5200,XIRECS,69.0,5,3,aggr_sell,69.0,71.0,1.0,2.0,5,1,1.5,2.5,1.0,0.5,0.5,1.0,12.0,19.5,-2.0,late,mid
777600,Mark 14,Mark 22,VEV_5400,XIRECS,6.0,5,3,aggr_sell,6.0,7.0,0.5,1.0,5,1,0.0,2.5,1.0,0.0,0.5,1.0,2.0,19.5,-2.0,late,tight
777600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,aggr_sell,1.0,2.0,0.5,1.0,5,1,0.0,2.5,1.0,0.0,0.5,1.0,1.0,19.5,-2.0,late,tight
777600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,2.5,1.0,0.0,0.5,1.0,0.0,19.5,-2.0,late,tight
777600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,2.5,1.0,0.0,0.5,1.0,0.0,19.5,-2.0,late,tight
779300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,7,3,aggr_buy,5229.0,5234.0,2.5,5.0,1,0,-1.0,-1.0,-3.0,3.0,3.0,7.0,20.5,20.5,-2.0,late,mid
779900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,8,3,aggr_sell,5229.0,5230.0,0.5,1.0,1,0,6.0,6.0,-1.0,9.0,9.0,6.0,20.0,20.0,-5.0,late,tight
780000,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,1,3,aggr_sell,1223.0,1244.0,10.5,21.0,1,0,1.0,1.0,-1.5,4.0,4.0,6.5,15.0,13.5,-7.5,late,wide
780500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,3,aggr_buy,5232.0,5237.0,2.5,5.0,1,0,1.0,1.0,11.0,2.0,2.0,6.0,11.0,11.0,-2.0,late,mid
781600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,5,3,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,0.5,0.5,-2.0,7.0,7.0,-9.5,15.0,15.0,-14.5,late,mid
782500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,8,3,aggr_buy,5234.0,5239.0,2.5,5.0,1,0,6.5,6.5,3.0,6.0,6.0,2.0,14.0,14.0,-17.0,late,mid
783500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,8,3,aggr_buy,5240.0,5245.0,2.5,5.0,1,0,0.0,0.0,0.5,2.0,2.0,5.0,5.5,5.5,-8.0,late,mid
783800,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,9965.0,5,3,aggr_sell,9965.0,9973.0,4.0,8.0,1,0,-2.0,0.0,-2.0,3.0,4.0,3.0,-8.0,5.5,-8.0,late,mid
784100,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,3,3,aggr_sell,7.0,8.0,0.5,1.0,4,1,0.0,2.0,3.0,1.0,5.5,-4.0,1.0,6.5,-2.0,late,tight
784100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,3,3,aggr_sell,1.0,3.0,1.0,2.0,4,1,0.5,2.0,3.0,0.5,5.5,-4.0,0.5,6.5,-2.0,late,mid
784100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,2.0,3.0,0.0,5.5,-4.0,0.0,6.5,-2.0,late,tight
784100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,2.0,3.0,0.0,5.5,-4.0,0.0,6.5,-2.0,late,tight
785000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9978.0,3,3,aggr_buy,9962.0,9978.0,8.0,16.0,1,0,2.0,1.5,2.0,-5.0,3.5,-5.0,-2.0,4.0,-2.0,late,wide
785100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,3,aggr_buy,5240.0,5245.0,2.5,5.0,5,1,4.0,4.0,-1.5,5.5,5.5,-13.5,4.5,4.5,-8.5,late,mid
785100,Mark 01,Mark 22,VEV_5300,XIRECS,31.0,2,3,aggr_sell,31.0,32.0,0.5,1.0,5,1,1.5,4.0,-1.5,1.5,5.5,-13.5,1.5,4.5,-8.5,late,tight
785100,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,2,3,aggr_sell,7.0,8.0,0.5,1.0,5,1,0.5,4.0,-1.5,1.0,5.5,-13.5,1.0,4.5,-8.5,late,tight
785100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,4.0,-1.5,0.0,5.5,-13.5,0.0,4.5,-8.5,late,tight
785100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,4.0,-1.5,0.0,5.5,-13.5,0.0,4.5,-8.5,late,tight
785200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,3,aggr_sell,5240.0,5246.0,3.0,6.0,1,0,2.5,2.5,3.0,5.5,5.5,-7.0,4.5,4.5,-4.0,late,mid
786800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,5,3,aggr_sell,5244.0,5249.0,2.5,5.0,1,0,3.0,3.0,-3.5,8.5,8.5,-3.0,4.5,4.5,-6.0,late,mid
787700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,3,aggr_buy,5246.0,5252.0,3.0,6.0,1,0,-0.5,-0.5,-4.0,2.0,2.0,2.0,0.5,0.5,-17.0,late,mid
788300,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,3,aggr_sell,8.0,9.0,0.5,1.0,4,1,0.5,6.5,3.0,-0.5,-2.0,-1.0,0.0,1.0,-8.0,late,tight
788300,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,aggr_sell,2.0,3.0,0.5,1.0,4,1,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,late,tight
788300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,late,tight
788300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,late,tight
789300,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,1,3,aggr_sell,1241.0,1262.0,10.5,21.0,1,0,-1.0,-1.5,-2.0,-2.0,-2.5,-9.0,-3.0,-4.0,-2.0,late,wide
789500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9953.0,2,3,aggr_sell,9953.0,9969.0,8.0,16.0,1,0,-4.0,-5.5,-4.0,-5.0,-3.0,-5.0,2.0,-4.0,2.0,late,wide
791400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,5,3,aggr_sell,9948.0,9964.0,8.0,16.0,1,0,-3.0,0.0,-3.0,1.0,-3.0,1.0,21.0,-5.5,21.0,late,wide
791800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,5,3,aggr_buy,9947.0,9963.0,8.0,16.0,1,0,-1.0,-0.5,-1.0,6.0,-1.0,6.0,21.0,-3.0,21.0,late,wide
792400,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,3,3,aggr_buy,1239.0,1260.0,10.5,21.0,1,0,0.0,0.0,3.5,-2.0,-2.5,10.0,-1.0,-1.0,16.0,late,wide
792900,Mark 14,Mark 38,VEV_4000,XIRECS,1239.0,2,3,aggr_sell,1239.0,1260.0,10.5,21.0,1,0,-3.0,-3.0,-1.5,-3.0,-3.0,8.5,-3.0,-3.0,9.5,late,wide
793100,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,2,3,aggr_sell,32.0,34.0,1.0,2.0,4,1,0.0,1.5,7.0,0.0,1.0,11.0,0.5,3.5,10.0,late,mid
793100,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,aggr_sell,2.0,3.0,0.5,1.0,4,1,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,late,tight
793100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,late,tight
793100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,late,tight
793200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,6,3,aggr_sell,9948.0,9964.0,8.0,16.0,1,0,6.0,2.0,6.0,10.0,2.0,10.0,9.0,4.0,9.0,late,wide
793700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5250.0,8,3,aggr_buy,5245.0,5250.0,2.5,5.0,1,0,0.0,0.0,4.5,0.0,0.0,3.0,3.0,3.0,0.0,late,mid
795000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9960.0,4,3,aggr_sell,9960.0,9976.0,8.0,16.0,1,0,-2.0,-1.5,-2.0,-12.5,4.5,-12.5,-4.5,10.0,-4.5,late,wide
797100,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,3,3,aggr_sell,1240.0,1261.0,10.5,21.0,1,0,-1.0,0.5,-6.0,-2.0,-1.5,10.0,10.0,10.5,15.0,late,wide
797600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9955.0,2,3,aggr_buy,9939.0,9955.0,8.0,16.0,1,0,4.0,-3.0,4.0,15.0,-1.0,15.0,19.0,8.5,19.0,late,wide
801400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,3,aggr_buy,5241.0,5247.0,3.0,6.0,1,0,4.5,4.5,0.0,6.5,6.5,-14.0,18.5,18.5,-15.0,late,mid
801700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9983.0,2,3,aggr_buy,9967.0,9983.0,8.0,16.0,1,0,1.0,2.0,1.0,-13.0,4.0,-13.0,-14.0,17.0,-14.0,late,wide
802100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9984.0,6,3,aggr_buy,9968.0,9984.0,8.0,16.0,1,0,-1.0,-2.5,-1.0,-18.0,1.5,-18.0,-6.0,14.0,-6.0,late,wide
804500,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,2,3,aggr_sell,1242.0,1263.0,10.5,21.0,1,0,4.0,5.0,4.5,9.0,9.5,12.0,13.0,13.5,-2.0,late,wide
804700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,4,3,aggr_sell,9956.0,9972.0,8.0,16.0,1,0,0.0,4.5,0.0,6.0,8.5,6.0,-7.0,11.5,-7.0,late,wide
804800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,3,aggr_sell,5251.0,5257.0,3.0,6.0,1,0,4.5,4.5,0.0,4.0,4.0,5.0,8.5,8.5,-8.0,late,mid
805800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9959.0,3,3,aggr_sell,9959.0,9975.0,8.0,16.0,1,0,4.5,1.0,4.5,-2.0,-3.0,-2.0,-7.0,-3.0,-7.0,late,wide
807000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5264.0,7,3,aggr_buy,5259.0,5264.0,2.5,5.0,1,0,-2.0,-2.0,-5.0,-4.0,-4.0,5.0,-5.0,-5.0,-18.0,late,mid
807100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,6,3,aggr_buy,5258.0,5263.0,2.5,5.0,1,0,-1.5,-1.5,-2.0,-1.5,-1.5,5.0,-3.0,-3.0,-12.0,late,mid
807400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,5,3,aggr_buy,5257.0,5262.0,2.5,5.0,5,1,0.0,0.0,-3.0,2.0,2.0,7.0,-2.0,-2.0,-15.0,late,mid
807400,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,2,3,aggr_sell,9.0,10.0,0.5,1.0,5,1,0.0,0.0,-3.0,0.5,2.0,7.0,0.0,-2.0,-15.0,late,tight
807400,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,aggr_sell,2.0,3.0,0.5,1.0,5,1,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,late,tight
807400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,late,tight
807400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,late,tight
809100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,3,aggr_buy,5256.0,5262.0,3.0,6.0,1,0,3.5,3.5,6.0,2.5,2.5,-11.0,-7.5,-7.5,-7.0,late,mid
810000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,4,3,aggr_sell,5258.0,5264.0,3.0,6.0,1,0,-3.5,-3.5,-4.0,3.5,3.5,-7.0,-9.5,-9.5,-10.0,late,mid
810500,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5259.0,10,3,aggr_buy,5257.0,5258.0,0.5,1.0,2,1,5.0,5.0,-6.0,7.0,7.0,-5.0,-4.0,-4.0,-7.0,late,tight
810500,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5258.0,2,3,aggr_buy,5257.0,5258.0,0.5,1.0,2,1,5.0,5.0,-6.0,7.0,7.0,-5.0,-4.0,-4.0,-7.0,late,tight
811100,Mark 38,Mark 14,VEV_4000,XIRECS,1272.0,2,3,aggr_buy,1251.0,1272.0,10.5,21.0,1,0,3.0,3.0,0.0,6.0,6.0,-3.0,-7.0,-7.0,1.0,late,wide
812400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,4,3,aggr_sell,5261.0,5267.0,3.0,6.0,1,0,3.5,3.5,-2.0,2.5,2.5,-10.0,-12.0,-12.0,-3.0,late,mid
812600,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,2,3,aggr_sell,1254.0,1275.0,10.5,21.0,1,0,3.0,4.5,-1.5,0.5,1.5,-4.5,-12.0,-10.5,6.5,late,wide
812800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9955.0,2,3,aggr_sell,9955.0,9971.0,8.0,16.0,1,0,-2.0,0.5,-2.0,-6.0,-4.5,-6.0,4.0,-16.0,4.0,late,wide
813400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,3,aggr_sell,5265.0,5271.0,3.0,6.0,1,0,-0.5,-0.5,-1.0,-7.0,-7.0,3.0,-20.5,-20.5,12.0,late,mid
813500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,6,3,aggr_sell,9951.0,9967.0,8.0,16.0,1,0,0.0,0.0,0.0,0.0,-7.0,0.0,12.0,-20.0,12.0,late,wide
813800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5272.0,4,3,aggr_buy,5267.0,5272.0,2.5,5.0,1,0,-2.5,-2.5,0.0,-11.0,-11.0,2.0,-24.0,-24.0,13.0,late,mid
816100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,3,aggr_sell,5255.0,5257.0,1.0,2.0,1,0,0.5,0.5,-8.0,1.5,1.5,-5.0,-7.5,-7.5,5.0,late,mid
816300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,2,3,aggr_buy,9956.0,9972.0,8.0,16.0,1,0,-8.0,-2.0,-8.0,-5.0,-2.5,-5.0,3.0,-8.0,3.0,late,wide
816500,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,1,3,aggr_sell,1246.0,1267.0,10.5,21.0,1,0,0.0,0.0,-9.0,-2.0,-2.0,-1.0,-8.0,-8.0,4.0,late,wide
816700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,3,aggr_buy,9947.0,9963.0,8.0,16.0,1,0,-1.5,0.5,-1.5,12.0,-4.0,12.0,12.0,-8.0,12.0,late,wide
820200,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,5,3,aggr_sell,34.0,36.0,1.0,2.0,5,1,0.0,1.0,1.0,-0.5,0.0,1.0,-4.0,-9.0,27.0,late,mid
820200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,5,3,aggr_sell,8.0,9.0,0.5,1.0,5,1,0.5,1.0,1.0,0.0,0.0,1.0,-1.0,-9.0,27.0,late,tight
820200,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,3,aggr_sell,2.0,3.0,0.5,1.0,5,1,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-9.0,27.0,late,tight
820200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-9.0,27.0,late,tight
820200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-9.0,27.0,late,tight
823700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,6,3,aggr_buy,5243.0,5248.0,2.5,5.0,1,0,-1.0,-1.0,-5.0,3.0,3.0,-2.0,-4.5,-4.5,40.0,late,mid
826200,Mark 14,Mark 22,VEV_5200,XIRECS,81.0,5,3,aggr_sell,81.0,83.0,1.0,2.0,5,1,-0.5,1.5,-1.0,-0.5,2.0,13.0,-9.0,-11.5,45.0,late,mid
826200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,5,3,aggr_sell,8.0,9.0,0.5,1.0,5,1,0.0,1.5,-1.0,0.0,2.0,13.0,-2.0,-11.5,45.0,late,tight
826200,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,3,aggr_sell,2.0,3.0,0.5,1.0,5,1,-0.5,1.5,-1.0,0.0,2.0,13.0,-1.0,-11.5,45.0,late,tight
826200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,1.5,-1.0,0.0,2.0,13.0,0.0,-11.5,45.0,late,tight
826200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,1.5,-1.0,0.0,2.0,13.0,0.0,-11.5,45.0,late,tight
828200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,3,aggr_sell,5246.0,5252.0,3.0,6.0,1,0,-2.5,-2.5,3.0,-5.5,-5.5,11.0,-9.0,-9.0,39.0,late,mid
828300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,5,3,aggr_sell,9974.0,9990.0,8.0,16.0,1,0,2.0,-4.0,2.0,12.0,-6.0,12.0,42.0,-10.0,42.0,late,wide
829000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,6,3,aggr_sell,5242.0,5247.0,2.5,5.0,1,0,1.0,1.0,4.0,-3.5,-3.5,18.0,-3.0,-3.0,34.0,late,mid
832500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,4,3,aggr_buy,5240.0,5245.0,2.5,5.0,1,0,-3.0,-3.0,2.0,-5.0,-5.0,11.0,-5.0,-5.0,21.0,late,mid
833000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,3,aggr_sell,5237.0,5242.0,2.5,5.0,1,0,3.0,3.0,4.0,-2.0,-2.0,0.0,0.0,0.0,16.0,late,mid
834400,Mark 14,Mark 22,VEV_5200,XIRECS,75.0,5,3,aggr_sell,75.0,77.0,1.0,2.0,6,1,-2.0,-4.0,-8.0,-2.0,-4.0,-8.0,0.5,0.5,6.0,late,mid
834400,Mark 01,Mark 22,VEV_5300,XIRECS,29.0,5,3,aggr_sell,29.0,31.0,1.0,2.0,6,1,-1.0,-4.0,-8.0,-1.5,-4.0,-8.0,0.0,0.5,6.0,late,mid
834400,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,3,aggr_sell,7.0,8.0,0.5,1.0,6,1,-1.0,-4.0,-8.0,-1.0,-4.0,-8.0,0.0,0.5,6.0,late,tight
834400,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,aggr_sell,1.0,2.0,0.5,1.0,6,1,0.0,-4.0,-8.0,0.0,-4.0,-8.0,0.0,0.5,6.0,late,tight
834400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,aggr_sell,0.0,1.0,0.5,1.0,6,1,0.0,-4.0,-8.0,0.0,-4.0,-8.0,0.0,0.5,6.0,late,tight
