timestamp;true_fv;side;depth_slot;price;volume;offset_fv;offset_rf;offset_int;cross_label
78500;10007.0732421875;ask;2;10018;27;10.9267578125;11;11;ask_passive
78600;10007.1015625000;bid;1;9999;15;-8.1015625000;-8;-8;bid_passive
78600;10007.1015625000;ask;1;10015;15;7.8984375000;8;8;ask_passive
78600;10007.1015625000;ask;2;10018;21;10.8984375000;11;11;ask_passive
78700;10007.0283203125;bid;1;9997;26;-10.0283203125;-10;-10;bid_passive
78700;10007.0283203125;ask;1;10018;26;10.9716796875;11;11;ask_passive
78800;10007.0458984375;bid;1;9999;14;-8.0458984375;-8;-8;bid_passive
78800;10007.0458984375;bid;2;9997;26;-10.0458984375;-10;-10;bid_passive
78800;10007.0458984375;ask;1;10018;26;10.9541015625;11;11;ask_passive
78900;10006.7070312500;bid;1;9999;13;-7.7070312500;-8;-8;bid_passive
78900;10006.7070312500;ask;1;10015;13;8.2929687500;8;8;ask_passive
78900;10006.7070312500;ask;2;10017;24;10.2929687500;10;10;ask_passive
79000;10006.6484375000;bid;1;10004;5;-2.6484375000;-3;-3;bid_passive
79000;10006.6484375000;bid;2;9999;11;-7.6484375000;-8;-8;bid_passive
79000;10006.6484375000;bid;3;9996;30;-10.6484375000;-11;-11;bid_passive
79000;10006.6484375000;ask;1;10015;11;8.3515625000;8;8;ask_passive
79000;10006.6484375000;ask;2;10017;30;10.3515625000;10;10;ask_passive
79100;10006.7460937500;bid;1;9999;11;-7.7460937500;-8;-8;bid_passive
79100;10006.7460937500;ask;1;10015;11;8.2539062500;8;8;ask_passive
79100;10006.7460937500;ask;2;10017;22;10.2539062500;10;10;ask_passive
79200;10007.1054687500;bid;1;9997;22;-10.1054687500;-10;-10;bid_passive
79200;10007.1054687500;ask;1;10018;22;10.8945312500;11;11;ask_passive
79300;10007.6289062500;bid;1;9997;24;-10.6289062500;-11;-11;bid_passive
79300;10007.6289062500;ask;1;10016;13;8.3710937500;8;8;ask_passive
79300;10007.6289062500;ask;2;10018;24;10.3710937500;10;10;ask_passive
79400;10007.7685546875;bid;1;10000;10;-7.7685546875;-8;-8;bid_passive
79400;10007.7685546875;bid;2;9997;28;-10.7685546875;-11;-11;bid_passive
79400;10007.7685546875;ask;1;10016;10;8.2314453125;8;8;ask_passive
79400;10007.7685546875;ask;2;10018;28;10.2314453125;10;10;ask_passive
79500;10007.3740234375;bid;1;9999;15;-8.3740234375;-8;-8;bid_passive
79500;10007.3740234375;bid;2;9997;25;-10.3740234375;-10;-10;bid_passive
79500;10007.3740234375;ask;1;10015;15;7.6259765625;8;8;ask_passive
79500;10007.3740234375;ask;2;10018;25;10.6259765625;11;11;ask_passive
79600;10006.8603515625;bid;1;9996;24;-10.8603515625;-11;-11;bid_passive
79600;10006.8603515625;ask;1;10015;10;8.1396484375;8;8;ask_passive
79700;10006.8095703125;bid;1;9999;13;-7.8095703125;-8;-8;bid_passive
79700;10006.8095703125;bid;2;9996;25;-10.8095703125;-11;-11;bid_passive
79700;10006.8095703125;ask;1;10015;13;8.1904296875;8;8;ask_passive
79700;10006.8095703125;ask;2;10017;25;10.1904296875;10;10;ask_passive
79800;10006.6386718750;bid;1;9999;11;-7.6386718750;-8;-8;bid_passive
79800;10006.6386718750;bid;2;9996;23;-10.6386718750;-11;-11;bid_passive
79800;10006.6386718750;ask;1;10015;11;8.3613281250;8;8;ask_passive
79800;10006.6386718750;ask;2;10017;23;10.3613281250;10;10;ask_passive
79900;10006.8330078125;bid;1;9999;10;-7.8330078125;-8;-8;bid_passive
79900;10006.8330078125;bid;2;9996;24;-10.8330078125;-11;-11;bid_passive
79900;10006.8330078125;ask;1;10015;10;8.1669921875;8;8;ask_passive
79900;10006.8330078125;ask;2;10017;24;10.1669921875;10;10;ask_passive
80000;10007.3476562500;bid;1;9999;11;-8.3476562500;-8;-8;bid_passive
80000;10007.3476562500;ask;1;10015;11;7.6523437500;8;8;ask_passive
80000;10007.3476562500;ask;2;10018;23;10.6523437500;11;11;ask_passive
80100;10008.0556640625;bid;1;10000;12;-8.0556640625;-8;-8;bid_passive
80100;10008.0556640625;bid;2;9998;29;-10.0556640625;-10;-10;bid_passive
80100;10008.0556640625;ask;1;10016;12;7.9443359375;8;8;ask_passive
80100;10008.0556640625;ask;2;10019;29;10.9443359375;11;11;ask_passive
80200;10007.7773437500;bid;1;10000;15;-7.7773437500;-8;-8;bid_passive
80200;10007.7773437500;bid;2;9997;26;-10.7773437500;-11;-11;bid_passive
80200;10007.7773437500;ask;1;10016;15;8.2226562500;8;8;ask_passive
80200;10007.7773437500;ask;2;10018;26;10.2226562500;10;10;ask_passive
80300;10007.4121093750;bid;1;10009;4;1.5878906250;2;2;bid_cross
80300;10007.4121093750;bid;2;9999;14;-8.4121093750;-8;-8;bid_passive
80300;10007.4121093750;bid;3;9997;28;-10.4121093750;-10;-10;bid_passive
80300;10007.4121093750;ask;1;10015;14;7.5878906250;8;8;ask_passive
80300;10007.4121093750;ask;2;10018;28;10.5878906250;11;11;ask_passive
80400;10007.5097656250;bid;1;10000;14;-7.5097656250;-8;-8;bid_passive
80400;10007.5097656250;bid;2;9997;30;-10.5097656250;-11;-11;bid_passive
80400;10007.5097656250;ask;1;10005;8;-2.5097656250;-3;-3;ask_cross
80400;10007.5097656250;ask;2;10016;14;8.4902343750;8;8;ask_passive
80400;10007.5097656250;ask;3;10018;30;10.4902343750;10;10;ask_passive
80500;10008.1679687500;ask;1;10019;23;10.8320312500;11;11;ask_passive
80600;10008.0214843750;bid;1;10000;14;-8.0214843750;-8;-8;bid_passive
80600;10008.0214843750;bid;2;9998;22;-10.0214843750;-10;-10;bid_passive
80600;10008.0214843750;ask;1;10016;14;7.9785156250;8;8;ask_passive
80700;10008.2792968750;bid;1;10000;14;-8.2792968750;-8;-8;bid_passive
80700;10008.2792968750;bid;2;9998;25;-10.2792968750;-10;-10;bid_passive
80800;10007.9462890625;bid;1;10000;10;-7.9462890625;-8;-8;bid_passive
80800;10007.9462890625;ask;1;10016;10;8.0537109375;8;8;ask_passive
80800;10007.9462890625;ask;2;10018;30;10.0537109375;10;10;ask_passive
80900;10007.5566406250;bid;1;10000;15;-7.5566406250;-8;-8;bid_passive
80900;10007.5566406250;bid;2;9997;30;-10.5566406250;-11;-11;bid_passive
80900;10007.5566406250;ask;1;10016;15;8.4433593750;8;8;ask_passive
81000;10007.7031250000;bid;1;10000;11;-7.7031250000;-8;-8;bid_passive
81000;10007.7031250000;bid;2;9997;24;-10.7031250000;-11;-11;bid_passive
81100;10007.4970703125;bid;1;9999;10;-8.4970703125;-8;-8;bid_passive
81100;10007.4970703125;bid;2;9997;29;-10.4970703125;-10;-10;bid_passive
81100;10007.4970703125;ask;1;10016;10;8.5029296875;9;9;ask_passive
81100;10007.4970703125;ask;2;10018;29;10.5029296875;11;11;ask_passive
81200;10007.9804687500;bid;1;10000;13;-7.9804687500;-8;-8;bid_passive
81200;10007.9804687500;bid;2;9997;20;-10.9804687500;-11;-11;bid_passive
81200;10007.9804687500;ask;1;10016;13;8.0195312500;8;8;ask_passive
81200;10007.9804687500;ask;2;10018;20;10.0195312500;10;10;ask_passive
81300;10007.3974609375;bid;1;9999;11;-8.3974609375;-8;-8;bid_passive
81300;10007.3974609375;ask;1;10018;23;10.6025390625;11;11;ask_passive
81400;10007.6748046875;bid;1;10000;15;-7.6748046875;-8;-8;bid_passive
81400;10007.6748046875;bid;2;9997;24;-10.6748046875;-11;-11;bid_passive
81400;10007.6748046875;ask;1;10016;15;8.3251953125;8;8;ask_passive
81400;10007.6748046875;ask;2;10018;24;10.3251953125;10;10;ask_passive
81500;10007.2695312500;bid;1;9999;10;-8.2695312500;-8;-8;bid_passive
81500;10007.2695312500;bid;2;9997;28;-10.2695312500;-10;-10;bid_passive
81500;10007.2695312500;ask;1;10015;10;7.7304687500;8;8;ask_passive
81500;10007.2695312500;ask;2;10018;28;10.7304687500;11;11;ask_passive
81600;10007.2841796875;bid;1;9997;26;-10.2841796875;-10;-10;bid_passive
81600;10007.2841796875;ask;1;10015;10;7.7158203125;8;8;ask_passive
81600;10007.2841796875;ask;2;10018;26;10.7158203125;11;11;ask_passive
81700;10007.6699218750;ask;1;10016;14;8.3300781250;8;8;ask_passive
81700;10007.6699218750;ask;2;10018;29;10.3300781250;10;10;ask_passive
81800;10007.0126953125;bid;1;9997;22;-10.0126953125;-10;-10;bid_passive
81800;10007.0126953125;ask;1;10015;13;7.9873046875;8;8;ask_passive
81800;10007.0126953125;ask;2;10018;22;10.9873046875;11;11;ask_passive
81900;10006.6826171875;bid;1;9999;15;-7.6826171875;-8;-8;bid_passive
81900;10006.6826171875;bid;2;9996;23;-10.6826171875;-11;-11;bid_passive
81900;10006.6826171875;ask;1;10015;15;8.3173828125;8;8;ask_passive
81900;10006.6826171875;ask;2;10017;23;10.3173828125;10;10;ask_passive
82000;10006.7294921875;bid;1;9996;29;-10.7294921875;-11;-11;bid_passive
82000;10006.7294921875;ask;1;10015;15;8.2705078125;8;8;ask_passive
82000;10006.7294921875;ask;2;10017;29;10.2705078125;10;10;ask_passive
82100;10006.7714843750;bid;1;9999;11;-7.7714843750;-8;-8;bid_passive
82100;10006.7714843750;bid;2;9996;27;-10.7714843750;-11;-11;bid_passive
82100;10006.7714843750;ask;1;10015;11;8.2285156250;8;8;ask_passive
82100;10006.7714843750;ask;2;10017;27;10.2285156250;10;10;ask_passive
82200;10007.4443359375;bid;1;9999;15;-8.4443359375;-8;-8;bid_passive
82200;10007.4443359375;bid;2;9997;21;-10.4443359375;-10;-10;bid_passive
82200;10007.4443359375;ask;1;10015;15;7.5556640625;8;8;ask_passive
82200;10007.4443359375;ask;2;10018;21;10.5556640625;11;11;ask_passive
82400;10007.4072265625;bid;1;9997;20;-10.4072265625;-10;-10;bid_passive
82400;10007.4072265625;ask;1;10015;12;7.5927734375;8;8;ask_passive
82400;10007.4072265625;ask;2;10018;20;10.5927734375;11;11;ask_passive
82500;10007.1806640625;bid;1;9999;13;-8.1806640625;-8;-8;bid_passive
82500;10007.1806640625;bid;2;9997;28;-10.1806640625;-10;-10;bid_passive
82500;10007.1806640625;ask;1;10015;13;7.8193359375;8;8;ask_passive
82500;10007.1806640625;ask;2;10018;28;10.8193359375;11;11;ask_passive
82600;10006.5810546875;bid;1;9999;14;-7.5810546875;-8;-8;bid_passive
82600;10006.5810546875;bid;2;9996;28;-10.5810546875;-11;-11;bid_passive
82600;10006.5810546875;ask;1;10015;14;8.4189453125;8;8;ask_passive
82700;10006.8789062500;bid;1;9999;15;-7.8789062500;-8;-8;bid_passive
82700;10006.8789062500;bid;2;9996;26;-10.8789062500;-11;-11;bid_passive
82700;10006.8789062500;ask;1;10017;26;10.1210937500;10;10;ask_passive
82800;10006.6982421875;bid;1;9996;20;-10.6982421875;-11;-11;bid_passive
82800;10006.6982421875;ask;1;10015;14;8.3017578125;8;8;ask_passive
82800;10006.6982421875;ask;2;10017;20;10.3017578125;10;10;ask_passive
82900;10006.9716796875;bid;1;9999;15;-7.9716796875;-8;-8;bid_passive
82900;10006.9716796875;bid;2;9996;25;-10.9716796875;-11;-11;bid_passive
82900;10006.9716796875;ask;1;10015;15;8.0283203125;8;8;ask_passive
82900;10006.9716796875;ask;2;10017;25;10.0283203125;10;10;ask_passive
83000;10007.1894531250;bid;1;9999;14;-8.1894531250;-8;-8;bid_passive
83000;10007.1894531250;ask;1;10015;14;7.8105468750;8;8;ask_passive
83000;10007.1894531250;ask;2;10018;27;10.8105468750;11;11;ask_passive
83100;10007.0937500000;bid;1;9999;10;-8.0937500000;-8;-8;bid_passive
83100;10007.0937500000;bid;2;9997;22;-10.0937500000;-10;-10;bid_passive
83100;10007.0937500000;ask;1;10018;22;10.9062500000;11;11;ask_passive
83200;10006.9667968750;bid;1;9999;10;-7.9667968750;-8;-8;bid_passive
83200;10006.9667968750;ask;1;10015;10;8.0332031250;8;8;ask_passive
83300;10006.9160156250;bid;1;9999;10;-7.9160156250;-8;-8;bid_passive
83300;10006.9160156250;bid;2;9996;28;-10.9160156250;-11;-11;bid_passive
83300;10006.9160156250;ask;1;10015;10;8.0839843750;8;8;ask_passive
83400;10007.2636718750;bid;1;9999;11;-8.2636718750;-8;-8;bid_passive
83400;10007.2636718750;ask;1;10015;11;7.7363281250;8;8;ask_passive
83400;10007.2636718750;ask;2;10018;20;10.7363281250;11;11;ask_passive
83500;10007.9296875000;bid;1;10000;15;-7.9296875000;-8;-8;bid_passive
83500;10007.9296875000;bid;2;9997;28;-10.9296875000;-11;-11;bid_passive
83500;10007.9296875000;ask;1;10016;15;8.0703125000;8;8;ask_passive
83500;10007.9296875000;ask;2;10018;28;10.0703125000;10;10;ask_passive
83600;10007.5869140625;bid;1;10005;2;-2.5869140625;-3;-3;bid_passive
83600;10007.5869140625;bid;2;10000;12;-7.5869140625;-8;-8;bid_passive
83600;10007.5869140625;bid;3;9997;28;-10.5869140625;-11;-11;bid_passive
83600;10007.5869140625;ask;1;10016;12;8.4130859375;8;8;ask_passive
83600;10007.5869140625;ask;2;10018;28;10.4130859375;10;10;ask_passive
83700;10007.3759765625;bid;1;9999;15;-8.3759765625;-8;-8;bid_passive
83700;10007.3759765625;bid;2;9997;24;-10.3759765625;-10;-10;bid_passive
83700;10007.3759765625;ask;1;10015;15;7.6240234375;8;8;ask_passive
83800;10006.9511718750;bid;1;9999;11;-7.9511718750;-8;-8;bid_passive
83800;10006.9511718750;bid;2;9996;29;-10.9511718750;-11;-11;bid_passive
83800;10006.9511718750;ask;1;10015;11;8.0488281250;8;8;ask_passive
83800;10006.9511718750;ask;2;10017;29;10.0488281250;10;10;ask_passive
83900;10006.8955078125;bid;1;9999;13;-7.8955078125;-8;-8;bid_passive
83900;10006.8955078125;bid;2;9996;25;-10.8955078125;-11;-11;bid_passive
83900;10006.8955078125;ask;1;10015;13;8.1044921875;8;8;ask_passive
83900;10006.8955078125;ask;2;10017;25;10.1044921875;10;10;ask_passive
84000;10006.2763671875;bid;1;9996;23;-10.2763671875;-10;-10;bid_passive
84000;10006.2763671875;ask;1;10014;15;7.7236328125;8;8;ask_passive
84000;10006.2763671875;ask;2;10017;23;10.7236328125;11;11;ask_passive
84100;10005.7421875000;bid;1;9998;14;-7.7421875000;-8;-8;bid_passive
84100;10005.7421875000;bid;2;9995;24;-10.7421875000;-11;-11;bid_passive
84100;10005.7421875000;ask;1;10016;24;10.2578125000;10;10;ask_passive
84200;10005.3896484375;bid;1;9997;13;-8.3896484375;-8;-8;bid_passive
84200;10005.3896484375;bid;2;9995;27;-10.3896484375;-10;-10;bid_passive
84200;10005.3896484375;ask;1;10013;13;7.6103515625;8;8;ask_passive
84300;10005.6220703125;bid;1;9998;12;-7.6220703125;-8;-8;bid_passive
84300;10005.6220703125;ask;1;10016;25;10.3779296875;10;10;ask_passive
84400;10004.9970703125;bid;1;10002;2;-2.9970703125;-3;-3;bid_passive
84400;10004.9970703125;bid;2;9997;14;-7.9970703125;-8;-8;bid_passive
84400;10004.9970703125;bid;3;9994;29;-10.9970703125;-11;-11;bid_passive
84400;10004.9970703125;ask;1;10013;14;8.0029296875;8;8;ask_passive
84500;10004.1376953125;bid;1;9996;13;-8.1376953125;-8;-8;bid_passive
84500;10004.1376953125;bid;2;9994;29;-10.1376953125;-10;-10;bid_passive
84500;10004.1376953125;ask;1;10012;13;7.8623046875;8;8;ask_passive
84500;10004.1376953125;ask;2;10015;29;10.8623046875;11;11;ask_passive
84600;10004.0263671875;bid;1;9996;14;-8.0263671875;-8;-8;bid_passive
84600;10004.0263671875;bid;2;9994;28;-10.0263671875;-10;-10;bid_passive
84600;10004.0263671875;ask;1;10015;28;10.9736328125;11;11;ask_passive
84700;10004.0107421875;bid;1;9996;15;-8.0107421875;-8;-8;bid_passive
84700;10004.0107421875;ask;1;10012;15;7.9892578125;8;8;ask_passive
84700;10004.0107421875;ask;2;10015;20;10.9892578125;11;11;ask_passive
84800;10004.2021484375;bid;1;9994;22;-10.2021484375;-10;-10;bid_passive
84800;10004.2021484375;ask;1;10012;11;7.7978515625;8;8;ask_passive
84800;10004.2021484375;ask;2;10015;22;10.7978515625;11;11;ask_passive
84900;10003.7773437500;bid;1;9996;11;-7.7773437500;-8;-8;bid_passive
84900;10003.7773437500;bid;2;9993;21;-10.7773437500;-11;-11;bid_passive
84900;10003.7773437500;ask;1;10012;11;8.2226562500;8;8;ask_passive
84900;10003.7773437500;ask;2;10014;21;10.2226562500;10;10;ask_passive
85000;10003.3681640625;bid;1;9995;12;-8.3681640625;-8;-8;bid_passive
85000;10003.3681640625;ask;1;10011;12;7.6318359375;8;8;ask_passive
85100;10003.3730468750;bid;1;9995;13;-8.3730468750;-8;-8;bid_passive
85100;10003.3730468750;bid;2;9993;23;-10.3730468750;-10;-10;bid_passive
85100;10003.3730468750;ask;1;10011;13;7.6269531250;8;8;ask_passive
85100;10003.3730468750;ask;2;10014;23;10.6269531250;11;11;ask_passive
85200;10003.5517578125;bid;1;9996;12;-7.5517578125;-8;-8;bid_passive
85200;10003.5517578125;ask;1;10012;12;8.4482421875;8;8;ask_passive
85200;10003.5517578125;ask;2;10014;21;10.4482421875;10;10;ask_passive
85300;10003.9628906250;bid;1;9996;14;-7.9628906250;-8;-8;bid_passive
85300;10003.9628906250;ask;1;10012;14;8.0371093750;8;8;ask_passive
85300;10003.9628906250;ask;2;10014;29;10.0371093750;10;10;ask_passive
85400;10004.0898437500;bid;1;9996;10;-8.0898437500;-8;-8;bid_passive
85400;10004.0898437500;bid;2;9994;22;-10.0898437500;-10;-10;bid_passive
85400;10004.0898437500;ask;1;10015;22;10.9101562500;11;11;ask_passive
85500;10003.5029296875;bid;1;9996;11;-7.5029296875;-8;-8;bid_passive
85500;10003.5029296875;bid;2;9993;30;-10.5029296875;-11;-11;bid_passive
85500;10003.5029296875;ask;1;10012;11;8.4970703125;8;8;ask_passive
85500;10003.5029296875;ask;2;10014;30;10.4970703125;10;10;ask_passive
85600;10003.2597656250;bid;1;9995;14;-8.2597656250;-8;-8;bid_passive
85600;10003.2597656250;bid;2;9993;29;-10.2597656250;-10;-10;bid_passive
85600;10003.2597656250;ask;1;10011;14;7.7402343750;8;8;ask_passive
85600;10003.2597656250;ask;2;10014;29;10.7402343750;11;11;ask_passive
85700;10003.2910156250;bid;1;9995;14;-8.2910156250;-8;-8;bid_passive
85700;10003.2910156250;ask;1;10001;8;-2.2910156250;-2;-2;ask_cross
85700;10003.2910156250;ask;2;10011;14;7.7089843750;8;8;ask_passive
85700;10003.2910156250;ask;3;10014;22;10.7089843750;11;11;ask_passive
85800;10003.2792968750;bid;1;9995;15;-8.2792968750;-8;-8;bid_passive
85800;10003.2792968750;bid;2;9993;28;-10.2792968750;-10;-10;bid_passive
85800;10003.2792968750;ask;1;10011;15;7.7207031250;8;8;ask_passive
85800;10003.2792968750;ask;2;10014;28;10.7207031250;11;11;ask_passive
85900;10003.1279296875;bid;1;9995;14;-8.1279296875;-8;-8;bid_passive
85900;10003.1279296875;bid;2;9993;20;-10.1279296875;-10;-10;bid_passive
85900;10003.1279296875;ask;1;10011;14;7.8720703125;8;8;ask_passive
86000;10002.5039062500;bid;1;9995;12;-7.5039062500;-8;-8;bid_passive
86000;10002.5039062500;bid;2;9992;29;-10.5039062500;-11;-11;bid_passive
86000;10002.5039062500;ask;1;10011;12;8.4960937500;8;8;ask_passive
86000;10002.5039062500;ask;2;10013;29;10.4960937500;10;10;ask_passive
86100;10002.7412109375;bid;1;9995;12;-7.7412109375;-8;-8;bid_passive
86100;10002.7412109375;ask;1;10013;21;10.2587890625;10;10;ask_passive
86200;10002.6796875000;bid;1;9995;14;-7.6796875000;-8;-8;bid_passive
86200;10002.6796875000;ask;1;10011;14;8.3203125000;8;8;ask_passive
86200;10002.6796875000;ask;2;10013;25;10.3203125000;10;10;ask_passive
86300;10002.6064453125;bid;1;9995;13;-7.6064453125;-8;-8;bid_passive
86300;10002.6064453125;bid;2;9992;24;-10.6064453125;-11;-11;bid_passive
86300;10002.6064453125;ask;1;10011;13;8.3935546875;8;8;ask_passive
86300;10002.6064453125;ask;2;10013;24;10.3935546875;10;10;ask_passive
86400;10002.3476562500;bid;1;9992;22;-10.3476562500;-10;-10;bid_passive
86400;10002.3476562500;ask;1;10010;11;7.6523437500;8;8;ask_passive
86500;10002.5449218750;bid;1;9995;13;-7.5449218750;-8;-8;bid_passive
86500;10002.5449218750;ask;1;10011;13;8.4550781250;8;8;ask_passive
86600;10002.6679687500;bid;1;9995;10;-7.6679687500;-8;-8;bid_passive
86600;10002.6679687500;bid;2;9992;21;-10.6679687500;-11;-11;bid_passive
86600;10002.6679687500;ask;1;10013;21;10.3320312500;10;10;ask_passive
86700;10002.6523437500;bid;1;9992;25;-10.6523437500;-11;-11;bid_passive
86700;10002.6523437500;ask;1;10011;15;8.3476562500;8;8;ask_passive
86700;10002.6523437500;ask;2;10013;25;10.3476562500;10;10;ask_passive
86800;10002.7548828125;bid;1;9995;14;-7.7548828125;-8;-8;bid_passive
86800;10002.7548828125;bid;2;9992;28;-10.7548828125;-11;-11;bid_passive
86800;10002.7548828125;ask;1;10013;28;10.2451171875;10;10;ask_passive
86900;10002.1210937500;bid;1;9994;11;-8.1210937500;-8;-8;bid_passive
86900;10002.1210937500;bid;2;9992;24;-10.1210937500;-10;-10;bid_passive
86900;10002.1210937500;ask;1;10010;11;7.8789062500;8;8;ask_passive
86900;10002.1210937500;ask;2;10013;24;10.8789062500;11;11;ask_passive
87000;10002.2021484375;bid;1;9994;14;-8.2021484375;-8;-8;bid_passive
87000;10002.2021484375;bid;2;9992;25;-10.2021484375;-10;-10;bid_passive
87000;10002.2021484375;ask;1;10010;14;7.7978515625;8;8;ask_passive
87000;10002.2021484375;ask;2;10013;25;10.7978515625;11;11;ask_passive
87100;10001.7333984375;bid;1;9994;12;-7.7333984375;-8;-8;bid_passive
87100;10001.7333984375;bid;2;9991;23;-10.7333984375;-11;-11;bid_passive
87100;10001.7333984375;ask;1;10010;12;8.2666015625;8;8;ask_passive
87100;10001.7333984375;ask;2;10012;23;10.2666015625;10;10;ask_passive
87200;10001.4853515625;bid;1;9993;11;-8.4853515625;-8;-8;bid_passive
87200;10001.4853515625;bid;2;9991;24;-10.4853515625;-10;-10;bid_passive
87200;10001.4853515625;ask;1;10012;24;10.5146484375;11;11;ask_passive
87300;10002.0146484375;bid;1;9992;28;-10.0146484375;-10;-10;bid_passive
87300;10002.0146484375;ask;1;10010;12;7.9853515625;8;8;ask_passive
87300;10002.0146484375;ask;2;10013;28;10.9853515625;11;11;ask_passive
87400;10001.7861328125;bid;1;9994;10;-7.7861328125;-8;-8;bid_passive
87400;10001.7861328125;ask;1;10010;10;8.2138671875;8;8;ask_passive
87400;10001.7861328125;ask;2;10012;22;10.2138671875;10;10;ask_passive
87500;10001.5537109375;bid;1;9991;26;-10.5537109375;-11;-11;bid_passive
87500;10001.5537109375;ask;1;10012;26;10.4462890625;10;10;ask_passive
87600;10001.8007812500;bid;1;9999;5;-2.8007812500;-3;-3;bid_passive
87600;10001.8007812500;bid;2;9991;25;-10.8007812500;-11;-11;bid_passive
87600;10001.8007812500;ask;1;10012;25;10.1992187500;10;10;ask_passive
87700;10001.7187500000;bid;1;9994;10;-7.7187500000;-8;-8;bid_passive
87700;10001.7187500000;ask;1;10012;22;10.2812500000;10;10;ask_passive
87800;10001.2958984375;bid;1;9993;10;-8.2958984375;-8;-8;bid_passive
87800;10001.2958984375;bid;2;9991;22;-10.2958984375;-10;-10;bid_passive
87800;10001.2958984375;ask;1;10009;10;7.7041015625;8;8;ask_passive
87800;10001.2958984375;ask;2;10012;22;10.7041015625;11;11;ask_passive
87900;10001.3876953125;ask;1;10009;10;7.6123046875;8;8;ask_passive
87900;10001.3876953125;ask;2;10012;23;10.6123046875;11;11;ask_passive
88000;10001.9755859375;bid;1;9994;13;-7.9755859375;-8;-8;bid_passive
88000;10001.9755859375;bid;2;9991;26;-10.9755859375;-11;-11;bid_passive
88000;10001.9755859375;ask;1;10010;13;8.0244140625;8;8;ask_passive
88000;10001.9755859375;ask;2;10012;26;10.0244140625;10;10;ask_passive
88100;10002.0800781250;bid;1;9994;11;-8.0800781250;-8;-8;bid_passive
88100;10002.0800781250;bid;2;9992;25;-10.0800781250;-10;-10;bid_passive
88200;10001.9843750000;bid;1;9994;15;-7.9843750000;-8;-8;bid_passive
88200;10001.9843750000;bid;2;9991;20;-10.9843750000;-11;-11;bid_passive
88200;10001.9843750000;ask;1;10010;15;8.0156250000;8;8;ask_passive
88200;10001.9843750000;ask;2;10012;20;10.0156250000;10;10;ask_passive
88300;10001.6718750000;bid;1;9994;15;-7.6718750000;-8;-8;bid_passive
88300;10001.6718750000;bid;2;9991;27;-10.6718750000;-11;-11;bid_passive
88300;10001.6718750000;ask;1;10010;15;8.3281250000;8;8;ask_passive
88300;10001.6718750000;ask;2;10012;27;10.3281250000;10;10;ask_passive
88400;10002.0312500000;bid;1;9994;12;-8.0312500000;-8;-8;bid_passive
88400;10002.0312500000;bid;2;9992;25;-10.0312500000;-10;-10;bid_passive
88400;10002.0312500000;ask;1;10010;12;7.9687500000;8;8;ask_passive
88400;10002.0312500000;ask;2;10013;25;10.9687500000;11;11;ask_passive
88500;10001.9619140625;bid;1;9994;15;-7.9619140625;-8;-8;bid_passive
88500;10001.9619140625;bid;2;9991;24;-10.9619140625;-11;-11;bid_passive
88500;10001.9619140625;ask;1;10010;15;8.0380859375;8;8;ask_passive
88500;10001.9619140625;ask;2;10012;24;10.0380859375;10;10;ask_passive
88600;10002.1728515625;bid;1;9994;12;-8.1728515625;-8;-8;bid_passive
88600;10002.1728515625;bid;2;9992;26;-10.1728515625;-10;-10;bid_passive
88600;10002.1728515625;ask;1;10010;12;7.8271484375;8;8;ask_passive
88600;10002.1728515625;ask;2;10013;26;10.8271484375;11;11;ask_passive
88700;10002.8603515625;bid;1;9995;14;-7.8603515625;-8;-8;bid_passive
88700;10002.8603515625;ask;1;10011;14;8.1396484375;8;8;ask_passive
88700;10002.8603515625;ask;2;10013;20;10.1396484375;10;10;ask_passive
88800;10002.6396484375;bid;1;9995;11;-7.6396484375;-8;-8;bid_passive
88800;10002.6396484375;bid;2;9992;22;-10.6396484375;-11;-11;bid_passive
88800;10002.6396484375;ask;1;10011;11;8.3603515625;8;8;ask_passive
88800;10002.6396484375;ask;2;10013;22;10.3603515625;10;10;ask_passive
88900;10002.5585937500;bid;1;9992;25;-10.5585937500;-11;-11;bid_passive
88900;10002.5585937500;ask;1;10011;15;8.4414062500;8;8;ask_passive
88900;10002.5585937500;ask;2;10013;25;10.4414062500;10;10;ask_passive
89000;10002.3505859375;bid;1;9994;13;-8.3505859375;-8;-8;bid_passive
89000;10002.3505859375;bid;2;9992;21;-10.3505859375;-10;-10;bid_passive
89000;10002.3505859375;ask;1;10004;3;1.6494140625;2;2;ask_passive
89000;10002.3505859375;ask;2;10010;13;7.6494140625;8;8;ask_passive
89000;10002.3505859375;ask;3;10013;21;10.6494140625;11;11;ask_passive
89100;10002.8066406250;bid;1;9992;30;-10.8066406250;-11;-11;bid_passive
89100;10002.8066406250;ask;1;10011;10;8.1933593750;8;8;ask_passive
89100;10002.8066406250;ask;2;10013;30;10.1933593750;10;10;ask_passive
89200;10002.5009765625;bid;1;9994;12;-8.5009765625;-9;-9;bid_passive
89200;10002.5009765625;ask;1;10011;12;8.4990234375;8;8;ask_passive
89200;10002.5009765625;ask;2;10013;26;10.4990234375;10;10;ask_passive
89300;10002.2919921875;bid;1;9994;14;-8.2919921875;-8;-8;bid_passive
89300;10002.2919921875;bid;2;9992;25;-10.2919921875;-10;-10;bid_passive
89300;10002.2919921875;ask;1;10010;14;7.7080078125;8;8;ask_passive
