timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex,cell_n,cell_mean_fwd20,resid20
686800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,3,VELVETFRUIT_EXTRACT,5246.5,5244,5249,5,buy_aggr,mid,h16_23,Mark 55,buyer,-1.0,-1.0,-4.0,-4.0,4.0,4.0,328,0.5746951219512195,-4.574695121951219
687600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,3,3,VELVETFRUIT_EXTRACT,5246.5,5244,5249,5,sell_aggr,mid,h16_23,Mark 55,seller,-2.0,-2.0,-5.0,-5.0,5.5,5.5,302,-0.2947019867549669,-4.7052980132450335
688300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,3,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,sell_aggr,mid,h16_23,Mark 55,seller,0.0,0.0,-2.0,-2.0,6.0,6.0,249,-0.09839357429718876,-1.9016064257028114
688400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,6,3,HYDROGEL_PACK,9954.0,9946,9962,16,sell_aggr,wide,h16_23,Mark 38,seller,-1.0,-1.0,3.0,0.0,13.0,5.5,496,0.23387096774193547,2.7661290322580645
689300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4,3,VELVETFRUIT_EXTRACT,5240.5,5238,5243,5,sell_aggr,mid,h16_23,Mark 55,seller,0.0,0.0,2.5,2.5,4.5,4.5,302,-0.2947019867549669,2.794701986754967
689900,Mark 01,Mark 22,VEV_5300,XIRECS,30.0,5,3,VEV_5300,31.0,30,32,2,sell_aggr,tight,h16_23,Mark 22,seller,1.0,4.0,1.0,4.5,2.0,7.5,132,-0.12121212121212122,1.121212121212121
689900,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,3,VEV_5400,8.0,7,9,2,sell_aggr,tight,h16_23,Mark 22,seller,0.5,4.0,0.5,4.5,0.5,7.5,263,0.039923954372623575,0.4600760456273764
689900,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.0,4.5,0.0,7.5,299,0.02508361204013378,-0.02508361204013378
689900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.0,4.5,0.0,7.5,317,0.0,0.0
689900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.0,4.5,0.0,7.5,317,0.0,0.0
690000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,3,VELVETFRUIT_EXTRACT,5240.5,5238,5243,5,sell_aggr,mid,h16_23,Mark 55,seller,4.0,4.0,4.0,4.0,7.0,7.0,249,-0.09839357429718876,4.098393574297189
692900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,2,3,HYDROGEL_PACK,9954.0,9946,9962,16,sell_aggr,wide,h16_23,Mark 38,seller,0.0,-1.0,7.0,4.0,1.0,-1.0,496,0.23387096774193547,6.766129032258065
694500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9971.0,5,3,HYDROGEL_PACK,9963.0,9955,9971,16,buy_aggr,wide,h16_23,Mark 38,buyer,-1.0,4.0,13.0,3.0,-14.0,0.0,507,-0.3530571992110454,13.353057199211046
698600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9958.0,2,3,HYDROGEL_PACK,9962.0,9958,9966,8,sell_aggr,wide,h16_23,Mark 38,seller,6.0,-1.0,9.0,-5.0,-5.0,5.0,496,0.23387096774193547,8.766129032258064
699000,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,1,3,VEV_4000,1245.5,1235,1256,21,sell_aggr,wide,h16_23,Mark 38,seller,3.0,3.0,1.0,-1.0,7.5,7.5,232,-0.1788793103448276,1.1788793103448276
699400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9962.0,4,3,HYDROGEL_PACK,9970.0,9962,9978,16,sell_aggr,wide,h16_23,Mark 38,seller,0.0,0.0,0.0,-1.0,-15.5,9.5,496,0.23387096774193547,-0.23387096774193547
699400,Mark 14,Mark 22,VEV_5200,XIRECS,80.0,4,3,VEV_5200,81.0,80,82,2,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,-0.5,-1.0,6.5,9.5,33,0.015151515151515152,-0.5151515151515151
699400,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,4,3,VEV_5300,33.0,32,34,2,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,-1.0,-1.0,3.0,9.5,132,-0.12121212121212122,-0.8787878787878788
699400,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,3,VEV_5400,8.5,8,9,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,-1.0,1.5,9.5,263,0.039923954372623575,-0.039923954372623575
699400,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,-1.0,0.0,9.5,299,0.02508361204013378,-0.02508361204013378
699400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,-1.0,0.0,9.5,317,0.0,0.0
699400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.0,0.0,-1.0,0.0,9.5,317,0.0,0.0
700300,Mark 14,Mark 22,VEV_5300,XIRECS,32.0,4,3,VEV_5300,32.5,32,33,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,-0.5,0.0,4.5,12.0,29,-0.2413793103448276,-0.2586206896551724
700300,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,3,VEV_5400,8.5,8,9,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,0.0,2.0,12.0,263,0.039923954372623575,-0.039923954372623575
700300,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,0.0,0.0,12.0,299,0.02508361204013378,-0.02508361204013378
700300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,0.0,0.0,12.0,317,0.0,0.0
700300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,0.5,0.0,0.0,0.0,12.0,317,0.0,0.0
700600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5243.0,14,3,VELVETFRUIT_EXTRACT,5242.5,5242,5243,1,buy_aggr,tight,h16_23,Mark 67,buyer,4.5,4.5,3.0,3.0,18.0,18.0,89,1.6348314606741574,1.3651685393258426
701000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5245.0,9,3,VELVETFRUIT_EXTRACT,5244.5,5244,5245,1,buy_aggr,tight,h16_23,Mark 67,buyer,0.0,0.0,0.0,0.0,17.0,17.0,89,1.6348314606741574,-1.6348314606741574
702400,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,2,3,VEV_4000,1244.5,1234,1255,21,buy_aggr,wide,h16_23,Mark 38,buyer,0.0,0.0,1.0,1.0,18.0,18.0,207,0.18840579710144928,0.8115942028985508
702500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,3,VELVETFRUIT_EXTRACT,5244.5,5242,5247,5,buy_aggr,mid,h16_23,Mark 55,buyer,0.0,0.0,1.0,1.0,19.0,19.0,328,0.5746951219512195,0.4253048780487805
705400,Mark 14,Mark 22,VEV_5200,XIRECS,80.0,2,3,VEV_5200,81.0,80,82,2,sell_aggr,tight,h16_23,Mark 22,seller,-1.0,-2.0,0.5,0.0,8.5,12.5,33,0.015151515151515152,0.48484848484848486
705400,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,2,3,VEV_5300,32.5,32,33,1,sell_aggr,tight,h16_23,Mark 22,seller,-0.5,-2.0,0.5,0.0,5.0,12.5,132,-0.12121212121212122,0.6212121212121212
705400,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,3,VEV_5400,8.5,8,9,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,0.0,2.0,12.5,263,0.039923954372623575,-0.039923954372623575
705400,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,0.0,0.0,12.5,299,0.02508361204013378,-0.02508361204013378
705400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,0.0,0.0,12.5,317,0.0,0.0
705400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,-2.0,0.0,0.0,0.0,12.5,317,0.0,0.0
707000,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,1,3,VEV_4000,1244.5,1234,1255,21,sell_aggr,wide,h16_23,Mark 38,seller,2.5,2.5,8.5,8.5,14.0,14.0,232,-0.1788793103448276,8.678879310344827
707500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,3,VELVETFRUIT_EXTRACT,5247.0,5244,5250,6,sell_aggr,mid,h16_23,Mark 55,seller,3.5,3.5,9.5,9.5,14.5,14.5,249,-0.09839357429718876,9.598393574297189
707800,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5247.0,14,3,VELVETFRUIT_EXTRACT,5246.5,5246,5247,1,buy_aggr,tight,h16_23,Mark 67,buyer,7.0,7.0,10.0,10.0,14.5,14.5,89,1.6348314606741574,8.365168539325843
708400,Mark 38,Mark 14,VEV_4000,XIRECS,1267.0,1,3,VEV_4000,1256.5,1246,1267,21,buy_aggr,wide,h16_23,Mark 38,buyer,-4.0,-4.0,3.5,3.5,1.5,1.5,207,0.18840579710144928,3.3115942028985508
708800,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,5,3,VEV_5300,35.0,34,36,2,sell_aggr,tight,h16_23,Mark 22,seller,1.0,4.0,4.0,11.0,3.0,7.5,132,-0.12121212121212122,4.121212121212121
708800,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,5,3,VEV_5400,9.5,9,10,1,sell_aggr,tight,h16_23,Mark 22,seller,0.5,4.0,1.0,11.0,1.0,7.5,263,0.039923954372623575,0.9600760456273765
708800,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,5,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.5,11.0,0.0,7.5,299,0.02508361204013378,0.47491638795986624
708800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.0,11.0,0.0,7.5,317,0.0,0.0
708800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h16_23,Mark 22,seller,0.0,4.0,0.0,11.0,0.0,7.5,317,0.0,0.0
711300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,7,3,VELVETFRUIT_EXTRACT,5263.0,5260,5266,6,buy_aggr,mid,h16_23,Mark 55,buyer,0.5,0.5,-3.5,-3.5,-1.5,-1.5,244,0.006147540983606557,-3.5061475409836067
713700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9970.0,3,3,HYDROGEL_PACK,9962.0,9954,9970,16,buy_aggr,wide,h16_23,Mark 38,buyer,3.0,0.0,-4.0,-1.0,-14.0,-4.0,507,-0.3530571992110454,-3.6469428007889544
714200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,4,3,HYDROGEL_PACK,9965.0,9957,9973,16,buy_aggr,wide,h16_23,Mark 38,buyer,-3.0,1.0,-7.0,-2.0,-12.0,-7.0,507,-0.3530571992110454,-6.646942800788954
714400,Mark 38,Mark 14,VEV_4000,XIRECS,1272.0,1,3,VEV_4000,1261.5,1251,1272,21,buy_aggr,wide,h16_23,Mark 38,buyer,6.5,1.5,-3.0,-3.0,-8.0,-8.0,207,0.18840579710144928,-3.1884057971014492
715600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,3,3,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h16_23,Mark 55,buyer,1.0,1.0,2.0,2.0,-6.0,-6.0,328,0.5746951219512195,1.4253048780487805
718600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5257.0,12,3,VELVETFRUIT_EXTRACT,5256.5,5256,5257,1,buy_aggr,tight,h16_23,Mark 67,buyer,3.0,3.0,1.0,1.0,0.0,0.0,89,1.6348314606741574,-0.6348314606741574
719500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9941.0,6,3,HYDROGEL_PACK,9949.0,9941,9957,16,sell_aggr,wide,h16_23,Mark 38,seller,4.0,-2.5,5.0,2.0,4.0,0.0,496,0.23387096774193547,4.766129032258065
720000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5258.0,8,3,VELVETFRUIT_EXTRACT,5257.0,5256,5258,2,buy_aggr,tight,h0_7,Mark 67,buyer,0.5,0.5,1.0,1.0,1.0,1.0,89,1.6348314606741574,-0.6348314606741574
720500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9969.0,2,3,HYDROGEL_PACK,9961.0,9953,9969,16,buy_aggr,wide,h0_7,Mark 38,buyer,-2.0,2.0,-8.0,-2.0,-8.0,-4.0,507,-0.3530571992110454,-7.646942800788954
723100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,0.0,0.0,-5.0,-5.0,328,0.5746951219512195,-0.5746951219512195
723700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,3,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,sell_aggr,mid,h0_7,Mark 55,seller,-3.0,-3.0,-6.0,-6.0,-7.0,-7.0,302,-0.2947019867549669,-5.7052980132450335
726100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,5,3,VELVETFRUIT_EXTRACT,5256.0,5253,5259,6,buy_aggr,mid,h0_7,Mark 55,buyer,-0.5,-0.5,0.0,0.0,-11.5,-11.5,244,0.006147540983606557,-0.006147540983606557
726300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h0_7,Mark 55,buyer,-1.0,-1.0,-1.0,-1.0,-12.0,-12.0,328,0.5746951219512195,-1.5746951219512195
726500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,3,VELVETFRUIT_EXTRACT,5255.5,5253,5258,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.5,0.5,1.0,1.0,-11.0,-11.0,328,0.5746951219512195,0.4253048780487805
726600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,3,VELVETFRUIT_EXTRACT,5255.5,5253,5258,5,sell_aggr,mid,h0_7,Mark 55,seller,1.0,1.0,1.0,1.0,-12.0,-12.0,302,-0.2947019867549669,1.294701986754967
727000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,3,3,VELVETFRUIT_EXTRACT,5256.0,5253,5259,6,buy_aggr,mid,h0_7,Mark 55,buyer,0.5,0.5,0.5,0.5,-13.5,-13.5,244,0.006147540983606557,0.49385245901639346
727700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9964.0,4,3,HYDROGEL_PACK,9956.0,9948,9964,16,buy_aggr,wide,h0_7,Mark 38,buyer,-3.0,2.0,-8.0,5.0,3.0,-13.5,507,-0.3530571992110454,-7.646942800788954
728200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,3,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.5,0.5,-1.0,-1.0,-17.0,-17.0,328,0.5746951219512195,-1.5746951219512195
728400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9960.0,2,3,HYDROGEL_PACK,9952.0,9944,9960,16,buy_aggr,wide,h0_7,Mark 38,buyer,-5.0,-0.5,0.5,-4.0,7.0,-16.5,507,-0.3530571992110454,0.8530571992110454
728500,Mark 14,Mark 22,VEV_5300,XIRECS,36.0,2,3,VEV_5300,36.5,36,37,1,sell_aggr,tight,h0_7,Mark 22,seller,0.5,0.0,-1.5,-3.0,-5.5,-16.0,29,-0.2413793103448276,-1.2586206896551724
728500,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,2,3,VEV_5400,9.5,9,10,1,sell_aggr,tight,h0_7,Mark 22,seller,0.5,0.0,0.0,-3.0,-2.0,-16.0,263,0.039923954372623575,-0.039923954372623575
728500,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,-0.5,-16.0,299,0.02508361204013378,-0.02508361204013378
728500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,0.0,-16.0,317,0.0,0.0
728500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,0.0,-16.0,317,0.0,0.0
729000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,6,3,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,sell_aggr,mid,h0_7,Mark 55,seller,3.0,3.0,-4.0,-4.0,-14.0,-14.0,302,-0.2947019867549669,-3.705298013245033
730000,Mark 01,Mark 22,VEV_5300,XIRECS,36.0,2,3,VEV_5300,37.0,36,38,2,sell_aggr,tight,h0_7,Mark 22,seller,-2.0,-4.5,-3.0,-9.5,-5.0,-15.0,132,-0.12121212121212122,-2.878787878787879
730000,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,2,3,VEV_5400,10.0,9,11,2,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-4.5,-1.5,-9.5,-2.0,-15.0,263,0.039923954372623575,-1.5399239543726235
730000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,VEV_5500,2.5,2,3,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-4.5,0.0,-9.5,0.0,-15.0,299,0.02508361204013378,-0.02508361204013378
730000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-4.5,0.0,-9.5,0.0,-15.0,317,0.0,0.0
730000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-4.5,0.0,-9.5,0.0,-15.0,317,0.0,0.0
730900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9960.0,6,3,HYDROGEL_PACK,9952.5,9945,9960,15,buy_aggr,wide,h0_7,Mark 38,buyer,-0.5,-2.0,-1.5,-0.5,2.5,-13.0,507,-0.3530571992110454,-1.1469428007889546
731400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,4,3,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,2.0,2.0,-11.5,-11.5,302,-0.2947019867549669,2.294701986754967
732900,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,1,3,VEV_4000,1250.5,1240,1261,21,buy_aggr,wide,h0_7,Mark 38,buyer,1.0,0.5,0.0,-0.5,-9.5,-10.0,207,0.18840579710144928,-0.18840579710144928
733000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,4,3,HYDROGEL_PACK,9953.0,9945,9961,16,sell_aggr,wide,h0_7,Mark 38,seller,-1.5,2.0,3.0,0.5,0.0,-11.5,496,0.23387096774193547,2.7661290322580645
733100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,3,3,HYDROGEL_PACK,9953.0,9945,9961,16,sell_aggr,wide,h0_7,Mark 38,seller,-5.0,0.0,4.0,0.0,-3.5,-10.0,496,0.23387096774193547,3.7661290322580645
734000,Mark 14,Mark 38,VEV_4000,XIRECS,1241.0,2,3,VEV_4000,1251.5,1241,1262,21,sell_aggr,wide,h0_7,Mark 38,seller,-1.0,-1.0,-5.0,-5.5,-10.0,-10.0,232,-0.1788793103448276,-4.821120689655173
734200,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,2,3,VEV_4000,1250.5,1240,1261,21,sell_aggr,wide,h0_7,Mark 38,seller,0.0,0.5,-6.5,-6.0,-9.5,-10.5,232,-0.1788793103448276,-6.321120689655173
735900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,6,3,HYDROGEL_PACK,9953.0,9945,9961,16,buy_aggr,wide,h0_7,Mark 38,buyer,-2.0,-2.5,2.5,-6.0,1.0,-4.0,507,-0.3530571992110454,2.8530571992110456
736500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9943.0,5,3,HYDROGEL_PACK,9951.0,9943,9959,16,sell_aggr,wide,h0_7,Mark 38,seller,5.0,-2.0,9.0,-4.0,2.0,-6.0,496,0.23387096774193547,8.766129032258064
740800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7,3,VELVETFRUIT_EXTRACT,5239.5,5237,5242,5,buy_aggr,mid,h0_7,Mark 55,buyer,-2.0,-2.0,1.0,1.0,-9.0,-9.0,328,0.5746951219512195,0.4253048780487805
740900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,4,3,VELVETFRUIT_EXTRACT,5238.5,5236,5241,5,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,2.5,2.5,-8.0,-8.0,302,-0.2947019867549669,2.794701986754967
741100,Mark 01,Mark 22,VEV_5300,XIRECS,29.0,2,3,VEV_5300,30.0,29,31,2,sell_aggr,tight,h0_7,Mark 22,seller,0.5,2.0,1.0,4.0,-3.0,-9.0,132,-0.12121212121212122,1.121212121212121
741100,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,2,3,VEV_5400,7.5,7,8,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,4.0,-1.0,-9.0,263,0.039923954372623575,-0.039923954372623575
741100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,1.0,4.0,0.0,-9.0,299,0.02508361204013378,0.9749163879598662
741100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,4.0,0.0,-9.0,317,0.0,0.0
741100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,4.0,0.0,-9.0,317,0.0,0.0
741600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,2,3,HYDROGEL_PACK,9954.0,9946,9962,16,sell_aggr,wide,h0_7,Mark 38,seller,-0.5,2.0,4.0,3.0,12.0,-12.0,496,0.23387096774193547,3.7661290322580645
741800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,6,3,HYDROGEL_PACK,9953.0,9945,9961,16,sell_aggr,wide,h0_7,Mark 38,seller,1.0,3.5,6.0,2.5,13.0,-11.5,496,0.23387096774193547,5.766129032258065
742000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9960.0,2,3,HYDROGEL_PACK,9952.0,9944,9960,16,buy_aggr,wide,h0_7,Mark 38,buyer,4.0,2.5,9.0,1.0,14.5,-11.0,507,-0.3530571992110454,9.353057199211046
742300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,3,3,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,sell_aggr,mid,h0_7,Mark 55,seller,-2.0,-2.0,-1.0,-1.0,-15.5,-15.5,302,-0.2947019867549669,-0.705298013245033
743900,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,2,3,VEV_4000,1240.5,1230,1251,21,buy_aggr,wide,h0_7,Mark 38,buyer,2.0,2.0,3.0,3.0,-9.0,-9.0,207,0.18840579710144928,2.8115942028985508
744800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,4,3,VELVETFRUIT_EXTRACT,5244.5,5242,5247,5,sell_aggr,mid,h0_7,Mark 55,seller,-1.0,-1.0,-5.0,-5.0,-15.0,-15.0,302,-0.2947019867549669,-4.7052980132450335
746000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,4,3,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,sell_aggr,mid,h0_7,Mark 55,seller,-4.0,-4.0,-4.0,-4.0,-9.5,-9.5,249,-0.09839357429718876,-3.9016064257028114
746600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,3,VELVETFRUIT_EXTRACT,5238.5,5236,5241,5,sell_aggr,mid,h0_7,Mark 55,seller,2.0,2.0,2.0,2.0,-1.0,-1.0,302,-0.2947019867549669,2.294701986754967
747600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9955.0,3,3,HYDROGEL_PACK,9963.0,9955,9971,16,sell_aggr,wide,h0_7,Mark 38,seller,2.0,-3.0,6.5,-5.0,-4.0,-2.0,496,0.23387096774193547,6.266129032258065
750700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3,3,VELVETFRUIT_EXTRACT,5231.5,5229,5234,5,buy_aggr,mid,h0_7,Mark 55,buyer,-1.5,-1.5,-5.0,-5.0,-3.0,-3.0,328,0.5746951219512195,-5.574695121951219
751500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,VELVETFRUIT_EXTRACT,5227.5,5225,5230,5,sell_aggr,mid,h0_7,Mark 55,seller,2.0,2.0,2.5,2.5,-2.0,-2.0,302,-0.2947019867549669,2.794701986754967
751700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,3,VELVETFRUIT_EXTRACT,5227.5,5225,5230,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,1.0,1.0,-2.0,-2.0,302,-0.2947019867549669,1.294701986754967
