timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex
540200,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5200.0,3,3,VELVETFRUIT_EXTRACT,5201.5,5200,5203,3,sell_aggr,mid,h0_7,Mark 55,seller,4.0,4.0,4.0,4.0,9.0,9.0
540300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,4,3,HYDROGEL_PACK,10001.0,9993,10009,16,buy_aggr,wide,h0_7,Mark 38,buyer,3.0,5.0,0.0,4.0,13.0,13.0
541100,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,6,3,HYDROGEL_PACK,10006.0,10002,10010,8,sell_aggr,wide,h0_7,Mark 38,seller,-5.0,3.0,-1.0,7.0,5.0,14.0
542500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,3,3,HYDROGEL_PACK,10003.0,9995,10011,16,sell_aggr,wide,h0_7,Mark 38,seller,-3.5,3.0,8.0,0.0,11.0,11.0
544900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,6,3,HYDROGEL_PACK,10008.0,10000,10016,16,sell_aggr,wide,h0_7,Mark 38,seller,3.0,0.5,6.0,2.0,-4.0,21.5
545400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5200.0,5,3,VELVETFRUIT_EXTRACT,5202.5,5200,5205,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,4.0,4.0,21.0,21.0
547000,Mark 14,Mark 38,VEV_4000,XIRECS,1195.0,1,3,VEV_4000,1205.5,1195,1216,21,sell_aggr,wide,h0_7,Mark 38,seller,1.5,1.5,3.5,3.5,17.5,17.0
547600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5210.0,4,3,VELVETFRUIT_EXTRACT,5207.5,5205,5210,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,3.0,3.0,12.0,12.0
547600,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,4,3,VEV_5400,4.5,4,5,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,1.0,12.0
547600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,0.0,12.0
547600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,0.0,12.0
547600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,0.0,12.0
551600,Mark 01,Mark 22,VEV_5300,XIRECS,23.0,4,3,VEV_5300,24.0,23,25,2,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,1.0,5.0,1.0,5.0
551600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,5.0,0.0,5.0
551600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,5.0,0.0,5.0
551600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,5.0,0.0,5.0
551800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,2,3,HYDROGEL_PACK,10003.0,9995,10011,16,sell_aggr,wide,h0_7,Mark 38,seller,7.0,-1.0,10.0,2.5,-7.0,3.0
552500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5214.0,8,3,VELVETFRUIT_EXTRACT,5216.5,5214,5219,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,4.0,4.0,2.5,2.5
552700,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,3,3,VEV_4000,1216.5,1206,1227,21,sell_aggr,wide,h0_7,Mark 38,seller,0.5,0.0,5.0,5.0,4.0,4.0
553500,Mark 14,Mark 38,VEV_4000,XIRECS,1207.0,1,3,VEV_4000,1217.5,1207,1228,21,sell_aggr,wide,h0_7,Mark 38,seller,2.0,2.0,6.0,6.0,5.5,5.5
554500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5223.0,3,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,buy_aggr,mid,h0_7,Mark 55,buyer,3.0,3.0,-0.5,-0.5,5.0,5.0
555100,Mark 14,Mark 22,VEV_5200,XIRECS,67.0,5,3,VEV_5200,68.0,67,69,2,sell_aggr,tight,h0_7,Mark 22,seller,-1.0,-1.0,-1.0,-2.0,2.0,4.5
555100,Mark 01,Mark 22,VEV_5300,XIRECS,26.0,5,3,VEV_5300,26.5,26,27,1,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-1.0,-0.5,-2.0,0.5,4.5
555100,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.0,0.0,-2.0,1.0,4.5
555100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.0,0.0,-2.0,0.0,4.5
555100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.0,0.0,-2.0,0.0,4.5
555100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.0,0.0,-2.0,0.0,4.5
555200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,6,3,VELVETFRUIT_EXTRACT,5224.5,5222,5227,5,sell_aggr,mid,h0_7,Mark 55,seller,-4.0,-4.0,-2.0,-2.0,3.0,3.0
555500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10006.0,5,3,HYDROGEL_PACK,9998.0,9990,10006,16,buy_aggr,wide,h0_7,Mark 38,buyer,0.0,-1.0,-3.0,-4.0,-6.0,3.0
556400,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,-1.0,1.0,7.5
556400,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,-1.0,0.0,7.5
556400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,-1.0,0.0,7.5
556400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,2.0,0.0,-1.0,0.0,7.5
558600,Mark 38,Mark 14,VEV_4000,XIRECS,1229.0,2,3,VEV_4000,1218.5,1208,1229,21,buy_aggr,wide,h0_7,Mark 38,buyer,-1.5,-1.0,-4.0,-4.0,8.0,8.0
559400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5214.0,3,3,VELVETFRUIT_EXTRACT,5216.5,5214,5219,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,0.0,0.0,9.5,9.5
560300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,4,3,VELVETFRUIT_EXTRACT,5217.5,5215,5220,5,buy_aggr,mid,h8_15,Mark 55,buyer,-3.0,-3.0,0.5,0.5,9.0,9.0
560900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5214.0,9,3,VELVETFRUIT_EXTRACT,5213.0,5212,5214,2,buy_aggr,tight,h8_15,Mark 67,buyer,3.5,3.5,8.0,8.0,11.5,11.5
561000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5212.0,6,3,VELVETFRUIT_EXTRACT,5215.0,5212,5218,6,sell_aggr,mid,h8_15,Mark 55,seller,2.5,2.5,5.0,5.0,10.5,10.5
562200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,8,3,VELVETFRUIT_EXTRACT,5218.5,5217,5220,3,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,6.0,6.0,3.0,3.0
562500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5222.0,7,3,VELVETFRUIT_EXTRACT,5219.0,5216,5222,6,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,6.5,6.5,0.5,0.5
562900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5224.0,3,3,VELVETFRUIT_EXTRACT,5221.0,5218,5224,6,buy_aggr,mid,h8_15,Mark 55,buyer,1.5,1.5,4.0,4.0,-3.5,-3.5
565100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5229.0,6,3,VELVETFRUIT_EXTRACT,5228.0,5227,5229,2,buy_aggr,tight,h8_15,Mark 55,buyer,-1.5,-1.5,0.5,0.5,-5.5,-5.5
565600,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,4,3,VEV_5400,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,-1.0,-9.5
565600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,-9.5
565600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,-9.5
565600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-0.5,0.0,-9.5
565700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,4,3,HYDROGEL_PACK,9993.0,9985,10001,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,2.0,1.0,-0.5,-11.0,-6.5
566100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,VELVETFRUIT_EXTRACT,5225.5,5223,5228,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,1.0,1.0,-11.0,-11.0
566500,Mark 38,Mark 14,VEV_4000,XIRECS,1237.0,2,3,VEV_4000,1226.5,1216,1237,21,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,0.0,0.5,0.5,-8.0,-8.0
567800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,5,3,VELVETFRUIT_EXTRACT,5224.5,5222,5227,5,sell_aggr,mid,h8_15,Mark 55,seller,3.0,3.0,0.0,0.0,-7.0,-7.0
568300,Mark 14,Mark 38,VEV_4000,XIRECS,1218.0,1,3,VEV_4000,1228.0,1218,1238,20,sell_aggr,wide,h8_15,Mark 38,seller,-1.5,-1.0,-1.5,-1.0,-8.0,-7.0
569900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5228.0,4,3,VELVETFRUIT_EXTRACT,5225.0,5222,5228,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.5,0.5,-3.5,-3.5,-5.5,-5.5
570100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,3,3,VELVETFRUIT_EXTRACT,5226.5,5224,5229,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,-4.5,-4.5,-6.5,-6.5
572400,Mark 14,Mark 38,VEV_4000,XIRECS,1211.0,3,3,VEV_4000,1221.0,1211,1231,20,sell_aggr,wide,h8_15,Mark 38,seller,-3.5,-3.5,-0.5,-0.5,0.0,0.5
572800,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5217.0,6,3,VELVETFRUIT_EXTRACT,5218.5,5217,5220,3,sell_aggr,mid,h8_15,Mark 55,seller,0.5,0.5,2.0,2.0,2.0,2.0
575300,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5221.0,7,3,VELVETFRUIT_EXTRACT,5223.5,5222,5225,3,sell_aggr,mid,h8_15,Mark 22,seller,-7.0,-7.0,-6.0,-6.0,-8.0,-8.0
577200,Mark 14,Mark 38,VEV_4000,XIRECS,1206.0,2,3,VEV_4000,1216.5,1206,1227,21,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,-1.0,7.0,7.0,-1.5,-1.5
578300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9993.0,5,3,HYDROGEL_PACK,9985.0,9977,9993,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,1.5,-3.0,0.5,26.0,-5.5
578300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5223.0,8,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.5,1.5,0.5,0.5,-5.5,-5.5
578400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,3,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,sell_aggr,mid,h8_15,Mark 55,seller,2.5,2.5,1.0,1.0,-2.0,-2.0
578500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,2,3,HYDROGEL_PACK,9986.0,9978,9994,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,3.0,-2.0,1.0,23.0,-2.0
579000,Mark 38,Mark 14,VEV_4000,XIRECS,1234.0,3,3,VEV_4000,1223.5,1213,1234,21,buy_aggr,wide,h8_15,Mark 38,buyer,-1.5,-1.0,-0.5,-1.0,-2.0,-2.0
580600,Mark 01,Mark 22,VEV_5300,XIRECS,25.0,5,3,VEV_5300,26.0,25,27,2,sell_aggr,tight,h8_15,Mark 22,seller,0.5,1.5,-0.5,-1.0,0.0,-1.5
580600,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-1.0,0.0,-1.5
580600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-1.0,0.0,-1.5
580600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-1.0,0.0,-1.5
580600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-1.0,0.0,-1.5
583100,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-0.5,-5.0,0.0,-1.0
583100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-5.0,0.0,-1.0
583100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-5.0,0.0,-1.0
583100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-5.0,0.0,-1.0
584300,Mark 01,Mark 22,VEV_5300,XIRECS,24.0,2,3,VEV_5300,25.0,24,26,2,sell_aggr,tight,h8_15,Mark 22,seller,-1.0,-3.0,-2.0,-6.0,0.5,3.0
584300,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h8_15,Mark 22,seller,-0.5,-3.0,-1.0,-6.0,0.0,3.0
584300,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-3.0,0.0,-6.0,0.0,3.0
584300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-3.0,0.0,-6.0,0.0,3.0
584300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-3.0,0.0,-6.0,0.0,3.0
584400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5220.0,6,3,VELVETFRUIT_EXTRACT,5217.5,5215,5220,5,buy_aggr,mid,h8_15,Mark 55,buyer,-2.0,-2.0,-5.0,-5.0,3.0,3.0
587400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5213.0,6,3,VELVETFRUIT_EXTRACT,5215.5,5213,5218,5,sell_aggr,mid,h8_15,Mark 55,seller,1.5,1.5,8.0,8.0,7.0,7.0
587700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5218.0,8,3,VELVETFRUIT_EXTRACT,5215.5,5213,5218,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,7.5,7.5,6.0,6.0
588300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5216.0,5,3,VELVETFRUIT_EXTRACT,5215.0,5214,5216,2,buy_aggr,tight,h8_15,Mark 67,buyer,5.5,5.5,8.0,8.0,11.5,11.5
589800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,VELVETFRUIT_EXTRACT,5225.5,5223,5228,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.5,-2.5,-6.5,-6.5,-4.0,-4.0
590000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,4,3,HYDROGEL_PACK,10010.0,10002,10018,16,buy_aggr,wide,h8_15,Mark 38,buyer,-9.0,-4.0,-2.0,-6.0,13.0,-6.0
590500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,3,3,HYDROGEL_PACK,10001.0,9993,10009,16,sell_aggr,wide,h8_15,Mark 38,seller,3.0,0.0,9.0,-3.0,16.0,-2.0
591200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10016.0,5,3,HYDROGEL_PACK,10008.0,10000,10016,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,-1.0,4.0,-2.0,15.0,1.0
591700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,4,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,1.0,1.0,4.0,4.0
594300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,4,3,VELVETFRUIT_EXTRACT,5221.5,5219,5224,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0
595400,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,5,3,VELVETFRUIT_EXTRACT,5220.5,5219,5222,3,sell_aggr,mid,h8_15,Mark 55,seller,-3.5,-3.5,2.0,2.0,3.0,3.0
601600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,4,3,VELVETFRUIT_EXTRACT,5225.5,5223,5228,5,sell_aggr,mid,h8_15,Mark 55,seller,-0.5,-0.5,-7.0,-7.0,0.5,0.5
602800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5218.0,5,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.5,-1.5,2.0,2.0,9.0,9.0
604800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,5,3,HYDROGEL_PACK,10006.0,9998,10014,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,0.0,-1.0,-1.0,-6.0,14.5
605800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5221.0,4,3,VELVETFRUIT_EXTRACT,5223.5,5221,5226,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,-3.0,-3.0,11.0,11.0
607100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,3,3,HYDROGEL_PACK,10006.0,9998,10014,16,sell_aggr,wide,h8_15,Mark 38,seller,-4.0,2.5,-2.0,-2.5,10.0,9.5
607900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10009.0,3,3,HYDROGEL_PACK,10001.0,9993,10009,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,-0.5,9.0,-3.0,11.0,10.0
610000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5223.0,5,3,VELVETFRUIT_EXTRACT,5220.5,5218,5223,5,buy_aggr,mid,h8_15,Mark 55,buyer,4.0,4.0,8.0,8.0,4.0,4.0
610300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,5,3,HYDROGEL_PACK,10014.0,10006,10022,16,buy_aggr,wide,h8_15,Mark 38,buyer,-4.0,3.0,-13.5,5.0,6.5,1.5
612700,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,2,3,VEV_5300,28.0,27,29,2,sell_aggr,tight,h8_15,Mark 22,seller,1.0,3.0,2.5,8.0,-2.5,-9.0
612700,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2,3,VEV_5400,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,1.0,8.0,-1.0,-9.0
612700,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.5,8.0,0.0,-9.0
612700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,8.0,0.0,-9.0
612700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,8.0,0.0,-9.0
614400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5243.0,3,3,VELVETFRUIT_EXTRACT,5240.0,5237,5243,6,buy_aggr,mid,h8_15,Mark 55,buyer,-3.5,-3.5,-11.0,-11.0,-16.0,-16.0
614800,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,2,3,VEV_5400,7.5,7,8,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,-1.0,-6.5,-1.0,-10.5
614800,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.5,1.5,0.0,-6.5,0.0,-10.5
614800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-6.5,0.0,-10.5
614800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,1.5,0.0,-6.5,0.0,-10.5
615400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10015.0,3,3,HYDROGEL_PACK,10007.0,9999,10015,16,buy_aggr,wide,h8_15,Mark 38,buyer,-1.0,-4.0,7.0,-5.5,-3.0,-5.0
616000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5230.0,6,3,VELVETFRUIT_EXTRACT,5232.5,5230,5235,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-3.0,-3.0,3.0,3.0
616700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5230.0,14,3,VELVETFRUIT_EXTRACT,5229.5,5229,5230,1,buy_aggr,tight,h8_15,Mark 67,buyer,-1.5,-1.5,0.5,0.5,6.0,6.0
618400,Mark 14,Mark 38,VEV_4000,XIRECS,1219.0,2,3,VEV_4000,1229.5,1219,1240,21,sell_aggr,wide,h8_15,Mark 38,seller,-2.0,-2.0,-7.0,-7.0,9.0,7.5
618500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,2,3,HYDROGEL_PACK,10015.0,10007,10023,16,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,-1.0,0.0,-7.0,-26.0,9.5
620100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,6,3,HYDROGEL_PACK,10017.0,10009,10025,16,buy_aggr,wide,h8_15,Mark 38,buyer,-6.0,-0.5,-9.0,-2.5,-33.0,6.5
621000,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-2.5,0.0,3.5,1.0,11.5
621000,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-2.5,0.0,3.5,0.0,11.5
621000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-2.5,0.0,3.5,0.0,11.5
621000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-2.5,0.0,3.5,0.0,11.5
621500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,6,3,HYDROGEL_PACK,10012.0,10004,10020,16,buy_aggr,wide,h8_15,Mark 38,buyer,-3.0,0.5,-7.0,7.0,-36.0,17.0
621600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5221.0,8,3,VELVETFRUIT_EXTRACT,5218.5,5216,5221,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,5.0,5.0,15.0,15.0
622500,Mark 14,Mark 22,VEV_5200,XIRECS,66.0,2,3,VEV_5200,67.0,66,68,2,sell_aggr,tight,h8_15,Mark 22,seller,1.0,2.0,1.0,2.0,4.5,8.0
622500,Mark 01,Mark 22,VEV_5300,XIRECS,25.0,2,3,VEV_5300,25.5,25,26,1,sell_aggr,tight,h8_15,Mark 22,seller,0.5,2.0,0.5,2.0,2.5,8.0
622500,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,VEV_5400,5.5,5,6,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.0,0.0,2.0,1.0,8.0
622500,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,VEV_5500,1.5,1,2,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.0,0.0,2.0,0.0,8.0
622500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.0,0.0,2.0,0.0,8.0
