timestamp,K,S,mid,iv,vega,spread,extract_ret1,extract_z20
880000,5500,5239.0,4.5,0.24344542547871437,84.40790416545076,1.0,-0.5,0.776907719212577
900000,5500,5249.5,5.5,0.24693567306307942,95.40849015351783,1.0,0.0,0.520988071492988
920000,5500,5270.5,7.5,0.24946267803122776,115.40145526539511,1.0,0.0,1.238488097782212
940000,5500,5262.0,6.5,0.24777771864102063,105.87981292173714,1.0,-1.5,-1.0608511717386744
960000,5500,5262.5,6.5,0.24778359456366136,105.81575383118731,1.0,0.0,-0.16715614380212712
980000,5500,5259.5,6.5,0.2506216034352301,104.98099040932222,1.0,0.0,-0.9465344017770803
0,6000,5245.0,0.5,0.3802288871485709,11.87570143842897,1.0,0.0,
20000,6000,5227.0,0.5,0.38949355041374084,11.638735618309655,1.0,0.5,-1.2757830439860218
40000,6000,5234.0,0.5,0.3866551000971121,11.706469336375866,1.0,-0.5,0.6431883034207905
60000,6000,5246.0,0.5,0.3813835164895783,11.83713430545395,1.0,-1.5,-0.21035581435131695
80000,6000,5237.5,0.5,0.38606800879870234,11.715346037242089,1.0,-1.0,-1.5319644783158304
100000,6000,5248.5,0.5,0.38127035483342453,11.834096950543422,1.0,1.0,1.955458040672691
120000,6000,5258.5,0.5,0.37695140707967867,11.942969961150107,1.0,0.0,0.6638686982649391
140000,6000,5258.5,0.5,0.37750049848704953,11.925598252939398,1.0,1.0,0.9848521392171491
160000,6000,5253.5,0.5,0.3804949827058509,11.845021190763688,1.0,-1.0,-0.7440410749840194
180000,6000,5245.0,0.5,0.3852138916246768,11.722019312776817,1.0,-0.5,-1.042640909899116
200000,6000,5238.5,0.5,0.3889688450188971,11.625437460941589,1.0,0.0,-1.0166201268999246
220000,6000,5248.5,0.5,0.38462962961408204,11.730740352548713,1.0,-1.0,-2.057138346329394
240000,6000,5254.5,0.5,0.38224825223265463,11.788054809548873,1.0,-1.0,1.0459138921083002
260000,6000,5253.0,0.5,0.38355341013489996,11.751882096691702,1.0,0.5,-1.9655794740785892
280000,6000,5260.0,0.5,0.38067330607986244,11.822203967759025,1.0,1.0,2.0781784061231785
300000,6000,5268.5,0.5,0.37704752103100786,11.912866156601236,1.0,-1.5,-0.37652816588591237
320000,6000,5243.0,0.5,0.39021941662839127,11.576754664559136,1.0,-0.5,-1.9461626715182856
340000,6000,5250.0,0.5,0.38733615722234666,11.644892515753272,1.0,1.5,0.785082088946521
360000,6000,5247.5,0.5,0.38915952774317086,11.596761691094075,1.0,-1.0,-0.5679060839342449
380000,6000,5251.0,0.5,0.3880077263875317,11.622151632501234,1.0,-0.5,0.654703902512997
400000,6000,5241.5,0.5,0.3933241899265029,11.489157209228525,1.0,0.0,1.5300181791799718
420000,6000,5228.0,0.5,0.4006582848129125,11.311979303126495,1.0,-0.5,-2.1451693614568828
440000,6000,5235.5,0.5,0.39751927250322666,11.382821878523687,1.0,-1.0,-1.0192873407589722
460000,6000,5250.5,0.5,0.390623593729674,11.545606982939482,1.0,1.0,2.2376333774138315
480000,6000,5251.0,0.5,0.39097192436846445,11.5340372251586,1.0,0.5,-0.2740330323088858
500000,6000,5243.5,0.5,0.3953346935575254,11.42570464509252,1.0,0.0,0.9619564591403325
520000,6000,5260.5,0.5,0.3874078091183638,11.615381009807587,1.0,1.0,1.1503518246961317
540000,6000,5236.5,0.5,0.4000806523424955,11.307486191337388,1.0,0.5,0.15607361829844593
560000,6000,5230.5,0.5,0.403728226508825,11.219916298629228,1.0,1.0,1.6703083784160466
580000,6000,5234.5,0.5,0.40233541177743914,11.249009451296626,1.0,0.0,-1.1141636728162576
600000,6000,5234.5,0.5,0.40296357049197407,11.231473962114359,1.0,0.0,-1.834085826392452
620000,6000,5234.5,0.5,0.40359468062081033,11.213911052248088,1.0,0.5,1.6361530499004777
640000,6000,5213.5,0.5,0.41489769175155067,10.957518749393603,1.0,-1.0,-1.1178839071560889
660000,6000,5211.5,0.5,0.41657029671817175,10.918114514830933,1.0,-1.0,0.22087227977160864
680000,6000,5224.5,0.5,0.41060003361998715,11.046378272391015,1.0,0.0,-1.1174010665246632
700000,6000,5238.5,0.5,0.40410944303452007,11.189872099937325,1.0,0.0,1.69202213943441
720000,6000,5266.5,0.5,0.3904706768999827,11.508592466886752,1.0,0.5,-0.33586704566565273
740000,6000,5264.5,0.5,0.3921146362476971,11.465559646052817,1.0,1.0,-1.8927028435414248
760000,6000,5276.5,0.5,0.3866108454910894,11.596822458727173,1.0,0.0,0.8076495061425755
780000,6000,5259.0,0.5,0.3961901944913148,11.361745877585145,1.0,-1.0,-2.0448397181116933
800000,6000,5250.5,0.5,0.4011912944751908,11.241486426585443,1.0,-1.0,-1.4020466776406484
820000,6000,5236.0,0.5,0.40930099659902414,11.05396521965372,1.0,0.5,1.4331295562560045
840000,6000,5254.5,0.5,0.4004317470928142,11.252762839701685,1.0,0.0,1.778863462978225
860000,6000,5262.5,0.5,0.3969586206514737,11.33078854140634,1.0,-1.0,-0.8445316890413228
880000,6000,5239.0,0.5,0.40975053183252674,11.0346137314844,1.0,-0.5,0.776907719212577
900000,6000,5249.5,0.5,0.4049840128741516,11.13868425345768,1.0,0.0,0.520988071492988
920000,6000,5270.5,0.5,0.39477000466873663,11.372849870506636,1.0,0.0,1.238488097782212
940000,6000,5262.0,0.5,0.3998296403620088,11.250701277271586,1.0,-1.5,-1.0608511717386744
960000,6000,5262.5,0.5,0.4002312157256098,11.238140160026717,1.0,0.0,-0.16715614380212712
980000,6000,5259.5,0.5,0.4024573167791511,11.18355875081248,1.0,0.0,-0.9465344017770803
0,6500,5245.0,0.5,0.5747458589078794,8.527627365041955,1.0,0.0,
20000,6500,5227.0,0.5,0.5839489924064372,8.411864391177762,1.0,0.5,-1.2757830439860218
40000,6500,5234.0,0.5,0.5815213030779807,8.439735828292832,1.0,-0.5,0.6431883034207905
60000,6500,5246.0,0.5,0.5767586850887666,8.496810981149306,1.0,-1.5,-0.21035581435131695
80000,6500,5237.5,0.5,0.5815629736604282,8.435493750439953,1.0,-1.0,-1.5319644783158304
100000,6500,5248.5,0.5,0.5772591335799998,8.486803746640138,1.0,1.0,1.955458040672691
120000,6500,5258.5,0.5,0.5734190523590214,8.532951196473048,1.0,0.0,0.6638686982649391
140000,6500,5258.5,0.5,0.5742543318348701,8.52053962513011,1.0,1.0,0.9848521392171491
160000,6500,5253.5,0.5,0.5774385816088992,8.478870410845415,1.0,-1.0,-0.7440410749840194
180000,6500,5245.0,0.5,0.5822810864030566,8.417272414139525,1.0,-0.5,-1.042640909899116
200000,6500,5238.5,0.5,0.5862004037345832,8.36772778803599,1.0,0.0,-1.0166201268999246
220000,6500,5248.5,0.5,0.5823452155382255,8.412681783890108,1.0,-1.0,-2.057138346329394
240000,6500,5254.5,0.5,0.580373374545232,8.434938723975014,1.0,-1.0,1.0459138921083002
260000,6500,5253.0,0.5,0.5819428288298079,8.413770246972181,1.0,0.5,-1.9655794740785892
280000,6500,5260.0,0.5,0.5794957702808975,8.441879388824475,1.0,1.0,2.0781784061231785
300000,6500,5268.5,0.5,0.5763359528985785,8.479047771790272,1.0,-1.5,-0.37652816588591237
320000,6500,5243.0,0.5,0.5893020005580407,8.319053909218777,1.0,-0.5,-1.9461626715182856
340000,6500,5250.0,0.5,0.5868544722119514,8.346479531271036,1.0,1.5,0.785082088946521
360000,6500,5247.5,0.5,0.5889289526472337,8.319671115574884,1.0,-1.0,-0.5679060839342449
380000,6500,5251.0,0.5,0.5881476368740802,8.32708858440218,1.0,-0.5,0.654703902512997
400000,6500,5241.5,0.5,0.5935803496673229,8.260627619807819,1.0,0.0,1.5300181791799718
420000,6500,5228.0,0.5,0.6009562941035914,8.172805922325459,1.0,-0.5,-2.1451693614568828
440000,6500,5235.5,0.5,0.5982677978647467,8.201979602199481,1.0,-1.0,-1.0192873407589722
460000,6500,5250.5,0.5,0.5919739531647631,8.273781685413985,1.0,1.0,2.2376333774138315
480000,6500,5251.0,0.5,0.5926408092184058,8.263955899529478,1.0,0.5,-0.2740330323088858
500000,6500,5243.5,0.5,0.5971648511288539,8.209008075644707,1.0,0.0,0.9619564591403325
520000,6500,5260.5,0.5,0.5898887851611212,8.292623150163585,1.0,1.0,1.1503518246961317
540000,6500,5236.5,0.5,0.6023966236635665,8.144759759911937,1.0,0.5,0.15607361829844593
560000,6500,5230.5,0.5,0.6062404624653851,8.099089526981755,1.0,1.0,1.6703083784160466
580000,6500,5234.5,0.5,0.6052413049168474,8.108475540662061,1.0,0.0,-1.1141636728162576
600000,6500,5234.5,0.5,0.6061862567976423,8.095835665574915,1.0,0.0,-1.834085826392452
620000,6500,5234.5,0.5,0.6071356485494439,8.08317602506636,1.0,0.5,1.6361530499004777
640000,6500,5213.5,0.5,0.6183485798229125,7.956939217108775,1.0,-1.0,-1.1178839071560889
660000,6500,5211.5,0.5,0.620303246107384,7.933779897140604,1.0,-1.0,0.22087227977160864
680000,6500,5224.5,0.5,0.614907873183498,7.990788962036497,1.0,0.0,-1.1174010665246632
700000,6500,5238.5,0.5,0.6090182324252305,8.054217612102377,1.0,0.0,1.69202213943441
720000,6500,5266.5,0.5,0.5962740264615118,8.197605632032477,1.0,0.5,-0.33586704566565273
740000,6500,5264.5,0.5,0.5982051761824804,8.173210150159603,1.0,1.0,-1.8927028435414248
760000,6500,5276.5,0.5,0.5932811418009515,8.228482197783116,1.0,0.0,0.8076495061425755
780000,6500,5259.0,0.5,0.6028288969475356,8.116148925327682,1.0,-1.0,-2.0448397181116933
800000,6500,5250.5,0.5,0.6079888669123011,8.055843529306335,1.0,-1.0,-1.4020466776406484
820000,6500,5236.0,0.5,0.6161393686689811,7.9635847748042075,1.0,0.5,1.4331295562560045
840000,6500,5254.5,0.5,0.607981650624639,8.051910506050008,1.0,0.0,1.778863462978225
860000,6500,5262.5,0.5,0.6050117222512121,8.083301171655625,1.0,-1.0,-0.8445316890413228
880000,6500,5239.0,0.5,0.617660967158356,7.941027099858015,1.0,-0.5,0.776907719212577
900000,6500,5249.5,0.5,0.613449217445966,7.985134182973079,1.0,0.0,0.520988071492988
920000,6500,5270.5,0.5,0.6040150219233824,8.08843929235765,1.0,0.0,1.238488097782212
940000,6500,5262.0,0.5,0.6092410680543817,8.027693389005444,1.0,-1.5,-1.0608511717386744
960000,6500,5262.5,0.5,0.6099995372950177,8.017206025387212,1.0,0.0,-0.16715614380212712
980000,6500,5259.5,0.5,0.6125109617910783,7.987353069911329,1.0,0.0,-0.9465344017770803
0,4000,5267.5,1267.5,,,21.0,0.0,
20000,4000,5269.5,1269.5,,,21.0,1.0,-0.4123434281810935
40000,4000,5261.5,1261.5,,,21.0,1.0,-1.4845202640980915
60000,4000,5243.5,1243.5,,,21.0,2.0,-0.28960986485746365
80000,4000,5259.5,1259.5,,,21.0,3.5,2.1831208977718313
100000,4000,5263.5,1263.5,,,21.0,-0.5,-0.7702011915014834
120000,4000,5253.0,1252.5,,,21.0,0.5,0.2624424104892064
140000,4000,5256.5,1256.5,,,21.0,0.0,0.24520722298465758
160000,4000,5274.5,1274.5,,,21.0,0.0,-0.29937040811703813
180000,4000,5268.5,1268.0,,,22.0,-0.5,-1.5196053399177114
200000,4000,5262.0,1262.0,,,22.0,0.0,-1.3059450671547006
220000,4000,5264.5,1264.5,,,21.0,-2.0,0.5138197902237475
240000,4000,5264.5,1264.5,,,21.0,0.0,0.18878273601372325
260000,4000,5278.0,1278.0,,,22.0,1.5,2.115978640366006
280000,4000,5267.5,1267.5,,,21.0,-1.0,-1.1899452005826947
300000,4000,5270.5,1270.5,,,21.0,-2.0,-1.5368151449160041
320000,4000,5280.0,1280.0,,,22.0,-2.0,1.6361374135710312
340000,4000,5267.0,1267.0,,,22.0,-0.5,-1.3752262857906186
360000,4000,5264.5,1264.5,,,21.0,0.0,1.3127314122618179
380000,4000,5251.5,1251.5,,,21.0,1.0,0.19895560626301875
400000,4000,5238.0,1238.0,,,20.0,0.5,1.5993180110046998
420000,4000,5231.5,1231.5,,,21.0,-1.5,-1.1687259687416176
440000,4000,5238.5,1238.5,,,21.0,0.0,-0.6679566842818648
460000,4000,5238.5,1238.5,,,21.0,-1.0,-2.034762360898178
480000,4000,5243.5,1243.5,,,21.0,0.0,0.021638182475727418
500000,4000,5245.5,1245.5,,,21.0,0.0,0.10479818187821542
520000,4000,5245.5,1245.5,,,21.0,0.0,-1.278019299189721
540000,4000,5241.5,1241.5,,,21.0,0.5,-0.6815802274022477
560000,4000,5239.5,1239.5,,,21.0,1.0,0.6066599420225453
580000,4000,5222.0,1222.0,,,20.0,0.5,0.23452572530859916
600000,4000,5242.0,1242.5,0.8258405730638659,5.923275053404675,21.0,-0.5,0.7773062414046121
620000,4000,5237.5,1237.5,,,21.0,-1.5,-0.5481515309554553
640000,4000,5246.5,1246.5,,,21.0,-0.5,-0.5217491940335321
660000,4000,5257.5,1257.5,,,21.0,0.0,1.2163596545460331
680000,4000,5276.0,1276.0,,,22.0,-0.5,0.8977350553034802
700000,4000,5269.5,1269.5,,,21.0,0.0,-1.5057474862450824
720000,4000,5242.5,1242.5,,,21.0,1.0,-0.7418230143827069
740000,4000,5213.5,1213.5,,,21.0,-1.0,-1.8205567929712583
760000,4000,5217.5,1217.5,,,21.0,0.0,1.4185393277719751
780000,4000,5242.5,1242.5,,,21.0,0.0,-1.0591128897959652
800000,4000,5249.5,1249.5,,,21.0,1.0,2.2450819604382897
820000,4000,5251.5,1251.5,,,21.0,0.0,1.3258581130962113
840000,4000,5256.5,1256.5,,,21.0,-0.5,0.3594670215128194
860000,4000,5256.5,1256.5,,,21.0,1.0,-0.11539260152206471
880000,4000,5252.5,1252.5,,,21.0,-1.0,1.4766272259024342
900000,4000,5286.5,1286.0,,,22.0,2.0,2.3666794894319696
920000,4000,5282.5,1283.0,0.8728489415925411,5.632304758347324,22.0,-0.5,-1.2666696224603498
940000,4000,5273.5,1274.0,0.8698282567203918,5.645688419014678,22.0,1.0,-0.544872497071302
960000,4000,5270.5,1270.5,,,21.0,-1.5,-1.1519447152640432
980000,4000,5273.0,1274.5,0.9868849535970504,12.411511260147696,21.0,-0.5,1.3282641727611912
0,4500,5267.5,767.0,,,16.0,0.0,
20000,4500,5269.5,769.5,,,17.0,1.0,-0.4123434281810935
40000,4500,5261.5,761.0,,,16.0,1.0,-1.4845202640980915
60000,4500,5243.5,743.0,,,16.0,2.0,-0.28960986485746365
80000,4500,5259.5,759.5,,,17.0,3.5,2.1831208977718313
100000,4500,5263.5,763.5,,,17.0,-0.5,-0.7702011915014834
120000,4500,5253.0,753.0,,,16.0,0.5,0.2624424104892064
140000,4500,5256.5,756.0,,,16.0,0.0,0.24520722298465758
160000,4500,5274.5,774.5,,,17.0,0.0,-0.29937040811703813
180000,4500,5268.5,768.0,,,16.0,-0.5,-1.5196053399177114
200000,4500,5262.0,762.0,,,16.0,0.0,-1.3059450671547006
220000,4500,5264.5,764.5,,,17.0,-2.0,0.5138197902237475
240000,4500,5264.5,764.5,,,17.0,0.0,0.18878273601372325
260000,4500,5278.0,778.0,,,16.0,1.5,2.115978640366006
280000,4500,5267.5,767.0,,,16.0,-1.0,-1.1899452005826947
300000,4500,5270.5,770.0,,,16.0,-2.0,-1.5368151449160041
320000,4500,5280.0,780.0,,,16.0,-2.0,1.6361374135710312
340000,4500,5267.0,767.0,,,16.0,-0.5,-1.3752262857906186
360000,4500,5264.5,764.0,,,16.0,0.0,1.3127314122618179
380000,4500,5251.5,752.0,0.4875775469486368,9.253189415247098,16.0,1.0,0.19895560626301875
400000,4500,5238.0,738.0,,,16.0,0.5,1.5993180110046998
420000,4500,5231.5,731.5,,,15.0,-1.5,-1.1687259687416176
440000,4500,5238.5,739.0,0.48326674630907684,9.308596643738408,16.0,0.0,-0.6679566842818648
460000,4500,5238.5,738.0,,,16.0,-1.0,-2.034762360898178
480000,4500,5243.5,744.0,0.4876947707729535,9.234473603527306,16.0,0.0,0.021638182475727418
500000,4500,5245.5,746.0,0.4896535112020114,9.201655606097793,16.0,0.0,0.10479818187821542
520000,4500,5245.5,745.5,,,15.0,0.0,-1.278019299189721
540000,4500,5241.5,741.0,,,16.0,0.5,-0.6815802274022477
560000,4500,5239.5,739.0,,,16.0,1.0,0.6066599420225453
580000,4500,5222.0,722.0,,,16.0,0.5,0.23452572530859916
600000,4500,5242.0,742.0,,,16.0,-0.5,0.7773062414046121
620000,4500,5237.5,737.5,,,15.0,-1.5,-0.5481515309554553
640000,4500,5246.5,747.0,0.4965501326078276,9.075881731137537,16.0,-0.5,-0.5217491940335321
660000,4500,5257.5,758.0,0.5034530858934634,8.973280236056285,16.0,0.0,1.2163596545460331
680000,4500,5276.0,776.0,,,16.0,-0.5,0.8977350553034802
700000,4500,5269.5,769.5,,,17.0,0.0,-1.5057474862450824
720000,4500,5242.5,742.0,,,16.0,1.0,-0.7418230143827069
740000,4500,5213.5,713.5,,,15.0,-1.0,-1.8205567929712583
760000,4500,5217.5,717.5,,,15.0,0.0,1.4185393277719751
780000,4500,5242.5,743.0,0.5009623410792128,8.987887426618522,16.0,0.0,-1.0591128897959652
800000,4500,5249.5,749.0,,,16.0,1.0,2.2450819604382897
820000,4500,5251.5,752.0,0.5078634700102375,8.883583170345238,16.0,0.0,1.3258581130962113
840000,4500,5256.5,757.0,0.511607374150992,8.828317677678967,16.0,-0.5,0.3594670215128194
860000,4500,5256.5,756.0,,,16.0,1.0,-0.11539260152206471
880000,4500,5252.5,752.0,,,16.0,-1.0,1.4766272259024342
900000,4500,5286.5,786.5,,,17.0,2.0,2.3666794894319696
920000,4500,5282.5,783.0,0.5300170845557316,8.56963627591097,16.0,-0.5,-1.2666696224603498
940000,4500,5273.5,774.0,0.5260834559871687,8.617164174577237,16.0,1.0,-0.544872497071302
960000,4500,5270.5,770.0,,,16.0,-1.5,-1.1519447152640432
980000,4500,5273.0,774.5,0.6033505691763017,18.517693344367707,17.0,-0.5,1.3282641727611912
0,5000,5267.5,270.0,0.23277975501655437,57.1336287424425,6.0,0.0,
20000,5000,5269.5,272.5,0.24288644934116463,62.98689421013769,7.0,1.0,-0.4123434281810935
40000,5000,5261.5,264.5,0.23765734644642736,63.898956386944796,7.0,1.0,-1.4845202640980915
60000,5000,5243.5,247.0,0.23246220687596192,72.04233186246474,6.0,2.0,-0.28960986485746365
80000,5000,5259.5,263.0,0.24452779420466023,69.59673980747279,6.0,3.5,2.1831208977718313
100000,5000,5263.5,267.0,0.2478430497614135,68.92997866710633,6.0,-0.5,-0.7702011915014834
120000,5000,5253.0,256.0,0.23320300310210387,64.59170466675786,6.0,0.5,0.2624424104892064
140000,5000,5256.5,259.5,0.2361071132807233,64.01374200188963,7.0,0.0,0.24520722298465758
160000,5000,5274.5,277.0,0.24079116208742782,55.57370299524876,6.0,0.0,-0.29937040811703813
180000,5000,5268.5,271.0,0.23704669334545636,56.155178344723645,6.0,-0.5,-1.5196053399177114
200000,5000,5262.0,265.0,0.2412711414395062,62.97141078717074,6.0,0.0,-1.3059450671547006
220000,5000,5264.5,267.5,0.24347966273826188,62.54584606112242,7.0,-2.0,0.5138197902237475
240000,5000,5264.5,267.0,0.2354820859955774,56.32602058900057,6.0,0.0,0.18878273601372325
260000,5000,5278.0,280.5,0.24531387521684994,54.71358371982272,7.0,1.5,2.115978640366006
280000,5000,5267.5,270.0,0.2384090941558083,55.78458386192313,6.0,-1.0,-1.1899452005826947
300000,5000,5270.5,273.0,0.24093132805263984,55.347616291263904,6.0,-2.0,-1.5368151449160041
320000,5000,5280.0,282.5,0.24800187937803636,54.21269207557591,7.0,-2.0,1.6361374135710312
340000,5000,5267.0,270.0,0.24785425885156367,61.58376741440239,6.0,-0.5,-1.3752262857906186
360000,5000,5264.5,267.0,0.23797402932340483,55.736203077135144,6.0,0.0,1.3127314122618179
380000,5000,5251.5,255.0,0.2449975263680001,68.91760541209678,6.0,1.0,0.19895560626301875
400000,5000,5238.0,242.0,0.24206908731048685,75.95840685956722,6.0,0.5,1.5993180110046998
420000,5000,5231.5,236.0,0.24376387068575237,81.68772398003756,6.0,-1.5,-1.1687259687416176
440000,5000,5238.5,243.0,0.24973682683662832,80.36297805716964,6.0,0.0,-0.6679566842818648
460000,5000,5238.5,242.0,0.23690616684253288,70.3194829963128,6.0,-1.0,-2.034762360898178
480000,5000,5243.5,248.0,0.25458810006889354,79.26273083880514,6.0,0.0,0.021638182475727418
500000,5000,5245.5,249.0,0.24310387393823019,69.03169559493872,6.0,0.0,0.10479818187821542
520000,5000,5245.5,249.0,0.24354708406577186,68.90606469232551,6.0,0.0,-1.278019299189721
540000,5000,5241.5,245.0,0.24093507222935567,69.36355605988902,6.0,0.5,-0.6815802274022477
560000,5000,5239.5,243.0,0.2398422669074643,69.53256949300004,6.0,1.0,0.6066599420225453
580000,5000,5222.0,227.0,0.24559823907038217,86.61219241779851,6.0,0.5,0.23452572530859916
600000,5000,5242.0,246.0,0.24965316940596904,73.96929208580393,6.0,-0.5,0.7773062414046121
620000,5000,5237.5,242.0,0.25307840591739766,79.21420064760413,6.0,-1.5,-0.5481515309554553
640000,5000,5246.5,250.0,0.24702826425499874,68.00498585750753,6.0,-0.5,-0.5217491940335321
660000,5000,5257.5,260.5,0.24808489405845222,60.98150533904655,7.0,0.0,1.2163596545460331
680000,5000,5276.0,278.0,0.24329817022083092,46.42027716965158,6.0,-0.5,0.8977350553034802
700000,5000,5269.5,271.5,0.23917385035537042,46.96188909712763,7.0,0.0,-1.5057474862450824
720000,5000,5242.5,246.0,0.24578575873529818,68.06597616424851,6.0,1.0,-0.7418230143827069
740000,5000,5213.5,218.5,0.24218007429997193,86.91267040022184,5.0,-1.0,-1.8205567929712583
760000,5000,5217.5,222.0,0.24004165110293949,81.59219846505351,6.0,0.0,1.4185393277719751
780000,5000,5242.5,246.0,0.24719428508597674,67.67813299826511,6.0,0.0,-1.0591128897959652
800000,5000,5249.5,252.0,0.2367271045512334,55.24996885275118,6.0,1.0,2.2450819604382897
820000,5000,5251.5,254.5,0.24731613796576687,60.8163991679153,7.0,0.0,1.3258581130962113
840000,5000,5256.5,259.0,0.24286301002761432,54.21379053114433,6.0,-0.5,0.3594670215128194
860000,5000,5256.5,259.0,0.24333504742184373,54.10862304040297,6.0,1.0,-0.11539260152206471
880000,5000,5252.5,255.0,0.2408185900243041,54.467854318216844,6.0,-1.0,1.4766272259024342
900000,5000,5286.5,287.5,0.2286883951984817,28.975670545681545,7.0,2.0,2.3666794894319696
920000,5000,5282.5,284.5,0.2536399576215681,44.766470014212565,7.0,-0.5,-1.2666696224603498
940000,5000,5273.5,275.5,0.2476690525115176,45.50554342236843,7.0,1.0,-0.544872497071302
960000,5000,5270.5,272.5,0.245989808801564,45.69973410090685,7.0,-1.5,-1.1519447152640432
980000,5000,5273.0,276.0,0.2677711144450768,57.313831222287796,6.0,-0.5,1.3282641727611912
0,5100,5267.5,179.0,0.23627011721893085,150.0596354442497,4.0,0.0,
20000,5100,5269.5,181.0,0.238526830333657,149.18127585246344,4.0,1.0,-0.4123434281810935
40000,5100,5261.5,174.0,0.2379392147881121,156.09179912632752,4.0,1.0,-1.4845202640980915
60000,5100,5243.5,159.0,0.23875797093106982,173.7685712368116,4.0,2.0,-0.28960986485746365
80000,5100,5259.5,172.5,0.24000155515426053,158.38044388418115,5.0,3.5,2.1831208977718313
100000,5100,5263.5,175.5,0.23780635420328614,152.4134593740663,5.0,-0.5,-0.7702011915014834
120000,5100,5253.0,166.5,0.2375842099977711,162.08638410863955,5.0,0.5,0.2624424104892064
140000,5100,5256.5,169.0,0.23512994008484428,156.42473400414323,4.0,0.0,0.24520722298465758
160000,5100,5274.5,185.0,0.23908758792853294,140.94983347576942,4.0,0.0,-0.29937040811703813
180000,5100,5268.5,179.5,0.23742201404703792,145.05831762894542,5.0,-0.5,-1.5196053399177114
200000,5100,5262.0,174.0,0.2384085112230772,151.5971071569712,4.0,0.0,-1.3059450671547006
220000,5100,5264.5,176.0,0.23787472465837775,148.22354489769688,4.0,-2.0,0.5138197902237475
240000,5100,5264.5,175.5,0.2348805813261072,145.5559348744667,5.0,0.0,0.18878273601372325
260000,5100,5278.0,187.5,0.2370542708452182,133.34964589898922,5.0,1.5,2.115978640366006
280000,5100,5267.5,178.0,0.23504340584018601,141.6054357900516,4.0,-1.0,-1.1899452005826947
300000,5100,5270.5,180.5,0.23467622059793183,137.8250597562294,5.0,-2.0,-1.5368151449160041
320000,5100,5280.0,188.5,0.2323872651989365,126.22036071098299,5.0,-2.0,1.6361374135710312
340000,5100,5267.0,177.5,0.23581419195307704,141.01437752440296,5.0,-0.5,-1.3752262857906186
360000,5100,5264.5,175.0,0.23386453802948992,141.53898058763204,4.0,0.0,1.3127314122618179
380000,5100,5251.5,164.0,0.2351312514191188,154.8538704229729,4.0,1.0,0.19895560626301875
400000,5100,5238.0,152.0,0.2311739076538962,165.34508914604538,4.0,0.5,1.5993180110046998
420000,5100,5231.5,147.0,0.23359936462337963,172.75833010761343,4.0,-1.5,-1.1687259687416176
440000,5100,5238.5,152.0,0.22946956593651072,162.66000814239797,4.0,0.0,-0.6679566842818648
460000,5100,5238.5,152.0,0.22988339777043354,162.36719060807013,4.0,-1.0,-2.034762360898178
480000,5100,5243.5,157.0,0.23547687288050512,160.2864189257759,4.0,0.0,0.021638182475727418
500000,5100,5245.5,158.0,0.2316107238986952,155.24118618427866,4.0,0.0,0.10479818187821542
520000,5100,5245.5,158.0,0.23203298628007252,154.95867241751992,4.0,0.0,-1.278019299189721
540000,5100,5241.5,155.0,0.2346895902628269,160.11695296520884,4.0,0.5,-0.6815802274022477
560000,5100,5239.5,153.0,0.23303291641958618,160.53550652149576,4.0,1.0,0.6066599420225453
580000,5100,5222.0,138.5,0.23230725989771903,177.00776518088733,3.0,0.5,0.23452572530859916
600000,5100,5242.0,155.0,0.23334973813643212,157.09344020787967,4.0,-0.5,0.7773062414046121
620000,5100,5237.5,152.0,0.23838728020964156,164.05076880083988,4.0,-1.5,-0.5481515309554553
640000,5100,5246.5,159.0,0.23564478023413135,152.90987256359088,4.0,-0.5,-0.5217491940335321
660000,5100,5257.5,168.5,0.2370327923306084,142.32574985032056,5.0,0.0,1.2163596545460331
680000,5100,5276.0,184.5,0.23641409306630784,123.24885879993735,5.0,-0.5,0.8977350553034802
700000,5100,5269.5,178.5,0.23474485121469918,127.77117531137245,5.0,0.0,-1.5057474862450824
720000,5100,5242.5,155.0,0.23326789749094912,153.13904837845857,4.0,1.0,-0.7418230143827069
740000,5100,5213.5,132.0,0.2371756767550732,183.14111740914117,4.0,-1.0,-1.8205567929712583
760000,5100,5217.5,135.0,0.23676973623849928,178.6137391935359,4.0,0.0,1.4185393277719751
780000,5100,5242.5,156.0,0.24108732332984806,156.21302961800026,4.0,0.0,-1.0591128897959652
800000,5100,5249.5,161.5,0.23900152012495166,147.50980924448388,5.0,1.0,2.2450819604382897
820000,5100,5251.5,163.0,0.23809016318822407,144.3815939709195,4.0,0.0,1.3258581130962113
840000,5100,5256.5,167.5,0.24012211682454832,140.22018053601857,5.0,-0.5,0.3594670215128194
860000,5100,5256.5,167.0,0.23698555714428587,137.56618274652277,4.0,1.0,-0.11539260152206471
880000,5100,5252.5,164.0,0.24050955338065858,143.22002967704898,4.0,-1.0,1.4766272259024342
900000,5100,5286.5,193.5,0.23811729863409,108.47039135901707,5.0,2.0,2.3666794894319696
920000,5100,5282.5,190.5,0.24382501718558747,115.72905448589395,5.0,-0.5,-1.2666696224603498
940000,5100,5273.5,182.5,0.2441150257961984,123.7255987576695,5.0,1.0,-0.544872497071302
960000,5100,5270.5,179.0,0.23762587762325577,121.47139883597217,4.0,-1.5,-1.1519447152640432
980000,5100,5273.0,182.5,0.24861004074803852,126.07062774306982,5.0,-0.5,1.3282641727611912
