tape_day,ts,fut_abs_5
3,269800,2.5
3,270300,3.0
3,271000,1.0
3,271700,3.0
3,272000,0.5
3,272500,2.0
3,272700,1.0
3,272900,3.0
3,273100,3.5
3,273600,4.0
3,273800,4.0
3,274100,1.0
3,274300,0.5
3,275400,3.0
3,275700,2.0
3,276100,0.5
3,276800,3.5
3,277000,3.0
3,277400,1.0
3,277600,0.5
3,278200,1.0
3,278600,3.0
3,279000,3.0
3,279200,1.0
3,280000,3.5
3,280200,3.0
3,280400,1.0
3,280600,0.0
3,281500,3.0
3,282000,0.0
3,282200,1.0
3,282800,4.0
3,283300,3.0
3,283600,1.0
3,283900,4.0
3,284000,5.5
3,284300,2.5
3,285000,2.0
3,285600,1.5
3,286300,2.0
3,286500,1.0
3,287700,1.0
3,288000,0.0
3,288700,4.0
3,289400,2.0
3,289600,3.5
3,290500,0.5
3,290700,1.0
3,291100,1.0
3,292200,2.5
3,293500,0.0
3,293700,2.0
3,294000,0.0
3,294300,0.5
3,294800,4.0
3,295200,2.0
3,296400,0.0
3,296600,2.0
3,297700,1.0
3,298100,1.0
3,298200,2.0
3,298600,1.0
3,299800,0.5
3,299900,2.0
3,300600,0.0
3,301100,2.0
3,301400,1.0
3,302200,2.0
3,302500,4.5
3,302800,0.0
3,303500,3.0
3,303800,2.0
3,304500,5.0
3,304700,3.0
3,305100,1.0
3,306200,2.0
3,306800,1.5
3,307300,3.0
3,307600,2.0
3,307800,2.0
3,308200,3.5
3,308500,0.0
3,308800,4.0
3,309600,3.0
3,310100,2.0
3,310900,0.5
3,311400,0.0
3,311700,1.0
3,312200,3.5
3,312400,2.0
3,312900,0.5
3,313500,2.0
3,313900,0.0
3,314100,0.5
3,314600,4.0
3,315300,0.0
3,315500,1.0
3,315700,2.5
3,316400,2.0
3,316600,1.0
3,316800,1.0
3,317800,2.0
3,318000,1.5
3,318500,2.0
3,318900,0.0
3,319600,2.5
3,320000,1.0
3,320300,1.5
3,321300,2.0
3,321600,1.0
3,322400,1.0
3,322800,1.0
3,323400,0.5
3,323700,0.5
3,324000,1.5
3,324200,2.0
3,324700,4.0
3,325400,0.0
3,325600,1.0
3,326100,3.0
3,328100,1.0
3,328500,0.5
3,328900,3.0
3,329100,3.0
3,329600,4.0
3,329800,3.0
3,329900,0.5
3,330100,0.5
3,330600,1.5
3,331100,1.0
3,331400,1.0
3,332300,0.0
3,332600,4.0
3,332700,0.5
3,333600,0.0
3,335100,4.0
3,335300,2.0
3,336200,2.0
3,336600,3.0
3,337100,1.0
3,337400,0.0
3,337600,0.0
3,338500,1.0
3,339000,0.0
3,339200,3.0
3,339500,0.5
3,340100,2.0
3,340300,4.5
3,341200,1.5
3,341500,4.0
3,341800,4.0
3,342200,1.0
3,342800,0.0
3,343400,1.0
3,343700,0.0
3,343900,0.0
3,344900,2.0
3,345800,8.0
3,346100,1.0
3,347400,1.0
3,348200,0.0
3,348600,0.5
3,348800,4.5
3,349000,0.0
3,349100,3.5
3,349400,3.5
3,349800,1.0
3,350100,0.0
3,350300,0.0
3,350800,3.5
3,350900,3.5
3,351300,1.0
3,351900,4.0
3,352000,1.5
3,353000,0.0
3,353800,6.0
3,354000,1.5
3,354200,1.0
3,354600,2.0
3,355100,2.0
3,355500,4.0
3,355900,5.0
3,357000,6.0
3,357500,2.0
3,357700,2.0
3,358500,3.0
3,358800,0.5
3,359400,0.0
3,359700,1.0
3,360500,2.0
3,360800,1.0
3,361100,1.5
3,361300,1.0
3,361700,2.0
3,362400,2.5
3,363000,0.0
3,364100,1.0
3,364300,5.5
3,365100,1.0
3,365400,0.0
3,365800,1.0
3,366600,2.0
3,367000,1.0
3,368300,1.5
3,368800,3.0
3,369600,4.0
3,370200,2.0
3,370400,1.0
3,370700,3.0
3,370900,2.5
3,371300,1.0
3,371500,1.5
3,372100,1.0
3,373300,4.0
3,373500,0.0
3,373800,0.5
3,374400,0.0
3,375100,1.0
3,375200,2.0
3,376100,2.0
3,376400,1.5
3,376700,5.5
3,377000,1.0
3,377200,0.0
3,377500,0.0
3,378000,2.0
3,378200,3.0
3,378300,1.5
3,378900,0.0
3,379200,2.0
3,379900,0.5
3,380400,1.0
3,381400,2.0
3,381600,4.5
3,382500,3.0
3,383100,2.0
3,383300,6.0
3,383800,2.0
3,384300,2.0
3,384500,4.0
3,385300,2.5
3,386000,4.5
3,386300,0.0
3,386800,0.5
3,387400,2.0
3,387800,2.0
3,388300,0.5
3,388600,0.0
3,389000,1.0
3,389800,2.5
3,390500,0.5
3,391100,2.0
3,391700,2.5
3,391900,2.0
3,392100,3.0
3,392300,3.0
3,393500,3.0
3,394000,0.5
3,394600,0.0
3,395400,2.5
3,396000,1.0
3,397400,0.0
3,397600,1.0
3,397700,2.0
3,398500,2.0
3,398900,1.0
3,400200,1.0
3,400400,3.5
3,401000,1.0
3,401300,3.0
3,401500,4.0
3,401700,1.0
3,402200,0.5
3,402400,1.0
3,402800,1.0
3,403600,3.0
3,403800,3.0
3,404300,3.0
3,404900,4.0
3,405400,0.5
3,405600,2.5
3,406200,4.0
3,406400,1.5
3,406500,1.0
3,406800,0.0
3,407000,0.0
3,407800,3.5
3,408100,1.0
3,408700,2.5
3,409200,2.0
3,409500,0.0
3,410100,0.0
3,410500,0.0
3,411000,0.0
3,411200,3.0
3,411300,4.0
3,412000,3.5
3,413100,0.5
3,413300,2.0
3,413700,2.0
3,414200,0.0
3,415400,1.0
3,415700,2.5
3,415900,2.0
3,416100,1.5
3,416600,0.5
3,416900,1.5
3,417000,2.5
3,417300,0.0
3,417500,2.0
3,418300,2.0
3,418900,2.5
3,419300,0.5
3,419500,2.5
3,420300,1.0
3,421100,2.0
3,421500,1.0
3,422700,0.5
3,422900,3.5
3,423200,2.5
3,423500,1.0
3,423900,2.0
3,424500,4.5
3,425500,4.0
3,426200,1.0
3,427400,1.0
3,427600,1.0
3,427800,1.0
3,429300,0.0
3,430200,0.0
3,430700,1.5
3,431000,2.0
3,431300,1.5
3,431800,0.5
3,432000,3.0
3,432500,1.0
3,433400,2.0
3,433900,4.0
3,434100,0.0
3,435100,2.5
3,435900,3.5
3,436500,2.0
3,436700,1.5
3,436900,3.0
3,437300,1.0
3,437500,1.0
3,438100,2.5
3,438300,2.0
3,438500,2.5
3,438800,2.0
3,439100,0.5
3,439500,1.0
3,439700,1.0
3,440400,3.5
3,441000,1.0
3,441400,3.0
3,441700,4.0
3,442200,2.0
3,443100,0.0
3,443600,1.5
3,444200,1.0
3,444700,2.0
3,444900,5.0
3,445100,1.5
3,445600,1.0
3,446500,1.0
3,446700,4.5
3,447500,3.0
3,447800,1.5
3,448900,1.0
3,449200,4.0
3,450100,0.5
3,450300,5.0
3,450400,0.5
3,450800,0.0
3,451100,2.0
3,451200,0.5
3,451400,3.0
3,451500,3.5
3,452400,2.5
3,452700,0.0
3,453000,0.5
3,454100,2.0
3,455000,0.0
3,455200,1.0
3,455700,0.0
3,456000,0.0
3,456500,1.0
3,456900,2.5
3,458500,0.0
3,458700,0.0
3,458900,0.5
3,459200,1.0
3,459500,4.0
3,460300,2.5
3,461000,1.0
3,461800,3.0
3,462100,1.5
3,462800,4.5
3,463100,0.5
3,463500,1.0
3,463900,1.0
3,464300,1.0
3,464600,3.5
3,465200,5.0
3,465400,3.0
3,466100,0.0
3,466200,2.5
3,466400,0.5
3,466800,0.0
3,467000,1.0
3,467500,2.0
3,468500,0.0
3,469200,0.0
3,469500,1.0
3,471400,0.0
3,471900,0.5
3,472500,0.0
3,473100,1.5
3,473300,4.5
3,473700,1.0
3,473800,2.0
3,474400,2.0
3,474800,6.0
3,476000,1.5
3,476300,0.0
3,476600,2.0
3,477200,3.0
3,478000,3.0
3,478200,1.0
3,478900,0.5
3,480000,0.5
3,480200,1.0
3,480600,1.0
3,481000,0.5
3,481300,2.0
3,481600,1.5
3,481800,0.5
3,482000,1.0
3,482400,1.0
3,483100,2.5
3,483300,2.0
3,483700,4.5
3,484300,2.0
3,485000,2.0
3,486300,4.0
3,486600,2.0
3,487200,1.5
3,488100,5.0
3,489000,1.0
3,489700,1.0
3,490200,1.0
3,490900,2.0
3,491300,1.0
3,491800,3.0
3,492500,2.0
3,493100,2.0
3,494900,0.5
3,495100,0.5
3,495500,1.0
3,495800,0.5
3,496200,0.0
3,496400,1.0
3,496600,0.0
3,497300,1.0
3,497500,0.0
3,498500,2.5
3,498700,4.5
3,499200,3.0
3,499500,1.5
3,499900,0.0
3,500300,1.0
3,500500,5.0
3,502400,1.0
3,503200,0.5
3,503400,0.5
3,505200,1.0
3,506100,2.0
3,506700,1.0
3,506900,2.0
3,507100,0.5
3,509200,0.5
3,509400,3.5
3,509600,1.0
3,509800,2.0
3,510600,3.5
3,511900,1.0
3,512800,4.5
3,513500,1.5
3,515200,2.0
3,516200,3.5
3,516900,3.0
3,517300,1.5
3,517700,1.0
3,517900,1.0
3,518700,0.5
3,519100,1.5
3,519800,0.0
3,520800,3.0
3,521100,0.0
3,522000,3.0
3,522100,5.5
3,522900,3.0
3,523100,1.0
3,523300,0.5
3,523600,0.5
3,523900,3.0
3,524200,2.5
3,524400,1.5
3,524800,4.0
3,525000,2.0
3,525200,0.0
3,526900,1.0
3,527100,2.5
3,527700,2.5
3,528300,1.0
3,528800,0.0
3,529000,2.0
3,529300,0.0
3,530000,1.0
3,530800,2.5
3,532300,0.0
3,532500,3.0
3,532600,0.0
3,533000,1.5
3,533200,3.5
3,533900,2.0
3,534000,1.5
3,534600,0.0
3,535600,1.0
3,535900,2.5
3,536500,2.0
3,536900,0.0
3,537600,2.5
3,538100,2.5
3,538900,0.0
3,539100,1.0
3,539900,1.0
3,540100,4.0
3,540200,4.0
3,540900,2.5
3,541900,4.5
3,542400,3.0
3,542800,2.0
3,543000,2.0
3,544100,2.0
3,544200,2.0
3,545000,0.0
3,545600,3.5
3,546200,1.0
3,546500,4.0
3,547000,1.5
3,547600,1.0
3,549100,2.0
3,549300,4.0
3,550300,1.0
3,550700,2.0
3,551300,1.0
3,552200,2.0
3,552800,1.5
3,553000,1.0
3,553100,1.0
3,553900,1.0
3,554700,3.0
3,555400,1.0
3,555900,3.0
3,556200,0.0
3,556600,1.0
3,557800,3.0
3,558000,1.0
3,558300,1.0
3,559300,2.0
3,560300,3.0
3,560600,0.0
3,560700,2.5
3,560900,3.5
3,561100,4.0
3,562200,2.0
3,562400,2.5
3,562600,2.0
3,563100,2.0
3,563600,1.5
3,563900,3.0
3,564200,0.0
3,565100,1.5
3,566500,0.0
3,566900,0.0
3,567800,3.0
3,568400,2.0
3,568600,0.0
3,569000,0.0
3,569600,0.0
3,570000,0.0
3,571200,0.5
3,571400,2.0
3,571600,0.5
3,571800,3.0
3,572200,4.0
3,572500,1.5
3,572800,0.5
3,573100,3.0
3,573400,1.0
3,574200,1.0
3,574300,1.5
3,575300,7.0
3,575400,8.5
3,575600,2.5
3,576100,2.0
3,576900,1.0
3,578700,3.5
3,579000,1.0
3,580200,1.0
3,580400,2.5
3,580700,1.0
3,581000,0.5
3,581700,0.0
3,582200,0.0
3,582300,3.0
3,582700,0.0
3,582900,0.0
3,583300,1.5
3,585300,2.0
3,587000,2.0
3,587300,3.0
3,588100,3.0
3,588200,3.0
3,588300,5.5
3,589600,1.0
3,589700,0.5
3,590400,1.0
3,590600,1.0
3,591700,0.0
3,591800,0.5
3,592700,1.0
3,593000,0.0
3,594000,2.0
3,595400,3.5
3,595600,1.0
3,595900,5.0
3,596300,0.0
3,596500,1.0
3,597000,1.0
3,597300,1.5
3,598100,1.5
3,599000,5.0
3,601300,1.0
3,602000,4.5
3,602600,2.0
3,603000,2.0
3,603200,3.5
3,603400,3.0
3,603600,1.0
3,603800,4.0
3,604300,2.0
3,604600,1.5
3,605100,4.5
3,607100,2.5
3,607900,0.5
3,608200,2.0
3,608600,4.0
3,609400,0.0
3,609600,1.0
3,610200,4.0
3,610400,2.0
3,611700,1.0
3,612400,6.5
3,613000,1.5
3,613200,5.0
3,613500,6.0
3,613700,0.0
3,614100,3.0
3,614500,1.0
3,614600,2.0
3,614900,1.0
3,615300,4.0
3,615700,3.0
3,616400,1.5
3,616700,1.5
3,617200,5.5
3,617500,2.0
3,617900,2.0
3,618800,2.0
3,619500,1.0
3,619700,4.0
3,620000,2.0
3,620200,1.5
3,620400,3.0
3,620800,2.0
3,621100,2.0
3,621900,0.0
3,622000,3.5
3,622600,1.0
3,623300,1.0
3,624000,2.0
3,624500,6.0
3,624700,5.0
3,625000,2.0
3,625700,2.0
3,625900,3.0
3,626500,2.0
3,627100,4.0
3,627400,0.0
3,627900,2.5
3,628000,0.5
3,628400,1.5
3,628600,3.5
3,628900,4.5
3,629500,1.5
3,629700,0.5
3,630100,1.0
3,630300,2.0
3,630500,1.0
3,631200,0.5
3,631400,3.0
3,631800,3.0
3,632300,0.0
3,632400,0.0
3,633500,4.0
3,633800,2.0
3,634000,1.0
3,634500,0.0
3,634700,1.0
3,634800,4.0
3,635000,0.5
3,635400,1.0
3,635700,1.0
3,636100,0.0
3,638100,1.0
3,638300,2.5
3,638500,0.0
3,639500,0.5
3,640200,1.0
3,640600,1.0
3,640700,0.0
3,642000,2.0
3,642200,2.0
3,642500,1.0
3,643500,3.0
3,643900,0.0
3,644100,0.5
3,644400,2.5
3,644700,0.0
3,645200,0.5
3,645400,1.0
3,645800,1.0
3,646100,0.5
3,646800,3.0
3,647000,3.0
3,647800,0.0
3,649700,3.0
3,650100,2.5
3,650400,1.5
3,651200,4.0
3,651700,2.0
3,652100,2.0
3,652400,3.0
3,653300,0.5
3,653400,2.0
3,653700,1.0
3,653900,2.0
3,654900,4.0
3,655300,0.5
3,655800,1.0
3,656000,1.5
3,656500,2.5
3,657400,3.0
3,657600,0.5
3,657800,1.0
3,658100,1.5
3,658300,4.5
3,659100,1.0
3,659600,1.5
3,659900,3.5
3,660300,1.5
3,660700,3.0
3,661000,1.0
3,661200,3.0
3,661500,1.0
3,661700,0.0
3,662000,3.0
3,662900,3.0
3,663100,1.5
3,663800,1.0
3,664100,1.0
3,664300,0.0
3,664400,3.5
3,665200,2.0
3,665600,0.5
3,666200,2.0
3,666800,2.0
3,667100,3.0
3,667300,2.0
3,667600,5.0
3,668300,1.0
3,668500,1.0
3,669000,2.0
3,669400,0.5
3,669800,0.0
3,670000,0.0
3,670200,2.0
3,670500,4.0
3,671800,1.5
3,672200,1.0
3,672700,8.0
3,672800,7.0
3,673000,5.0
3,674100,0.0
3,674400,2.5
3,675000,0.5
3,675600,2.0
3,676400,2.5
3,676600,2.5
3,676800,2.5
3,676900,1.5
3,677300,4.5
3,678000,2.0
3,679000,1.0
3,679500,1.0
3,679800,3.5
3,680200,0.0
3,680300,2.5
3,680600,1.5
3,681200,1.0
3,681400,1.0
3,681900,3.0
3,682200,4.0
3,684000,3.0
3,684700,3.0
3,685400,0.5
3,685600,0.5
3,686100,0.5
3,686300,2.5
3,686500,3.0
3,686700,0.0
3,687700,2.0
3,688000,0.5
3,688500,2.0
3,689000,1.0
3,689200,1.0
3,689900,4.0
3,690500,1.0
3,690700,3.0
3,691000,1.0
3,691400,0.0
3,691600,1.5
3,693200,3.5
3,693600,1.0
3,693800,1.0
3,693900,1.5
3,694100,0.0
3,694800,2.0
3,695400,2.0
3,696400,2.0
3,697400,2.0
3,697600,6.5
3,699300,1.5
3,699700,1.0
3,699800,1.0
3,700200,1.0
3,700600,4.5
3,700900,1.0
3,701000,0.0
3,701200,0.0
3,701500,0.0
3,702900,3.0
3,704700,2.0
3,705200,2.5
3,705300,0.5
3,705700,0.5
3,706400,1.0
3,707700,5.0
3,707800,7.0
3,708000,5.0
3,708900,3.5
3,709100,2.0
3,709500,0.0
3,709800,1.0
3,710500,0.0
3,710800,0.0
3,711500,1.0
3,711800,0.0
3,712200,2.0
3,712700,3.5
3,713300,1.0
3,713500,3.0
3,714200,1.0
3,714600,1.0
3,715000,2.0
3,715500,2.0
3,716800,2.0
3,717300,2.5
3,717900,3.5
3,718300,1.0
3,718500,3.0
3,718600,3.0
3,718800,0.5
3,719000,1.0
3,719300,0.5
3,719700,1.5
3,720000,0.5
3,720200,1.0
3,720500,2.0
3,722100,1.0
3,722500,0.0
3,722800,1.0
3,723400,3.0
3,723600,3.0
3,725000,2.0
3,725100,3.0
3,725400,1.5
3,726000,1.0
3,726300,1.0
3,727100,1.0
3,727300,0.0
3,727500,1.0
3,728200,0.5
3,728500,0.0
3,728800,4.5
3,729400,2.0
3,729700,4.0
3,730000,4.5
3,730500,1.0
3,731600,3.0
3,732300,1.0
3,733000,2.0
3,733900,2.0
3,734300,1.0
3,734500,0.5
3,735100,3.0
3,735400,4.0
3,736100,1.0
3,736300,2.5
3,736500,2.0
3,736900,1.5
3,737800,3.0
3,738100,2.0
3,739400,1.0
3,739900,1.0
3,740100,1.0
3,740300,1.5
3,740600,4.0
3,740800,2.0
3,741100,2.0
3,741500,4.0
3,741900,4.5
3,742700,0.0
3,743000,3.5
3,743500,1.0
3,744200,4.0
3,744600,1.0
3,745100,0.0
3,746300,2.0
3,746800,1.0
3,748700,0.5
3,748900,0.0
3,749600,3.0
3,750000,3.5
3,750300,1.0
3,750600,3.0
3,751300,1.0
3,752000,1.5
3,752400,1.0
3,752700,3.0
3,753100,3.5
3,753400,4.5
3,753600,1.5
3,753700,2.0
3,754100,0.5
3,754300,0.5
3,755100,0.0
3,755400,2.0
3,755600,3.0
3,755800,4.5
3,756100,3.0
3,756300,1.0
3,756600,0.0
3,757300,1.0
3,757400,0.5
3,757600,3.0
3,758100,0.5
3,758300,3.0
3,758700,3.0
3,758900,3.5
3,759200,4.0
3,759400,1.0
3,759900,0.0
3,760100,2.0
3,760600,1.0
3,760800,3.5
3,761000,2.0
3,762000,1.0
3,762800,0.0
3,763000,2.5
3,763500,3.5
3,763900,1.0
3,764200,0.0
3,764700,2.0
3,765300,1.0
3,765500,1.0
3,766400,1.5
3,766700,0.5
3,767000,0.0
3,767700,3.0
3,768000,0.0
3,768500,2.0
3,769200,1.0
3,770000,2.0
3,770500,0.0
3,770800,1.5
3,771400,1.0
3,771700,4.0
3,772400,1.0
3,773400,1.0
3,773600,0.0
3,774300,2.0
3,774400,2.5
3,774800,0.5
3,775500,0.0
3,775700,3.5
3,776600,2.0
3,776800,1.0
3,777000,3.5
3,777100,1.0
3,777300,0.0
3,777500,4.0
3,777700,4.5
3,778000,1.5
3,778200,1.5
3,778500,1.0
3,779200,1.0
3,779500,2.5
3,779800,4.5
3,779900,6.0
3,780200,0.5
3,780400,1.5
3,781000,1.5
3,781200,1.5
3,781600,0.5
3,781700,1.5
3,782200,4.0
3,782400,5.5
3,783400,2.5
3,784000,0.0
3,784200,3.0
3,784300,0.0
3,784700,1.5
3,784800,2.0
3,785100,4.0
3,785300,6.0
3,786000,1.0
3,786400,3.0
3,787200,0.5
3,787800,0.0
3,788200,3.0
3,788800,3.0
3,789400,2.0
3,789800,4.0
3,790000,1.5
3,790700,3.0
3,790900,3.0
3,791900,0.0
3,792200,2.0
3,792600,3.0
3,792800,5.0
3,793200,2.0
3,793600,1.0
3,793900,2.5
3,794500,0.5
3,794900,0.0
3,795200,0.0
3,795300,2.5
3,796200,4.5
3,796900,1.0
3,797200,0.0
3,797600,3.0
3,799500,3.0
3,800300,2.5
3,800900,1.5
3,801000,0.5
3,801500,4.0
3,801600,3.0
3,801900,0.0
3,802700,1.0
3,804000,2.0
3,804300,1.5
3,804600,7.0
3,804900,2.0
3,805100,3.0
3,806300,4.5
3,806800,3.5
3,807800,1.0
3,808800,5.5
3,809200,2.0
3,810100,1.0
3,810500,5.0
3,811000,0.5
3,811600,1.0
3,811900,0.5
3,812000,0.0
3,812200,0.5
3,812500,2.0
3,812600,4.5
3,812900,0.5
3,813500,0.0
3,813700,1.0
3,814400,4.5
3,815000,3.0
3,815500,1.5
3,816100,0.5
3,816400,3.5
3,817000,2.5
3,817300,3.5
3,817600,1.0
3,817800,5.0
3,818100,6.0
3,818400,3.5
3,818600,0.0
3,818800,2.5
3,819100,1.0
3,819400,1.0
3,820400,1.0
3,820900,1.0
3,821400,1.5
3,821600,1.0
3,821800,0.0
3,822000,1.0
3,822500,1.0
3,823000,4.0
3,824600,6.0
3,824900,1.0
3,825100,1.0
3,825500,0.0
3,826000,1.0
3,826200,1.5
3,826700,0.5
3,827300,1.5
3,828000,1.0
3,828300,4.0
3,829700,0.0
3,830000,3.0
3,830900,0.5
3,831000,1.5
3,831300,2.0
3,831500,1.0
3,831800,2.0
3,832200,3.0
3,833400,1.5
3,833900,1.0
3,834400,4.0
3,834800,0.0
3,835900,2.0
3,836100,1.0
3,836400,2.0
3,836800,2.0
3,837200,0.0
3,838200,1.5
3,838500,3.0
3,839600,4.5
3,840400,1.5
3,841000,3.0
3,841500,1.0
3,841600,1.5
3,842700,1.0
3,842800,1.5
3,843400,2.0
3,843500,3.0
3,844500,2.0
3,844900,1.0
3,845300,0.0
3,846000,4.0
3,846300,1.0
3,846700,2.0
3,847000,1.0
3,847900,1.0
3,848600,2.0
3,849300,3.0
3,850000,0.0
3,850700,2.0
3,850900,2.5
3,851200,0.5
3,851500,2.0
3,851900,0.0
3,852900,1.0
3,853300,0.5
3,853600,1.5
3,853800,2.0
3,854100,0.0
3,854400,1.5
3,855300,1.0
3,855500,4.0
3,855700,1.0
3,856800,1.0
3,856900,3.0
3,857100,0.5
3,857800,0.0
3,858100,1.0
3,858300,2.0
3,859200,3.0
3,860100,0.0
3,861000,4.0
3,861900,2.5
3,862500,0.5
3,862700,5.0
3,863200,2.0
3,863600,0.0
3,863700,2.0
3,864400,1.0
3,865500,3.0
3,866000,2.0
3,866400,1.0
3,867000,4.0
3,867300,2.0
3,868100,1.0
3,868600,1.0
3,868800,5.0
3,869000,3.0
3,869300,1.5
3,869500,1.0
3,869900,1.0
3,870400,0.5
3,870600,4.0
3,871000,1.0
3,871800,0.0
3,872600,1.0
3,873100,0.5
3,873300,1.0
3,873400,2.5
3,873700,2.0
3,874100,1.0
3,875200,1.5
3,875800,0.5
3,876000,2.0
3,876100,0.0
3,876400,0.5
3,876800,1.0
3,877000,2.0
3,878100,1.0
3,878300,1.5
3,880000,2.5
3,881400,0.5
3,881600,2.0
3,881900,3.5
3,882500,4.0
3,882700,0.0
3,883300,1.5
3,884000,2.0
3,884300,6.0
3,885200,3.5
3,885800,4.0
3,886600,0.5
3,887700,2.0
3,888000,0.5
3,888400,4.5
3,888800,1.0
3,889400,4.0
3,889600,2.0
3,890000,0.5
3,890300,0.5
3,892100,3.0
3,892400,0.0
3,892700,2.5
3,892900,1.0
3,893300,2.0
3,893800,1.0
3,893900,1.0
3,894200,0.0
3,894500,1.0
3,895300,2.0
3,895600,2.5
3,896200,1.0
3,896500,0.5
3,896800,0.5
3,897100,1.5
3,897200,1.0
3,897300,4.5
3,897700,2.0
3,898200,3.0
3,898500,2.5
3,898900,4.5
3,899900,2.0
3,901000,1.0
3,901200,0.5
3,901500,2.0
3,901900,0.5
3,902600,3.0
3,903100,0.5
3,903400,3.0
3,903700,1.0
3,904200,2.0
3,905400,1.0
3,906200,1.0
3,906600,1.0
3,907500,2.0
3,908000,1.0
3,908400,0.5
3,908700,3.0
3,909000,1.0
3,909100,1.5
3,909400,3.0
3,909700,1.5
3,910400,2.0
3,910800,0.0
3,911200,3.0
3,911500,0.5
3,912300,3.0
3,912600,2.0
3,913800,1.0
3,915300,4.0
3,915500,2.0
3,916800,2.0
3,917100,1.5
3,917200,3.0
3,917500,3.0
3,917800,4.5
3,918700,0.0
3,919200,1.0
3,919300,1.5
3,919500,1.5
3,919900,3.5
3,920200,0.0
3,920500,3.5
3,921100,0.0
3,921300,2.0
3,921700,0.0
3,922000,1.0
3,922500,0.0
3,923000,2.0
3,924200,1.5
3,924400,2.0
3,924800,2.0
3,926600,1.0
3,927300,0.0
3,927500,0.5
3,928000,1.5
3,929000,1.0
3,930000,0.0
3,930300,1.5
3,930900,2.0
3,931200,1.0
3,931600,1.0
3,932100,2.0
3,932400,2.0
3,933200,2.5
3,934000,0.0
3,935000,0.0
3,936200,1.5
3,937000,2.0
3,937200,2.5
3,937300,5.0
3,937700,0.5
3,937900,2.0
3,938900,0.0
3,939300,2.0
3,940200,0.0
3,940500,2.0
3,941500,1.0
3,941900,0.5
3,942300,4.0
3,942500,0.0
3,942800,1.0
3,943300,4.0
3,943500,1.0
3,944500,1.5
3,944700,1.0
3,944900,1.0
3,945000,0.5
3,945400,2.0
3,946300,0.5
3,946700,1.0
3,946900,1.5
3,947000,3.5
3,947500,5.0
3,948300,3.0
3,948700,1.5
3,949300,4.0
3,949700,3.0
3,950600,1.5
3,951100,2.5
3,951700,2.5
3,952000,2.0
3,952300,1.5
3,952700,1.0
3,952900,1.0
3,953100,2.0
3,953500,2.0
3,953700,0.0
3,954700,1.0
3,956000,2.0
3,956300,1.0
3,956800,1.5
3,956900,0.0
3,957400,1.0
3,957800,3.0
3,958300,0.5
3,958900,1.0
3,959200,3.0
3,959800,2.5
3,960000,0.0
3,960400,4.0
3,961600,1.0
3,961800,4.0
3,962000,2.0
3,962300,2.0
3,962500,3.0
3,962900,0.5
3,963500,1.0
3,963700,0.5
3,964300,1.5
3,964500,2.5
3,964900,0.5
3,966200,3.0
3,966700,0.0
3,967100,2.0
3,967900,2.5
3,968100,0.5
3,968900,2.0
3,969100,1.0
3,969900,3.5
3,970500,1.0
3,970800,3.5
3,971300,1.5
3,971900,0.0
3,972300,5.5
3,973000,3.0
3,973400,2.0
3,974400,5.0
3,974900,2.5
3,975500,2.5
3,976200,2.0
3,976600,1.0
3,977000,1.0
3,977500,2.0
3,977800,2.5
3,978500,1.0
3,979900,2.0
3,980300,3.0
3,981100,1.0
3,983100,2.0
3,983800,0.0
3,984100,0.5
3,984300,3.5
3,984700,3.0
3,984900,4.5
3,985300,1.0
3,985500,1.0
3,985800,1.5
3,986400,2.5
3,987000,2.0
3,987100,0.5
3,987800,2.0
3,988600,3.5
3,989200,1.0
3,990200,3.0
3,990500,2.0
3,990700,4.0
3,991200,2.0
3,991500,2.5
3,991700,1.5
3,991800,0.0
3,992300,0.5
3,992600,2.0
3,992900,0.0
3,993200,2.0
3,994200,0.0
3,994500,0.0
3,995100,2.0
3,995300,0.0
3,995800,0.5
3,996400,1.5
3,996700,2.5
3,997000,3.0
3,997500,2.0
3,998100,0.5
3,998700,2.0
3,998900,1.0
