participant,side_role,aggressor_filter,K,symbol,spread_regime,burst_only,n,mean,median,frac_pos,t_stat
Mark 14,seller,all,5,VEV_4000,tight,True,10.0,0.55,0.5,0.5,1.1325570680400574
Mark 14,seller,aggr_buy,5,VEV_4000,all,True,10.0,0.55,0.5,0.5,1.1325570680400574
Mark 14,seller,aggr_buy,5,VEV_4000,tight,True,10.0,0.55,0.5,0.5,1.1325570680400574
Mark 14,seller,all,20,VEV_4000,all,True,10.0,-0.25,-0.5,0.4,-0.22914788120027735
Mark 14,seller,all,20,VEV_4000,tight,True,10.0,-0.25,-0.5,0.4,-0.22914788120027735
Mark 14,seller,aggr_buy,20,VEV_4000,all,True,10.0,-0.25,-0.5,0.4,-0.22914788120027735
Mark 14,seller,aggr_buy,20,VEV_4000,tight,True,10.0,-0.25,-0.5,0.4,-0.22914788120027735
Mark 14,seller,all,100,VEV_4000,all,True,10.0,-4.85,-6.25,0.1,-2.0859813087984986
Mark 14,seller,all,100,VEV_4000,tight,True,10.0,-4.85,-6.25,0.1,-2.0859813087984986
Mark 14,seller,aggr_buy,100,VEV_4000,all,True,10.0,-4.85,-6.25,0.1,-2.0859813087984986
Mark 14,seller,aggr_buy,100,VEV_4000,tight,True,10.0,-4.85,-6.25,0.1,-2.0859813087984986
Mark 01,seller,all,20,VELVETFRUIT_EXTRACT,tight,True,8.0,2.25,2.0,0.75,2.0124611797498106
Mark 01,seller,aggr_buy,20,VELVETFRUIT_EXTRACT,tight,True,8.0,2.25,2.0,0.75,2.0124611797498106
Mark 22,seller,all,5,HYDROGEL_PACK,all,False,8.0,3.1875,3.5,0.75,1.6600342276747224
Mark 22,seller,all,5,HYDROGEL_PACK,tight,False,8.0,3.1875,3.5,0.75,1.6600342276747224
Mark 22,seller,aggr_buy,5,HYDROGEL_PACK,all,False,8.0,3.1875,3.5,0.75,1.6600342276747224
Mark 22,seller,aggr_buy,5,HYDROGEL_PACK,tight,False,8.0,3.1875,3.5,0.75,1.6600342276747224
Mark 01,seller,all,100,VELVETFRUIT_EXTRACT,tight,True,8.0,3.0,2.0,0.625,0.9516619028617731
Mark 01,seller,aggr_buy,100,VELVETFRUIT_EXTRACT,tight,True,8.0,3.0,2.0,0.625,0.9516619028617731
Mark 14,buyer,all,5,HYDROGEL_PACK,wide,False,8.0,1.0,2.25,0.75,0.7285641270360431
Mark 14,buyer,aggr_sell,5,HYDROGEL_PACK,wide,False,8.0,1.0,2.25,0.75,0.7285641270360431
Mark 38,seller,all,5,HYDROGEL_PACK,wide,False,8.0,1.0,2.25,0.75,0.7285641270360431
Mark 38,seller,aggr_sell,5,HYDROGEL_PACK,wide,False,8.0,1.0,2.25,0.75,0.7285641270360431
Mark 22,seller,all,20,HYDROGEL_PACK,all,False,8.0,1.3125,1.5,0.625,0.703413698945422
Mark 22,seller,all,20,HYDROGEL_PACK,tight,False,8.0,1.3125,1.5,0.625,0.703413698945422
Mark 22,seller,aggr_buy,20,HYDROGEL_PACK,all,False,8.0,1.3125,1.5,0.625,0.703413698945422
Mark 22,seller,aggr_buy,20,HYDROGEL_PACK,tight,False,8.0,1.3125,1.5,0.625,0.703413698945422
Mark 01,seller,all,5,VELVETFRUIT_EXTRACT,tight,True,8.0,0.25,1.0,0.625,0.4677071733467428
Mark 01,seller,aggr_buy,5,VELVETFRUIT_EXTRACT,tight,True,8.0,0.25,1.0,0.625,0.4677071733467428
Mark 14,buyer,all,20,HYDROGEL_PACK,wide,False,8.0,0.75,4.5,0.625,0.22513069414207248
Mark 14,buyer,aggr_sell,20,HYDROGEL_PACK,wide,False,8.0,0.75,4.5,0.625,0.22513069414207248
Mark 38,seller,all,20,HYDROGEL_PACK,wide,False,8.0,0.75,4.5,0.625,0.22513069414207248
Mark 38,seller,aggr_sell,20,HYDROGEL_PACK,wide,False,8.0,0.75,4.5,0.625,0.22513069414207248
Mark 14,buyer,all,100,HYDROGEL_PACK,wide,False,8.0,-4.5,-11.0,0.375,-0.5354000233800792
Mark 14,buyer,aggr_sell,100,HYDROGEL_PACK,wide,False,8.0,-4.5,-11.0,0.375,-0.5354000233800792
Mark 38,seller,all,100,HYDROGEL_PACK,wide,False,8.0,-4.5,-11.0,0.375,-0.5354000233800792
Mark 38,seller,aggr_sell,100,HYDROGEL_PACK,wide,False,8.0,-4.5,-11.0,0.375,-0.5354000233800792
Mark 22,seller,all,100,HYDROGEL_PACK,all,False,8.0,-5.1875,-4.75,0.5,-0.7419549526716365
Mark 22,seller,all,100,HYDROGEL_PACK,tight,False,8.0,-5.1875,-4.75,0.5,-0.7419549526716365
Mark 22,seller,aggr_buy,100,HYDROGEL_PACK,all,False,8.0,-5.1875,-4.75,0.5,-0.7419549526716365
Mark 22,seller,aggr_buy,100,HYDROGEL_PACK,tight,False,8.0,-5.1875,-4.75,0.5,-0.7419549526716365
Mark 01,buyer,all,5,VELVETFRUIT_EXTRACT,tight,True,8.0,-0.3125,-0.5,0.25,-0.7599722072389079
Mark 01,buyer,aggr_sell,5,VELVETFRUIT_EXTRACT,tight,True,8.0,-0.3125,-0.5,0.25,-0.7599722072389079
Mark 01,buyer,all,20,VELVETFRUIT_EXTRACT,tight,True,8.0,-1.375,-3.25,0.25,-0.7860007813612596
Mark 01,buyer,aggr_sell,20,VELVETFRUIT_EXTRACT,tight,True,8.0,-1.375,-3.25,0.25,-0.7860007813612596
Mark 01,buyer,all,100,VELVETFRUIT_EXTRACT,tight,True,8.0,-3.0,-1.5,0.375,-1.067834955979935
Mark 01,buyer,aggr_sell,100,VELVETFRUIT_EXTRACT,tight,True,8.0,-3.0,-1.5,0.375,-1.067834955979935
