day,timestamp,symbol,buyer,seller,pair,aggressor,burst,session_bin,spread_regime,K,fwd_same,fwd_VELVETFRUIT_EXTRACT,fwd_HYDROGEL_PACK,cell_mean_fwd,cell_n,residual_fwd
3,621000,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-2.5,1.0,0.018779342723004695,213,-0.018779342723004695
3,621000,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.5,1.0,0.08685446009389672,213,-0.08685446009389672
3,621000,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.0,11.5,-27.0,0.1267605633802817,213,0.8732394366197183
3,621000,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-2.5,1.0,-0.01060070671378092,283,0.01060070671378092
3,621000,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.5,1.0,0.03180212014134275,283,-0.03180212014134275
3,621000,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,11.5,-27.0,-0.012367491166077738,283,0.012367491166077738
3,621000,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-2.5,1.0,0.0,317,0.0
3,621000,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.5,1.0,0.0,317,0.0
3,621000,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,11.5,-27.0,0.0,317,0.0
3,621000,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-2.5,1.0,0.0,317,0.0
3,621000,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.5,1.0,0.0,317,0.0
3,621000,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,11.5,-27.0,0.0,317,0.0
3,621500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,5,-3.0,0.5,-3.0,-0.18063872255489022,501,-2.81936127744511
3,621500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,20,-7.0,7.0,-7.0,-0.38223552894211577,501,-6.6177644710578845
3,621500,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,100,-36.0,17.0,-36.0,-0.469061876247505,501,-35.53093812375249
3,621600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,5,2.0,2.0,-1.0,0.26132930513595165,331,1.7386706948640485
3,621600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,20,5.0,5.0,-3.0,0.5755287009063444,331,4.424471299093655
3,621600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,100,15.0,15.0,-35.0,1.0755287009063443,331,13.924471299093655
3,622500,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,5,1.0,2.0,4.0,-0.24242424242424243,33,1.2424242424242424
3,622500,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,20,1.0,2.0,-2.0,0.015151515151515152,33,0.9848484848484849
3,622500,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,100,4.5,8.0,-36.0,-0.09090909090909091,33,4.590909090909091
3,622500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.5,2.0,4.0,-0.14772727272727273,132,0.6477272727272727
3,622500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.5,2.0,-2.0,-0.12121212121212122,132,0.6212121212121212
3,622500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,2.5,8.0,-36.0,0.07954545454545454,132,2.4204545454545454
3,622500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,4.0,0.018779342723004695,213,-0.018779342723004695
3,622500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,2.0,-2.0,0.08685446009389672,213,-0.08685446009389672
3,622500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.0,8.0,-36.0,0.1267605633802817,213,0.8732394366197183
3,622500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,4.0,-0.01060070671378092,283,0.01060070671378092
3,622500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,2.0,-2.0,0.03180212014134275,283,-0.03180212014134275
3,622500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,8.0,-36.0,-0.012367491166077738,283,0.012367491166077738
3,622500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,4.0,0.0,317,0.0
3,622500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,2.0,-2.0,0.0,317,0.0
3,622500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,8.0,-36.0,0.0,317,0.0
3,622500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,4.0,0.0,317,0.0
3,622500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,2.0,-2.0,0.0,317,0.0
3,622500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,8.0,-36.0,0.0,317,0.0
3,624000,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,5,1.0,-2.0,1.0,-0.18063872255489022,501,1.1806387225548902
3,624000,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,20,-8.0,10.0,-8.0,-0.38223552894211577,501,-7.6177644710578845
3,624000,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,100,-27.0,9.0,-27.0,-0.469061876247505,501,-26.530938123752495
3,624200,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,5,1.0,2.0,2.0,-0.24242424242424243,33,1.2424242424242424
3,624200,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,20,6.5,12.0,-12.0,0.015151515151515152,33,6.484848484848484
3,624200,VEV_5200,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,100,5.5,10.0,-26.0,-0.09090909090909091,33,5.590909090909091
3,624200,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.5,2.0,2.0,0.018779342723004695,213,0.4812206572769953
3,624200,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,1.5,12.0,-12.0,0.08685446009389672,213,1.4131455399061033
3,624200,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.0,10.0,-26.0,0.1267605633802817,213,0.8732394366197183
3,624200,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,2.0,-0.01060070671378092,283,0.01060070671378092
3,624200,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,12.0,-12.0,0.03180212014134275,283,-0.03180212014134275
3,624200,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,10.0,-26.0,-0.012367491166077738,283,0.012367491166077738
3,624200,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,2.0,0.0,317,0.0
3,624200,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,12.0,-12.0,0.0,317,0.0
3,624200,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,10.0,-26.0,0.0,317,0.0
3,624200,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,2.0,2.0,0.0,317,0.0
3,624200,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,12.0,-12.0,0.0,317,0.0
3,624200,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,10.0,-26.0,0.0,317,0.0
3,624500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,5,6.0,6.0,-2.0,0.34195402298850575,174,5.658045977011494
3,624500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,20,10.5,10.5,-11.0,0.3620689655172414,174,10.137931034482758
3,624500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,100,10.0,10.0,-30.0,-0.3160919540229885,174,10.316091954022989
3,624700,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,5,4.5,5.0,-6.0,0.11282051282051282,195,4.387179487179488
3,624700,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,20,9.5,10.0,-15.0,0.12307692307692308,195,9.376923076923077
3,624700,VEV_4000,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,100,6.5,7.0,-33.0,-0.441025641025641,195,6.941025641025641
3,626300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,6,tight,5,-1.0,-1.0,-1.0,-0.03322784810126582,316,-0.9667721518987342
3,626300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,6,tight,20,3.0,3.0,1.0,-0.23734177215189872,316,3.2373417721518987
3,626300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,Mark 14->Mark 55,aggr_sell,False,6,tight,100,-1.0,-1.0,-21.0,-1.2246835443037976,316,0.22468354430379756
3,627700,VEV_5200,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,-0.5,-1.5,1.0,-0.18181818181818182,11,-0.3181818181818182
3,627700,VEV_5200,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,-6.0,-9.5,-3.0,0.8636363636363636,11,-6.863636363636363
3,627700,VEV_5200,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,-2.5,-4.5,-18.0,2.772727272727273,11,-5.272727272727273
3,627700,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,-0.5,-1.5,1.0,-0.14772727272727273,132,-0.3522727272727273
3,627700,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,-3.0,-9.5,-3.0,-0.12121212121212122,132,-2.878787878787879
3,627700,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,-1.0,-4.5,-18.0,0.07954545454545454,132,-1.0795454545454546
3,627700,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,1.0,0.018779342723004695,213,-0.018779342723004695
3,627700,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,-1.0,-9.5,-3.0,0.08685446009389672,213,-1.0868544600938967
3,627700,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,-0.5,-4.5,-18.0,0.1267605633802817,213,-0.6267605633802817
3,627700,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,1.0,0.0,317,0.0
3,627700,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-9.5,-3.0,0.0,317,0.0
3,627700,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,-4.5,-18.0,0.0,317,0.0
3,627700,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,1.0,0.0,317,0.0
3,627700,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-9.5,-3.0,0.0,317,0.0
3,627700,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,-4.5,-18.0,0.0,317,0.0
3,630100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,5,1.0,1.0,-2.0,0.34195402298850575,174,0.6580459770114943
3,630100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,20,0.0,0.0,-9.0,0.3620689655172414,174,-0.3620689655172414
3,630100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,100,8.5,8.5,-12.0,-0.3160919540229885,174,8.816091954022989
3,630700,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,5,1.5,2.0,-2.0,-0.10476190476190476,210,1.6047619047619048
3,630700,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,20,-3.0,-2.0,-9.0,-0.10476190476190476,210,-2.895238095238095
3,630700,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,100,6.5,8.0,-7.0,-0.016666666666666666,210,6.516666666666667
3,630900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,5,-7.0,4.0,-7.0,0.07392197125256673,487,-7.073921971252567
3,630900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,20,-6.0,0.0,-6.0,0.24537987679671458,487,-6.245379876796715
3,630900,HYDROGEL_PACK,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,100,-6.0,9.0,-6.0,0.997946611909651,487,-6.997946611909651
3,631300,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,-0.5,-1.5,0.0,-0.14772727272727273,132,-0.3522727272727273
3,631300,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,-1.0,-3.5,3.0,-0.12121212121212122,132,-0.8787878787878788
3,631300,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.5,4.5,-4.0,0.07954545454545454,132,1.4204545454545454
3,631300,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,5,-0.5,-1.5,0.0,-0.15,50,-0.35
3,631300,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,20,-0.5,-3.5,3.0,-0.16,50,-0.33999999999999997
3,631300,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,100,0.5,4.5,-4.0,-0.43,50,0.9299999999999999
3,631300,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,0.0,-0.01060070671378092,283,0.01060070671378092
3,631300,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-3.5,3.0,0.03180212014134275,283,-0.03180212014134275
3,631300,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.5,4.5,-4.0,-0.012367491166077738,283,0.5123674911660777
3,631300,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,0.0,0.0,317,0.0
3,631300,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-3.5,3.0,0.0,317,0.0
3,631300,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,4.5,-4.0,0.0,317,0.0
3,631300,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-1.5,0.0,0.0,317,0.0
3,631300,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-3.5,3.0,0.0,317,0.0
3,631300,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,4.5,-4.0,0.0,317,0.0
3,631500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,-2.0,-4.0,-2.0,-0.14772727272727273,132,-1.8522727272727273
3,631500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,-2.0,-4.0,4.0,-0.12121212121212122,132,-1.878787878787879
3,631500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.0,4.0,0.0,0.07954545454545454,132,0.9204545454545454
3,631500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,5,-0.5,-4.0,-2.0,-0.15,50,-0.35
3,631500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,20,-0.5,-4.0,4.0,-0.16,50,-0.33999999999999997
3,631500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,wide,100,0.5,4.0,0.0,-0.43,50,0.9299999999999999
3,631500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-4.0,-2.0,-0.01060070671378092,283,0.01060070671378092
3,631500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-4.0,4.0,0.03180212014134275,283,-0.03180212014134275
3,631500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.5,4.0,0.0,-0.012367491166077738,283,0.5123674911660777
3,631500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-4.0,-2.0,0.0,317,0.0
3,631500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-4.0,4.0,0.0,317,0.0
3,631500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,4.0,0.0,0.0,317,0.0
3,631500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,-4.0,-2.0,0.0,317,0.0
3,631500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,-4.0,4.0,0.0,317,0.0
3,631500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,4.0,0.0,0.0,317,0.0
3,632400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,5,0.0,0.0,5.0,0.26132930513595165,331,-0.26132930513595165
3,632400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,20,4.5,4.5,7.0,0.5755287009063444,331,3.9244712990936557
3,632400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,100,14.5,14.5,6.0,1.0755287009063443,331,13.424471299093655
3,632500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,5,0.0,0.0,5.0,0.34195402298850575,174,-0.34195402298850575
3,632500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,20,4.0,4.0,4.0,0.3620689655172414,174,3.6379310344827585
3,632500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,Mark 01->Mark 55,aggr_sell,False,6,tight,100,15.0,15.0,11.5,-0.3160919540229885,174,15.316091954022989
3,633200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,5,2.5,2.5,4.0,0.26132930513595165,331,2.2386706948640485
3,633200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,20,4.0,4.0,-2.0,0.5755287009063444,331,3.4244712990936557
3,633200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,100,16.0,16.0,3.0,1.0755287009063443,331,14.924471299093655
3,633800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,5,-1.0,2.0,-1.0,-0.18063872255489022,501,-0.8193612774451098
3,633800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,20,-12.0,4.0,-12.0,-0.38223552894211577,501,-11.617764471057884
3,633800,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,100,5.0,19.5,5.0,-0.469061876247505,501,5.469061876247505
3,634500,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,5,0.0,0.0,-2.0,-0.41379310344827586,29,0.41379310344827586
3,634500,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,20,0.5,3.0,-5.0,-0.2413793103448276,29,0.7413793103448276
3,634500,VEV_5300,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,100,6.5,19.0,7.0,0.6206896551724138,29,5.879310344827586
3,634500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,0.0,-2.0,0.018779342723004695,213,-0.018779342723004695
3,634500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,1.0,3.0,-5.0,0.08685446009389672,213,0.9131455399061033
3,634500,VEV_5400,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,3.0,19.0,7.0,0.1267605633802817,213,2.8732394366197185
3,634500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,0.0,-2.0,-0.01060070671378092,283,0.01060070671378092
3,634500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.0,-5.0,0.03180212014134275,283,-0.03180212014134275
3,634500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,1.0,19.0,7.0,-0.012367491166077738,283,1.0123674911660778
3,634500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,0.0,-2.0,0.0,317,0.0
3,634500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.0,-5.0,0.0,317,0.0
3,634500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,19.0,7.0,0.0,317,0.0
3,634500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,0.0,-2.0,0.0,317,0.0
3,634500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,3.0,-5.0,0.0,317,0.0
3,634500,VEV_6500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,19.0,7.0,0.0,317,0.0
3,636600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,5,1.0,1.0,5.0,0.26132930513595165,331,0.7386706948640483
3,636600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,20,-3.0,-3.0,10.0,0.5755287009063444,331,-3.5755287009063443
3,636600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,Mark 55->Mark 14,aggr_buy,False,6,tight,100,17.5,17.5,34.0,1.0755287009063443,331,16.424471299093657
3,641800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,5,4.5,4.5,0.0,-0.10476190476190476,210,4.604761904761904
3,641800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,20,9.5,10.0,9.0,-0.10476190476190476,210,9.604761904761904
3,641800,VEV_4000,Mark 14,Mark 38,Mark 14->Mark 38,aggr_sell,False,6,tight,100,17.5,17.5,-4.0,-0.016666666666666666,210,17.516666666666666
3,642300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,5,5.0,0.0,5.0,-0.18063872255489022,501,5.180638722554891
3,642300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,20,13.0,5.5,13.0,-0.38223552894211577,501,13.382235528942116
3,642300,HYDROGEL_PACK,Mark 38,Mark 14,Mark 38->Mark 14,aggr_buy,False,6,tight,100,-8.0,13.5,-8.0,-0.469061876247505,501,-7.530938123752495
3,642500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,1.0,1.5,-0.14772727272727273,132,0.14772727272727273
3,642500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,3.0,8.0,-0.5,-0.12121212121212122,132,3.121212121212121
3,642500,VEV_5300,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,4.5,13.0,-10.5,0.07954545454545454,132,4.420454545454546
3,642500,VEV_5400,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,5,0.0,1.0,1.5,-0.4166666666666667,12,0.4166666666666667
3,642500,VEV_5400,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,20,1.0,8.0,-0.5,-0.4166666666666667,12,1.4166666666666667
3,642500,VEV_5400,Mark 14,Mark 22,Mark 14->Mark 22,aggr_sell,True,6,tight,100,1.5,13.0,-10.5,-1.0,12,2.5
3,642500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,1.0,1.5,-0.01060070671378092,283,0.01060070671378092
3,642500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,8.0,-0.5,0.03180212014134275,283,-0.03180212014134275
3,642500,VEV_5500,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,100,0.0,13.0,-10.5,-0.012367491166077738,283,0.012367491166077738
3,642500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,5,0.0,1.0,1.5,0.0,317,0.0
3,642500,VEV_6000,Mark 01,Mark 22,Mark 01->Mark 22,aggr_sell,True,6,tight,20,0.0,8.0,-0.5,0.0,317,0.0
