day,timestamp,s5200,s5300,tight
2,527500,3.0,2.0,False
1,83400,3.0,2.0,False
2,696200,3.0,2.0,False
2,62700,2.0,3.0,False
3,678700,1.0,1.0,True
2,923100,3.0,3.0,False
1,403400,3.0,2.0,False
3,482800,3.0,1.0,False
3,274200,2.0,2.0,True
3,996400,2.0,2.0,True
1,119400,3.0,2.0,False
2,350000,3.0,2.0,False
3,509900,2.0,2.0,True
3,774700,2.0,2.0,True
2,953000,3.0,2.0,False
3,478300,2.0,2.0,True
1,219700,3.0,2.0,False
3,903000,3.0,2.0,False
1,742100,3.0,2.0,False
2,734900,3.0,2.0,False
3,671500,2.0,2.0,True
2,296000,3.0,2.0,False
3,665000,3.0,2.0,False
1,494700,3.0,2.0,False
1,455700,1.0,1.0,True
1,599700,3.0,2.0,False
3,5300,3.0,3.0,False
3,741700,3.0,1.0,False
1,487400,2.0,2.0,True
1,201800,3.0,2.0,False
1,27800,3.0,2.0,False
3,885100,3.0,2.0,False
3,796700,3.0,2.0,False
2,770700,3.0,2.0,False
1,2200,3.0,2.0,False
2,908500,3.0,3.0,False
2,390100,2.0,2.0,True
2,927100,3.0,2.0,False
1,703600,3.0,2.0,False
2,284700,3.0,2.0,False
3,924000,3.0,2.0,False
3,951500,3.0,2.0,False
2,583000,3.0,2.0,False
1,909000,3.0,2.0,False
2,87600,4.0,2.0,False
3,404200,2.0,2.0,True
2,553000,3.0,2.0,False
2,773700,3.0,2.0,False
2,848700,3.0,2.0,False
3,611200,2.0,1.0,True
2,902500,3.0,3.0,False
3,355000,2.0,2.0,True
1,801800,1.0,1.0,True
3,300000,2.0,1.0,True
1,252600,3.0,2.0,False
1,125200,3.0,2.0,False
1,553900,3.0,2.0,False
3,48100,2.0,2.0,True
1,946500,3.0,2.0,False
1,433600,2.0,2.0,True
3,180100,3.0,2.0,False
1,363800,3.0,2.0,False
1,64400,3.0,2.0,False
2,207800,3.0,2.0,False
2,706500,3.0,2.0,False
3,844400,3.0,2.0,False
3,126100,3.0,2.0,False
3,259200,3.0,2.0,False
2,121500,3.0,2.0,False
1,257600,2.0,2.0,True
2,966100,3.0,2.0,False
3,326400,3.0,2.0,False
1,790100,3.0,2.0,False
2,646800,2.0,2.0,True
3,797800,2.0,2.0,True
3,506900,2.0,2.0,True
1,658800,3.0,2.0,False
3,233500,2.0,2.0,True
1,426900,3.0,2.0,False
1,43800,3.0,2.0,False
1,259400,3.0,2.0,False
2,868000,3.0,2.0,False
2,819400,3.0,2.0,False
3,564200,3.0,1.0,False
2,813700,2.0,2.0,True
3,102100,3.0,2.0,False
3,220800,1.0,1.0,True
2,191800,3.0,2.0,False
1,132400,3.0,2.0,False
1,555400,2.0,2.0,True
1,570400,3.0,2.0,False
1,162400,3.0,2.0,False
2,204900,3.0,2.0,False
3,998500,2.0,1.0,True
2,592800,3.0,1.0,False
3,50800,3.0,2.0,False
1,197100,3.0,2.0,False
2,674400,3.0,2.0,False
1,725100,3.0,3.0,False
1,439000,2.0,2.0,True
2,178700,4.0,3.0,False
3,339600,3.0,1.0,False
2,614500,3.0,2.0,False
3,3000,3.0,2.0,False
2,811400,3.0,2.0,False
2,426200,2.0,2.0,True
3,505000,2.0,2.0,True
1,643100,3.0,2.0,False
3,336600,2.0,2.0,True
3,203300,2.0,2.0,True
1,528400,3.0,2.0,False
3,219300,2.0,2.0,True
2,622800,2.0,1.0,True
2,714200,3.0,2.0,False
3,226400,2.0,1.0,True
1,998200,3.0,3.0,False
3,713500,3.0,2.0,False
3,733200,3.0,2.0,False
3,331300,2.0,1.0,True
1,132800,3.0,3.0,False
1,280800,3.0,2.0,False
2,118300,3.0,2.0,False
1,293100,3.0,2.0,False
3,184400,3.0,2.0,False
2,596100,2.0,2.0,True
2,31600,3.0,2.0,False
2,292600,3.0,2.0,False
3,399400,2.0,2.0,True
3,536400,2.0,1.0,True
3,271400,2.0,1.0,True
2,432200,3.0,2.0,False
1,351600,2.0,2.0,True
2,230400,3.0,2.0,False
2,57600,3.0,2.0,False
3,296600,2.0,2.0,True
3,687300,3.0,2.0,False
2,724100,3.0,1.0,False
2,290600,3.0,2.0,False
2,794700,3.0,2.0,False
2,392100,3.0,2.0,False
1,347400,3.0,2.0,False
1,806700,3.0,2.0,False
3,551700,3.0,2.0,False
3,308400,3.0,2.0,False
3,726200,3.0,2.0,False
2,697200,3.0,2.0,False
1,57000,3.0,2.0,False
2,559500,2.0,2.0,True
1,496000,2.0,2.0,True
3,753100,3.0,2.0,False
1,781000,3.0,2.0,False
3,249200,3.0,2.0,False
3,395300,3.0,2.0,False
2,758500,3.0,2.0,False
1,681700,2.0,2.0,True
3,558000,3.0,2.0,False
2,504500,2.0,2.0,True
3,10000,4.0,3.0,False
1,543500,2.0,2.0,True
2,871000,3.0,2.0,False
1,604600,1.0,2.0,True
3,487700,2.0,1.0,True
2,705300,3.0,2.0,False
3,871900,3.0,1.0,False
2,327700,3.0,3.0,False
2,77800,3.0,2.0,False
1,900200,3.0,2.0,False
1,453800,3.0,2.0,False
3,332700,3.0,2.0,False
3,803200,3.0,2.0,False
3,483300,3.0,1.0,False
3,172500,2.0,2.0,True
3,526300,2.0,2.0,True
3,16600,3.0,3.0,False
3,31500,3.0,2.0,False
3,946500,3.0,2.0,False
2,717500,2.0,2.0,True
1,489800,3.0,2.0,False
1,410900,3.0,2.0,False
2,281200,3.0,2.0,False
2,722700,3.0,2.0,False
2,866200,3.0,2.0,False
1,471800,3.0,2.0,False
1,855600,3.0,2.0,False
3,297700,2.0,1.0,True
1,360100,3.0,3.0,False
2,528500,3.0,2.0,False
3,213700,3.0,2.0,False
2,265600,3.0,2.0,False
1,142500,3.0,2.0,False
2,247400,3.0,2.0,False
1,850000,3.0,3.0,False
3,610500,2.0,1.0,True
1,883900,3.0,2.0,False
3,314700,2.0,2.0,True
2,907000,3.0,2.0,False
2,245200,4.0,2.0,False
2,131100,3.0,2.0,False
2,975300,3.0,2.0,False
3,976400,3.0,2.0,False
1,608600,2.0,2.0,True
2,563000,3.0,2.0,False
3,83200,3.0,2.0,False
2,905300,3.0,2.0,False
2,421100,2.0,2.0,True
3,440900,2.0,2.0,True
1,517900,4.0,2.0,False
2,234100,3.0,3.0,False
2,345800,3.0,2.0,False
3,406900,2.0,2.0,True
3,824000,2.0,1.0,True
3,326300,2.0,1.0,True
2,433300,3.0,2.0,False
3,352700,2.0,1.0,True
1,493600,3.0,2.0,False
3,565100,2.0,2.0,True
2,722000,3.0,2.0,False
3,583900,2.0,2.0,True
2,723900,3.0,2.0,False
2,642300,3.0,2.0,False
2,396100,2.0,2.0,True
2,922300,3.0,2.0,False
2,677700,3.0,3.0,False
2,856600,3.0,2.0,False
1,673900,2.0,2.0,True
2,771600,3.0,2.0,False
2,819900,2.0,2.0,True
2,972700,3.0,2.0,False
2,714100,2.0,2.0,True
1,569300,3.0,2.0,False
2,724500,3.0,2.0,False
3,959200,3.0,2.0,False
3,888900,3.0,2.0,False
3,670000,3.0,2.0,False
3,875800,3.0,2.0,False
3,609600,2.0,2.0,True
1,429600,3.0,2.0,False
1,486100,3.0,2.0,False
2,418000,3.0,2.0,False
3,608200,2.0,1.0,True
3,984400,2.0,2.0,True
3,313400,3.0,2.0,False
2,672400,3.0,2.0,False
3,874500,2.0,2.0,True
2,371400,3.0,2.0,False
3,556700,2.0,1.0,True
3,698500,2.0,2.0,True
2,313900,3.0,2.0,False
2,45700,3.0,2.0,False
1,182100,3.0,2.0,False
1,179900,2.0,3.0,False
3,781400,3.0,2.0,False
1,196500,3.0,2.0,False
3,74900,3.0,2.0,False
2,205100,3.0,2.0,False
3,490200,3.0,2.0,False
2,600800,3.0,2.0,False
3,222200,3.0,2.0,False
3,519000,2.0,2.0,True
1,581500,3.0,2.0,False
2,361200,4.0,2.0,False
2,346300,3.0,3.0,False
3,323200,2.0,1.0,True
2,768100,2.0,2.0,True
3,242500,2.0,1.0,True
3,333900,2.0,2.0,True
2,825200,3.0,2.0,False
3,982400,2.0,1.0,True
2,829500,3.0,2.0,False
1,968300,3.0,2.0,False
3,670700,2.0,2.0,True
1,442500,3.0,2.0,False
3,30000,3.0,2.0,False
3,700300,1.0,1.0,True
2,173800,4.0,3.0,False
2,143700,3.0,2.0,False
2,413000,2.0,2.0,True
3,254400,2.0,2.0,True
3,424700,2.0,1.0,True
1,151300,3.0,3.0,False
3,712900,3.0,2.0,False
2,904600,3.0,2.0,False
2,299400,4.0,2.0,False
1,787600,3.0,2.0,False
1,791900,3.0,2.0,False
1,710700,3.0,3.0,False
2,247200,4.0,3.0,False
1,627800,3.0,2.0,False
3,85800,2.0,2.0,True
1,483900,2.0,2.0,True
3,953800,3.0,2.0,False
1,278800,3.0,2.0,False
3,925300,3.0,2.0,False
3,102300,2.0,2.0,True
3,34600,3.0,2.0,False
1,439400,3.0,2.0,False
3,899800,2.0,2.0,True
2,474900,3.0,2.0,False
3,98200,2.0,2.0,True
3,167000,3.0,2.0,False
2,908700,3.0,2.0,False
1,55600,3.0,2.0,False
3,242100,3.0,2.0,False
3,241600,3.0,2.0,False
1,400,3.0,2.0,False
2,912800,4.0,2.0,False
3,267600,2.0,2.0,True
1,545500,2.0,2.0,True
3,250600,3.0,1.0,False
3,705100,3.0,2.0,False
1,220400,3.0,2.0,False
3,553400,3.0,2.0,False
2,26100,3.0,3.0,False
2,303600,3.0,2.0,False
2,612600,3.0,2.0,False
3,59300,2.0,2.0,True
3,3400,4.0,3.0,False
2,168400,3.0,2.0,False
1,39400,2.0,2.0,True
3,887800,3.0,2.0,False
1,894200,3.0,2.0,False
2,716500,3.0,2.0,False
2,123600,3.0,2.0,False
1,708100,3.0,2.0,False
2,849600,3.0,2.0,False
2,945500,3.0,2.0,False
2,686300,3.0,2.0,False
2,461100,2.0,2.0,True
1,727700,3.0,2.0,False
2,788300,3.0,2.0,False
2,611400,3.0,2.0,False
1,114300,3.0,2.0,False
3,393500,2.0,2.0,True
1,136100,3.0,3.0,False
2,837100,3.0,2.0,False
3,227800,2.0,2.0,True
3,368100,3.0,2.0,False
3,392000,3.0,2.0,False
1,968400,3.0,3.0,False
2,981300,3.0,3.0,False
3,323300,2.0,1.0,True
3,580400,3.0,2.0,False
1,966300,4.0,3.0,False
2,876900,3.0,2.0,False
2,144000,3.0,2.0,False
3,485200,2.0,2.0,True
3,319800,2.0,2.0,True
2,764000,1.0,1.0,True
2,967200,2.0,2.0,True
1,836200,3.0,2.0,False
1,904600,3.0,2.0,False
2,603400,3.0,2.0,False
2,213000,3.0,2.0,False
1,881700,3.0,2.0,False
2,883800,3.0,2.0,False
1,767300,4.0,2.0,False
3,344800,2.0,2.0,True
1,341600,3.0,2.0,False
1,469600,3.0,2.0,False
3,992500,3.0,1.0,False
2,881300,3.0,2.0,False
3,507500,2.0,2.0,True
2,560600,3.0,2.0,False
1,982900,3.0,2.0,False
1,266300,3.0,2.0,False
3,324000,3.0,2.0,False
2,48800,3.0,2.0,False
3,445000,2.0,2.0,True
1,80900,3.0,2.0,False
1,596600,3.0,3.0,False
3,288900,3.0,2.0,False
3,232400,2.0,2.0,True
3,61300,2.0,2.0,True
1,764100,3.0,3.0,False
1,268900,3.0,2.0,False
3,215100,3.0,2.0,False
2,297400,3.0,2.0,False
3,328800,3.0,2.0,False
2,909200,3.0,3.0,False
3,399600,3.0,2.0,False
1,485300,3.0,2.0,False
3,264500,2.0,2.0,True
2,506000,3.0,2.0,False
1,325400,3.0,3.0,False
2,418400,3.0,2.0,False
3,674700,2.0,1.0,True
3,562300,2.0,1.0,True
3,884200,2.0,2.0,True
3,23400,3.0,2.0,False
3,711000,2.0,2.0,True
3,603200,2.0,2.0,True
2,262500,3.0,2.0,False
1,549600,2.0,2.0,True
1,403600,3.0,2.0,False
3,145300,3.0,2.0,False
2,195900,3.0,2.0,False
1,118700,3.0,2.0,False
2,983200,3.0,2.0,False
1,83000,3.0,2.0,False
2,454500,3.0,2.0,False
2,288300,4.0,2.0,False
1,31600,3.0,2.0,False
3,558300,3.0,2.0,False
3,141600,3.0,1.0,False
1,622900,3.0,2.0,False
2,184400,3.0,2.0,False
3,341000,3.0,2.0,False
1,36600,3.0,2.0,False
1,212200,3.0,3.0,False
1,374500,3.0,2.0,False
2,880600,2.0,2.0,True
3,373000,2.0,2.0,True
3,573000,2.0,1.0,True
2,850300,3.0,2.0,False
3,857500,3.0,2.0,False
1,110400,3.0,3.0,False
1,708800,3.0,2.0,False
1,988100,2.0,2.0,True
2,902300,3.0,2.0,False
2,349000,3.0,2.0,False
1,15400,3.0,2.0,False
2,992000,3.0,3.0,False
1,50600,3.0,2.0,False
1,926300,3.0,3.0,False
3,455100,2.0,2.0,True
2,512000,2.0,1.0,True
1,253500,3.0,2.0,False
1,876600,3.0,2.0,False
3,704300,3.0,2.0,False
2,489900,3.0,2.0,False
1,376000,2.0,2.0,True
3,38600,3.0,2.0,False
1,241100,3.0,2.0,False
2,79000,3.0,2.0,False
3,442800,2.0,2.0,True
3,570400,1.0,2.0,True
2,509700,3.0,2.0,False
2,868400,2.0,2.0,True
1,253900,3.0,2.0,False
2,542000,3.0,2.0,False
1,203900,3.0,2.0,False
2,772200,3.0,2.0,False
3,535100,2.0,1.0,True
2,108400,3.0,2.0,False
1,69200,3.0,2.0,False
2,847100,3.0,2.0,False
2,282100,3.0,2.0,False
2,845200,3.0,2.0,False
3,22300,3.0,2.0,False
1,666500,2.0,2.0,True
1,667400,3.0,2.0,False
2,28300,4.0,2.0,False
2,271900,4.0,2.0,False
3,551300,2.0,2.0,True
1,956100,3.0,2.0,False
3,266000,2.0,1.0,True
1,233500,3.0,3.0,False
1,222000,2.0,2.0,True
1,727600,3.0,2.0,False
2,87200,3.0,2.0,False
1,641800,3.0,2.0,False
3,606600,2.0,1.0,True
1,528500,3.0,2.0,False
2,129500,3.0,2.0,False
2,407300,3.0,2.0,False
1,319300,3.0,2.0,False
2,995400,4.0,2.0,False
3,734900,3.0,2.0,False
3,139100,3.0,1.0,False
2,36700,3.0,2.0,False
2,354300,3.0,2.0,False
3,249700,3.0,2.0,False
2,711700,3.0,2.0,False
3,63500,3.0,2.0,False
2,643300,3.0,2.0,False
2,576900,3.0,2.0,False
3,232700,3.0,1.0,False
1,952600,3.0,2.0,False
1,767400,4.0,2.0,False
3,186900,3.0,1.0,False
3,115600,3.0,2.0,False
1,952400,3.0,2.0,False
1,188500,3.0,2.0,False
1,483200,3.0,2.0,False
2,679900,3.0,2.0,False
1,512400,4.0,2.0,False
1,480700,3.0,2.0,False
2,629300,3.0,2.0,False
1,960700,3.0,2.0,False
3,938300,3.0,2.0,False
1,698300,2.0,2.0,True
2,329400,3.0,3.0,False
2,481900,2.0,2.0,True
3,211600,3.0,2.0,False
2,877300,3.0,2.0,False
2,625600,3.0,2.0,False
2,962700,3.0,2.0,False
2,829800,3.0,2.0,False
1,204900,3.0,2.0,False
2,221200,3.0,2.0,False
2,727800,2.0,1.0,True
1,810700,3.0,2.0,False
3,796900,3.0,2.0,False
2,576100,3.0,2.0,False
2,651900,3.0,2.0,False
1,172600,3.0,3.0,False
1,786900,3.0,2.0,False
2,675000,3.0,2.0,False
3,765300,2.0,2.0,True
1,722200,3.0,3.0,False
2,978200,3.0,2.0,False
1,729100,3.0,2.0,False
3,553900,3.0,2.0,False
2,321300,3.0,2.0,False
1,34100,3.0,2.0,False
2,292900,3.0,2.0,False
1,490000,2.0,2.0,True
3,231700,3.0,1.0,False
1,229400,3.0,2.0,False
3,241000,2.0,2.0,True
3,769100,3.0,2.0,False
1,842400,3.0,2.0,False
3,288000,2.0,2.0,True
2,330700,3.0,2.0,False
1,72300,2.0,3.0,False
3,550100,2.0,2.0,True
2,845400,3.0,2.0,False
3,56600,3.0,2.0,False
2,635200,2.0,2.0,True
3,95900,2.0,2.0,True
1,208400,2.0,2.0,True
2,654100,2.0,2.0,True
2,914700,3.0,3.0,False
3,594200,3.0,1.0,False
1,662600,3.0,2.0,False
2,353800,3.0,2.0,False
3,101900,2.0,2.0,True
2,524400,3.0,2.0,False
2,326200,3.0,2.0,False
2,232700,3.0,3.0,False
2,416300,3.0,1.0,False
1,152400,3.0,2.0,False
3,79100,3.0,2.0,False
2,42300,3.0,2.0,False
1,698000,3.0,2.0,False
3,136300,3.0,2.0,False
1,171100,3.0,3.0,False
2,41600,3.0,3.0,False
3,515900,2.0,1.0,True
3,762400,2.0,2.0,True
1,99200,3.0,2.0,False
3,294900,2.0,2.0,True
2,250500,3.0,3.0,False
3,804700,3.0,1.0,False
3,482700,2.0,1.0,True
2,17700,3.0,2.0,False
2,25700,3.0,2.0,False
3,109000,3.0,2.0,False
1,637800,3.0,1.0,False
2,520200,3.0,2.0,False
1,919600,3.0,2.0,False
3,197000,3.0,2.0,False
2,763100,3.0,2.0,False
3,183000,2.0,2.0,True
3,900500,3.0,1.0,False
2,70300,3.0,2.0,False
1,716700,3.0,2.0,False
2,11500,3.0,2.0,False
3,595400,2.0,2.0,True
3,771400,3.0,1.0,False
3,370300,3.0,2.0,False
1,955500,3.0,2.0,False
2,424500,3.0,2.0,False
3,408300,2.0,2.0,True
3,765000,2.0,2.0,True
2,701900,3.0,2.0,False
1,443100,3.0,2.0,False
3,636500,2.0,2.0,True
3,123100,2.0,2.0,True
1,188400,2.0,2.0,True
3,96600,3.0,2.0,False
2,882600,3.0,2.0,False
1,903000,3.0,2.0,False
3,655800,2.0,2.0,True
1,721400,3.0,3.0,False
2,789100,2.0,2.0,True
2,181000,3.0,3.0,False
3,424900,2.0,2.0,True
1,217900,3.0,2.0,False
2,946400,3.0,2.0,False
2,984400,3.0,3.0,False
1,397700,2.0,2.0,True
1,51800,3.0,2.0,False
2,685600,3.0,2.0,False
3,553600,2.0,2.0,True
3,261100,2.0,1.0,True
1,790600,3.0,2.0,False
1,533100,3.0,2.0,False
1,145000,3.0,2.0,False
1,367300,3.0,2.0,False
1,469100,3.0,2.0,False
1,734900,4.0,3.0,False
2,795300,3.0,2.0,False
2,907300,3.0,3.0,False
2,417300,2.0,2.0,True
2,748600,3.0,1.0,False
3,166800,3.0,2.0,False
2,655500,2.0,2.0,True
2,327300,3.0,2.0,False
3,598200,3.0,2.0,False
2,182600,3.0,2.0,False
2,440700,3.0,2.0,False
1,221200,2.0,2.0,True
1,802000,3.0,2.0,False
1,115500,3.0,2.0,False
3,662500,3.0,2.0,False
1,879200,3.0,2.0,False
3,805200,3.0,2.0,False
3,723300,3.0,2.0,False
1,747700,3.0,3.0,False
1,622400,3.0,2.0,False
1,506000,3.0,3.0,False
3,282900,3.0,2.0,False
2,759900,2.0,2.0,True
1,152300,3.0,2.0,False
2,900500,3.0,3.0,False
3,961000,3.0,2.0,False
1,908800,3.0,2.0,False
2,800600,3.0,2.0,False
2,260800,4.0,2.0,False
2,887600,3.0,3.0,False
2,807900,3.0,2.0,False
3,633900,3.0,2.0,False
2,253600,3.0,2.0,False
1,792600,2.0,2.0,True
3,921500,2.0,2.0,True
2,539600,3.0,2.0,False
2,518000,3.0,2.0,False
3,976700,2.0,1.0,True
1,340000,3.0,2.0,False
3,396800,3.0,2.0,False
1,204400,3.0,2.0,False
3,968700,3.0,2.0,False
1,882700,3.0,2.0,False
3,716600,3.0,2.0,False
3,276500,2.0,2.0,True
2,856000,3.0,2.0,False
3,695300,3.0,2.0,False
2,126600,3.0,2.0,False
2,875900,3.0,2.0,False
1,964400,3.0,2.0,False
1,984400,2.0,3.0,False
1,801900,2.0,2.0,True
2,808400,3.0,2.0,False
2,70000,3.0,2.0,False
3,109700,3.0,2.0,False
2,353200,3.0,2.0,False
2,206500,3.0,2.0,False
1,500800,3.0,2.0,False
1,721000,3.0,2.0,False
2,102400,3.0,2.0,False
2,709700,3.0,2.0,False
1,271700,3.0,3.0,False
1,459200,3.0,2.0,False
2,258800,3.0,2.0,False
3,851200,2.0,1.0,True
2,683600,3.0,3.0,False
1,863100,3.0,2.0,False
2,202000,3.0,2.0,False
2,560900,2.0,1.0,True
2,165100,3.0,2.0,False
1,516600,3.0,3.0,False
2,918700,4.0,2.0,False
2,161500,3.0,2.0,False
2,842000,3.0,2.0,False
2,216200,3.0,2.0,False
1,453400,3.0,2.0,False
3,884600,3.0,1.0,False
3,80700,3.0,2.0,False
2,599100,2.0,2.0,True
1,148300,3.0,2.0,False
2,116300,3.0,2.0,False
3,437400,2.0,2.0,True
3,616300,2.0,1.0,True
3,9300,4.0,2.0,False
3,545400,2.0,2.0,True
3,721200,2.0,2.0,True
3,586100,3.0,1.0,False
1,615800,2.0,2.0,True
2,566500,3.0,2.0,False
1,511800,4.0,3.0,False
1,555700,2.0,2.0,True
1,286200,3.0,2.0,False
2,329300,3.0,2.0,False
2,154000,3.0,2.0,False
3,703700,3.0,2.0,False
1,423000,3.0,2.0,False
1,855300,3.0,3.0,False
1,269700,3.0,2.0,False
2,553900,3.0,1.0,False
3,738100,3.0,1.0,False
2,412400,3.0,2.0,False
1,528100,3.0,2.0,False
2,676000,3.0,2.0,False
3,189400,3.0,2.0,False
3,841000,2.0,2.0,True
2,204300,3.0,2.0,False
3,403200,2.0,2.0,True
2,40100,3.0,2.0,False
1,132900,3.0,2.0,False
1,7400,3.0,2.0,False
3,848300,3.0,2.0,False
3,341500,2.0,2.0,True
2,971700,3.0,2.0,False
1,382200,3.0,2.0,False
3,625300,2.0,2.0,True
3,697100,3.0,2.0,False
1,331800,3.0,2.0,False
1,923800,3.0,3.0,False
1,44900,3.0,2.0,False
2,864000,3.0,3.0,False
2,854100,3.0,2.0,False
3,419100,3.0,2.0,False
2,523700,3.0,2.0,False
2,367900,3.0,2.0,False
3,157900,3.0,2.0,False
1,136200,3.0,3.0,False
1,639800,2.0,2.0,True
3,876700,2.0,2.0,True
1,453600,3.0,2.0,False
3,583600,2.0,2.0,True
1,238800,3.0,2.0,False
2,252300,3.0,2.0,False
3,789100,2.0,2.0,True
2,856200,3.0,2.0,False
2,993700,4.0,2.0,False
1,58700,3.0,2.0,False
3,274400,2.0,2.0,True
3,460800,2.0,2.0,True
1,746000,3.0,3.0,False
2,861100,3.0,2.0,False
1,762000,4.0,2.0,False
3,264000,3.0,1.0,False
1,91400,3.0,2.0,False
1,984300,3.0,2.0,False
1,4800,3.0,2.0,False
2,698500,3.0,3.0,False
2,359800,3.0,2.0,False
2,112100,3.0,3.0,False
2,831500,3.0,2.0,False
1,362200,3.0,2.0,False
1,489700,1.0,2.0,True
2,412000,2.0,2.0,True
1,171000,2.0,2.0,True
2,684200,4.0,2.0,False
2,356700,3.0,2.0,False
2,516300,3.0,2.0,False
2,221700,3.0,2.0,False
2,509900,2.0,2.0,True
1,302200,3.0,2.0,False
2,683800,4.0,3.0,False
2,604100,1.0,2.0,True
3,98800,3.0,2.0,False
3,824300,3.0,2.0,False
1,291200,3.0,2.0,False
2,250900,3.0,2.0,False
3,878400,3.0,2.0,False
1,521100,3.0,2.0,False
1,239300,3.0,2.0,False
1,634600,2.0,2.0,True
1,354400,3.0,3.0,False
1,336400,3.0,2.0,False
1,976200,3.0,2.0,False
1,907800,3.0,2.0,False
1,350900,3.0,2.0,False
2,536500,3.0,1.0,False
2,753700,2.0,1.0,True
1,489000,2.0,2.0,True
1,333700,3.0,2.0,False
3,352300,2.0,2.0,True
2,978600,3.0,2.0,False
2,733100,2.0,2.0,True
3,2200,3.0,3.0,False
2,633800,3.0,2.0,False
3,475400,2.0,1.0,True
1,938500,3.0,3.0,False
1,798200,3.0,2.0,False
2,995100,3.0,2.0,False
1,758200,3.0,3.0,False
1,817700,3.0,2.0,False
3,467400,2.0,2.0,True
3,452000,2.0,2.0,True
2,50000,3.0,2.0,False
2,478800,3.0,2.0,False
1,440400,2.0,2.0,True
2,301800,3.0,2.0,False
1,466200,3.0,2.0,False
2,238600,3.0,2.0,False
1,934800,3.0,2.0,False
1,96500,3.0,2.0,False
2,863600,3.0,2.0,False
3,722900,3.0,2.0,False
3,787300,3.0,2.0,False
2,493600,3.0,2.0,False
3,355400,2.0,2.0,True
3,334400,2.0,2.0,True
2,892000,3.0,2.0,False
2,711900,1.0,2.0,True
3,765400,2.0,2.0,True
2,384500,3.0,2.0,False
1,178300,3.0,2.0,False
2,509100,3.0,2.0,False
2,704400,3.0,3.0,False
1,37900,3.0,2.0,False
1,634300,2.0,2.0,True
3,273600,3.0,2.0,False
3,694000,3.0,2.0,False
3,867100,2.0,1.0,True
1,91800,3.0,2.0,False
3,652700,3.0,2.0,False
1,876300,2.0,2.0,True
1,59100,3.0,2.0,False
2,837700,3.0,3.0,False
1,858400,3.0,2.0,False
1,793900,3.0,2.0,False
2,893800,3.0,2.0,False
3,761500,2.0,2.0,True
1,158900,3.0,3.0,False
3,817900,3.0,2.0,False
1,744200,3.0,2.0,False
3,767700,3.0,2.0,False
2,974200,3.0,3.0,False
1,460600,3.0,2.0,False
3,14300,3.0,2.0,False
1,897900,3.0,2.0,False
1,671600,3.0,2.0,False
3,490500,2.0,1.0,True
3,812800,3.0,2.0,False
3,339500,2.0,2.0,True
1,69300,3.0,2.0,False
1,832900,3.0,2.0,False
2,940500,3.0,2.0,False
3,993700,3.0,1.0,False
2,523500,2.0,2.0,True
1,399100,3.0,2.0,False
2,230700,3.0,2.0,False
1,457200,3.0,2.0,False
3,444600,2.0,2.0,True
3,282300,3.0,1.0,False
2,536900,2.0,2.0,True
2,272400,3.0,3.0,False
2,658000,3.0,2.0,False
3,328400,3.0,1.0,False
1,89900,3.0,2.0,False
1,514700,3.0,2.0,False
1,557000,2.0,2.0,True
3,571700,3.0,2.0,False
3,500200,3.0,1.0,False
1,971200,3.0,2.0,False
1,182800,3.0,2.0,False
2,353500,3.0,2.0,False
1,835600,3.0,2.0,False
1,891000,3.0,2.0,False
2,495200,3.0,2.0,False
3,370800,2.0,2.0,True
1,255200,4.0,3.0,False
3,844600,2.0,2.0,True
1,643900,3.0,2.0,False
3,492500,2.0,2.0,True
2,499000,2.0,2.0,True
1,848400,3.0,2.0,False
3,797200,2.0,2.0,True
1,235600,3.0,2.0,False
2,687500,3.0,3.0,False
1,45400,3.0,2.0,False
3,541700,2.0,2.0,True
2,965400,3.0,2.0,False
1,957400,4.0,2.0,False
3,643600,2.0,2.0,True
3,636800,2.0,1.0,True
1,813000,1.0,1.0,True
2,533000,3.0,2.0,False
1,819300,3.0,2.0,False
3,3300,3.0,3.0,False
1,990400,3.0,2.0,False
2,799700,3.0,2.0,False
3,192700,3.0,2.0,False
3,367300,3.0,2.0,False
1,131200,3.0,2.0,False
1,553600,3.0,2.0,False
2,92900,4.0,2.0,False
1,477700,3.0,2.0,False
1,575500,3.0,2.0,False
3,316400,2.0,2.0,True
2,786200,3.0,2.0,False
1,406400,3.0,2.0,False
3,486200,3.0,1.0,False
2,955000,3.0,2.0,False
2,397600,3.0,2.0,False
1,257400,3.0,2.0,False
1,327300,3.0,2.0,False
2,99900,3.0,2.0,False
3,853500,2.0,2.0,True
1,404200,3.0,2.0,False
1,120300,1.0,1.0,True
3,251000,3.0,1.0,False
1,311800,4.0,3.0,False
2,303500,3.0,2.0,False
2,298200,3.0,2.0,False
2,173200,3.0,2.0,False
1,580800,3.0,2.0,False
2,837800,3.0,2.0,False
3,505300,2.0,1.0,True
2,464300,2.0,2.0,True
1,821800,3.0,2.0,False
1,554100,3.0,2.0,False
2,470100,2.0,1.0,True
2,765200,3.0,2.0,False
1,787900,3.0,2.0,False
1,94800,3.0,2.0,False
2,286600,3.0,3.0,False
2,765100,2.0,2.0,True
1,442200,3.0,2.0,False
1,274200,3.0,3.0,False
2,608100,3.0,2.0,False
3,50700,3.0,2.0,False
1,727400,3.0,2.0,False
3,526500,2.0,1.0,True
1,752300,3.0,2.0,False
3,862800,3.0,1.0,False
1,473400,3.0,2.0,False
2,224300,3.0,2.0,False
