day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100,cell_mean_fwd,cell_n,residual_k20
3,766900,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,0.0,317,0.0
3,766900,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5,0.0,317,0.0
3,769000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31428.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,-1.0,-1.0,5.0,-3.0,-3.0,-8.0,0.006147540983606557,244,-1.0061475409836065
3,769200,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,9,47106.0,buy_agg,1.0,1.0,tight_u,-1.0,-1.0,4.0,2.0,2.0,7.0,-2.0,-2.0,-9.0,1.6348314606741574,89,0.3651685393258426
3,770100,HYDROGEL_PACK,Mark 38,Mark 14,3,29955.0,buy_agg,16.0,5.0,tight_u,1.0,2.0,1.0,3.0,-2.0,3.0,-16.0,3.0,-16.0,-0.3530571992110454,507,3.3530571992110456
3,771100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20952.0,buy_agg,5.0,5.0,tight_u,-2.5,-2.5,2.0,-6.0,-6.0,-7.0,0.5,0.5,-6.5,0.5755287009063444,331,-6.575528700906345
3,771200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31428.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.5755287009063444,331,-6.575528700906345
3,772800,VEV_4000,Mark 38,Mark 14,3,3714.0,buy_agg,11.0,5.0,tight_u,-3.5,1.5,-1.0,0.0,5.0,5.0,8.0,13.0,-7.0,0.2146341463414634,205,-0.2146341463414634
3,773400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31362.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-3.0,2.5,2.5,-7.0,15.0,15.0,-12.0,0.0057692307692307696,260,2.4942307692307693
3,776400,HYDROGEL_PACK,Mark 14,Mark 38,6,59802.0,sell_agg,16.0,5.0,tight_u,-8.0,-2.0,-8.0,-12.0,0.5,-12.0,-8.0,17.0,-8.0,0.23387096774193547,496,-12.233870967741936
3,776400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15690.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,-8.0,0.5,0.5,-12.0,17.0,17.0,-8.0,-0.23734177215189872,316,0.7373417721518987
3,776900,HYDROGEL_PACK,Mark 38,Mark 14,4,39900.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-2.0,3.0,-2.0,-2.0,16.0,-2.0,-0.3530571992110454,507,-1.6469428007889546
3,777100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20916.0,sell_agg,2.0,2.0,tight_u,-1.0,-1.0,-3.5,3.0,3.0,-1.5,18.0,18.0,-6.5,-0.23734177215189872,316,3.2373417721518987
3,777600,VEV_5200,Mark 01,Mark 22,5,345.0,sell_agg,2.0,6.0,tight_u,1.5,2.5,1.0,0.5,0.5,1.0,12.0,19.5,-2.0,0.8636363636363636,11,-0.36363636363636365
3,777600,VEV_5400,Mark 14,Mark 22,5,30.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,1.0,0.0,0.5,1.0,2.0,19.5,-2.0,-0.34615384615384615,13,0.34615384615384615
3,777600,VEV_5500,Mark 01,Mark 22,5,5.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,1.0,0.0,0.5,1.0,1.0,19.5,-2.0,0.02508361204013378,299,-0.02508361204013378
3,777600,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,1.0,0.0,0.5,1.0,0.0,19.5,-2.0,0.0,317,0.0
3,777600,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,1.0,0.0,0.5,1.0,0.0,19.5,-2.0,0.0,317,0.0
3,779300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36638.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-3.0,3.0,3.0,7.0,20.5,20.5,-2.0,0.5755287009063444,331,2.4244712990936557
3,779900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41832.0,sell_agg,1.0,1.0,tight_u,6.0,6.0,-1.0,9.0,9.0,6.0,20.0,20.0,-5.0,-0.23734177215189872,316,9.237341772151899
3,780000,VEV_4000,Mark 14,Mark 38,1,1223.0,sell_agg,21.0,5.0,tight_u,1.0,1.0,-1.5,4.0,4.0,6.5,15.0,13.5,-7.5,-0.1788793103448276,232,4.178879310344827
3,780500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41896.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,11.0,2.0,2.0,6.0,11.0,11.0,-2.0,0.5755287009063444,331,1.4244712990936557
3,781600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26190.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,-2.0,7.0,7.0,-9.5,15.0,15.0,-14.5,0.5755287009063444,331,6.424471299093655
3,782500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41912.0,buy_agg,5.0,5.0,tight_u,6.5,6.5,3.0,6.0,6.0,2.0,14.0,14.0,-17.0,0.5755287009063444,331,5.424471299093655
3,783500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41960.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,0.5,2.0,2.0,5.0,5.5,5.5,-8.0,0.5755287009063444,331,1.4244712990936557
3,783800,HYDROGEL_PACK,Mark 22,Mark 38,5,49825.0,sell_agg,8.0,5.0,tight_u,-2.0,0.0,-2.0,3.0,4.0,3.0,-8.0,5.5,-8.0,-5.863636363636363,11,8.863636363636363
3,784100,VEV_5400,Mark 01,Mark 22,3,21.0,sell_agg,1.0,6.0,tight_u,0.0,2.0,3.0,1.0,5.5,-4.0,1.0,6.5,-2.0,0.039923954372623575,263,0.9600760456273765
3,784100,VEV_5500,Mark 01,Mark 22,3,3.0,sell_agg,2.0,6.0,tight_u,0.5,2.0,3.0,0.5,5.5,-4.0,0.5,6.5,-2.0,0.02508361204013378,299,0.47491638795986624
3,784100,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.0,3.0,0.0,5.5,-4.0,0.0,6.5,-2.0,0.0,317,0.0
3,784100,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.0,3.0,0.0,5.5,-4.0,0.0,6.5,-2.0,0.0,317,0.0
3,785000,HYDROGEL_PACK,Mark 38,Mark 14,3,29934.0,buy_agg,16.0,6.0,tight_u,2.0,1.5,2.0,-5.0,3.5,-5.0,-2.0,4.0,-2.0,-0.3530571992110454,507,-4.646942800788954
3,785100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26225.0,buy_agg,5.0,5.0,tight_u,4.0,4.0,-1.5,5.5,5.5,-13.5,4.5,4.5,-8.5,0.5755287009063444,331,4.924471299093655
3,785100,VEV_5300,Mark 01,Mark 22,2,62.0,sell_agg,1.0,5.0,tight_u,1.5,4.0,-1.5,1.5,5.5,-13.5,1.5,4.5,-8.5,-0.12121212121212122,132,1.621212121212121
3,785100,VEV_5400,Mark 01,Mark 22,2,14.0,sell_agg,1.0,5.0,tight_u,0.5,4.0,-1.5,1.0,5.5,-13.5,1.0,4.5,-8.5,0.039923954372623575,263,0.9600760456273765
3,785100,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,4.0,-1.5,0.0,5.5,-13.5,0.0,4.5,-8.5,0.0,317,0.0
3,785100,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,4.0,-1.5,0.0,5.5,-13.5,0.0,4.5,-8.5,0.0,317,0.0
3,785200,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,20960.0,sell_agg,6.0,6.0,tight_u,2.5,2.5,3.0,5.5,5.5,-7.0,4.5,4.5,-4.0,0.0057692307692307696,260,5.494230769230769
3,786800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26220.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,-3.5,8.5,8.5,-3.0,4.5,4.5,-6.0,0.0057692307692307696,260,8.49423076923077
3,787700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31512.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,-4.0,2.0,2.0,2.0,0.5,0.5,-17.0,0.006147540983606557,244,1.9938524590163935
3,788300,VEV_5400,Mark 01,Mark 22,4,32.0,sell_agg,1.0,5.0,tight_u,0.5,6.5,3.0,-0.5,-2.0,-1.0,0.0,1.0,-8.0,0.039923954372623575,263,-0.5399239543726235
3,788300,VEV_5500,Mark 01,Mark 22,4,8.0,sell_agg,1.0,5.0,tight_u,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,0.02508361204013378,299,-0.02508361204013378
3,788300,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,0.0,317,0.0
3,788300,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,6.5,3.0,0.0,-2.0,-1.0,0.0,1.0,-8.0,0.0,317,0.0
3,789300,VEV_4000,Mark 14,Mark 38,1,1241.0,sell_agg,21.0,6.0,tight_u,-1.0,-1.5,-2.0,-2.0,-2.5,-9.0,-3.0,-4.0,-2.0,-0.1788793103448276,232,-1.8211206896551724
3,789500,HYDROGEL_PACK,Mark 14,Mark 38,2,19906.0,sell_agg,16.0,5.0,tight_u,-4.0,-5.5,-4.0,-5.0,-3.0,-5.0,2.0,-4.0,2.0,0.23387096774193547,496,-5.233870967741935
3,791400,HYDROGEL_PACK,Mark 14,Mark 38,5,49740.0,sell_agg,16.0,5.0,tight_u,-3.0,0.0,-3.0,1.0,-3.0,1.0,21.0,-5.5,21.0,0.23387096774193547,496,0.7661290322580645
3,791800,HYDROGEL_PACK,Mark 38,Mark 14,5,49815.0,buy_agg,16.0,6.0,tight_u,-1.0,-0.5,-1.0,6.0,-1.0,6.0,21.0,-3.0,21.0,-0.3530571992110454,507,6.353057199211046
3,792400,VEV_4000,Mark 38,Mark 14,3,3780.0,buy_agg,21.0,5.0,tight_u,0.0,0.0,3.5,-2.0,-2.5,10.0,-1.0,-1.0,16.0,0.2146341463414634,205,-2.2146341463414636
3,792900,VEV_4000,Mark 14,Mark 38,2,2478.0,sell_agg,21.0,5.0,tight_u,-3.0,-3.0,-1.5,-3.0,-3.0,8.5,-3.0,-3.0,9.5,-0.1788793103448276,232,-2.8211206896551726
3,793100,VEV_5300,Mark 01,Mark 22,2,64.0,sell_agg,2.0,6.0,tight_u,0.0,1.5,7.0,0.0,1.0,11.0,0.5,3.5,10.0,-0.12121212121212122,132,0.12121212121212122
3,793100,VEV_5500,Mark 01,Mark 22,2,4.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,0.02508361204013378,299,-0.02508361204013378
3,793100,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,0.0,317,0.0
3,793100,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,7.0,0.0,1.0,11.0,0.0,3.5,10.0,0.0,317,0.0
3,793200,HYDROGEL_PACK,Mark 14,Mark 38,6,59688.0,sell_agg,16.0,1.0,tight_u,6.0,2.0,6.0,10.0,2.0,10.0,9.0,4.0,9.0,0.23387096774193547,496,9.766129032258064
3,793700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,42000.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,4.5,0.0,0.0,3.0,3.0,3.0,0.0,0.5755287009063444,331,-0.5755287009063444
3,795000,HYDROGEL_PACK,Mark 14,Mark 38,4,39840.0,sell_agg,16.0,6.0,tight_u,-2.0,-1.5,-2.0,-12.5,4.5,-12.5,-4.5,10.0,-4.5,0.23387096774193547,496,-12.733870967741936
3,797100,VEV_4000,Mark 14,Mark 38,3,3720.0,sell_agg,21.0,6.0,tight_u,-1.0,0.5,-6.0,-2.0,-1.5,10.0,10.0,10.5,15.0,-0.1788793103448276,232,-1.8211206896551724
3,797600,HYDROGEL_PACK,Mark 38,Mark 14,2,19910.0,buy_agg,16.0,3.0,tight_u,4.0,-3.0,4.0,15.0,-1.0,15.0,19.0,8.5,19.0,-0.3530571992110454,507,15.353057199211046
3,801400,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,20988.0,buy_agg,6.0,6.0,tight_u,4.5,4.5,0.0,6.5,6.5,-14.0,18.5,18.5,-15.0,0.006147540983606557,244,6.493852459016393
3,801700,HYDROGEL_PACK,Mark 38,Mark 14,2,19966.0,buy_agg,16.0,5.0,tight_u,1.0,2.0,1.0,-13.0,4.0,-13.0,-14.0,17.0,-14.0,-0.3530571992110454,507,-12.646942800788954
3,802100,HYDROGEL_PACK,Mark 38,Mark 14,6,59904.0,buy_agg,16.0,5.0,tight_u,-1.0,-2.5,-1.0,-18.0,1.5,-18.0,-6.0,14.0,-6.0,-0.3530571992110454,507,-17.646942800788956
3,804500,VEV_4000,Mark 14,Mark 38,2,2484.0,sell_agg,21.0,6.0,tight_u,4.0,5.0,4.5,9.0,9.5,12.0,13.0,13.5,-2.0,-0.1788793103448276,232,9.178879310344827
3,804700,HYDROGEL_PACK,Mark 14,Mark 38,4,39824.0,sell_agg,16.0,6.0,tight_u,0.0,4.5,0.0,6.0,8.5,6.0,-7.0,11.5,-7.0,0.23387096774193547,496,5.766129032258065
3,804800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26255.0,sell_agg,6.0,6.0,tight_u,4.5,4.5,0.0,4.0,4.0,5.0,8.5,8.5,-8.0,0.0057692307692307696,260,3.9942307692307693
3,805800,HYDROGEL_PACK,Mark 14,Mark 38,3,29877.0,sell_agg,16.0,5.0,tight_u,4.5,1.0,4.5,-2.0,-3.0,-2.0,-7.0,-3.0,-7.0,0.23387096774193547,496,-2.2338709677419355
3,807000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36848.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,-5.0,-4.0,-4.0,5.0,-5.0,-5.0,-18.0,0.5755287009063444,331,-4.575528700906345
3,807100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31578.0,buy_agg,5.0,5.0,tight_u,-1.5,-1.5,-2.0,-1.5,-1.5,5.0,-3.0,-3.0,-12.0,0.006147540983606557,244,-1.5061475409836065
3,807400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26310.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-3.0,2.0,2.0,7.0,-2.0,-2.0,-15.0,0.5755287009063444,331,1.4244712990936557
3,807400,VEV_5400,Mark 01,Mark 22,2,18.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.5,2.0,7.0,0.0,-2.0,-15.0,0.039923954372623575,263,0.4600760456273764
3,807400,VEV_5500,Mark 01,Mark 22,2,4.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,0.02508361204013378,299,-0.02508361204013378
3,807400,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,0.0,317,0.0
3,807400,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,2.0,7.0,0.0,-2.0,-15.0,0.0,317,0.0
3,809100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42096.0,buy_agg,6.0,6.0,tight_u,3.5,3.5,6.0,2.5,2.5,-11.0,-7.5,-7.5,-7.0,0.006147540983606557,244,2.4938524590163933
3,810000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,21032.0,sell_agg,6.0,6.0,tight_u,-3.5,-3.5,-4.0,3.5,3.5,-7.0,-9.5,-9.5,-10.0,0.0057692307692307696,260,3.4942307692307693
3,810500,VELVETFRUIT_EXTRACT,Mark 22,Mark 49,10,52590.0,buy_agg,1.0,1.0,tight_u,5.0,5.0,-6.0,7.0,7.0,-5.0,-4.0,-4.0,-7.0,2.7142857142857144,7,4.285714285714286
3,810500,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,2,10516.0,buy_agg,1.0,1.0,tight_u,5.0,5.0,-6.0,7.0,7.0,-5.0,-4.0,-4.0,-7.0,1.6348314606741574,89,5.365168539325842
3,811100,VEV_4000,Mark 38,Mark 14,2,2544.0,buy_agg,21.0,5.0,tight_u,3.0,3.0,0.0,6.0,6.0,-3.0,-7.0,-7.0,1.0,0.2146341463414634,205,5.785365853658536
3,812400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,21044.0,sell_agg,6.0,6.0,tight_u,3.5,3.5,-2.0,2.5,2.5,-10.0,-12.0,-12.0,-3.0,0.0057692307692307696,260,2.4942307692307693
3,812600,VEV_4000,Mark 14,Mark 38,2,2508.0,sell_agg,21.0,2.0,tight_u,3.0,4.5,-1.5,0.5,1.5,-4.5,-12.0,-10.5,6.5,-0.1788793103448276,232,0.6788793103448276
3,812800,HYDROGEL_PACK,Mark 14,Mark 38,2,19910.0,sell_agg,16.0,6.0,tight_u,-2.0,0.5,-2.0,-6.0,-4.5,-6.0,4.0,-16.0,4.0,0.23387096774193547,496,-6.233870967741935
3,813400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15795.0,sell_agg,6.0,6.0,tight_u,-0.5,-0.5,-1.0,-7.0,-7.0,3.0,-20.5,-20.5,12.0,0.0057692307692307696,260,-7.005769230769231
3,813500,HYDROGEL_PACK,Mark 14,Mark 38,6,59706.0,sell_agg,16.0,5.0,tight_u,0.0,0.0,0.0,0.0,-7.0,0.0,12.0,-20.0,12.0,0.23387096774193547,496,-0.23387096774193547
3,813800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21088.0,buy_agg,5.0,5.0,tight_u,-2.5,-2.5,0.0,-11.0,-11.0,2.0,-24.0,-24.0,13.0,0.5755287009063444,331,-11.575528700906345
3,816100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31530.0,sell_agg,2.0,2.0,tight_u,0.5,0.5,-8.0,1.5,1.5,-5.0,-7.5,-7.5,5.0,-0.23734177215189872,316,1.7373417721518987
3,816300,HYDROGEL_PACK,Mark 38,Mark 14,2,19944.0,buy_agg,16.0,5.0,tight_u,-8.0,-2.0,-8.0,-5.0,-2.5,-5.0,3.0,-8.0,3.0,-0.3530571992110454,507,-4.646942800788954
3,816500,VEV_4000,Mark 14,Mark 38,1,1246.0,sell_agg,21.0,5.0,tight_u,0.0,0.0,-9.0,-2.0,-2.0,-1.0,-8.0,-8.0,4.0,-0.1788793103448276,232,-1.8211206896551724
3,816700,HYDROGEL_PACK,Mark 38,Mark 14,6,59778.0,buy_agg,16.0,5.0,tight_u,-1.5,0.5,-1.5,12.0,-4.0,12.0,12.0,-8.0,12.0,-0.3530571992110454,507,12.353057199211046
3,820200,VEV_5300,Mark 01,Mark 22,5,170.0,sell_agg,2.0,5.0,tight_u,0.0,1.0,1.0,-0.5,0.0,1.0,-4.0,-9.0,27.0,-0.12121212121212122,132,-0.3787878787878788
3,820200,VEV_5400,Mark 01,Mark 22,5,40.0,sell_agg,1.0,5.0,tight_u,0.5,1.0,1.0,0.0,0.0,1.0,-1.0,-9.0,27.0,0.039923954372623575,263,-0.039923954372623575
3,820200,VEV_5500,Mark 01,Mark 22,5,10.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-9.0,27.0,0.02508361204013378,299,-0.02508361204013378
3,820200,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-9.0,27.0,0.0,317,0.0
3,820200,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-9.0,27.0,0.0,317,0.0
3,823700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31488.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-5.0,3.0,3.0,-2.0,-4.5,-4.5,40.0,0.5755287009063444,331,2.4244712990936557
3,826200,VEV_5200,Mark 14,Mark 22,5,405.0,sell_agg,2.0,2.0,tight_u,-0.5,1.5,-1.0,-0.5,2.0,13.0,-9.0,-11.5,45.0,0.015151515151515152,33,-0.5151515151515151
3,826200,VEV_5400,Mark 01,Mark 22,5,40.0,sell_agg,1.0,2.0,tight_u,0.0,1.5,-1.0,0.0,2.0,13.0,-2.0,-11.5,45.0,0.039923954372623575,263,-0.039923954372623575
3,826200,VEV_5500,Mark 01,Mark 22,5,10.0,sell_agg,1.0,2.0,tight_u,-0.5,1.5,-1.0,0.0,2.0,13.0,-1.0,-11.5,45.0,0.02508361204013378,299,-0.02508361204013378
3,826200,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,1.5,-1.0,0.0,2.0,13.0,0.0,-11.5,45.0,0.0,317,0.0
3,826200,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,1.5,-1.0,0.0,2.0,13.0,0.0,-11.5,45.0,0.0,317,0.0
3,828200,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31476.0,sell_agg,6.0,6.0,tight_u,-2.5,-2.5,3.0,-5.5,-5.5,11.0,-9.0,-9.0,39.0,0.0057692307692307696,260,-5.505769230769231
3,828300,HYDROGEL_PACK,Mark 14,Mark 38,5,49870.0,sell_agg,16.0,5.0,tight_u,2.0,-4.0,2.0,12.0,-6.0,12.0,42.0,-10.0,42.0,0.23387096774193547,496,11.766129032258064
3,829000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31452.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,4.0,-3.5,-3.5,18.0,-3.0,-3.0,34.0,-0.23734177215189872,316,-3.2626582278481013
3,832500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20980.0,buy_agg,5.0,5.0,tight_u,-3.0,-3.0,2.0,-5.0,-5.0,11.0,-5.0,-5.0,21.0,0.5755287009063444,331,-5.575528700906345
3,833000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,41896.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,4.0,-2.0,-2.0,0.0,0.0,0.0,16.0,0.0057692307692307696,260,-2.0057692307692307
3,834400,VEV_5200,Mark 14,Mark 22,5,375.0,sell_agg,2.0,3.0,tight_u,-2.0,-4.0,-8.0,-2.0,-4.0,-8.0,0.5,0.5,6.0,0.015151515151515152,33,-2.015151515151515
3,834400,VEV_5300,Mark 01,Mark 22,5,145.0,sell_agg,2.0,3.0,tight_u,-1.0,-4.0,-8.0,-1.5,-4.0,-8.0,0.0,0.5,6.0,-0.12121212121212122,132,-1.378787878787879
3,834400,VEV_5400,Mark 01,Mark 22,5,35.0,sell_agg,1.0,3.0,tight_u,-1.0,-4.0,-8.0,-1.0,-4.0,-8.0,0.0,0.5,6.0,0.039923954372623575,263,-1.0399239543726235
3,834400,VEV_5500,Mark 01,Mark 22,5,5.0,sell_agg,1.0,3.0,tight_u,0.0,-4.0,-8.0,0.0,-4.0,-8.0,0.0,0.5,6.0,0.02508361204013378,299,-0.02508361204013378
3,834400,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,3.0,tight_u,0.0,-4.0,-8.0,0.0,-4.0,-8.0,0.0,0.5,6.0,0.0,317,0.0
3,834400,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,3.0,tight_u,0.0,-4.0,-8.0,0.0,-4.0,-8.0,0.0,0.5,6.0,0.0,317,0.0
3,835500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31428.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-3.0,6.0,6.0,1.0,6.0,6.0,9.0,0.006147540983606557,244,5.993852459016393
3,836000,HYDROGEL_PACK,Mark 14,Mark 38,2,20004.0,sell_agg,16.0,5.0,tight_u,-4.5,1.0,-4.5,8.0,4.0,8.0,14.0,3.0,14.0,0.23387096774193547,496,7.766129032258065
3,837100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15729.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,-2.0,2.5,2.5,4.0,2.5,2.5,-2.0,0.006147540983606557,244,2.4938524590163933
3,837500,VEV_5400,Mark 01,Mark 22,3,21.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,4.0,0.0,2.5,10.0,0.0,1.0,9.0,0.039923954372623575,263,-0.039923954372623575
3,837500,VEV_5500,Mark 01,Mark 22,3,3.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,4.0,0.0,2.5,10.0,0.0,1.0,9.0,0.02508361204013378,299,-0.02508361204013378
3,837500,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,4.0,0.0,2.5,10.0,0.0,1.0,9.0,0.0,317,0.0
3,837500,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.0,4.0,0.0,2.5,10.0,0.0,1.0,9.0,0.0,317,0.0
3,837800,HYDROGEL_PACK,Mark 14,Mark 38,6,60066.0,sell_agg,16.0,5.0,tight_u,5.0,-3.0,5.0,8.0,0.0,8.0,8.0,-0.5,8.0,0.23387096774193547,496,7.766129032258065
3,838300,HYDROGEL_PACK,Mark 14,Mark 38,6,60096.0,sell_agg,16.0,5.0,tight_u,-5.0,3.0,-5.0,1.0,-0.5,1.0,7.0,2.0,7.0,0.23387096774193547,496,0.7661290322580645
3,839000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36673.0,sell_agg,5.0,5.0,tight_u,2.5,2.5,5.0,-3.0,-3.0,8.5,2.0,2.0,11.0,-0.23734177215189872,316,-2.7626582278481013
3,839200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15738.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,-8.0,-8.0,11.0,1.5,1.5,12.0,0.006147540983606557,244,-8.006147540983607
3,839800,VEV_5200,Mark 14,Mark 22,3,228.0,sell_agg,2.0,5.0,tight_u,-2.5,-3.5,-2.0,-4.0,-6.0,0.0,2.0,4.0,0.0,0.015151515151515152,33,-4.015151515151516
3,839800,VEV_5400,Mark 01,Mark 22,3,21.0,sell_agg,1.0,5.0,tight_u,-0.5,-3.5,-2.0,-1.0,-6.0,0.0,0.5,4.0,0.0,0.039923954372623575,263,-1.0399239543726235
3,839800,VEV_5500,Mark 01,Mark 22,3,3.0,sell_agg,1.0,5.0,tight_u,0.0,-3.5,-2.0,0.0,-6.0,0.0,0.0,4.0,0.0,0.02508361204013378,299,-0.02508361204013378
3,839800,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,-3.5,-2.0,0.0,-6.0,0.0,0.0,4.0,0.0,0.0,317,0.0
