day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100
3,678700,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-2.5,2.0,0.0,1.5,7.0,0.0,-12.5,0.0
3,680400,HYDROGEL_PACK,Mark 38,Mark 14,6,59796.0,buy_agg,16.0,5.0,tight_u,-1.0,0.0,-1.0,-5.0,-6.0,-5.0,-1.0,-12.5,-1.0
3,680500,HYDROGEL_PACK,Mark 38,Mark 14,2,19930.0,buy_agg,16.0,6.0,tight_u,0.0,-0.5,0.0,-2.0,-5.5,-2.0,-3.0,-10.5,-3.0
3,682700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20980.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,-3.0,-2.5,-2.5,8.0,-3.0,-3.0,1.0
3,684800,HYDROGEL_PACK,Mark 14,Mark 38,4,39808.0,sell_agg,16.0,5.0,tight_u,-9.0,0.5,-9.0,-10.0,0.0,-10.0,0.0,1.0,0.0
3,685500,HYDROGEL_PACK,Mark 14,Mark 38,3,29820.0,sell_agg,16.0,6.0,tight_u,7.0,-2.0,7.0,-0.5,-1.5,-0.5,21.0,1.5,21.0
3,686200,VEV_4000,Mark 38,Mark 14,3,3765.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,21.0
3,686400,HYDROGEL_PACK,Mark 38,Mark 14,5,49805.0,buy_agg,16.0,5.0,tight_u,-4.0,2.0,-4.0,1.0,-1.5,1.0,19.0,5.0,19.0
3,686800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20996.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-4.0,-4.0,-4.0,4.0,4.0,4.0,25.0
3,687600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15732.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,1.0,-5.0,-5.0,7.0,5.5,5.5,24.0
3,688300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,20960.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,0.0,-2.0,-2.0,1.0,6.0,6.0,12.0
3,688400,HYDROGEL_PACK,Mark 14,Mark 38,6,59676.0,sell_agg,16.0,6.0,tight_u,-1.0,-1.0,-1.0,3.0,0.0,3.0,13.0,5.5,13.0
3,689300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20952.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,2.0,2.5,2.5,7.0,4.5,4.5,19.0
3,689900,VEV_5300,Mark 01,Mark 22,5,150.0,sell_agg,2.0,2.0,tight_u,1.0,4.0,-3.0,1.0,4.5,-6.0,2.0,7.5,10.0
3,689900,VEV_5400,Mark 01,Mark 22,5,35.0,sell_agg,2.0,2.0,tight_u,0.5,4.0,-3.0,0.5,4.5,-6.0,0.5,7.5,10.0
3,689900,VEV_5500,Mark 01,Mark 22,5,10.0,sell_agg,1.0,2.0,tight_u,0.0,4.0,-3.0,0.0,4.5,-6.0,0.0,7.5,10.0
3,689900,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,4.0,-3.0,0.0,4.5,-6.0,0.0,7.5,10.0
3,689900,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,4.0,-3.0,0.0,4.5,-6.0,0.0,7.5,10.0
3,690000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31428.0,sell_agg,5.0,5.0,tight_u,4.0,4.0,-4.0,4.0,4.0,-2.0,7.0,7.0,13.0
3,692900,HYDROGEL_PACK,Mark 14,Mark 38,2,19892.0,sell_agg,16.0,5.0,tight_u,0.0,-1.0,0.0,7.0,4.0,7.0,1.0,-1.0,1.0
3,694500,HYDROGEL_PACK,Mark 38,Mark 14,5,49855.0,buy_agg,16.0,5.0,tight_u,-1.0,4.0,-1.0,13.0,3.0,13.0,-14.0,0.0,-14.0
3,698600,HYDROGEL_PACK,Mark 14,Mark 38,2,19916.0,sell_agg,8.0,5.0,tight_u,6.0,-1.0,6.0,9.0,-5.0,9.0,-5.0,5.0,-5.0
3,699000,VEV_4000,Mark 14,Mark 38,1,1235.0,sell_agg,21.0,5.0,tight_u,3.0,3.0,6.5,1.0,-1.0,10.0,7.5,7.5,-12.0
3,699400,HYDROGEL_PACK,Mark 14,Mark 38,4,39848.0,sell_agg,16.0,5.0,tight_u,0.0,0.0,0.0,0.0,-1.0,0.0,-15.5,9.5,-15.5
3,699400,VEV_5200,Mark 14,Mark 22,4,320.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,0.0,-0.5,-1.0,0.0,6.5,9.5,-15.5
3,699400,VEV_5300,Mark 01,Mark 22,4,128.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,0.0,-1.0,-1.0,0.0,3.0,9.5,-15.5
3,699400,VEV_5400,Mark 01,Mark 22,4,32.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,0.0,0.0,-1.0,0.0,1.5,9.5,-15.5
3,699400,VEV_5500,Mark 01,Mark 22,4,8.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,9.5,-15.5
3,699400,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,9.5,-15.5
3,699400,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,9.5,-15.5
3,700300,VEV_5300,Mark 14,Mark 22,4,128.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,2.0,-0.5,0.0,-10.0,4.5,12.0,-15.0
3,700300,VEV_5400,Mark 01,Mark 22,4,32.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,2.0,0.0,0.0,-10.0,2.0,12.0,-15.0
3,700300,VEV_5500,Mark 01,Mark 22,4,8.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,2.0,0.0,0.0,-10.0,0.0,12.0,-15.0
3,700300,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,2.0,0.0,0.0,-10.0,0.0,12.0,-15.0
3,700300,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,2.0,0.0,0.0,-10.0,0.0,12.0,-15.0
3,700600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,14,73402.0,buy_agg,1.0,1.0,tight_u,4.5,4.5,5.0,3.0,3.0,-11.0,18.0,18.0,-20.0
3,701000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,9,47205.0,buy_agg,1.0,1.0,tight_u,0.0,0.0,-5.0,0.0,0.0,-26.0,17.0,17.0,-22.0
3,702400,VEV_4000,Mark 38,Mark 14,2,2510.0,buy_agg,21.0,5.0,tight_u,0.0,0.0,-6.0,1.0,1.0,-11.0,18.0,18.0,-4.0
3,702500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20988.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-8.0,1.0,1.0,-9.0,19.0,19.0,3.0
3,705400,VEV_5200,Mark 14,Mark 22,2,160.0,sell_agg,2.0,5.0,tight_u,-1.0,-2.0,-2.0,0.5,0.0,4.0,8.5,12.5,4.0
3,705400,VEV_5300,Mark 01,Mark 22,2,64.0,sell_agg,1.0,5.0,tight_u,-0.5,-2.0,-2.0,0.5,0.0,4.0,5.0,12.5,4.0
3,705400,VEV_5400,Mark 01,Mark 22,2,16.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-2.0,0.0,0.0,4.0,2.0,12.5,4.0
3,705400,VEV_5500,Mark 01,Mark 22,2,4.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-2.0,0.0,0.0,4.0,0.0,12.5,4.0
3,705400,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-2.0,0.0,0.0,4.0,0.0,12.5,4.0
3,705400,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-2.0,0.0,0.0,4.0,0.0,12.5,4.0
3,707000,VEV_4000,Mark 14,Mark 38,1,1234.0,sell_agg,21.0,5.0,tight_u,2.5,2.5,3.0,8.5,8.5,0.0,14.0,14.0,-2.0
3,707500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31464.0,sell_agg,6.0,6.0,tight_u,3.5,3.5,-2.0,9.5,9.5,-2.0,14.5,14.5,-3.0
3,707800,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,14,73458.0,buy_agg,1.0,1.0,tight_u,7.0,7.0,-3.0,10.0,10.0,-8.0,14.5,14.5,-6.0
3,708400,VEV_4000,Mark 38,Mark 14,1,1267.0,buy_agg,21.0,5.0,tight_u,-4.0,-4.0,8.0,3.5,3.5,0.0,1.5,1.5,2.0
3,708800,VEV_5300,Mark 01,Mark 22,5,170.0,sell_agg,2.0,6.0,tight_u,1.0,4.0,0.0,4.0,11.0,-6.0,3.0,7.5,-7.0
3,708800,VEV_5400,Mark 01,Mark 22,5,45.0,sell_agg,1.0,6.0,tight_u,0.5,4.0,0.0,1.0,11.0,-6.0,1.0,7.5,-7.0
3,708800,VEV_5500,Mark 01,Mark 22,5,10.0,sell_agg,1.0,6.0,tight_u,0.0,4.0,0.0,0.5,11.0,-6.0,0.0,7.5,-7.0
3,708800,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,4.0,0.0,0.0,11.0,-6.0,0.0,7.5,-7.0
3,708800,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,4.0,0.0,0.0,11.0,-6.0,0.0,7.5,-7.0
3,711300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36862.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,0.0,-3.5,-3.5,6.0,-1.5,-1.5,-5.0
3,713700,HYDROGEL_PACK,Mark 38,Mark 14,3,29910.0,buy_agg,16.0,5.0,tight_u,3.0,0.0,3.0,-4.0,-1.0,-4.0,-14.0,-4.0,-14.0
3,714200,HYDROGEL_PACK,Mark 38,Mark 14,4,39892.0,buy_agg,16.0,5.0,tight_u,-3.0,1.0,-3.0,-7.0,-2.0,-7.0,-12.0,-7.0,-12.0
3,714400,VEV_4000,Mark 38,Mark 14,1,1272.0,buy_agg,21.0,5.0,tight_u,6.5,1.5,-5.0,-3.0,-3.0,-6.0,-8.0,-8.0,-12.0
3,715600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15786.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,2.0,2.0,2.0,-4.0,-6.0,-6.0,-2.0
3,718600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,12,63084.0,buy_agg,1.0,1.0,tight_u,3.0,3.0,-4.5,1.0,1.0,6.0,0.0,0.0,-1.5
3,719500,HYDROGEL_PACK,Mark 14,Mark 38,6,59646.0,sell_agg,16.0,5.0,tight_u,4.0,-2.5,4.0,5.0,2.0,5.0,4.0,0.0,4.0
3,720000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,8,42064.0,buy_agg,2.0,2.0,tight_u,0.5,0.5,8.0,1.0,1.0,-3.0,1.0,1.0,-1.0
3,720500,HYDROGEL_PACK,Mark 38,Mark 14,2,19938.0,buy_agg,16.0,5.0,tight_u,-2.0,2.0,-2.0,-8.0,-2.0,-8.0,-8.0,-4.0,-8.0
3,723100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15777.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-1.0,0.0,0.0,6.0,-5.0,-5.0,4.0
3,723700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31530.0,sell_agg,5.0,5.0,tight_u,-3.0,-3.0,5.0,-6.0,-6.0,9.0,-7.0,-7.0,0.0
3,726100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26295.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,1.5,0.0,0.0,-3.5,-11.5,-11.5,-6.5
3,726300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15777.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,-1.0,-1.0,-3.0,-12.0,-12.0,-5.0
3,726500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15774.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,-2.0,1.0,1.0,-6.0,-11.0,-11.0,-7.0
3,726600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15759.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-3.0,1.0,1.0,-8.5,-12.0,-12.0,-5.0
3,727000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15777.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,-2.0,0.5,0.5,-9.0,-13.5,-13.5,0.0
3,727700,HYDROGEL_PACK,Mark 38,Mark 14,4,39856.0,buy_agg,16.0,5.0,tight_u,-3.0,2.0,-3.0,-8.0,5.0,-8.0,3.0,-13.5,3.0
3,728200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,42072.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,-5.0,-1.0,-1.0,-1.0,-17.0,-17.0,0.0
3,728400,HYDROGEL_PACK,Mark 38,Mark 14,2,19920.0,buy_agg,16.0,6.0,tight_u,-5.0,-0.5,-5.0,0.5,-4.0,0.5,7.0,-16.5,7.0
3,728500,VEV_5300,Mark 14,Mark 22,2,72.0,sell_agg,1.0,5.0,tight_u,0.5,0.0,-5.0,-1.5,-3.0,1.0,-5.5,-16.0,8.0
3,728500,VEV_5400,Mark 01,Mark 22,2,18.0,sell_agg,1.0,5.0,tight_u,0.5,0.0,-5.0,0.0,-3.0,1.0,-2.0,-16.0,8.0
3,728500,VEV_5500,Mark 01,Mark 22,2,4.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.0,0.0,-3.0,1.0,-0.5,-16.0,8.0
3,728500,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.0,0.0,-3.0,1.0,0.0,-16.0,8.0
3,728500,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.0,0.0,-3.0,1.0,0.0,-16.0,8.0
3,729000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31524.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,6.0,-4.0,-4.0,4.0,-14.0,-14.0,11.0
3,730000,VEV_5300,Mark 01,Mark 22,2,72.0,sell_agg,2.0,2.0,tight_u,-2.0,-4.5,1.0,-3.0,-9.5,0.0,-5.0,-15.0,1.0
3,730000,VEV_5400,Mark 01,Mark 22,2,18.0,sell_agg,2.0,2.0,tight_u,-0.5,-4.5,1.0,-1.5,-9.5,0.0,-2.0,-15.0,1.0
3,730000,VEV_5500,Mark 01,Mark 22,2,4.0,sell_agg,1.0,2.0,tight_u,0.0,-4.5,1.0,0.0,-9.5,0.0,0.0,-15.0,1.0
3,730000,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,2.0,tight_u,0.0,-4.5,1.0,0.0,-9.5,0.0,0.0,-15.0,1.0
3,730000,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,2.0,tight_u,0.0,-4.5,1.0,0.0,-9.5,0.0,0.0,-15.0,1.0
3,730900,HYDROGEL_PACK,Mark 38,Mark 14,6,59760.0,buy_agg,15.0,5.0,tight_u,-0.5,-2.0,-0.5,-1.5,-0.5,-1.5,2.5,-13.0,2.5
3,731400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20988.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-1.0,2.0,2.0,-3.0,-11.5,-11.5,0.0
3,732900,VEV_4000,Mark 38,Mark 14,1,1261.0,buy_agg,21.0,6.0,tight_u,1.0,0.5,-2.0,0.0,-0.5,3.0,-9.5,-10.0,4.0
3,733000,HYDROGEL_PACK,Mark 14,Mark 38,4,39780.0,sell_agg,16.0,5.0,tight_u,-1.5,2.0,-1.5,3.0,0.5,3.0,0.0,-11.5,0.0
3,733100,HYDROGEL_PACK,Mark 14,Mark 38,3,29835.0,sell_agg,16.0,5.0,tight_u,-5.0,0.0,-5.0,4.0,0.0,4.0,-3.5,-10.0,-3.5
3,734000,VEV_4000,Mark 14,Mark 38,2,2482.0,sell_agg,21.0,5.0,tight_u,-1.0,-1.0,1.0,-5.0,-5.5,-3.5,-10.0,-10.0,9.0
3,734200,VEV_4000,Mark 14,Mark 38,2,2480.0,sell_agg,21.0,6.0,tight_u,0.0,0.5,1.0,-6.5,-6.0,1.0,-9.5,-10.5,7.0
3,735900,HYDROGEL_PACK,Mark 38,Mark 14,6,59766.0,buy_agg,16.0,5.0,tight_u,-2.0,-2.5,-2.0,2.5,-6.0,2.5,1.0,-4.0,1.0
3,736500,HYDROGEL_PACK,Mark 14,Mark 38,5,49715.0,sell_agg,16.0,5.0,tight_u,5.0,-2.0,5.0,9.0,-4.0,9.0,2.0,-6.0,2.0
3,740800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36694.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,2.0,1.0,1.0,0.0,-9.0,-9.0,16.0
3,740900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20944.0,sell_agg,5.0,5.0,tight_u,-0.5,-0.5,-3.0,2.5,2.5,0.0,-8.0,-8.0,14.0
3,741100,VEV_5300,Mark 01,Mark 22,2,58.0,sell_agg,2.0,5.0,tight_u,0.5,2.0,-2.0,1.0,4.0,-6.5,-3.0,-9.0,11.0
3,741100,VEV_5400,Mark 01,Mark 22,2,14.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,-2.0,0.0,4.0,-6.5,-1.0,-9.0,11.0
3,741100,VEV_5500,Mark 01,Mark 22,2,2.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,-2.0,1.0,4.0,-6.5,0.0,-9.0,11.0
3,741100,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,-2.0,0.0,4.0,-6.5,0.0,-9.0,11.0
3,741100,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.0,-2.0,0.0,4.0,-6.5,0.0,-9.0,11.0
3,741600,HYDROGEL_PACK,Mark 14,Mark 38,2,19892.0,sell_agg,16.0,5.0,tight_u,-0.5,2.0,-0.5,4.0,3.0,4.0,12.0,-12.0,12.0
3,741800,HYDROGEL_PACK,Mark 14,Mark 38,6,59670.0,sell_agg,16.0,6.0,tight_u,1.0,3.5,1.0,6.0,2.5,6.0,13.0,-11.5,13.0
3,742000,HYDROGEL_PACK,Mark 38,Mark 14,2,19920.0,buy_agg,16.0,5.0,tight_u,4.0,2.5,4.0,9.0,1.0,9.0,14.5,-11.0,14.5
3,742300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15720.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,-2.0,-1.0,-1.0,4.5,-15.5,-15.5,14.0
3,743900,VEV_4000,Mark 38,Mark 14,2,2502.0,buy_agg,21.0,5.0,tight_u,2.0,2.0,-4.0,3.0,3.0,-7.0,-9.0,-9.0,-4.0
3,744800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20968.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,1.0,-5.0,-5.0,-8.0,-15.0,-15.0,-1.0
3,746000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,20960.0,sell_agg,5.0,5.0,tight_u,-4.0,-4.0,-1.0,-4.0,-4.0,11.0,-9.5,-9.5,3.5
3,746600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,5,26180.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,4.0,2.0,2.0,15.0,-1.0,-1.0,10.0
3,747600,HYDROGEL_PACK,Mark 14,Mark 38,3,29865.0,sell_agg,16.0,5.0,tight_u,2.0,-3.0,2.0,6.5,-5.0,6.5,-4.0,-2.0,-4.0
3,750700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15702.0,buy_agg,5.0,5.0,tight_u,-1.5,-1.5,-3.0,-5.0,-5.0,-7.0,-3.0,-3.0,3.0
3,751500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36575.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,-0.5,2.5,2.5,-6.0,-2.0,-2.0,5.0
3,751700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36575.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,2.5,1.0,1.0,-8.0,-2.0,-2.0,2.0
3,752300,VEV_4000,Mark 38,Mark 14,2,2474.0,buy_agg,20.0,6.0,tight_u,-0.5,-0.5,-7.5,4.5,3.0,-5.0,-4.5,-4.5,7.0
3,752700,HYDROGEL_PACK,Mark 38,Mark 14,5,49855.0,buy_agg,16.0,5.0,tight_u,1.0,3.0,1.0,-5.0,3.0,-5.0,12.0,-2.5,12.0
3,753400,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,9,47052.0,buy_agg,2.0,2.0,tight_u,4.5,4.5,-5.0,3.5,3.5,-5.0,-2.5,-2.5,16.0
3,753700,VEV_5300,Mark 01,Mark 22,3,81.0,sell_agg,1.0,1.0,tight_u,0.5,2.0,1.0,0.5,4.0,-3.0,-3.0,-7.0,15.0
3,753700,VEV_5400,Mark 01,Mark 22,3,18.0,sell_agg,1.0,1.0,tight_u,0.0,2.0,1.0,0.0,4.0,-3.0,-1.0,-7.0,15.0
3,753700,VEV_5500,Mark 01,Mark 22,3,3.0,sell_agg,1.0,1.0,tight_u,0.0,2.0,1.0,0.0,4.0,-3.0,0.0,-7.0,15.0
3,753700,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,1.0,tight_u,0.0,2.0,1.0,0.0,4.0,-3.0,0.0,-7.0,15.0
3,753700,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,1.0,tight_u,0.0,2.0,1.0,0.0,4.0,-3.0,0.0,-7.0,15.0
3,755400,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,8,41848.0,buy_agg,1.0,1.0,tight_u,2.0,2.0,-1.0,7.5,7.5,2.0,-3.5,-3.5,17.0
3,755700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15705.0,buy_agg,5.0,5.0,tight_u,2.5,2.5,3.0,7.0,7.0,5.0,-4.0,-4.0,18.0
3,756900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36645.0,sell_agg,5.0,5.0,tight_u,0.5,0.5,-3.0,-4.5,-4.5,10.0,-4.5,-4.5,8.5
3,757100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31440.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,0.0,-4.5,-4.5,17.0,-6.0,-6.0,14.0
3,758700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,41904.0,buy_agg,5.0,5.0,tight_u,-3.0,-3.0,3.0,-7.0,-7.0,1.0,0.0,0.0,-1.0
3,759300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,41832.0,sell_agg,6.0,6.0,tight_u,-3.0,-3.0,-4.0,-5.5,-5.5,-4.0,2.5,2.5,-1.0
3,759500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,5,26130.0,sell_agg,5.0,5.0,tight_u,0.5,0.5,-7.0,-3.0,-3.0,-5.0,6.0,6.0,0.0
3,759800,HYDROGEL_PACK,Mark 38,Mark 14,6,59880.0,buy_agg,16.0,6.0,tight_u,-5.0,1.5,-5.0,-2.0,-4.0,-2.0,6.0,4.5,6.0
3,759800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,20904.0,sell_agg,6.0,6.0,tight_u,1.5,1.5,-5.0,-4.0,-4.0,-2.0,4.5,4.5,6.0
3,761200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36575.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,0.0,-4.0,-4.0,7.0,8.0,8.0,11.0
3,761400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,7,36589.0,buy_agg,5.0,5.0,tight_u,-0.5,-0.5,-2.0,0.0,0.0,6.0,9.0,9.0,9.0
3,762800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26130.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0
3,763700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15657.0,sell_agg,5.0,5.0,tight_u,5.0,5.0,8.0,7.0,7.0,0.0,7.0,7.0,0.0
3,766900,VEV_5400,Mark 01,Mark 22,2,12.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5
3,766900,VEV_5500,Mark 01,Mark 22,2,2.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5
3,766900,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5
3,766900,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,8.5,0.0,1.5,9.0,0.0,-2.5,-3.5
3,769000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31428.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,-1.0,-1.0,5.0,-3.0,-3.0,-8.0
3,769200,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,9,47106.0,buy_agg,1.0,1.0,tight_u,-1.0,-1.0,4.0,2.0,2.0,7.0,-2.0,-2.0,-9.0
3,770100,HYDROGEL_PACK,Mark 38,Mark 14,3,29955.0,buy_agg,16.0,5.0,tight_u,1.0,2.0,1.0,3.0,-2.0,3.0,-16.0,3.0,-16.0
3,771100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20952.0,buy_agg,5.0,5.0,tight_u,-2.5,-2.5,2.0,-6.0,-6.0,-7.0,0.5,0.5,-6.5
3,771200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31428.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0
3,772800,VEV_4000,Mark 38,Mark 14,3,3714.0,buy_agg,11.0,5.0,tight_u,-3.5,1.5,-1.0,0.0,5.0,5.0,8.0,13.0,-7.0
3,773400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31362.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-3.0,2.5,2.5,-7.0,15.0,15.0,-12.0
3,776400,HYDROGEL_PACK,Mark 14,Mark 38,6,59802.0,sell_agg,16.0,5.0,tight_u,-8.0,-2.0,-8.0,-12.0,0.5,-12.0,-8.0,17.0,-8.0
3,776400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15690.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,-8.0,0.5,0.5,-12.0,17.0,17.0,-8.0
3,776900,HYDROGEL_PACK,Mark 38,Mark 14,4,39900.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-2.0,3.0,-2.0,-2.0,16.0,-2.0
