day,timestamp,s5200,mid5200,s5300,mid5300,s_ext,m_ext,tight,m_ext_f20,fwd20_ext
1,374100,3.0,100.5,2.0,50.0,5.0,5255.5,False,5247.5,-8.0
1,374200,3.0,100.5,3.0,50.5,5.0,5255.5,False,5246.0,-9.5
1,374300,3.0,100.5,2.0,50.0,5.0,5254.5,False,5246.5,-8.0
1,374400,4.0,101.0,3.0,50.5,5.0,5255.5,False,5247.5,-8.0
1,374500,3.0,100.5,2.0,50.0,6.0,5254.0,False,5245.5,-8.5
1,374600,3.0,100.5,2.0,50.0,6.0,5254.0,False,5246.5,-7.5
1,374700,3.0,99.5,2.0,50.0,5.0,5253.5,False,5247.5,-6.0
1,374800,3.0,99.5,2.0,49.0,5.0,5252.5,False,5245.0,-7.5
1,374900,3.0,98.5,2.0,49.0,5.0,5251.5,False,5248.5,-3.0
1,375000,3.0,98.5,2.0,49.0,6.0,5252.0,False,5248.5,-3.5
1,375100,3.0,99.5,2.0,49.0,2.0,5251.0,False,5250.0,-1.0
1,375200,3.0,98.5,2.0,49.0,5.0,5251.5,False,5248.0,-3.5
1,375300,3.0,98.5,2.0,49.0,6.0,5252.0,False,5247.5,-4.5
1,375400,3.0,98.5,2.0,49.0,5.0,5252.5,False,5248.0,-4.5
1,375500,3.0,98.5,2.0,49.0,5.0,5251.5,False,5248.5,-3.0
1,375600,3.0,97.5,2.0,48.0,5.0,5249.5,False,5249.0,-0.5
1,375700,3.0,96.5,2.0,48.0,6.0,5249.0,False,5249.5,0.5
1,375800,3.0,96.5,2.0,47.0,5.0,5247.5,False,5249.0,1.5
1,375900,3.0,96.5,2.0,47.0,5.0,5247.5,False,5248.5,1.0
1,376000,2.0,96.0,2.0,47.0,5.0,5247.5,True,5249.0,1.5
1,376100,3.0,95.5,2.0,47.0,5.0,5247.5,False,5250.0,2.5
1,376200,2.0,95.0,2.0,47.0,6.0,5246.0,True,5249.5,3.5
1,376300,3.0,95.5,2.0,47.0,5.0,5246.5,False,5249.5,3.0
1,376400,3.0,95.5,2.0,47.0,5.0,5247.5,False,5249.5,2.0
1,376500,3.0,94.5,2.0,47.0,5.0,5245.5,False,5250.5,5.0
1,376600,1.0,94.5,2.0,47.0,5.0,5246.5,True,5248.5,2.0
1,376700,3.0,96.5,2.0,47.0,5.0,5247.5,False,5249.5,2.0
1,376800,3.0,95.5,2.0,47.0,2.0,5245.0,False,5249.5,4.5
1,376900,3.0,96.5,2.0,48.0,5.0,5248.5,False,5249.0,0.5
1,377000,3.0,96.5,2.0,48.0,5.0,5248.5,False,5248.0,-0.5
1,377100,3.0,97.5,2.0,48.0,6.0,5250.0,False,5247.5,-2.5
1,377200,3.0,96.5,3.0,47.5,6.0,5248.0,False,5251.0,3.0
1,377300,3.0,95.5,2.0,47.0,5.0,5247.5,False,5251.5,4.0
1,377400,3.0,96.5,2.0,47.0,6.0,5248.0,False,5252.0,4.0
1,377500,3.0,96.5,2.0,48.0,5.0,5248.5,False,5252.5,4.0
1,377600,3.0,96.5,2.0,48.0,6.0,5249.0,False,5251.5,2.5
1,377700,3.0,97.5,2.0,48.0,5.0,5249.5,False,5250.0,0.5
1,377800,3.0,96.5,2.0,48.0,6.0,5249.0,False,5250.5,1.5
1,377900,1.0,95.5,2.0,48.0,5.0,5248.5,True,5251.5,3.0
1,378000,3.0,96.5,2.0,48.0,6.0,5249.0,False,5251.0,2.0
1,378100,3.0,97.5,2.0,48.0,6.0,5250.0,False,5251.5,1.5
1,378200,3.0,97.5,2.0,48.0,5.0,5249.5,False,5252.5,3.0
1,378300,3.0,97.5,2.0,48.0,5.0,5249.5,False,5253.5,4.0
1,378400,3.0,97.5,2.0,48.0,5.0,5249.5,False,5253.0,3.5
1,378500,3.0,97.5,2.0,48.0,5.0,5250.5,False,5251.5,1.0
1,378600,3.0,96.5,3.0,47.5,5.0,5248.5,False,5252.0,3.5
1,378700,2.0,97.0,2.0,48.0,5.0,5249.5,True,5253.0,3.5
1,378800,2.0,97.0,2.0,48.0,5.0,5249.5,True,5253.5,4.0
1,378900,3.0,96.5,2.0,48.0,6.0,5249.0,False,5253.0,4.0
1,379000,3.0,96.5,2.0,47.0,6.0,5248.0,False,5254.0,6.0
1,379100,3.0,96.5,2.0,47.0,5.0,5247.5,False,5253.5,6.0
1,379200,3.0,97.5,2.0,48.0,2.0,5251.0,False,5252.5,1.5
1,379300,3.0,98.5,2.0,49.0,5.0,5251.5,False,5253.5,2.0
1,379400,2.0,99.0,2.0,49.0,6.0,5252.0,True,5254.5,2.5
1,379500,3.0,98.5,2.0,49.0,5.0,5252.5,False,5252.5,0.0
1,379600,3.0,98.5,2.0,49.0,5.0,5251.5,False,5251.5,0.0
1,379700,3.0,97.5,2.0,48.0,6.0,5250.0,False,5252.5,2.5
1,379800,3.0,98.5,3.0,48.5,5.0,5250.5,False,5251.5,1.0
1,379900,3.0,98.5,2.0,49.0,5.0,5251.5,False,5251.0,-0.5
1,380000,3.0,98.5,3.0,48.5,6.0,5251.0,False,5251.0,0.0
1,380100,3.0,98.5,2.0,49.0,5.0,5251.5,False,5250.5,-1.0
1,380200,3.0,99.5,2.0,49.0,5.0,5252.5,False,5252.5,0.0
1,380300,3.0,99.5,2.0,50.0,5.0,5253.5,False,5252.5,-1.0
1,380400,3.0,99.5,3.0,49.5,6.0,5253.0,False,5253.5,0.5
1,380500,3.0,98.5,2.0,49.0,5.0,5251.5,False,5251.5,0.0
1,380600,3.0,98.5,2.0,49.0,6.0,5252.0,False,5249.5,-2.5
1,380700,3.0,99.5,3.0,49.5,6.0,5253.0,False,5249.5,-3.5
1,380800,3.0,99.5,3.0,49.5,5.0,5253.5,False,5250.5,-3.0
1,380900,3.0,99.5,3.0,49.5,6.0,5253.0,False,5250.5,-2.5
1,381000,3.0,100.5,2.0,50.0,6.0,5254.0,False,5250.5,-3.5
1,381100,3.0,99.5,2.0,50.0,5.0,5253.5,False,5250.5,-3.0
1,381200,3.0,99.5,2.0,49.0,5.0,5252.5,False,5249.5,-3.0
1,381300,3.0,99.5,2.0,50.0,5.0,5253.5,False,5249.5,-4.0
1,381400,3.0,99.5,3.0,49.5,3.0,5254.5,False,5248.5,-6.0
1,381500,2.0,99.0,2.0,49.0,5.0,5252.5,True,5247.5,-5.0
1,381600,3.0,98.5,2.0,49.0,5.0,5251.5,False,5248.5,-3.0
1,381700,3.0,99.5,2.0,49.0,5.0,5252.5,False,5248.5,-4.0
1,381800,3.0,98.5,2.0,49.0,5.0,5251.5,False,5249.5,-2.0
1,381900,3.0,98.5,2.0,49.0,6.0,5251.0,False,5250.5,-0.5
1,382000,3.0,98.5,2.0,49.0,6.0,5251.0,False,5250.5,-0.5
1,382100,3.0,97.5,3.0,48.5,5.0,5250.5,False,5249.5,-1.0
1,382200,3.0,98.5,2.0,49.0,5.0,5252.5,False,5249.5,-3.0
1,382300,3.0,98.5,2.0,49.0,5.0,5252.5,False,5249.0,-3.5
1,382400,3.0,99.5,3.0,49.5,5.0,5253.5,False,5248.5,-5.0
1,382500,3.0,98.5,2.0,49.0,5.0,5251.5,False,5248.5,-3.0
1,382600,3.0,97.5,2.0,48.0,5.0,5249.5,False,5248.5,-1.0
1,382700,3.0,96.5,2.0,48.0,5.0,5249.5,False,5248.0,-1.5
1,382800,3.0,97.5,3.0,48.5,5.0,5250.5,False,5249.5,-1.0
1,382900,3.0,97.5,3.0,48.5,5.0,5250.5,False,5248.5,-2.0
1,383000,3.0,97.5,3.0,48.5,5.0,5250.5,False,5248.5,-2.0
1,383100,3.0,97.5,2.0,48.0,5.0,5250.5,False,5248.5,-2.0
1,383200,3.0,97.5,2.0,48.0,5.0,5249.5,False,5248.0,-1.5
1,383300,3.0,97.5,2.0,48.0,5.0,5249.5,False,5248.5,-1.0
1,383400,3.0,96.5,2.0,48.0,5.0,5248.5,False,5248.5,0.0
1,383500,2.0,96.0,3.0,47.5,5.0,5247.5,False,5249.5,2.0
1,383600,3.0,96.5,2.0,48.0,5.0,5248.5,False,5249.5,1.0
1,383700,3.0,96.5,2.0,48.0,5.0,5248.5,False,5249.5,1.0
1,383800,2.0,98.0,2.0,48.0,5.0,5249.5,True,5248.5,-1.0
1,383900,3.0,97.5,3.0,48.5,5.0,5250.5,False,5247.5,-3.0
1,384000,3.0,97.5,2.0,48.0,5.0,5250.5,False,5246.5,-4.0
1,384100,2.0,98.0,1.0,48.5,5.0,5249.5,True,5245.5,-4.0
1,384200,3.0,97.5,2.0,48.0,5.0,5249.5,False,5246.0,-3.5
1,384300,3.0,96.5,2.0,47.0,2.0,5249.0,False,5244.5,-4.5
1,384400,3.0,96.5,2.0,48.0,5.0,5248.5,False,5245.0,-3.5
1,384500,3.0,96.5,3.0,47.5,5.0,5248.5,False,5245.5,-3.0
1,384600,3.0,96.5,3.0,47.5,5.0,5248.5,False,5245.5,-3.0
1,384700,3.0,96.5,2.0,47.0,6.0,5248.0,False,5245.5,-2.5
1,384800,3.0,97.5,2.0,48.0,5.0,5249.5,False,5246.5,-3.0
1,384900,2.0,97.0,2.0,48.0,5.0,5248.5,True,5245.5,-3.0
1,385000,3.0,96.5,3.0,47.5,5.0,5248.5,False,5244.5,-4.0
1,385100,3.0,96.5,3.0,47.5,5.0,5248.5,False,5245.5,-3.0
1,385200,3.0,96.5,2.0,47.0,6.0,5248.0,False,5246.5,-1.5
1,385300,3.0,96.5,3.0,47.5,5.0,5248.5,False,5246.5,-2.0
1,385400,3.0,96.5,2.0,48.0,5.0,5248.5,False,5245.5,-3.0
1,385500,3.0,97.5,2.0,48.0,5.0,5249.5,False,5244.0,-5.5
1,385600,3.0,97.5,2.0,48.0,5.0,5249.5,False,5247.5,-2.0
1,385700,3.0,97.5,2.0,48.0,5.0,5249.5,False,5247.5,-2.0
1,385800,3.0,96.5,2.0,48.0,5.0,5248.5,False,5246.5,-2.0
1,385900,3.0,95.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,386000,3.0,95.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,386100,3.0,94.5,2.0,46.0,5.0,5245.5,False,5246.5,1.0
1,386200,3.0,94.5,2.0,46.0,2.0,5246.0,False,5248.5,2.5
1,386300,3.0,94.5,2.0,46.0,5.0,5244.5,False,5249.5,5.0
1,386400,3.0,95.5,2.0,47.0,2.0,5245.0,False,5248.0,3.0
1,386500,3.0,94.5,2.0,46.0,5.0,5245.5,False,5248.0,2.5
1,386600,3.0,94.5,3.0,46.5,5.0,5245.5,False,5247.5,2.0
1,386700,3.0,94.5,2.0,46.0,5.0,5245.5,False,5245.5,0.0
1,386800,3.0,95.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,386900,3.0,94.5,2.0,46.0,5.0,5245.5,False,5244.5,-1.0
1,387000,3.0,94.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,387100,2.0,95.0,3.0,46.5,5.0,5245.5,False,5242.5,-3.0
1,387200,3.0,95.5,2.0,47.0,5.0,5246.5,False,5243.5,-3.0
1,387300,3.0,95.5,2.0,47.0,5.0,5246.5,False,5241.5,-5.0
1,387400,2.0,95.0,2.0,46.0,5.0,5245.5,True,5242.0,-3.5
1,387500,3.0,95.5,3.0,46.5,2.0,5244.0,False,5243.5,-0.5
1,387600,3.0,95.5,2.0,47.0,5.0,5247.5,False,5243.5,-4.0
1,387700,3.0,96.5,2.0,47.0,5.0,5247.5,False,5245.5,-2.0
1,387800,3.0,95.5,2.0,47.0,5.0,5246.5,False,5245.0,-1.5
1,387900,3.0,95.5,3.0,46.5,5.0,5246.5,False,5244.0,-2.5
1,388000,3.0,95.5,2.0,47.0,5.0,5246.5,False,5243.5,-3.0
1,388100,3.0,95.5,2.0,47.0,5.0,5246.5,False,5243.0,-3.5
1,388200,3.0,96.5,3.0,47.5,5.0,5248.5,False,5245.0,-3.5
1,388300,3.0,97.5,2.0,48.0,5.0,5249.5,False,5245.0,-4.5
1,388400,3.0,97.5,2.0,48.0,2.0,5248.0,False,5245.5,-2.5
1,388500,3.0,96.5,2.0,47.0,6.0,5248.0,False,5243.5,-4.5
1,388600,2.0,96.0,2.0,47.0,5.0,5247.5,True,5244.5,-3.0
1,388700,3.0,94.5,2.0,46.0,5.0,5245.5,False,5243.0,-2.5
1,388800,3.0,94.5,2.0,46.0,5.0,5245.5,False,5243.5,-2.0
1,388900,2.0,94.0,2.0,46.0,5.0,5244.5,True,5245.5,1.0
1,389000,3.0,93.5,3.0,45.5,5.0,5243.5,False,5244.5,1.0
1,389100,3.0,93.5,2.0,45.0,5.0,5242.5,False,5244.0,1.5
1,389200,3.0,93.5,2.0,45.0,3.0,5243.5,False,5244.5,1.0
1,389300,3.0,92.5,2.0,45.0,5.0,5241.5,False,5244.5,3.0
1,389400,3.0,93.5,2.0,45.0,2.0,5242.0,False,5246.0,4.0
1,389500,3.0,93.5,2.0,46.0,5.0,5243.5,False,5242.0,-1.5
1,389600,3.0,93.5,3.0,45.5,5.0,5243.5,False,5242.5,-1.0
1,389700,3.0,94.5,2.0,46.0,3.0,5245.5,False,5242.5,-3.0
1,389800,3.0,94.5,2.0,46.0,6.0,5245.0,False,5244.0,-1.0
1,389900,3.0,93.5,2.0,46.0,6.0,5244.0,False,5243.0,-1.0
1,390000,3.0,93.5,3.0,45.5,5.0,5243.5,False,5245.0,1.5
1,390100,3.0,94.5,2.0,46.0,2.0,5243.0,False,5244.5,1.5
1,390200,3.0,94.5,2.0,46.0,6.0,5245.0,False,5245.5,0.5
1,390300,3.0,94.5,2.0,46.0,6.0,5245.0,False,5244.5,-0.5
1,390400,3.0,94.5,2.0,46.0,5.0,5245.5,False,5244.5,-1.0
1,390500,3.0,93.5,2.0,46.0,5.0,5243.5,False,5243.5,0.0
1,390600,2.0,94.0,2.0,46.0,5.0,5244.5,True,5244.5,0.0
1,390700,3.0,93.5,2.0,45.0,6.0,5243.0,False,5244.5,1.5
1,390800,3.0,93.5,2.0,45.0,5.0,5243.5,False,5243.5,0.0
1,390900,3.0,94.5,2.0,46.0,5.0,5245.5,False,5244.5,-1.0
1,391000,3.0,94.5,2.0,46.0,5.0,5244.5,False,5244.5,0.0
1,391100,3.0,94.5,2.0,46.0,6.0,5244.0,False,5244.0,0.0
1,391200,3.0,94.5,2.0,46.0,5.0,5244.5,False,5244.5,0.0
1,391300,3.0,94.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,391400,3.0,94.5,2.0,46.0,2.0,5246.0,False,5247.5,1.5
1,391500,3.0,92.5,2.0,45.0,6.0,5242.0,False,5244.0,2.0
1,391600,3.0,93.5,2.0,45.0,5.0,5242.5,False,5245.0,2.5
1,391700,3.0,93.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,391800,3.0,94.5,2.0,46.0,6.0,5244.0,False,5243.5,-0.5
1,391900,3.0,94.5,2.0,46.0,2.0,5243.0,False,5242.0,-1.0
1,392000,3.0,94.5,2.0,46.0,6.0,5245.0,False,5242.5,-2.5
1,392100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5241.5,-3.0
1,392200,3.0,95.5,2.0,46.0,5.0,5245.5,False,5240.5,-5.0
1,392300,3.0,94.5,2.0,46.0,5.0,5244.5,False,5239.5,-5.0
1,392400,3.0,94.5,2.0,46.0,5.0,5244.5,False,5239.0,-5.5
1,392500,3.0,93.5,3.0,45.5,5.0,5243.5,False,5240.0,-3.5
1,392600,3.0,94.5,2.0,46.0,5.0,5244.5,False,5239.5,-5.0
1,392700,3.0,94.5,2.0,46.0,5.0,5244.5,False,5239.5,-5.0
1,392800,3.0,93.5,2.0,46.0,5.0,5243.5,False,5240.5,-3.0
1,392900,3.0,94.5,2.0,46.0,5.0,5244.5,False,5240.5,-4.0
1,393000,3.0,94.5,2.0,46.0,5.0,5244.5,False,5241.0,-3.5
1,393100,2.0,94.0,2.0,46.0,6.0,5244.0,True,5239.0,-5.0
1,393200,3.0,94.5,2.0,46.0,5.0,5244.5,False,5239.5,-5.0
1,393300,3.0,95.5,2.0,47.0,5.0,5246.5,False,5239.0,-7.5
1,393400,2.0,96.0,2.0,47.0,5.0,5247.5,True,5240.0,-7.5
1,393500,3.0,94.5,2.0,46.0,6.0,5244.0,False,5241.5,-2.5
1,393600,2.0,94.0,2.0,46.0,2.0,5245.0,True,5241.5,-3.5
1,393700,2.0,94.0,2.0,46.0,5.0,5243.5,True,5242.5,-1.0
1,393800,3.0,93.5,2.0,45.0,5.0,5243.5,False,5242.5,-1.0
1,393900,2.0,94.0,2.0,46.0,2.0,5242.0,True,5243.5,1.5
1,394000,3.0,93.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,394100,3.0,92.5,2.0,45.0,5.0,5241.5,False,5243.5,2.0
1,394200,2.0,92.0,1.0,44.5,5.0,5240.5,True,5242.5,2.0
1,394300,3.0,91.5,2.0,44.0,5.0,5239.5,False,5242.5,3.0
1,394400,2.0,91.0,2.0,44.0,6.0,5239.0,True,5241.5,2.5
1,394500,3.0,91.5,2.0,44.0,6.0,5240.0,False,5241.5,1.5
1,394600,3.0,91.5,2.0,44.0,5.0,5239.5,False,5241.5,2.0
1,394700,2.0,91.0,2.0,44.0,5.0,5239.5,True,5242.5,3.0
1,394800,2.0,92.0,2.0,44.0,5.0,5240.5,True,5241.5,1.0
1,394900,2.0,92.0,2.0,44.0,5.0,5240.5,True,5240.5,0.0
1,395000,3.0,92.5,2.0,45.0,6.0,5241.0,False,5241.0,0.0
1,395100,3.0,91.5,2.0,44.0,2.0,5239.0,False,5243.0,4.0
1,395200,3.0,91.5,2.0,44.0,5.0,5239.5,False,5242.5,3.0
1,395300,3.0,91.5,2.0,44.0,6.0,5239.0,False,5240.5,1.5
1,395400,3.0,91.5,2.0,44.0,6.0,5240.0,False,5240.5,0.5
1,395500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5241.5,0.0
1,395600,3.0,92.5,2.0,45.0,5.0,5241.5,False,5240.5,-1.0
1,395700,2.0,93.0,2.0,45.0,5.0,5242.5,True,5240.5,-2.0
1,395800,2.0,93.0,2.0,45.0,5.0,5242.5,True,5239.5,-3.0
1,395900,3.0,93.5,2.0,46.0,5.0,5243.5,False,5239.5,-4.0
1,396000,3.0,93.5,2.0,45.0,5.0,5243.5,False,5240.5,-3.0
1,396100,3.0,93.5,2.0,45.0,5.0,5243.5,False,5239.0,-4.5
1,396200,3.0,93.5,2.0,45.0,5.0,5242.5,False,5238.5,-4.0
1,396300,3.0,92.5,2.0,45.0,5.0,5242.5,False,5238.5,-4.0
1,396400,3.0,92.5,2.0,45.0,5.0,5241.5,False,5237.5,-4.0
1,396500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5238.5,-3.0
1,396600,3.0,92.5,2.0,45.0,5.0,5241.5,False,5238.5,-3.0
1,396700,2.0,93.0,2.0,45.0,5.0,5242.5,True,5238.5,-4.0
1,396800,3.0,92.5,2.0,45.0,5.0,5241.5,False,5238.5,-3.0
1,396900,3.0,91.5,2.0,44.0,5.0,5240.5,False,5238.5,-2.0
1,397000,3.0,92.5,2.0,45.0,6.0,5241.0,False,5239.5,-1.5
1,397100,3.0,93.5,2.0,45.0,6.0,5243.0,False,5240.5,-2.5
1,397200,2.0,93.0,2.0,45.0,5.0,5242.5,True,5241.0,-1.5
1,397300,3.0,91.5,2.0,44.0,5.0,5240.5,False,5240.5,0.0
1,397400,3.0,91.5,2.0,44.0,5.0,5240.5,False,5239.5,-1.0
1,397500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5239.5,-2.0
1,397600,3.0,91.5,2.0,44.0,5.0,5240.5,False,5240.5,0.0
1,397700,2.0,92.0,2.0,44.0,5.0,5240.5,True,5240.5,0.0
1,397800,3.0,91.5,2.0,44.0,5.0,5239.5,False,5241.5,2.0
1,397900,3.0,91.5,2.0,44.0,5.0,5239.5,False,5241.5,2.0
1,398000,3.0,91.5,2.0,44.0,5.0,5240.5,False,5241.5,1.0
1,398100,2.0,91.0,2.0,44.0,6.0,5239.0,True,5242.5,3.5
1,398200,3.0,90.5,2.0,44.0,5.0,5238.5,False,5241.5,3.0
1,398300,3.0,90.5,2.0,44.0,5.0,5238.5,False,5243.5,5.0
1,398400,3.0,90.5,2.0,43.0,5.0,5237.5,False,5243.5,6.0
1,398500,3.0,90.5,2.0,44.0,5.0,5238.5,False,5243.5,5.0
1,398600,3.0,90.5,2.0,44.0,5.0,5238.5,False,5243.5,5.0
1,398700,3.0,90.5,2.0,44.0,5.0,5238.5,False,5246.5,8.0
1,398800,3.0,90.5,2.0,44.0,5.0,5238.5,False,5245.5,7.0
1,398900,3.0,90.5,2.0,44.0,5.0,5238.5,False,5245.5,7.0
1,399000,3.0,91.5,2.0,44.0,5.0,5239.5,False,5243.5,4.0
1,399100,3.0,91.5,2.0,44.0,5.0,5240.5,False,5242.5,2.0
1,399200,3.0,92.5,2.0,45.0,6.0,5241.0,False,5243.0,2.0
1,399300,3.0,91.5,2.0,44.0,5.0,5240.5,False,5242.0,1.5
1,399400,3.0,91.5,2.0,44.0,5.0,5239.5,False,5243.5,4.0
1,399500,3.0,91.5,2.0,44.0,5.0,5239.5,False,5243.5,4.0
1,399600,2.0,92.0,3.0,44.5,5.0,5240.5,False,5243.5,3.0
1,399700,1.0,91.5,1.0,43.5,5.0,5240.5,True,5245.5,5.0
1,399800,3.0,92.5,2.0,45.0,5.0,5241.5,False,5244.5,3.0
1,399900,3.0,92.5,2.0,45.0,5.0,5241.5,False,5244.5,3.0
1,400000,2.0,93.0,2.0,45.0,5.0,5241.5,True,5243.5,2.0
1,400100,2.0,93.0,2.0,45.0,5.0,5242.5,True,5243.5,1.0
1,400200,3.0,92.5,2.0,45.0,5.0,5241.5,False,5240.0,-1.5
1,400300,3.0,93.5,2.0,45.0,3.0,5243.5,False,5240.5,-3.0
1,400400,3.0,93.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,400500,3.0,93.5,3.0,45.5,5.0,5243.5,False,5241.5,-2.0
1,400600,3.0,94.5,2.0,46.0,1.0,5243.5,False,5241.5,-2.0
1,400700,3.0,95.5,2.0,47.0,5.0,5246.5,False,5241.5,-5.0
1,400800,3.0,94.5,2.0,46.0,5.0,5245.5,False,5241.0,-4.5
1,400900,3.0,94.5,2.0,46.0,5.0,5245.5,False,5244.0,-1.5
1,401000,3.0,93.5,2.0,46.0,5.0,5243.5,False,5243.5,0.0
1,401100,2.0,93.0,2.0,45.0,5.0,5242.5,True,5243.5,1.0
1,401200,3.0,93.5,3.0,45.5,6.0,5243.0,False,5243.0,0.0
1,401300,3.0,92.5,2.0,45.0,6.0,5242.0,False,5243.0,1.0
1,401400,3.0,93.5,3.0,45.5,5.0,5243.5,False,5241.5,-2.0
1,401500,3.0,93.5,3.0,45.5,5.0,5243.5,False,5241.5,-2.0
1,401600,3.0,93.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,401700,3.0,94.5,2.0,46.0,5.0,5245.5,False,5242.5,-3.0
1,401800,3.0,94.5,2.0,46.0,5.0,5244.5,False,5242.5,-2.0
1,401900,3.0,94.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,402000,3.0,93.5,2.0,46.0,5.0,5243.5,False,5243.0,-0.5
1,402100,3.0,93.5,3.0,45.5,5.0,5243.5,False,5244.5,1.0
1,402200,3.0,92.5,2.0,45.0,2.0,5240.0,False,5244.5,4.5
1,402300,3.0,91.5,2.0,44.0,5.0,5240.5,False,5243.5,3.0
1,402400,3.0,92.5,2.0,45.0,5.0,5242.5,False,5244.0,1.5
1,402500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5242.5,1.0
1,402600,3.0,92.5,2.0,45.0,5.0,5241.5,False,5243.5,2.0
1,402700,3.0,92.5,2.0,45.0,5.0,5241.5,False,5243.5,2.0
1,402800,3.0,92.5,2.0,45.0,6.0,5241.0,False,5244.5,3.5
1,402900,2.0,93.0,2.0,45.0,2.0,5244.0,True,5245.5,1.5
1,403000,3.0,93.5,3.0,45.5,5.0,5243.5,False,5245.5,2.0
1,403100,3.0,93.5,2.0,46.0,5.0,5243.5,False,5245.5,2.0
1,403200,3.0,93.5,2.0,45.0,6.0,5243.0,False,5243.5,0.5
1,403300,3.0,93.5,2.0,45.0,6.0,5243.0,False,5242.0,-1.0
1,403400,3.0,92.5,2.0,45.0,5.0,5241.5,False,5242.5,1.0
1,403500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5243.0,1.5
1,403600,3.0,92.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,403700,3.0,92.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,403800,3.0,93.5,2.0,45.0,5.0,5242.5,False,5244.5,2.0
1,403900,3.0,93.5,2.0,45.0,5.0,5243.5,False,5242.5,-1.0
1,404000,3.0,93.5,2.0,45.0,6.0,5243.0,False,5241.0,-2.0
1,404100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5242.5,-2.0
1,404200,3.0,94.5,2.0,46.0,5.0,5244.5,False,5242.5,-2.0
1,404300,3.0,93.5,2.0,45.0,5.0,5243.5,False,5244.0,0.5
1,404400,3.0,93.5,2.0,46.0,6.0,5244.0,False,5243.5,-0.5
1,404500,3.0,92.5,2.0,45.0,5.0,5242.5,False,5243.0,0.5
1,404600,3.0,93.5,2.0,46.0,5.0,5243.5,False,5243.5,0.0
1,404700,3.0,93.5,2.0,46.0,5.0,5243.5,False,5244.5,1.0
1,404800,3.0,94.5,2.0,46.0,5.0,5244.5,False,5244.5,0.0
1,404900,3.0,94.5,2.0,46.0,5.0,5245.5,False,5243.0,-2.5
1,405000,3.0,94.5,2.0,46.0,5.0,5245.5,False,5243.5,-2.0
1,405100,3.0,94.5,2.0,46.0,5.0,5245.5,False,5242.0,-3.5
1,405200,3.0,93.5,2.0,45.0,5.0,5243.5,False,5243.5,0.0
1,405300,3.0,92.5,2.0,45.0,6.0,5242.0,False,5243.5,1.5
1,405400,3.0,92.5,2.0,45.0,5.0,5242.5,False,5242.0,-0.5
1,405500,3.0,93.5,2.0,45.0,6.0,5243.0,False,5241.5,-1.5
1,405600,3.0,93.5,2.0,45.0,5.0,5243.5,False,5241.5,-2.0
1,405700,3.0,93.5,2.0,45.0,5.0,5243.5,False,5240.0,-3.5
1,405800,3.0,93.5,2.0,45.0,3.0,5244.5,False,5240.5,-4.0
1,405900,3.0,93.5,2.0,45.0,5.0,5242.5,False,5238.5,-4.0
1,406000,2.0,92.0,2.0,44.0,6.0,5241.0,True,5239.0,-2.0
1,406100,3.0,93.5,2.0,45.0,5.0,5242.5,False,5238.5,-4.0
1,406200,3.0,92.5,2.0,45.0,5.0,5242.5,False,5238.5,-4.0
1,406300,3.0,93.5,3.0,45.5,6.0,5244.0,False,5239.5,-4.5
1,406400,3.0,93.5,2.0,45.0,5.0,5243.5,False,5238.5,-5.0
1,406500,3.0,93.5,2.0,45.0,6.0,5243.0,False,5237.5,-5.5
1,406600,3.0,93.5,2.0,45.0,5.0,5243.5,False,5237.5,-6.0
1,406700,2.0,95.0,2.0,46.0,5.0,5244.5,True,5236.5,-8.0
1,406800,2.0,94.0,2.0,46.0,5.0,5244.5,True,5237.5,-7.0
1,406900,3.0,93.5,2.0,45.0,6.0,5243.0,False,5237.0,-6.0
1,407000,3.0,93.5,2.0,45.0,5.0,5243.5,False,5235.5,-8.0
1,407100,3.0,93.5,3.0,45.5,2.0,5242.0,False,5235.5,-6.5
1,407200,3.0,93.5,2.0,45.0,5.0,5243.5,False,5236.5,-7.0
1,407300,3.0,92.5,2.0,45.0,3.0,5243.5,False,5237.5,-6.0
1,407400,3.0,92.5,2.0,45.0,6.0,5242.0,False,5236.5,-5.5
1,407500,3.0,92.5,2.0,45.0,5.0,5241.5,False,5235.5,-6.0
